census_id,emis,year
0708,16658.42180439569,2009
0709,12904.83124322169,2009
0710,4910.23164930471,2009
0711,70246.31403825452,2009
0712,947.8084406338173,2009
0713,10740.847595573472,2009
0714,31407.942246351817,2009
0715,26139.56526220835,2009
0716,18525.277313071547,2009
0717,19434.741279286256,2009
0718,7438.244313611927,2009
0719,8195.71255919233,2009
0720,36903.1050159394,2009
0721,13404.732500141792,2009
0722,11678.843998832295,2009
0723,20183.38432421842,2009
0724,282.41112469599494,2009
0725,22397.25152249269,2009
0726,14989.985392252547,2009
0727,13308.223896515045,2009
0728,7641.619433041481,2009
0729,7424.424359739211,2009
0730,22301.98797056026,2009
0731,11189.69877148647,2009
0732,5950.820625326669,2009
0733,6020.013573717619,2009
0734,14013.305032116767,2009
0735,6392.917280419584,2009
0736,5760.024625819737,2009
0737,9363.004604699625,2009
0738,1405.4901337117558,2009
0739,856.9200306348938,2009
0740,245.08550240120675,2009
0741,13248.257723177552,2009
0742,16737.597375979632,2009
0743,14582.548956050592,2009
0744,6522.487276002441,2009
0745,5251.546621422218,2009
