population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,168,Angola,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,50.633450942200845,71.26763980893337,27.3375790947181
1,All Population,1,Deaths,168,Angola,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,61.99405067980136,87.49693963332408,35.28420937277136
1,All Population,1,Deaths,168,Angola,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,56.40273683517562,81.09259135415856,32.10808733956277
1,All Population,1,Deaths,168,Angola,3,Both,234,75+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,59.484894532324006,83.95100202748745,34.359143742139544
1,All Population,1,Deaths,184,Mozambique,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2018,2.987045283729124,4.566509034579546,1.9371890847061353
1,All Population,1,Deaths,184,Mozambique,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2018,4.823513947292713,7.149937279844057,2.995838749041821
1,All Population,1,Deaths,184,Mozambique,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2018,7.068549612617357,10.913381391875262,4.73937770211941
1,All Population,1,Deaths,184,Mozambique,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2018,9.658981176801149,13.294237462963983,6.71435777146488
1,All Population,1,Deaths,184,Mozambique,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2018,10.628470234846628,14.584787360588072,7.465712586900602
1,All Population,1,Deaths,184,Mozambique,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2018,38.252911739935556,52.149633673269335,27.253607675758584
1,All Population,1,Deaths,184,Mozambique,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2018,62.352204952482374,87.15353795695648,45.20402560885794
1,All Population,1,Deaths,184,Mozambique,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2018,127.26309694760037,166.2563202587016,93.25617315188147
1,All Population,1,Deaths,184,Mozambique,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2018,193.33074019011002,251.51695289056127,146.57019843665725
1,All Population,1,Deaths,184,Mozambique,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2018,338.9164591860392,435.10379953526376,258.67650365393314
