census_id,geo_name,country,base_PM25
1240,NAMIBIA_OMUSATI_RUACANA,Namibia,0.6673682364752037
1241,NAMIBIA_OMUSATI_TSANDI,Namibia,0.77301685371497
1242,NAMIBIA_OMUSATI_OTAMANZI,Namibia,0.8045447629055665
1243,NAMIBIA_OSHANA_OKAKU,Namibia,0.9620924453167643
1244,NAMIBIA_OSHANA_OKATANA,Namibia,0.9324799102212027
1245,NAMIBIA_OSHANA_OKATJALI,Namibia,0.9073377796393156
1246,NAMIBIA_OSHANA_OMPUNDJA,Namibia,0.9219000153967498
1247,NAMIBIA_OSHANA_ONDANGWA,Namibia,0.9673730333731336
1248,NAMIBIA_OSHANA_ONGWEDIVA,Namibia,0.9558041237800845
1249,NAMIBIA_OSHANA_OSHAKATI EAST,Namibia,0.955983567064409
1250,NAMIBIA_OSHANA_OSHAKATI WEST,Namibia,0.9598858703192428
1251,NAMIBIA_OSHANA_UUKWIYU,Namibia,0.9801198688228119
1252,NAMIBIA_OSHANA_UUVUDHIYA,Namibia,0.8446408092707259
1253,NAMIBIA_OSHIKOTO_EENGONDI,Namibia,0.8761409603710731
1254,NAMIBIA_OSHIKOTO_GUINAS,Namibia,0.8686171798201375
1255,NAMIBIA_OSHIKOTO_OKANKOLO,Namibia,0.8110587710644804
1256,NAMIBIA_OSHIKOTO_OLUKONDA,Namibia,0.9482321152764577
1257,NAMIBIA_OSHIKOTO_OMUNTELE,Namibia,0.9024154277422103
1258,NAMIBIA_OSHIKOTO_OMUTHIYAGWIIPUNDI,Namibia,0.8508571076192328
1259,NAMIBIA_OSHIKOTO_ONAYENA,Namibia,0.9444714938119915
1260,NAMIBIA_OSHIKOTO_ONIIPA,Namibia,0.9544900814567168
1261,NAMIBIA_OSHIKOTO_ONYAANYA,Namibia,0.9122663931171973
1262,NAMIBIA_OSHIKOTO_TSUMEB,Namibia,1.0717995517812084
1263,NAMIBIA_OTJOZONDJUPA_GROOTFONTEIN,Namibia,0.9019378062442602
1264,NAMIBIA_OTJOZONDJUPA_OKAHANDJA,Namibia,0.9747945685099512
1265,NAMIBIA_OTJOZONDJUPA_OKAKARARA,Namibia,0.9755654780335667
1266,NAMIBIA_OTJOZONDJUPA_OMATAKO,Namibia,0.9244911406181167
1267,NAMIBIA_OTJOZONDJUPA_OTAVI,Namibia,0.8877608554950095
1268,NAMIBIA_OTJOZONDJUPA_OTJIWARONGO,Namibia,0.7809870205436222
1269,NAMIBIA_OTJOZONDJUPA_TSUMKWE,Namibia,1.0170780773990953
1270,NAMIBIA_KAVANGO WEST_KAHENGE,Namibia,0.8016336640594715
1271,NAMIBIA_KAVANGO WEST_KAPAKO,Namibia,0.8842543027319838
1272,NAMIBIA_KAVANGO WEST_MPUNGU,Namibia,0.8027366532579463
1273,Buffalo City (BUF),South Africa,4.163570221617502
1274,City of Cape Town (CPT),South Africa,3.3307322417210155
1275,Camdeboo/Ikwezi/Baviaans (EC101),South Africa,3.136150336775183
1276,Blue Crane Rout/ie (EC102),South Africa,3.418195675305348
1277,Makana (EC104),South Africa,3.5242029962406587
1278,Ndlambe (EC105),South Africa,3.1910848647570207
1279,Sundays River Valley (EC106),South Africa,4.12862115772845
1280,Kouga (EC108),South Africa,2.8678415557032833
1281,Kou-Kamma (EC109),South Africa,2.4917446869628948
1282,Mbhashe (EC121),South Africa,5.245883331613917
1283,Mnquma (EC122),South Africa,4.940386253975248
1284,Great Kei (EC123),South Africa,4.4968089837604115
1285,Amahlathi (EC124),South Africa,4.490420550413389
1286,Ngqushwa (EC126),South Africa,3.6579017073763467
1287,Nkonkobe/Nxuba (EC129),South Africa,4.134241322004148
1288,Inxuba Yethemba (EC131),South Africa,3.530862640819384
1289,Intsika Yethu (EC135),South Africa,5.173943148026828
1290,Emalahleni (EC136),South Africa,5.029130095958502
1291,Engcobo (EC137),South Africa,6.8286526964286915
1292,Sakhisizwe (EC138),South Africa,6.2601191065431046
1293,Tsolwana/Inkwanca/Lukanji (EC139),South Africa,4.254424252522422
1294,Elundini (EC141),South Africa,6.730479595467351
1295,Senqu (EC142),South Africa,5.878542389250632
1296,Maletswai/Gariep (EC145),South Africa,4.596931508137657
1297,Ngquza Hill (EC153),South Africa,6.661847730543492
1298,Port St Johns (EC154),South Africa,5.882037163698076
1299,Nyandeni (EC155),South Africa,6.34564419642016
1300,Mhlontlo (EC156),South Africa,7.311183128479227
1301,King Sabata Dalindyebo (EC157),South Africa,5.966104323299617
1302,Matatiele (EC441),South Africa,7.295033700512594
1303,Umzimvubu (EC442),South Africa,7.309871276857185
1304,Mbizana (EC443),South Africa,7.229633336900226
1305,Ntabankulu (EC444),South Africa,7.554021114823285
1306,Ekurhuleni (EKU),South Africa,22.888207989644098
1307,eThekwini (ETH),South Africa,11.06036760703315
1308,Letsemeng (FS161),South Africa,4.447396419173313
1309,Kopanong (FS162),South Africa,5.003332414094126
1310,Mohokare (FS163),South Africa,5.8470440052051265
1311,Masilonyana (FS181),South Africa,7.172302897017131
1312,Tokologo (FS182),South Africa,5.050420420128047
1313,Tswelopele (FS183),South Africa,6.545019354292758
1314,Matjhabeng (FS184),South Africa,8.929417634630216
1315,Nala (FS185),South Africa,8.132524754435291
1316,Setsoto (FS191),South Africa,9.155702889779676
1317,Dihlabeng (FS192),South Africa,11.642624267568149
1318,Nketoana (FS193),South Africa,13.038432692579565
1319,Maluti a Phofung (FS194),South Africa,13.971600799900326
1320,Phumelela (FS195),South Africa,16.736590405796065
1321,Mantsopa (FS196),South Africa,7.759328828310273
1322,Moqhaka (FS201),South Africa,10.196064142062625
1323,Ngwathe (FS203),South Africa,13.971073880644775
1324,Metsimaholo (FS204),South Africa,15.709886650746359
1325,Mafube (FS205),South Africa,16.465125239514556
1326,Emfuleni (GT421),South Africa,22.386331412478953
1327,Midvaal (GT422),South Africa,17.80010198940571
1328,Lesedi (GT423),South Africa,17.65462656271268
1329,Mogale City (GT481),South Africa,23.992461880234377
1330,Merafong City (GT484),South Africa,20.36723339591844
1331,New (GT485),South Africa,29.119448580601023
1332,City of Johannesburg (JHB),South Africa,26.161757305868637
1333,Umdoni (KZN212),South Africa,9.100268307279205
1334,Umzumbe (KZN213),South Africa,7.954047300980149
1335,uMuziwabantu (KZN214),South Africa,7.658198053109172
1336,Hibiscus Coast (KZN216),South Africa,7.133760170519471
1337,uMshwathi (KZN221),South Africa,13.683054071823342
1338,uMngeni (KZN222),South Africa,11.506981283068782
1339,Mpofana (KZN223),South Africa,11.831644348193295
1340,Impendle (KZN224),South Africa,9.708882304601136
1341,The Msunduzi (KZN225),South Africa,10.999708771364508
1342,Mkhambathini (KZN226),South Africa,11.610150672906954
1343,Richmond (KZN227),South Africa,10.367953661576145
1344,Okhahlamba (KZN235),South Africa,12.724324783048576
1345,New (KZN237),South Africa,11.93796172105043
1346,New (KZN238),South Africa,13.045257930929004
1347,Endumeni (KZN241),South Africa,11.927811862042272
1348,Nqutu (KZN242),South Africa,9.610802080436613
1349,Msinga (KZN244),South Africa,11.714158262074264
1350,Umvoti (KZN245),South Africa,10.216551917388514
1351,Newcastle (KZN252),South Africa,15.797751922788263
1352,Emadlangeni (KZN253),South Africa,12.540872849018667
1353,Dannhauser (KZN254),South Africa,17.59457184009534
1354,eDumbe (KZN261),South Africa,9.380917450426324
1355,uPhongolo (KZN262),South Africa,6.827521696492629
1356,Abaqulusi (KZN263),South Africa,8.198423177728271
1357,Nongoma (KZN265),South Africa,6.1422904481208604
1358,Ulundi (KZN266),South Africa,7.773943919120672
1359,Umhlabuyalingana (KZN271),South Africa,4.406923281912242
1360,Jozini (KZN272),South Africa,5.196689317664806
1361,Mtubatuba (KZN275),South Africa,5.344981511064326
1362,New (KZN276),South Africa,5.408646469033866
1363,Mfolozi (KZN281),South Africa,6.213221425329382
1364,uMhlathuze (KZN282),South Africa,6.469853865521859
1365,uMlalazi (KZN284),South Africa,8.200735125359776
1366,Mthonjaneni (KZN285),South Africa,8.015735620959724
1367,Nkandla (KZN286),South Africa,9.161206228864808
1368,Mandeni (KZN291),South Africa,8.14471190462421
1369,KwaDukuza (KZN292),South Africa,9.278418794298283
1370,Ndwedwe (KZN293),South Africa,9.904440556194661
1371,Maphumulo (KZN294),South Africa,9.738652907230598
1372,Greater Kokstad (KZN433),South Africa,7.871650127009758
1373,Ubuhlebezwe (KZN434),South Africa,8.875450278986774
1374,Umzimkhulu (KZN435),South Africa,8.253253514506731
1375,New (KZN436),South Africa,9.670121570083406
1376,Greater Giyani (LIM331),South Africa,4.698727294538331
1377,Greater Letaba (LIM332),South Africa,6.616348128835085
1378,Greater Tzaneen (LIM333),South Africa,6.3233290821384145
1379,Ba-Phalaborwa (LIM334),South Africa,5.119617454469693
1380,Maruleng (LIM335),South Africa,5.861762578648051
1381,Musina (LIM341),South Africa,4.205478255311154
1382,Thulamela (LIM343),South Africa,5.208124394363559
1383,Makhado (LIM344),South Africa,4.521808602753991
1384,New (LIM345),South Africa,4.30426090890265
1385,Blouberg (LIM351),South Africa,4.455316277342565
1386,Molemole (LIM353),South Africa,5.520731638598056
1387,Polokwane (LIM354),South Africa,6.963185952750539
1388,Lepele-Nkumpi (LIM355),South Africa,6.829966659830251
1389,Thabazimbi (LIM361),South Africa,7.831568779930988
1390,Lephalale (LIM362),South Africa,5.820976262344406
1391,Bela-Bela (LIM366),South Africa,11.284673905813413
1392,Mogalakwena (LIM367),South Africa,6.50790111497638
1393,Modimolle/Mookgophong (LIM368),South Africa,9.234704253127507
1394,Ephraim Mogale (LIM471),South Africa,10.972945149778694
1395,Elias Motsoaledi (LIM472),South Africa,12.123305778148211
1396,Makhuduthamaga (LIM473),South Africa,8.52799978450626
1397,Greater Tubatse/Fetakgomo (LIM476),South Africa,7.6685842468306955
1398,Mangaung (MAN),South Africa,6.424592442298411
1399,Chief Albert Luthuli (MP301),South Africa,11.321033010757573
1400,Msukaligwa (MP302),South Africa,15.579938049162335
1401,Mkhondo (MP303),South Africa,9.853046939379581
1402,Dr Pixley Ka Isaka Seme (MP304),South Africa,16.155349664657685
1403,Lekwa (MP305),South Africa,19.674564544237853
1404,Dipaleseng (MP306),South Africa,17.04431648252107
1405,Govan Mbeki (MP307),South Africa,20.515194834101628
1406,Victor Khanye (MP311),South Africa,20.354973010827162
1407,Emalahleni (MP312),South Africa,19.758701984937673
1408,Steve Tshwete (MP313),South Africa,17.141117173372912
1409,Emakhazeni (MP314),South Africa,11.058604353804457
1410,Thembisile (MP315),South Africa,15.98074246242987
1411,Dr JS Moroka (MP316),South Africa,11.904649640062773
1412,Thaba Chweu (MP321),South Africa,8.004360317014294
1413,Nkomazi (MP324),South Africa,5.581123667601372
1414,Bushbuckridge (MP325),South Africa,5.113368358216014
1415,Mbombela/Umjindi (MP326),South Africa,8.107364101755255
1416,Richtersveld (NC061),South Africa,1.0972085371417153
1417,Nama Khoi (NC062),South Africa,1.1936540664891908
1418,Kamiesberg (NC064),South Africa,1.3555896415868296
1419,Hantam (NC065),South Africa,1.8197467243550087
1420,Karoo Hoogland (NC066),South Africa,1.7129409027299107
1421,Khâi-Ma (NC067),South Africa,1.4206646951648711
1422,Ubuntu (NC071),South Africa,2.3871259348595535
1423,Umsobomvu (NC072),South Africa,3.728233319222376
1424,Emthanjeni (NC073),South Africa,2.929777924227311
1425,Kareeberg (NC074),South Africa,2.1270631736876826
1426,Renosterberg (NC075),South Africa,3.587612393850441
1427,Thembelihle (NC076),South Africa,3.0878671564145104
1428,Siyathemba (NC077),South Africa,2.4729592627104098
1429,Siyancuma (NC078),South Africa,3.0937260313262365
1430,Kai !Garib (NC082),South Africa,1.799192871488333
1431,!Kheis (NC084),South Africa,2.1949628941369417
1432,Tsantsabane (NC085),South Africa,2.9409396663086698
1433,Kgatelopele (NC086),South Africa,3.760443391764719
1434,//Khara Hais/Mier (NC087),South Africa,2.201779391427853
1435,Sol Plaatjie (NC091),South Africa,4.115142726618638
1436,Dikgatlong (NC092),South Africa,4.1380909694411026
1437,Magareng (NC093),South Africa,4.868044697434496
1438,Phokwane (NC094),South Africa,5.329853469450546
1439,Joe Morolong (NC451),South Africa,3.7837496690240306
1440,Ga-Segonyana (NC452),South Africa,4.131296959157534
1441,Gamagara (NC453),South Africa,3.7582609331849777
1442,Nelson Mandela Bay (NMA),South Africa,4.228139605488616
1443,Moretele (NW371),South Africa,14.060524265795191
1444,Local Municipality of Madibeng (NW372),South Africa,14.77039836430863
1445,Rustenburg (NW373),South Africa,16.53404151812957
1446,Kgetlengrivier (NW374),South Africa,13.463856485783753
1447,Moses Kotane (NW375),South Africa,9.858868359411813
1448,Ratlou (NW381),South Africa,7.443268486808299
1449,Tswaing (NW382),South Africa,9.077256575783798
1450,Mafikeng (NW383),South Africa,8.903436983797143
1451,Ditsobotla (NW384),South Africa,11.04613272298727
1452,Ramotshere Moiloa (NW385),South Africa,8.346246680519334
1453,Naledi (NW392),South Africa,6.43579610366703
1454,Mamusa (NW393),South Africa,7.027259863487367
1455,Greater Taung (NW394),South Africa,5.772401273183755
1456,Lekwa-Teemane (NW396),South Africa,6.322393492583128
1457,Kagisano/Molopo (NW397),South Africa,4.556742773048102
1458,City of Matlosana (NW403),South Africa,11.254664096302053
1459,Maquassi Hills (NW404),South Africa,8.411939615696454
1460,Ventersdorp/Tlokwe (NW405),South Africa,16.31264271384682
1461,City of Tshwane (TSH),South Africa,19.07238847050895
1462,Matzikama (WC011),South Africa,1.3244327763978636
1463,Cederberg (WC012),South Africa,1.6373843102931434
1464,Bergrivier (WC013),South Africa,2.0632652632803516
1465,Saldanha Bay (WC014),South Africa,2.058655855727746
1466,Swartland (WC015),South Africa,2.334320588305799
1467,Witzenberg (WC022),South Africa,2.009326577283768
1468,Drakenstein (WC023),South Africa,2.6747374933174504
1469,Stellenbosch (WC024),South Africa,4.750783808464875
1470,Breede Valley (WC025),South Africa,2.448361248159669
1471,Langeberg (WC026),South Africa,2.659400926723006
1472,Theewaterskloof (WC031),South Africa,3.3857433712135707
1473,Overstrand (WC032),South Africa,2.753573724470908
1474,Cape Agulhas (WC033),South Africa,2.462772911815811
1475,Swellendam (WC034),South Africa,2.48448314635376
1476,Kannaland (WC041),South Africa,2.1901231541930675
1477,Hessequa (WC042),South Africa,2.295230509592003
1478,Mossel Bay (WC043),South Africa,2.328876107482917
1479,George (WC044),South Africa,2.5734257382521886
1480,Oudtshoorn (WC045),South Africa,2.3497760532176146
1481,Bitou (WC047),South Africa,2.4711868728258497
1482,Knysna (WC048),South Africa,2.396159605622931
1483,Laingsburg (WC051),South Africa,1.8657288586655452
1484,Prince Albert (WC052),South Africa,1.962990258911263
1485,Beaufort West (WC053),South Africa,2.155749854471056
1486,Timphisini,Eswatini,6.803713693761287
1487,Ntfonjeni,Eswatini,7.447060774000039
1488,Mayiwane,Eswatini,6.684646522568937
1489,Mhlangatane,Eswatini,6.340265333755482
1490,Ndzingeni,Eswatini,7.432187919003427
1491,Madlangempisi,Eswatini,6.973898287823855
1492,Maphalaleni,Eswatini,7.80257457796076
1493,Pigg's Peak,Eswatini,7.798193607756553
1494,Nkhaba,Eswatini,8.57417303110109
1495,Motjane,Eswatini,8.416887662595222
1496,Mbabane West,Eswatini,8.454667839155901
1497,Mbabane East,Eswatini,8.574011693584115
1498,Hhukwini,Eswatini,8.248652431618074
1499,Lobamba,Eswatini,8.355226921143064
1500,Mkhiweni,Eswatini,6.722009282954233
1501,Kukhanyeni,Eswatini,7.1288493477017845
1502,Mafutseni,Eswatini,6.643114781475326
1503,Mthongwaneni,Eswatini,6.883830567615184
1504,Manzini North,Eswatini,7.199708536410428
1505,Manzini South,Eswatini,7.291064867476695
1506,Kwaluseni,Eswatini,7.566205174800722
1507,Ludzeludze,Eswatini,7.774623429673031
1508,Lobamba Lomdzala,Eswatini,7.77889109706299
1509,Nhlambeni,Eswatini,7.030369427277242
1510,Ntondozi,Eswatini,7.961682918873945
1511,La-Mgabhi,Eswatini,7.8745919824965505
1512,Mhlambanyatsi,Eswatini,8.698783507026214
1513,Mangcongco,Eswatini,9.894722190162529
1514,Ngwempisi,Eswatini,9.054787912828282
1515,Mahlangatsha,Eswatini,8.484388868664865
1516,Kubuta,Eswatini,7.4683698559446015
1517,Nkwene,Eswatini,7.8751113706588125
1518,Mtsambama,Eswatini,7.639031256556781
1519,Gege,Eswatini,8.445477466781929
1520,Mbangweni,Eswatini,7.807608124533946
1521,Maseyisini,Eswatini,8.364088715415296
1522,Sandleni,Eswatini,7.7913718570233845
1523,Ngudzeni,Eswatini,7.255808621683922
1524,Zombodze,Eswatini,7.919027201357005
1525,Shiselweni,Eswatini,7.7046094836956875
1526,Hosea,Eswatini,7.293012167106719
1527,Sigwe,Eswatini,6.808687240294704
1528,Matsanjeni South,Eswatini,6.639049584171043
1529,Somntongo,Eswatini,6.065712510138194
1530,Lubuli,Eswatini,5.950283322401066
1531,Sithobela,Eswatini,6.631803664859668
1532,Nkilongo,Eswatini,5.44527108142194
1533,Siphofaneni,Eswatini,6.040382776873454
1534,Mpolonjeni,Eswatini,5.420245447893835
1535,Matsanjeni North,Eswatini,4.9320654230506795
1536,Lugongolweni,Eswatini,5.22398573032932
1537,Dvokodvweni,Eswatini,5.785528727541171
1538,Hlane,Eswatini,5.811169684638105
1539,Mhlume,Eswatini,5.837542590914145
1540,Lomahasha,Eswatini,5.373402080675079
1541,ZAMBIA_CENTRAL_CHIBOMBO_CHISAMBA,Zambia,2.8297227318923506
1542,ZAMBIA_CENTRAL_CHIBOMBO_KATUBA,Zambia,2.1876552631083275
1543,ZAMBIA_CENTRAL_CHIBOMBO_KEEMBE,Zambia,1.8437240256399654
1544,ZAMBIA_CENTRAL_KABWE_BWACHA,Zambia,3.102728276666437
1545,ZAMBIA_CENTRAL_KABWE_KABWE CENTRAL,Zambia,2.574924208876226
1546,ZAMBIA_CENTRAL_KAPIRI MPOSHI_KAPIRI MPOSHI,Zambia,3.1867782423628714
1547,ZAMBIA_CENTRAL_MKUSHI_MKUSHI NORTH,Zambia,2.6205673901252404
1548,ZAMBIA_CENTRAL_MKUSHI_MKUSHI SOUTH,Zambia,2.907113360968573
1549,ZAMBIA_CENTRAL_MUMBWA_MUMBWA,Zambia,1.4760692242436186
1550,ZAMBIA_CENTRAL_MUMBWA_MWEMBESHI,Zambia,2.3717284611144382
1551,ZAMBIA_CENTRAL_MUMBWA_NANGOMA,Zambia,1.765423028216
1552,ZAMBIA_CENTRAL_SERENJE_CHITAMBO,Zambia,0.9365947639994592
1553,ZAMBIA_CENTRAL_SERENJE_MUCHINGA,Zambia,1.3026330735498188
1554,ZAMBIA_CENTRAL_SERENJE_SERENJE,Zambia,1.138149544836733
1555,ZAMBIA_COPPERBELT_CHILILABOMBWE_CHILILABOMBWE,Zambia,3.8501385159805754
1556,ZAMBIA_COPPERBELT_CHINGOLA_CHINGOLA,Zambia,3.4174970982762174
1557,ZAMBIA_COPPERBELT_CHINGOLA_NCHANGA,Zambia,5.884659383457783
1558,ZAMBIA_COPPERBELT_KALULUSHI_KALULUSHI,Zambia,6.611882344439706
1559,ZAMBIA_COPPERBELT_KITWE_CHIMWEMWE,Zambia,7.324142376078818
1560,ZAMBIA_COPPERBELT_KITWE_KAMFINSA,Zambia,7.771253820526962
1561,ZAMBIA_COPPERBELT_KITWE_KWACHA,Zambia,6.9431726137102485
1562,ZAMBIA_COPPERBELT_KITWE_NKANA,Zambia,8.295107053463543
1563,ZAMBIA_COPPERBELT_KITWE_WUSAKILE,Zambia,8.29758128703629
1564,ZAMBIA_COPPERBELT_LUANSHYA_LUANSHYA,Zambia,8.032271684808805
1565,ZAMBIA_COPPERBELT_LUANSHYA_ROAN,Zambia,7.922003005695391
1566,ZAMBIA_COPPERBELT_LUFWANYAMA_LUFWANYAMA,Zambia,2.641509990304514
1567,ZAMBIA_COPPERBELT_MASAITI_KAFULAFUTA,Zambia,6.165303272309622
1568,ZAMBIA_COPPERBELT_MASAITI_MASAITI,Zambia,7.257316027434159
1569,ZAMBIA_COPPERBELT_MPONGWE_MPONGWE,Zambia,2.8213997270345557
1570,ZAMBIA_COPPERBELT_MUFULIRA_KANKOYO,Zambia,4.029947037016515
1571,ZAMBIA_COPPERBELT_MUFULIRA_KANTANSHI,Zambia,3.203023516320487
1572,ZAMBIA_COPPERBELT_MUFULIRA_MUFULIRA,Zambia,4.948965614831445
1573,ZAMBIA_COPPERBELT_NDOLA_BWANA MKUBWA,Zambia,7.021544361116152
1574,ZAMBIA_COPPERBELT_NDOLA_CHIFUBU,Zambia,5.9145705084122495
1575,ZAMBIA_COPPERBELT_NDOLA_KABUSHI,Zambia,6.738462123162042
1576,ZAMBIA_COPPERBELT_NDOLA_NDOLA,Zambia,7.417792275348664
1577,ZAMBIA_EASTERN_CHADIZA_CHADIZA,Zambia,1.2079280421602312
1578,ZAMBIA_EASTERN_CHADIZA_VUBWI,Zambia,1.6550479718026656
1579,ZAMBIA_EASTERN_CHIPATA_CHIPANGALI,Zambia,1.0194778203558101
1580,ZAMBIA_EASTERN_CHIPATA_CHIPATA,Zambia,1.3248336497568207
1581,ZAMBIA_EASTERN_CHIPATA_KASENENGWA,Zambia,1.0793916613167887
1582,ZAMBIA_EASTERN_CHIPATA_LUANGENI,Zambia,1.4713977138099572
1583,ZAMBIA_EASTERN_KATETE_MILANZI,Zambia,1.4276594870027837
1584,ZAMBIA_EASTERN_KATETE_MKAIKA,Zambia,1.1143641337012884
1585,ZAMBIA_EASTERN_KATETE_SINDA,Zambia,1.1701963245299423
1586,ZAMBIA_EASTERN_LUNDAZI_CHASEFU,Zambia,0.691912356482031
1587,ZAMBIA_EASTERN_LUNDAZI_LUMEZI,Zambia,0.811482187791532
1588,ZAMBIA_EASTERN_LUNDAZI_LUNDAZI,Zambia,0.8198369799067933
1589,ZAMBIA_EASTERN_MAMBWE_MALAMBO,Zambia,0.8429901294548778
1590,ZAMBIA_EASTERN_NYIMBA_NYIMBA,Zambia,1.4076041195175477
1591,ZAMBIA_EASTERN_PETAUKE_KAPOCHE,Zambia,1.1849586219413584
1592,ZAMBIA_EASTERN_PETAUKE_MSANZALA,Zambia,1.2093972554020362
1593,ZAMBIA_EASTERN_PETAUKE_PETAUKE,Zambia,1.0590302890858192
1594,ZAMBIA_LUAPULA_CHIENGE_CHIENGE,Zambia,0.6903228981107017
1595,ZAMBIA_LUAPULA_KAWAMBWA_KAWAMBWA,Zambia,0.7142614231443463
1596,ZAMBIA_LUAPULA_KAWAMBWA_MWANSABOMBWE,Zambia,0.8234760400898483
1597,ZAMBIA_LUAPULA_KAWAMBWA_PAMBASHE,Zambia,0.7372742819111227
1598,ZAMBIA_LUAPULA_MANSA_BAHATI,Zambia,0.9813958262243059
1599,ZAMBIA_LUAPULA_MANSA_MANSA,Zambia,0.9522253283913956
1600,ZAMBIA_LUAPULA_MILENGE_CHEMBE,Zambia,1.1768400783262944
1601,ZAMBIA_LUAPULA_MWENSE_CHIPILI,Zambia,0.9617771977769034
1602,ZAMBIA_LUAPULA_MWENSE_MAMBILIMA,Zambia,0.8413025882685546
1603,ZAMBIA_LUAPULA_MWENSE_MWENSE,Zambia,1.3640663216813915
1604,ZAMBIA_LUAPULA_NCHELENGE_NCHELENGE,Zambia,0.6592687390840775
1605,ZAMBIA_LUAPULA_SAMFYA_BANGEULU,Zambia,1.102065264479083
1606,ZAMBIA_LUAPULA_SAMFYA_CHIFUNABULI,Zambia,1.6539106505795336
1607,ZAMBIA_LUAPULA_SAMFYA_LUAPULA,Zambia,0.8588911591531798
1608,ZAMBIA_LUSAKA_CHONGWE_CHONGWE,Zambia,3.3136281486195625
1609,ZAMBIA_LUSAKA_CHONGWE_RUFUNSA,Zambia,2.4000810077453956
1610,ZAMBIA_LUSAKA_KAFUE_CHILANGA,Zambia,3.001298751168805
1611,ZAMBIA_LUSAKA_KAFUE_KAFUE,Zambia,3.574141273210295
1612,ZAMBIA_LUSAKA_LUANGWA_FEIRA,Zambia,2.1428815050388748
1613,ZAMBIA_LUSAKA_LUSAKA_CHAWAMA,Zambia,4.7727907696859315
1614,ZAMBIA_LUSAKA_LUSAKA_KABWATA,Zambia,3.991416289266321
1615,ZAMBIA_LUSAKA_LUSAKA_KANYAMA,Zambia,4.3061127377704045
1616,ZAMBIA_LUSAKA_LUSAKA_LUSAKA CENTRAL,Zambia,3.4517114955263506
1617,ZAMBIA_LUSAKA_LUSAKA_MANDEVU,Zambia,2.935790354165941
1618,ZAMBIA_LUSAKA_LUSAKA_MATERO,Zambia,2.7365691583818963
1619,ZAMBIA_LUSAKA_LUSAKA_MUNALI,Zambia,2.8803831196184584
1620,ZAMBIA_MUCHINGA_CHAMA_CHAMA NORTH,Zambia,0.7489940061599316
1621,ZAMBIA_MUCHINGA_CHAMA_CHAMA SOUTH,Zambia,0.7320398706296525
1622,ZAMBIA_MUCHINGA_CHINSALI_CHINSALI,Zambia,0.8190964095981726
1623,ZAMBIA_MUCHINGA_CHINSALI_SHIWANGANDU,Zambia,0.6716416494996489
1624,ZAMBIA_MUCHINGA_ISOKA_ISOKA,Zambia,0.5794664196907374
1625,ZAMBIA_MUCHINGA_MAFINGA_MAFINGA,Zambia,1.3894472611739652
1626,ZAMBIA_MUCHINGA_MPIKA_KANCHIBIYA,Zambia,0.740127111361893
1627,ZAMBIA_MUCHINGA_MPIKA_MFUWE,Zambia,0.7053758888683922
1628,ZAMBIA_MUCHINGA_MPIKA_MPIKA,Zambia,0.703300504217078
1629,ZAMBIA_MUCHINGA_NAKONDE_NAKONDE,Zambia,0.42486164758700595
1630,ZAMBIA_NORTH-WESTERN_CHAVUMA_CHAVUMA,Zambia,0.8168068793657086
1631,ZAMBIA_NORTH-WESTERN_IKELENGE_IKELENGE,Zambia,0.6198791626875556
1632,ZAMBIA_NORTH-WESTERN_KABOMPO_KABOMPO EAST,Zambia,0.9312241704495503
1633,ZAMBIA_NORTH-WESTERN_KABOMPO_KABOMPO WEST,Zambia,0.9259232337539772
1634,ZAMBIA_NORTH-WESTERN_KASEMPA_KASEMPA,Zambia,1.2453927792367518
1635,ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,Zambia,0.9985984867805566
1636,ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,Zambia,0.8456156763144662
1637,ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,Zambia,1.4406371868143917
1638,ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,Zambia,1.73982699331002
1639,ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,Zambia,1.1354700149592718
1640,ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,Zambia,0.8675404141486898
1641,ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,Zambia,0.8747125885074211
1642,ZAMBIA_NORTHERN_CHILUBI_CHILUBI,Zambia,0.828188221256773
1643,ZAMBIA_NORTHERN_KAPUTA_CHIMBAMILONGA,Zambia,0.6318609653889186
1644,ZAMBIA_NORTHERN_KAPUTA_KAPUTA,Zambia,0.6138932516876302
1645,ZAMBIA_NORTHERN_KASAMA_KASAMA,Zambia,0.6973553439625932
1646,ZAMBIA_NORTHERN_KASAMA_LUKASHYA,Zambia,0.8428631932888837
1647,ZAMBIA_NORTHERN_LUWINGU_LUBASENSHI,Zambia,0.7684302992790084
1648,ZAMBIA_NORTHERN_LUWINGU_LUPOSOSHI,Zambia,0.9294710788233511
1649,ZAMBIA_NORTHERN_MBALA_MBALA,Zambia,0.5390840483294613
1650,ZAMBIA_NORTHERN_MBALA_NSENGA HILL,Zambia,0.9305352115885572
1651,ZAMBIA_NORTHERN_MPOROKOSO_LUNTE,Zambia,0.7393639545050434
