date_time,SPD,DIR,t_chem,t_SO2,TEMP,stab_class
2010-12-04T23:00:00Z,4.539661200955085,170,240000.00000000003,91116.62531017371,287.1047509845536,D
2010-12-05T00:00:00Z,4.7649785585130076,160,240000.00000000003,91116.62531017371,286.97473434511807,D
2010-12-05T01:00:00Z,5.346720156009049,140,240000.00000000003,91116.62531017371,286.1389130916039,D
2010-12-05T02:00:00Z,5.984930420831529,120,274230.27131987637,95649.39398228894,284.4540035805516,D
2010-12-05T03:00:00Z,5.886717466646217,120,371335.2020260257,105249.15953902,280.9077334049273,D
2010-12-05T04:00:00Z,5.731863869817367,120,344981.7646677976,103018.62278038454,279.9511824147944,D
2010-12-05T05:00:00Z,5.616451271625729,110,341940.2847784571,102745.71369521288,279.2122102906557,D
2010-12-05T06:00:00Z,5.458938045455593,110,313564.546351893,100025.85747419765,278.5090590773819,D
2010-12-05T07:00:00Z,5.4206827663065305,110,304647.9256554158,99100.59772120489,278.1734038755738,D
2010-12-05T08:00:00Z,5.290148002401947,110,285790.46034932917,97018.1851153374,277.6705844230629,D
2010-12-05T09:00:00Z,5.091034861254073,110,264150.6325266247,94393.07398335438,276.5481958826296,D
2010-12-05T10:00:00Z,5.394339840257808,110,253702.21734144376,93024.05366474064,275.6049118965208,D
2010-12-05T11:00:00Z,5.2757420636641585,100,247591.53282566345,92189.78130294004,275.4457078482324,D
2010-12-05T12:00:00Z,5.475742791417294,100,248915.26005460654,92372.69135506183,275.53459677519345,D
2010-12-05T13:00:00Z,5.28788265697624,100,251993.49873841426,92793.34227960756,275.30507760557765,D
2010-12-05T14:00:00Z,5.299710326182296,100,268223.0470013374,94908.00279148399,275.362125722881,D
2010-12-05T15:00:00Z,5.290659410178251,100,314709.54564208473,100142.08185674938,275.6062385969232,D
2010-12-05T16:00:00Z,5.067267524366843,100,354131.1603686921,103819.61311336064,276.1780464703591,D
2010-12-05T17:00:00Z,4.832178061671326,100,383106.792003594,106173.82632642343,276.5269686761912,D
2010-12-05T18:00:00Z,4.762789791224538,100,402551.5495896435,107614.44559906895,276.87191078081605,C
2010-12-05T19:00:00Z,4.931362232578654,110,381208.6957678249,106027.51712563654,276.6556586152243,D
2010-12-05T20:00:00Z,4.918940572551314,110,385323.53278587194,106343.37618792165,276.87721758242566,D
2010-12-05T21:00:00Z,4.69661296264767,110,363002.50522697315,104568.81226784493,276.5442157814224,D
2010-12-05T22:00:00Z,4.6925179304870825,110,320712.33433454565,100742.08708767078,275.35549222086894,D
2010-12-05T23:00:00Z,3.8706341564421494,110,304634.3701554763,99099.16327364906,275.18965467056853,D
2010-12-06T00:00:00Z,3.804482225184616,120,303281.3713461097,98955.55384974851,275.1113793468267,D
2010-12-06T01:00:00Z,3.949911223577676,120,295191.5377871081,98078.54467900751,275.18965467056853,D
2010-12-06T02:00:00Z,4.156158983713883,110,303184.08910589875,98945.19488622484,275.121992950046,D
2010-12-06T03:00:00Z,4.292130166561046,110,291899.6030856979,97712.41279156168,274.2795381945198,D
2010-12-06T04:00:00Z,4.471275294173127,110,308003.68568791344,99453.07509858398,274.06195932852563,D
2010-12-06T05:00:00Z,4.52026593297634,110,301082.8594447274,98720.35027649003,273.6214947949277,D
2010-12-06T06:00:00Z,4.361759493804179,110,299317.79851234995,98529.84123200939,273.293799795534,D
2010-12-06T07:00:00Z,4.157912028462362,110,287970.5084711433,97268.15873563217,272.9037498772274,D
2010-12-06T08:00:00Z,3.8906802963879112,120,264438.22165372095,94429.77225841841,272.2722404856834,D
2010-12-06T09:00:00Z,3.7514246405881657,120,255932.47365345072,93322.23848301082,271.4072318233164,D
2010-12-06T10:00:00Z,3.6252244513997898,120,247750.43423934738,92211.8028002997,270.88716526557425,E
2010-12-06T11:00:00Z,3.737772511479164,120,243462.72293927777,91611.30115619951,270.7146942132618,E
2010-12-06T12:00:00Z,3.7128038828019134,120,240000.00000000003,91116.62531017371,270.61386498267916,E
2010-12-06T13:00:00Z,3.792679886329185,120,240000.00000000003,91116.62531017371,270.4374138291595,E
