GEOID17,facility_id,facility_name,lon,lat,emis,stkhgt,stkdiam,stktemp,stkvel,sector,type,tribal_fips,poll
30005,NA,NA,-108.9258540054528,48.381719185008656,413.4063711787658,13.55135055743548,0.9010491319112797,678.1402676017007,26.272103613170504,nonegu,elevated,NA,NOX
30007,NA,NA,-111.50193529750135,46.33493793154241,372.4817009165154,36.5742151782993,1.5239256324291375,463.7055555555555,16.671746418774763,nonegu,elevated,NA,NOX
30009,NA,NA,-109.10737293140187,45.2859323320648,101.94550979945552,5.440059198008849,0.29464542003946914,857.3924913399012,19.842490400715967,nonegu,elevated,NA,NOX
30011,NA,NA,-104.53615872495709,45.51675686605248,0.0949827894736842,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30013,NA,NA,-111.31081303283231,47.480153611471096,289.5022528820326,27.871842342534677,0.9609190290216554,549.9490416822728,9.69434777501885,nonegu,elevated,NA,NOX
30015,NA,NA,-110.53587091028257,47.89070993553445,16.761514742286753,2.46713777447759,0.15239256324291373,276.2658871425866,0.21895184042949023,nonegu,elevated,NA,NOX
30017,NA,NA,-105.78587870304398,46.37902445893323,33.499185471869325,11.520352091880785,1.9491315635620834,618.3539721262741,7.625032546785539,nonegu,elevated,NA,NOX
30019,NA,NA,-105.54861709693601,48.78379719022246,0.18648182468239563,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30021,NA,NA,-104.7542190647905,47.108694920477994,42.79737653357532,8.429115870653622,0.2548718260274934,812.5040801312082,32.54590387587384,nonegu,elevated,NA,NOX
30023,NA,NA,-112.99280930230708,46.081702823133526,0.6302595462794918,6.095702529716551,0.09143553794574824,272.59444444444443,0.060957025297165505,nonegu,elevated,NA,NOX
30025,NA,NA,-104.4174340539448,46.33399249522652,191.2127126442831,8.426274048484514,0.38942300835061694,719.7697982701636,10.508429935365502,nonegu,elevated,NA,NOX
30027,NA,NA,-109.36048967268158,47.143583072988385,4.766879558076225,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30029,NA,NA,-114.27671485925661,48.23985176795206,1097.750501173321,24.81667616624751,1.9299025174783182,394.6899231756305,13.107509788001172,nonegu,elevated,NA,NOX
30031,NA,NA,-111.12890291968101,45.68159529976419,1283.969609067695,39.257867473699946,3.0158013933971075,420.04406999054197,10.255739307452712,nonegu,elevated,NA,NOX
30033,NA,NA,-106.99288906482586,47.27763872492425,0.08759276497277677,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30035,NA,NA,-112.7827003703278,48.65964075540119,60.431543161524495,4.755787585556772,0.2875588166377569,759.4349368421545,27.64989850388938,nonegu,elevated,NA,NOX
30037,NA,NA,-109.1750620045978,46.38130141835112,1.1222262958257712,6.47989345358636,0.19280868765991116,558.2496706534928,16.793293253217477,nonegu,elevated,NA,NOX
30039,NA,NA,-113.44036784576379,46.404462033201945,0.08803034754990925,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30041,NA,NA,-109.78677500458906,48.533493950071744,17.31129788475499,4.5542671573847215,0.21601740674469813,762.6635305149117,37.57257382407038,nonegu,elevated,NA,NOX
30043,NA,NA,-112.05925776246387,46.24971275560209,747.2958716715062,30.372635328997013,2.7324861193115493,477.0544745972669,11.998643419662256,nonegu,elevated,NA,NOX
30045,NA,NA,-110.26604689269229,47.04544324926679,0.14607286116152451,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30047,NA,NA,-114.12867823281766,47.61488459012088,1.09564406261343,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30049,NA,NA,-112.03793257671212,46.65675630384567,43.23639161397459,4.3326809080844955,0.491218202248759,607.4957677112084,54.570532444621676,nonegu,elevated,NA,NOX
30051,NA,NA,-111.02458014772661,48.56175465201878,16.711381105263158,3.685886564141457,0.1530431928728915,275.32954908363934,0.12549013179002744,nonegu,elevated,NA,NOX
30053,NA,NA,-115.37081735957459,48.56510014074398,0.5219933747731397,5.181347150259067,0.4967997561718987,933.15,9.935995123437976,nonegu,elevated,NA,NOX
30055,NA,NA,-105.79542440731942,47.64522477623821,4.725649271324864,8.951123756544154,0.3426062883105655,581.4711883653838,21.783613177522405,nonegu,elevated,NA,NOX
30057,NA,NA,-111.90855306927128,45.302399284760824,6.395392121597096,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30059,NA,NA,-110.88566138497693,46.598224078150736,0.1984371007259528,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30061,NA,NA,-114.96023931004379,47.118855809864606,33.15691172050816,14.020115818348064,1.0545565376409631,349.81666666666666,9.96647363608656,nonegu,elevated,NA,NOX
30063,NA,NA,-114.03823181381472,46.88644515053741,283.95627553430126,11.368104118403902,1.2014492994178279,280.1367268322368,2.3528454291538043,nonegu,elevated,NA,NOX
30065,NA,NA,-108.46380972305037,46.480822377944335,63.550041315789464,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30067,NA,NA,-110.5469574805548,45.581092677841525,9.914560929219599,2.1566315566450243,0.3490385336635121,801.6956614282384,45.63390342655949,nonegu,elevated,NA,NOX
30069,NA,NA,-108.25021694075909,47.117540677244406,0.004045981851179673,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30071,NA,NA,-107.91323567249432,48.25918249413115,14.764578765880216,7.203460203609333,0.3021577351653272,559.7720666012608,25.474909391152654,nonegu,elevated,NA,NOX
30073,NA,NA,-112.03827240530109,48.19784569066345,10.268911600272231,4.294043705105061,0.15200235958447572,329.31580001195385,1.581275733152506,nonegu,elevated,NA,NOX
30075,NA,NA,-105.6301907036812,45.39499178095603,0.5373693647912886,0.30478512648582745,0.17677537336177992,708.7055555555555,36.11703748857055,nonegu,elevated,NA,NOX
30077,NA,NA,-112.79403019899848,46.49541704055103,18.674597518148822,10.667479427003961,0.7619628162145687,505.3722222222222,15.76665650716245,nonegu,elevated,NA,NOX
30079,NA,NA,-105.37800701907456,46.86052849355223,0.036322708711433754,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30081,NA,NA,-114.1107642936647,46.32861448201968,20.65036665245009,10.39763991804923,0.7225599840700733,271.9659966348176,0.074091302678664,nonegu,elevated,NA,NOX
30083,NA,NA,-104.30312592107762,47.75146740582923,263.13656595281304,21.969529484076798,1.440897258794334,370.3945475242095,11.585310698297773,nonegu,elevated,NA,NOX
30085,NA,NA,-105.16981464877925,48.29903629411103,126.83736284664246,15.104341598848995,2.2615402952754797,428.395314326977,5.781090410718975,nonegu,elevated,NA,NOX
30087,NA,NA,-106.66895898753108,46.00681229809935,263.56909359800363,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30089,NA,NA,-115.25646748003612,47.714868960081816,13.065563725952812,6.718327349660183,0.46226442911621674,274.23228471479274,0.08111066811759851,nonegu,elevated,NA,NOX
30091,NA,NA,-104.5852622753717,48.765021800519264,0.4324715517241379,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30093,NA,NA,-112.54520461311797,45.97330417475769,206.77190716497276,14.935364880334044,0.6446747590955122,272.78342793497745,22.59762753379546,nonegu,elevated,NA,NOX
30095,NA,NA,-109.39186341467044,45.637727006964354,184.4516957876588,10.610034515464294,1.8083860634649267,1249.1775155813493,11.248510760371568,nonegu,elevated,NA,NOX
30097,NA,NA,-109.94101389888989,45.81389375810267,58.259591125226855,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30099,NA,NA,-112.22034708369006,47.78993925549033,1.0702208892921958,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30101,NA,NA,-111.70216479996377,48.5780426544579,110.04555541823956,4.745195088021283,0.15492204034615445,488.98886904898745,15.616097874756106,nonegu,elevated,NA,NOX
30103,NA,NA,-107.27162316544938,46.21146984691358,0.021786057168784026,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30105,NA,NA,-106.53069188452676,48.30870172064657,49.52802996588021,10.616942139027188,0.7942299141466946,571.8989221207513,35.07014240286807,nonegu,elevated,NA,NOX
30107,NA,NA,-109.84452232656965,46.46628094012963,0.33685512250453725,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
30109,NA,NA,-104.2491638252724,46.965308543060104,20.3540834845735,5.486132276744896,0.365742151782993,272.59444444444443,0.060957025297165505,nonegu,elevated,NA,NOX
30111,NA,NA,-108.5484792532666,45.79334929738826,1627.1191752958257,54.011413091788505,2.007161528758035,501.37468963944957,10.99119622549673,nonegu,elevated,NA,NOX
31001,NA,NA,-98.42322572302015,40.58671245546269,253.3343010490018,11.841599455336466,0.9546955754671086,290.38407666103564,0.334178058914196,nonegu,elevated,NA,NOX
31003,NA,NA,-98.0622205080119,42.13293594219711,0.5954561914700544,4.876562023773239,0.7893934775982931,473.15,27.17665345931118,nonegu,elevated,NA,NOX
31005,NA,NA,-101.69591070791807,41.56890318015591,0,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
31007,NA,NA,-103.71047677115662,41.54597467028417,0,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
31009,NA,NA,-99.97689912229718,41.91275942865501,2.9491833030852997e-5,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
31011,NA,NA,-98.05083302212606,41.69419974253323,97.33713019963702,11.562058178331364,0.44454436719544865,516.6707551098415,13.331265343382638,nonegu,elevated,NA,NOX
31013,NA,NA,-102.87820018107038,42.11985720936137,49.284138381125224,15.091946776731179,0.6029323065217318,399.77562325513964,0.5212621427791848,nonegu,elevated,NA,NOX
