census_id,Base_TotHNO3_mol,Base_NH3f_mol,Base_NO3_mol,Base_SO4_mol,Base_TotNH3_mol
0452,0.007197394483364088,1e-20,0.0015868769077674611,0.03720231166572816,0.01622152569380442
0453,0.011766559444657284,1e-20,0.002594283460460315,0.04789293118880122,0.03266835345557274
0454,0.014387578303269206,1e-20,0.0031721640130919454,0.052732776503653024,0.038049662672072
0455,0.00797679126885727,1e-20,0.001758717809880865,0.0383646432762334,0.01619460255502087
0456,0.006711059907990385,1e-20,0.0014796501733021993,0.03476977044374718,0.014288184311936736
0457,0.0081140236331163,1e-20,0.0017889747133122858,0.03789568001121648,0.01756384231856239
0458,0.005587689374889204,1e-20,0.0012319701604913036,0.029271480250844525,0.01236887613416313
0459,0.0048015180862178266,1e-20,0.001058635620273177,0.0278648294911449,0.008493905503709594
0460,0.00671853724773137,1e-20,0.0014812987723603621,0.034422279334643084,0.013516289169718473
0461,0.009711307847789003,1e-20,0.0021411429099095734,0.04312318927494533,0.026864825360483333
0462,0.007288394573033433,1e-20,0.0016069405490247008,0.03620555793077294,0.015124296554519986
0463,0.00628571289322469,1e-20,0.0013858699369847893,0.03281100694449767,0.013133614677173666
0464,0.008548004751903595,1e-20,0.001884658591332649,0.039898462065305,0.018499621463471467
0465,0.008059247373616558,1e-20,0.0017768976788389175,0.03852010959982876,0.01714961403164011
0466,0.007721312683516224,1e-20,0.0017023900556576014,0.0377025208433387,0.016061596253446452
0467,0.006782109429743674,1e-20,0.001495315126173522,0.03449463361317665,0.01392425538514864
0468,0.008653361397041162,1e-20,0.001907887556708257,0.040030012811416965,0.018740940575713703
0469,0.008879744548038047,1e-20,0.0019578003682756842,0.04029156871876174,0.021180641105158896
0470,0.004721312712032239,1e-20,0.0010409519909447941,0.025423498354894252,0.010778063737237966
0471,0.0061423280209363836,1e-20,0.0013542565325391363,0.03313134138226056,0.011892759063875812
0472,0.005296521551640851,1e-20,0.0011677736660424172,0.029394827052462578,0.01042551579078382
0473,0.008311781325918843,1e-20,0.001832576202263194,0.03904387801279131,0.018723797058823717
0474,0.007124927194737963,1e-20,0.00157089936656764,0.03542910072022141,0.015371567978894655
0475,0.00561173782530632,1e-20,0.0012372723473761157,0.030948425276219656,0.010915827924575247
0476,0.0055680082456941804,1e-20,0.0012276308777813508,0.029986596902294202,0.011543616647933085
0477,0.00888604951062952,1e-20,0.001959190482373761,0.04077016717312101,0.020769236415426513
0478,0.004132877086459796,1e-20,9.112140825826892e-4,0.023636022894046427,0.010964272757068275
0479,0.00475459562470466,1e-20,0.0010482901861298968,0.02660484406880501,0.01130950594146664
0480,0.015905658603729153,1e-20,0.003506869381611721,0.06292118493827885,0.036622703731681513
0481,0.004865653514653556,1e-20,0.0010727761582956061,0.021899942857161393,0.020161292842558316
0482,0.004808706252961415,1e-20,0.001060220462654812,0.02104507696187652,0.03014440112918496
0483,0.005323108958075705,1e-20,0.0011736356403174715,0.023419571723024352,0.027352554522580785
0484,0.0048763055058096355,1e-20,0.0010751247024564682,0.021412476093148666,0.023349524799164374
0485,0.0049487061376643614,1e-20,0.0010910875472141918,0.02231543952466726,0.02158601271929981
0486,0.0048891887302577675,1e-20,0.001077965187498879,0.021300676455600537,0.02369721811444518
0487,0.004946693287976865,1e-20,0.001090643755409355,0.02219707609988353,0.025419221125784028
0488,0.0048690335653999274,0.003157233738815206,0.0013573342403462134,0.020894402895586684,0.034498838082195234
0489,0.004879772519991279,1e-20,0.001075889107513947,0.02234458822323707,0.02766944853235266
0490,0.005076484268151805,1e-20,0.0011192599872627254,0.022699441510750862,0.026420884272211415
0491,0.004898471984932586,1e-20,0.0010800119535204502,0.021491951824967936,0.02248965531857467
0492,0.0047717922157007936,2.1200697504182575e-4,0.001071092478103622,0.020876700667128215,0.03152705797573415
0493,0.004904528599375411,1e-20,0.0010813473119784013,0.021761500368928304,0.02514230006317046
0494,0.004909564204152538,1e-20,0.0010824575588817683,0.02223792328881992,0.027659107361177347
0495,0.004862426503586267,1e-20,0.0010720646689704584,0.022058509545183427,0.020887193392767515
0496,0.004884786525232157,1e-20,0.00107699459216545,0.022069523960997577,0.022450318455541324
0497,0.0048434444829755455,0.0018149978068496692,0.0012309287613097113,0.020795919130993323,0.033008876503339654
0498,0.004887140926793167,1e-20,0.0010775136891077416,0.022145877671395156,0.02179405310544573
0499,0.0049780896405763825,1e-20,0.001097566003042642,0.0216618468302397,0.02923183086293076
0500,0.004960569651311293,1e-20,0.001093703207074828,0.02161809144514071,0.027378453319721774
0501,0.005000736116764848,1e-20,0.0011025590835509907,0.02225055679136073,0.020214794580511307
0502,0.005079198168256323,1e-20,0.0011198583462127317,0.02267920453579163,0.02905231690426141
0503,0.005132839782960993,1e-20,0.0011316852149312593,0.023653020603497596,0.0300023887597375
0504,0.004867937165811577,1e-20,0.001073279656234539,0.02129907739237777,0.022569290634209385
0505,0.004853332581795455,0.002507614697928942,0.0012953863779735764,0.020779381565829678,0.03367668704667346
0506,0.005009356947223413,1e-20,0.0011044597987073012,0.021754200137706892,0.029412467159153893
0507,0.004921225063482315,1e-20,0.001085028537648865,0.021950553928409552,0.028652309809176362
0508,0.005002568493385771,1e-20,0.0011029630847701536,0.021684562259539672,0.0279096364305043
0509,0.005046510339721723,1e-20,0.001112651354795697,0.021611320518531263,0.03134045066185363
0510,0.005265280531741513,1e-20,0.0011608856660629868,0.024249355115378308,0.026391056252452673
0511,0.004990701309278562,1e-20,0.0011003466156487955,0.02169586178114767,0.03144816900779491
0512,0.004813825891051212,0.002308926036821736,0.0012686139113300594,0.020882931706598797,0.03363332359671993
0513,0.004888614961722759,1e-20,0.0010778386833812136,0.02187067474069278,0.02348503067125972
0514,0.004911289283744221,1e-20,0.0010828379033209165,0.021416893529354525,0.022473319851708792
0515,0.004785396050591287,1e-20,0.0010550810442247064,0.0212179375280519,0.029240852980947744
0516,0.005252625772908083,1e-20,0.001158095552972402,0.02319452968006361,0.030037966674230945
0517,0.004917807551712372,1e-20,0.001084275046851288,0.022115637909398123,0.029118390503144527
0518,0.005233778303368264,1e-20,0.0011539400750071858,0.023233334569237676,0.027839719158163547
0519,0.00496285032735103,1e-20,0.0010942060490615948,0.02184404291029007,0.027598638776695855
0520,0.004871644290554788,1e-20,0.001074097000714241,0.0218857558488352,0.020310745781317086
0521,0.0048938714128890825,1e-20,0.0010789976223544663,0.02207109026418433,0.029230659854862
0522,0.00495742152282044,1e-20,0.0010930091097294114,0.021846254205344792,0.02914568849201363
0523,0.004887232420346977,1e-20,0.0010775338615476551,0.021471748916859767,0.02362170302038898
0524,0.005065802344726428,1e-20,0.0011169048436543753,0.021595495462297578,0.028956714645518657
0525,0.004676526176958045,1e-20,0.001031077484489378,0.012684933834088597,0.011088620108794644
0526,0.003459673054355513,1e-20,7.627864904545296e-4,0.014215008914846833,0.011108536398090958
0527,0.003447732057223061,1e-20,7.601537470848278e-4,0.01503286664310415,0.008846974326154151
0528,0.004056996414580127,1e-20,8.94483960837932e-4,0.015280868124591415,0.00875707666148531
0529,0.0043357234569401625,1e-20,9.559375199159842e-4,0.01256334129324585,0.011449997410654616
0530,0.003249602179959996,1e-20,7.164701991433781e-4,0.014154452511625665,0.008176408098796727
0531,0.003429290615864227,1e-20,7.560877899518788e-4,0.014022215030294582,0.01337699204496461
0532,0.004343297283876426,1e-20,9.57607392408921e-4,0.014685152121985906,0.009878363689905358
0533,0.005576176008178629,1e-20,0.001229431700802051,0.013757989863886988,0.012476779720987537
0534,0.0036821475056691456,1e-20,8.11837514429087e-4,0.016171968499977898,0.01299851836620513
0535,0.004383641170032602,1e-20,9.665023864875159e-4,0.014801788884188519,0.010563086032133497
0536,0.004459443342205539,1e-20,9.832152006674082e-4,0.015186548981701922,0.009546110453411062
0537,0.005273858815322502,1e-20,0.001162777000511087,0.015413251086996246,0.011336727636512707
0538,0.0049049047023629645,1e-20,0.001081430234923263,0.017607441030480224,0.011769843601803892
0539,0.005213921490653748,1e-20,0.0011495620577078199,0.01389049606197276,0.011786133237944614
0540,0.003789225756917854,1e-20,8.354460584130868e-4,0.013852788551338946,0.008857088694866483
0541,0.003642107950965499,1e-20,8.030096191534606e-4,0.01348320858665549,0.008329864225908798
0542,0.005328865175334284,1e-20,0.001174904767397395,0.012555816507120772,0.011873954340363882
0543,0.004001999162450617,1e-20,8.823582020516507e-4,0.014518776943134535,0.009183356533044551
0544,0.0040298292779372665,1e-20,8.884941680193828e-4,0.012761150373704414,0.009672111518947087
0545,0.006077542516554635,1e-20,0.0013399726661901276,0.011095835721192672,0.014907945633169495
0546,0.005837328110467942,0.00247974756194088,0.0015154100821965243,0.010569417057169656,0.018333873147695363
0547,0.0052417119883513925,1e-20,0.0011556892887709066,0.011861459402789975,0.01237539682700129
0548,0.005344538203422519,0.009461949048360199,0.002039205727286147,0.011582036073832841,0.02683500315910946
0549,0.005308958003186381,0.004396822200666135,0.0015701796932135273,0.011312885036731522,0.021366149755763418
0550,0.00543913662118678,0.012749111681861377,0.0023618843955916743,0.011407882478814739,0.029860935400083485
0551,0.007283721026942377,0.0056657097749935915,0.002146486558371856,0.010243638824365442,0.021031168011541753
0552,0.005014130320175646,1e-20,0.0011055122289065304,0.011426814923638819,0.013287597185164958
0553,0.005932335829080878,5.984059373175914e-4,0.001363204336650011,0.011173490940081006,0.0173586423474391
0554,0.0050419519380609365,1.837764143207618e-4,0.0011282391467544565,0.011817450393807861,0.017909952005032554
0555,0.005085560461805976,1e-20,0.0011212611006036046,0.011141480261898463,0.015559424881619785
0556,0.005925101866156701,0.0057303252622050715,0.001835309835609635,0.010892533125862034,0.022069124950998123
0557,0.006168037749895085,0.01331259487543647,0.0025961581181003827,0.010312164903468929,0.028780842230639862
0558,0.005360353494039276,1e-20,0.0011818472916584827,0.010575806677319555,0.013875094961058118
0559,0.00730772507946013,0.05683576715886732,0.007037132272171781,0.010434225898702666,0.07248710600692132
0560,0.006664833008860961,0.02061330648263423,0.0034070554562023745,0.010189124855503407,0.03589699376588934
0561,0.005270914040798991,1e-20,0.0011621277385176331,0.011029369217217797,0.014270948663845222
0562,0.0057334342557063545,0.005793928156944263,0.0017963838507187178,0.010512307774224927,0.021562389818281655
0563,0.0045231434411225355,1e-20,9.97259757517464e-4,0.012114279699586979,0.012677494786747881
0564,0.006212879457679952,0.00861834805015791,0.0021710113210024738,0.010647833542982271,0.024590098364631316
0565,0.005994266332004498,0.014642931688302451,0.0026755669164728185,0.010489932304576071,0.030377830145166557
0566,0.005023684346416035,1e-20,0.0011076186944687725,0.011468924325286864,0.013698813526320611
0567,0.006571501007627488,0.017286495858719674,0.0030700785173275323,0.010439544749440631,0.03294581298288062
0568,0.005889166405469477,0.0013284050703827044,0.0014209511491265875,0.010369521852971611,0.016882687849840122
0569,0.005672528690479552,0.003538381824754192,0.001575249023888368,0.010987602952370232,0.02001978625330954
0570,0.005118757688684064,1e-20,0.0011285804038398684,0.011091270507915668,0.013586781038806561
0571,0.006803325564818263,0.01966220089354363,0.0033544126563158964,0.010391673665546329,0.03524971139186312
0572,0.005053500668207307,1e-20,0.0011141925779254173,0.01211767396515859,0.0180801811950032
0573,0.006177478668044671,0.019507966129762404,0.0031739746662121484,0.010343882752940833,0.035023790259173654
0574,0.0034793519878014187,1e-20,7.671252890471286e-4,0.01225012947216765,0.007814002926356702
0575,0.006240563355881103,0.011871378413817458,0.0024802822629854835,0.010482128757633822,0.02759457155026819
0576,0.003945061432126496,1e-20,8.698046078807488e-4,0.020166460320573648,0.010972922787804488
0577,0.005620656408599452,1e-20,0.0012392387108859364,0.027306542895798563,0.02906735680897046
0578,0.015893056763235738,1e-20,0.0035040909359227166,0.06296136998880478,0.03685420331653383
0579,0.016012486937946966,1e-20,0.0035304228240494464,0.06390534063643587,0.036599065192070665
0580,0.015582158411085376,1e-20,0.003435544267148245,0.06053631168511681,0.034061412327544616
0581,0.01504486422877705,1e-20,0.0033170819913130646,0.05750435379168201,0.03447918599858492
0582,0.015435004401420366,1e-20,0.0034030998457173322,0.059519577384648165,0.03398626850249662
0583,0.015348868502602721,1e-20,0.003384108658131401,0.059347092533366945,0.03318165587835252
0584,0.015330116451283472,1e-20,0.0033799742179141017,0.05498050637581255,0.038416908541370955
0585,0.015271337556236402,1e-20,0.003367014684928953,0.056190650647664785,0.03489487135542948
0586,0.015914925527908203,1e-20,0.0035089125470960858,0.0636429128851141,0.037969682291284855
0587,0.015552699583469474,1e-20,0.0034290492037775174,0.06335110915794379,0.03786262099936198
0588,0.015500188875611312,1e-20,0.003417471676673335,0.06182826229586589,0.03475342710438231
0589,0.012370384734396155,1e-20,0.00272741447208228,0.053274572627713894,0.027471800358955197
0590,0.01615242785366745,1e-20,0.003561276907165489,0.06451100524403837,0.03889263292610687
0591,0.014760502131789609,1e-20,0.003254386019014102,0.0611504070304173,0.035806584401270145
0592,0.015031085746135304,1e-20,0.003314044120319777,0.060569738512174,0.03451820236586505
0593,0.015622411846321314,1e-20,0.0034444193186661063,0.06284807217806752,0.03456780533815096
0594,0.015267673836017095,1e-20,0.0033662069102507724,0.06164631872933305,0.03647166409062091
0595,0.015722217683368445,1e-20,0.0034664244454431048,0.06321488750619265,0.03833974702309977
0596,0.012840875036454424,1e-20,0.002831147871354823,0.0538673827548898,0.029001107846133294
0597,0.0156364881713504,1e-20,0.0034475228577574416,0.06283913425152658,0.03724119064886676
0598,0.01581270692920104,1e-20,0.0034863754561796894,0.06341075099275,0.03577151476641864
0599,0.012961612597846357,1e-20,0.0028577680112562643,0.054926455300876025,0.02713822000729318
0600,0.015241539204789574,1e-20,0.0033604447635622965,0.06183044511342826,0.03737057621732085
0601,0.01493645544109846,1e-20,0.0032931800915125395,0.05995399427839332,0.034129310896151795
0602,0.010504372651983266,1e-20,0.0023159973279976553,0.048949724697768954,0.022650822608673203
0603,0.015652475239376008,1e-20,0.003451047676236043,0.06354486152025653,0.03941144006063493
0604,0.013953835032998433,1e-20,0.0030765325757595684,0.05758771324892961,0.028719645570494334
0605,0.015876592917867492,1e-20,0.0035004609978821783,0.06441458154216956,0.039209527474062825
0606,0.01565617384763977,1e-20,0.003451863143007832,0.06314006270801797,0.037569774194919775
0607,0.01540398107040167,1e-20,0.0033962598416423313,0.06283551022228319,0.037184741362043736
0608,0.013084098243335321,1e-20,0.0028847735676154015,0.05468190269381176,0.029605981196678073
0609,0.014990469408540342,1e-20,0.0033050890563231447,0.061195680700393884,0.03621975223230971
0610,0.01183425627034317,1e-20,0.00260920921305848,0.05184113726877268,0.02602269781025475
0611,0.013153022434078574,1e-20,0.002899969928872219,0.054786922195923266,0.028259595569557927
0612,0.015085361831431799,1e-20,0.0033260108767064257,0.06035683255239676,0.033293053498545305
0613,0.014737211208631362,1e-20,0.0032492508512522358,0.059917125119314664,0.03344620868910193
0614,0.014412545175338336,1e-20,0.0031776686929920485,0.05996937327879203,0.035191971348244165
0615,0.013682089002433562,1e-20,0.003016618185673323,0.05679533234885056,0.02984201501905176
0616,0.014996616486157879,1e-20,0.003306444360043689,0.06100148872663258,0.03884417988856307
0617,0.01459359217756865,1e-20,0.003217585819630566,0.059568442843868835,0.030760731305094522
0618,0.01341419351416493,1e-20,0.002957552760676654,0.05632862755046115,0.029674691374702793
0619,0.01607973758990961,1e-20,0.0035452502045520006,0.06463904237521713,0.04024558154137095
0620,0.016030101844997317,1e-20,0.003534306547429522,0.06515233641713762,0.039825783045822655
0621,0.015582702721450277,1e-20,0.003435664276347507,0.0630361763950466,0.0384336352008252
0622,0.016119475593907077,1e-20,0.003554011614121825,0.06464764581973957,0.039099707060512384
0623,0.016253288429085164,1e-20,0.0035835145819802373,0.06522752595486815,0.03857606652974565
0624,0.013928060015171587,1e-20,0.0030708497164024418,0.05803988392982967,0.03266368333576751
0625,0.01637286283411952,1e-20,0.003609878269915869,0.06571932700621856,0.038063287361302545
0626,0.01637241536729303,1e-20,0.0036097796127176865,0.06623130403321394,0.03769382889912721
0627,0.014147035725829434,1e-20,0.003119129340286902,0.05850310625206659,0.03251168804500858
0628,0.009526196779967133,1e-20,0.002100329740702624,0.045253301652347144,0.019704566178668118
0629,0.015818451708538985,1e-20,0.0034876420614342266,0.06379162298991599,0.03929384263514888
0630,0.016567425202365718,1e-20,0.0036527752557631884,0.06612856355172693,0.03851642825883821
0631,0.011050012369284583,1e-20,0.0024362996220219113,0.04998048394418062,0.02347823398430274
0632,0.011683723079648338,1e-20,0.002576019751966925,0.05080340944235373,0.025252197125704798
0633,0.014923553657841274,1e-20,0.0032903355146358423,0.06033899576632105,0.036525987063809745
0634,0.014634012468616345,1e-20,0.003226497659410514,0.05904873603163635,0.03386269643729628
0635,0.005836240295350097,1e-20,0.0012867705076162795,0.03189456291992388,0.011844397030445111
0636,0.005130853667289292,1e-20,0.001131247317425035,0.028617834940379214,0.00991166607421377
0637,0.00610970688426687,1e-20,0.001347064245301633,0.032208254162224656,0.011424616457244822
0638,0.005627155185121978,1e-20,0.0012406715569549095,0.030878714333838948,0.010224973865319613
0639,0.006039450594488233,1e-20,0.0013315741837060333,0.03225927868133642,0.011660700943251556
0640,0.004690205788212382,1e-20,0.0010340935563827442,0.026944722757252487,0.00924171150562498
0641,0.005868615078419656,1e-20,0.0012939084789704704,0.03131590896275966,0.011405074246160633
0642,0.005582151581445211,1e-20,0.0012307491913535731,0.030650885800059636,0.01064784366122737
0643,0.006467326327066449,1e-20,0.0014259119501007823,0.03397855943822239,0.012329343524304929
0644,0.00457171788303536,1e-20,0.0010079694192370375,0.026190913201887652,0.009263822114273425
0645,0.006311474386542008,1e-20,0.0013915498144667514,0.033501521001136396,0.011932471435576882
0646,0.009160411448276017,1e-20,0.002019681625971335,0.04258909444846174,0.0218896627991479
0647,0.013957960556065978,1e-20,0.003077442168432789,0.05636243186391435,0.03211922968014837
0648,0.014380194253865402,1e-20,0.003170535982627339,0.0574699889892421,0.03565362336318471
0649,0.01047264532484077,1e-20,0.0023090021073099492,0.047264465631355716,0.022082625921580654
0650,0.013116631653631031,1e-20,0.0028919465129984166,0.05232386005151824,0.03103041275490003
0651,0.015160151317341022,1e-20,0.0033425004144700516,0.058559600918192074,0.03328384126805845
0652,0.00872241021231008,1e-20,0.0019231113951003601,0.041579540298693936,0.01892890484752468
0653,0.01436518688957762,1e-20,0.003167227168598904,0.054692943935296424,0.03424542552558708
0654,0.008799541480962894,1e-20,0.0019401172476175264,0.043107042041021705,0.017896851092010252
0655,0.014007916707489606,1e-20,0.0030884564685768655,0.054932631363394595,0.033437661225224374
0656,0.01153654041434237,1e-20,0.0025435690125587196,0.04851279835281821,0.028358988733349758
0657,0.014424666273245755,1e-20,0.0031803411448648104,0.055711757900339026,0.03563456289894284
0658,0.013734442750058074,1e-20,0.003028161106286116,0.05341291806936877,0.035434668033120544
0659,0.008997878421675775,1e-20,0.0019838464487752496,0.043184582433493,0.01876658153208657
0660,0.014710391970307865,1e-20,0.0032433377628314415,0.05555166093550878,0.03461945244310386
0661,0.008060436960026294,1e-20,0.0017771599580856318,0.039757515818546814,0.01610284093249597
0662,0.015008837377466333,1e-20,0.003309138814301343,0.059681980907918854,0.03362760675777095
0663,0.011311902529309595,1e-20,0.0024940409961088533,0.04813635392544959,0.02714977222228445
0664,0.012375774143230754,1e-20,0.002728602725476743,0.05015458655824803,0.032303320047193586
0665,0.014353063977046904,1e-20,0.0031645543166391645,0.05545484320895134,0.03299385599826935
0666,0.009618166322382205,1e-20,0.002120607126277883,0.043807170629825455,0.022013523543456644
0667,0.009824492561742146,1e-20,0.0021660978028641914,0.044452996819943386,0.02389814920658376
0668,0.01393788067016152,1e-20,0.0030730149680999407,0.053612261360271835,0.03392933834805178
0669,0.012772531521100436,1e-20,0.002816079537034456,0.05242878596528713,0.030358421973205336
0670,0.009977277320630995,1e-20,0.0021997836882634045,0.04468138820962353,0.022229300914698318
0671,0.011363590876887356,1e-20,0.0025054372097471902,0.04824843343829486,0.025991497555222967
0672,0.006975866449268035,1e-20,0.0015380345492524894,0.036169179006400716,0.01282873419621831
0673,0.008593829401590262,1e-20,0.0018947619806303157,0.04098593480824891,0.019546621519680688
0674,0.010775146454869123,1e-20,0.0023756973619503737,0.04677010500133704,0.024872989625309917
0675,0.007898515376216544,1e-20,0.0017414595914028365,0.040286262199324,0.014652371116278012
0676,0.010930634977889592,1e-20,0.0024099793715268067,0.04762561570801494,0.027233517433120254
0677,0.00924215557954392,1e-20,0.002037704519471806,0.04296069605067899,0.021096428058232974
0678,0.004406257014683188,1e-20,9.714887133740889e-4,0.020459763962909955,0.014624844786662943
0679,0.006269192185162264,0.0024300472933154738,0.001608448148662818,0.010301865650696804,0.01788284576936068
0680,0.00523319092864216,1e-20,0.0011538105710052564,0.022713074093047982,0.031476184785740546
0681,0.005186075561251225,1e-20,0.0011434226050980843,0.024589230814651725,0.02888839857874425
0682,0.014566075680872504,1e-20,0.003211519000132107,0.07071235690814613,0.0706451720391107
0683,0.01769887413928868,1e-20,0.0039022363898542967,0.08675505352389212,0.05543226096422401
0684,0.016200415711157424,1e-20,0.0035718572391286864,0.07953611139162196,0.06131790448716485
0685,0.01184151189920059,1e-20,0.002610808929443595,0.05580344900715944,0.06280611496731725
0686,0.01306891216003276,1e-20,0.0028814253497335043,0.06391808180503651,0.0799249944540997
0687,0.014246961435272605,1e-20,0.003141160896452701,0.06051405793153893,0.08731382199342261
0688,0.01872555792985804,1e-20,0.004128598971841352,0.08307149666672135,0.07921241242509085
0689,0.013062653013875462,1e-20,0.002880045337213374,0.06571617123298917,0.04353682406964188
0690,0.012896703854198275,1e-20,0.0028434569731930577,0.05599681719769981,0.061004706190773396
0691,0.015135009519348779,1e-20,0.0033369571670148978,0.07209238039572362,0.06459420678598497
0692,0.007088561477376658,0.05999637461313867,0.007088561477376658,0.007849793104183047,0.07177106426941324
0693,0.00656907658925823,0.03962159275036016,0.005164001057795256,0.008073096409294536,0.05173123736430196
0694,0.007062927049884461,0.05474858728936542,0.006753270223293069,0.008296306297632035,0.06719304673581347
0695,0.008174672636103634,0.07311421253983354,0.008174672636103634,0.009260782673620434,0.08700538655026419
0696,0.007151352355649472,0.07322842449373494,0.007151352355649472,0.008260653292289347,0.08561940443216896
0697,0.0027243893289754357,0.017359113848843588,0.0020760406747127847,0.0034964596926896087,0.022603803387878
0698,0.005021386509379558,0.07595185401823897,0.005021386509379558,0.006749393272634397,0.08607594392719056
0699,0.0040992004606538535,0.04207280403917206,0.0040992004606538535,0.005814595685726054,0.05079469756776114
0700,0.0027148535942564957,0.025627890801747818,0.0027148535942564957,0.003367304682880493,0.030678847826068556
0701,0.004984784237551217,0.03572186412036324,0.004319634125470586,0.005669814255370743,0.044226585503419354
0702,0.0030091384358172245,0.02686973825721796,0.0029646274072560688,0.003946800992873126,0.03278993974652765
0703,0.0029856598125301984,0.05899702334794168,0.0029856598125301984,0.00389179438623791,0.06483471492729855
0704,0.005360516357936211,0.07494129388701397,0.005360516357936211,0.006909218056560471,0.08530512097185468
0705,0.005020890458009113,0.10646692872674475,0.005020890458009113,0.0066512983881622,0.11644387630898805
0706,0.007746771593907657,0.05853323827067331,0.007354722945454351,0.007378816822016386,0.06960146350369789
0707,0.0072692131775979035,0.028258914166677206,0.0042980125617669675,0.006595784740589437,0.03815259127756136
0708,0.006459514340335641,0.04516374537365435,0.005648270028963555,0.006878661945573795,0.05548173829201504
0709,0.008266233447519193,0.06880492014446268,0.008266233447519193,0.00887184049576666,0.08211268088811267
0710,0.008114221269790877,0.07757231851473687,0.008114221269790877,0.008607210917233972,0.09048313489058782
0711,0.0072406548857379145,0.06016123486933209,0.0072406548857379145,0.005463678348136026,0.06835675239153613
0712,0.00579780940380046,0.06339983523020079,0.00579780940380046,0.004775380384954065,0.07056290580763189
0713,0.0063741867797368875,0.05988452893463585,0.0063741867797368875,0.007995259097028777,0.07187741758017901
0714,0.004963827064225284,0.07356802379252407,0.004963827064225284,0.004668619906708361,0.08057095365258661
0715,0.005350981468154945,0.05629248627865461,0.005350981468154945,0.005600018144996947,0.06469251349615003
0716,0.009277525247598385,0.06159378578674447,0.00820297432343539,0.010293011030884992,0.07703330233307196
0717,0.006246970919274504,0.053175650340183525,0.006246970919274504,0.007442660321673241,0.06433964082269339
0718,0.00464722770513455,0.08423998522764271,0.00464722770513455,0.005685234064590428,0.09276783632452835
0719,0.008519371999841029,0.06524526724514942,0.008287791816301888,0.008459785165460684,0.07793494499334046
0720,0.005020923440809455,0.03438594663520769,0.004209999463161354,0.004361670397562331,0.040928452231551185
0721,0.004028732049206321,0.03744816203019535,0.004028732049206321,0.005604005553826361,0.04585417036093489
0722,0.007729289179647291,0.09598666416834098,0.007729289179647291,0.009004036813569576,0.10949271938869534
0723,0.0069149178768856,0.04684925760762275,0.005955084414339102,0.007703590589573148,0.058404643491982475
0724,0.006586123693393648,0.03924566834880927,0.005134035088698722,0.007613308176564735,0.05066563061365637
0725,0.008952985922481834,0.018118144667965453,0.003771762493023485,0.004770066441445277,0.02527324433013337
0726,0.008953198588068308,0.0197882137397666,0.003937535383634409,0.004916138788660444,0.027162421922757266
0727,0.009578662629652348,0.017046303243944308,0.0038277326612456953,0.005117763421502079,0.024722948376197425
0728,0.010065070746721319,0.020716042131339714,0.004327392684230021,0.00556930734782952,0.029070003153083994
0729,0.009273242335653405,0.013117468762718494,0.003355770834353761,0.005388021029025796,0.02119950030625719
0730,0.010461491811934261,0.017378593240054332,0.004090892484143698,0.006028538255163113,0.026421400622799
0731,0.010228052078903876,0.015797533149319073,0.0038686594168779484,0.0054375743429266885,0.023953894663709105
0732,0.009492998148865905,0.020201424836153777,0.004122476137199765,0.005259543151725321,0.028090739563741758
0733,0.009051070477051342,0.020340358950208033,0.0040184523451804,0.005208678080844152,0.02815337607147426
0734,0.010064074272403122,0.02044125548003483,0.004299161643755331,0.005522988849742405,0.028725738754648438
0735,0.007948461327409133,0.017598096165363133,0.003458277950859485,0.004856642472876054,0.024883059874677215
0736,0.010277145753819888,0.021462345246850166,0.004460504726303028,0.005909867909646872,0.030327147111320476
0737,0.009589433514933651,0.020296854989770553,0.004157798934078595,0.005518445684817152,0.028574523516996284
0738,0.006610374668647384,0.014641245767742514,0.0028318678800342053,0.004229192487369659,0.020985034498797003
0739,0.005126048551174261,0.00955983813747718,0.001995165149342437,0.0034224046030075853,0.014693445041988558
0740,0.005148156631916938,0.00843668885184384,0.0018988429247059205,0.0034812603520129105,0.013658579379863206
0741,0.006224149757199983,0.017029584362301037,0.002955880497999261,0.003642242368963633,0.02249294791574649
0742,0.007043032728966083,0.019114068435532816,0.0033660388237878314,0.003951595798987137,0.025041462134013523
0743,0.0052724843069058835,0.012329228900315228,0.0022821531428732856,0.0033984932917071526,0.017426968837875957
0744,0.0047682894093945246,0.01070310415737329,0.0020109777670488634,0.0031740021489700706,0.015464107380828394
0745,0.007147213179551127,0.017015064190874014,0.0031939446614192425,0.004584908180830904,0.02389242646212037
0746,0.007711642261625752,0.017371463744826454,0.0033746936478279985,0.004597354855021268,0.024267496027358358
0747,0.00830405059486396,0.016026632818637993,0.00339737959891545,0.0044901008199671145,0.022761784048588665
0748,0.007202241540841221,0.020103293280822193,0.0035022961746329286,0.004091365226092158,0.02624034111996043
0749,0.007314901931908472,0.016058805319723653,0.003146131314693718,0.004325976070697054,0.022547769425769235
0750,0.007221621051452369,0.01700236484850082,0.00321203391921621,0.0043860468961648596,0.02358143519274811
0751,0.005135213535382865,0.02036476015097769,0.0029752452886254643,0.0031720046059815882,0.025122767059950073
0752,0.004531477811890774,0.01491896817051195,0.0023286960471230354,0.0030446630442081033,0.019485962736824104
0753,0.004274700263037697,0.014132167323443336,0.002193667012469667,0.0029109881307130205,0.018498649519512866
0754,0.009924181088623156,0.018168857671429093,0.004031254078575507,0.005413156151412297,0.02628859189854754
