census_id,emis,poll
0688,399.68760553778554,PM2.5
0689,308.31213523748994,PM2.5
0690,157.0067329911793,PM2.5
0691,179.70044593771618,PM2.5
0692,561.1473888129276,PM2.5
0693,343.1076728943161,PM2.5
0694,20.87911245993487,PM2.5
0695,2013.5354562077698,PM2.5
0696,23.080294746404096,PM2.5
0697,2338.4097774773877,PM2.5
0698,814.4025267055414,PM2.5
0699,376.91960349604915,PM2.5
0700,1471.1730533139607,PM2.5
0701,3874.727928005399,PM2.5
0702,1263.4986914335923,PM2.5
0703,43.93881647476313,PM2.5
0704,1117.4276479279663,PM2.5
0705,7.508031403786143,PM2.5
0706,2098.1320510548508,PM2.5
0707,3297.587940816864,PM2.5
0708,549.9536218891267,PM2.5
0709,267.90046376292935,PM2.5
0710,517.7604354841673,PM2.5
0711,3691.105965306343,PM2.5
0712,49.780240026596594,PM2.5
0713,768.4593889643791,PM2.5
0714,4376.416521780701,PM2.5
0715,3617.436135395803,PM2.5
0716,1487.2058120624758,PM2.5
0717,533.1843350313583,PM2.5
0718,342.66352915869396,PM2.5
0719,242.70718328076265,PM2.5
0720,4531.904196143587,PM2.5
0721,837.0335529339504,PM2.5
0722,367.5456681060276,PM2.5
0723,478.2541317440316,PM2.5
0724,8.909068195807489,PM2.5
0725,3421.602981384348,PM2.5
0726,2491.812180376122,PM2.5
0727,2397.9586429523283,PM2.5
0728,2012.8990183378485,PM2.5
0729,1791.446321910605,PM2.5
0730,4284.158019539686,PM2.5
0731,2067.9252268563964,PM2.5
0732,603.3508923953528,PM2.5
0733,370.49683345001984,PM2.5
0734,3706.4668871557515,PM2.5
0735,683.4320611296179,PM2.5
0736,1445.6644176551217,PM2.5
0737,1232.6884165125587,PM2.5
0738,31.08465733517692,PM2.5
0739,0,PM2.5
0740,0,PM2.5
0741,1588.2195019350777,PM2.5
0742,2271.369111763369,PM2.5
0743,1798.3282709401074,PM2.5
0744,288.9943529418534,PM2.5
0745,596.1656685306928,PM2.5
0746,757.7274179764721,PM2.5
0747,6082.8082364862685,PM2.5
0748,2113.468080239939,PM2.5
0749,1890.4333180491421,PM2.5
0750,167.61063052986387,PM2.5
0751,2129.9546212845667,PM2.5
0752,689.2751425874635,PM2.5
0753,2204.0111330655186,PM2.5
0754,1818.2988224476853,PM2.5
0755,1020.2303112887123,PM2.5
0756,4229.0125513730345,PM2.5
0757,26349.819264448495,PM2.5
0758,1044.2778708946705,PM2.5
0759,3029.15486149722,PM2.5
0760,403.4251286748916,PM2.5
0761,2450.0007507102987,PM2.5
0762,541.0155425563756,PM2.5
0763,6734.34770126724,PM2.5
0764,7770.266703887359,PM2.5
0765,766.7229855912639,PM2.5
0766,764.2170418212112,PM2.5
0767,1860.6428982211291,PM2.5
0768,1375.1462274497726,PM2.5
0769,1475.1039335010876,PM2.5
0770,3324.6768678619983,PM2.5
0771,1518.853722640455,PM2.5
0772,742.5821479655814,PM2.5
0773,1734.3849320093873,PM2.5
0774,2655.5831704855573,PM2.5
0775,2183.380631505593,PM2.5
0776,959.0749100700705,PM2.5
0777,716.5478593678889,PM2.5
0778,1730.4565165324257,PM2.5
0779,370.1848982113454,PM2.5
0780,1458.5620809433065,PM2.5
0781,1287.6706084661985,PM2.5
0782,2.9406340897532215,PM2.5
0783,0.45535190760497024,PM2.5
0784,0.49182818625672364,PM2.5
0785,2.0411987540038514,PM2.5
0786,0,PM2.5
0787,62.606939131676505,PM2.5
0788,0.39324527881211824,PM2.5
0789,172.45298114220702,PM2.5
0790,231.5254633679551,PM2.5
