GEOID17,Longitude,H2SO4,NO3,NH4,OC_tot,SOA,SO4,PM,PM_25
47045,-89.35751659301336,1.3598616817201565,0.6202172872351355,0.6796041093288625,2.1056219796564237,3.332103303192336,1.3321094025013778,3.1165586743425524,9.108345055819044
47047,-89.47024094974216,1.3744239684141994,0.5653323529107614,0.669019184995898,2.4719540756529037,3.9670266047945937,1.3463744996710525,2.70178132957248,9.277583440687932
47049,-84.93294336316724,1.5093450059122635,0.5272600612513239,0.7075287691315845,2.591045960980039,4.236408121095853,1.4785420466079315,1.8912137432477107,8.871755700638737
47051,-86.12540897532838,1.4596975903589078,0.9206639276677655,0.8035049687437493,3.4914793979093086,5.6541268526880515,1.4299078436168893,2.7924119562471916,11.630405295705666
47053,-88.88503990821405,1.4079430085827058,0.5101238055437219,0.6653040138472227,1.969824859670525,3.157026340763889,1.3792094777953037,2.4408128971106446,8.181210065848184
47055,-87.03414288878295,1.4256971502497289,0.7020626772473696,0.7275501319983138,2.6992758603403124,4.364578691081952,1.3966012900405507,2.4500202640173288,9.669908914594693
47057,-83.48577233838077,1.550456593278413,0.6043652377160164,0.7450163587110715,2.9440810323809026,4.657167162249206,1.5188146219870167,3.400163673193633,10.95716902514834
47059,-82.83098909802396,1.615191414152248,0.720846057814931,0.8026135092780375,2.7138640787141135,4.319194458088777,1.5822283240675084,2.5651813540385766,10.023026793372571
47061,-85.7124275289111,1.456046939229143,0.757270845145887,0.7547272118493733,3.4035401875000524,5.604047963355075,1.4263316955714056,2.2590033222452,10.831096281824678
47063,-83.29699587244205,1.5423976352778987,0.676381904176613,0.7629639896161645,3.1369152585903497,4.7447052411709985,1.5109201325171253,6.357481269117449,14.083930039359124
47065,-85.19950372079354,1.3903659178454182,1.1093497106280217,0.832815934525807,3.7048457821139245,5.9141940711171905,1.3619911031955116,2.9361225818458188,12.182848215962256
47067,-83.23564369659985,1.5941309408939424,0.5671792501463669,0.7502640647355943,3.0076214806718413,4.852893010611913,1.5615976563859029,2.7527320840716882,10.517199350459505
47069,-89.02231190645203,1.435795077569729,0.492530342663656,0.6704276065823443,2.834644014315496,4.685287087772985,1.406493137211163,2.3300839661230635,9.614124080711779
47071,-88.22053685547829,1.423431528431266,0.46465349136540296,0.6577926152447592,2.7990515681766515,4.647234566348358,1.3943819054020565,2.0602705970148825,9.253382798404669
47073,-82.87828681991995,1.5540617718214988,0.5530897741929418,0.7314542851188175,2.691826189886927,4.323049229772177,1.5223462254577946,2.407313135280155,9.56896819618559
47075,-89.27225775755058,1.3925104523372684,0.4858394776895614,0.6525846228211273,2.1379480104170687,3.4572905291479805,1.364091871677324,2.6188997699297007,8.607124851925638
47077,-88.40211225334082,1.4245051764636543,0.4629075264093008,0.6576801235110077,2.3451927994100847,3.835615558156232,1.3954336422501104,2.0801768540140513,8.460885238554246
47079,-88.29180069787496,1.4409850790552177,0.7010833616929615,0.7328817884262063,2.009740319021438,3.2509550940929492,1.4115772202989887,2.019925392883366,8.145830716150702
47081,-87.41202710245102,1.4764076594462174,0.5075073113416049,0.6896946664072661,2.5334809743887465,4.112441546042975,1.4462768908860906,2.0977684891679655,8.883819672406029
47083,-87.71689866398938,1.4879421885654134,0.5120638000012357,0.6952546919157642,2.4954790097081307,4.080710951544321,1.4575760214518336,2.0511130198877394,8.827084651914475
47085,-87.77379519789747,1.4962865001722767,0.49152650206778087,0.6923575079052151,2.4023063730748424,3.9131780077432117,1.4657500409850874,2.0489108222802317,8.642259340168717
47087,-85.63788622151807,1.5696770496390802,0.5615581292382688,0.7396490643138139,2.5279471311818376,4.068214744904915,1.5376428241362419,2.160487062249682,9.09958605034576
47089,-83.44963353544091,1.5136110258038755,0.6682507279708743,0.7500286526884253,3.0179012809455448,4.721574713515082,1.4827210048691024,3.7886666996446428,11.442131819622901
47091,-81.84923695079645,1.6024192133450204,0.756924741991425,0.8083961371064778,2.8276213352622803,4.5211299882222304,1.569716780419612,2.248405535068027,9.937275615733181
47093,-83.99089823369518,1.50369751047831,0.8296005564969094,0.7932304517854075,4.520216802165221,6.892823060551607,1.473009806182834,4.516868455745602,14.536220035057836
47095,-89.47243139457217,1.3802741803062066,0.5089166050714746,0.6547894769238866,1.6701521884738062,2.666870243164639,1.352105319483631,2.3707531375313473,7.581603642997553
47097,-89.56033733721216,1.3219466228729613,0.4756964044262552,0.623718452873661,1.8492443945268435,2.962821156202117,1.2949681203653498,2.3406582702245053,7.7248409065995
47099,-87.35623573835477,1.441399907524229,0.5897422231869978,0.7007093277313929,2.598767145403044,4.228312105615854,1.4119835828808776,2.1953475926312223,9.155511156689695
47101,-87.52992056826503,1.4540676009142428,0.4864738839657321,0.6753816353779034,2.679325885227674,4.414638280905698,1.424392751915993,1.9870519867536458,9.017613387917221
47103,-86.57435127892937,1.4329318793390475,0.8272060961806111,0.7665397479176024,2.693425030314721,4.343705505621665,1.4036883715974342,2.3918477577173562,9.762230986776283
47105,-84.28632924305106,1.4284862244009542,0.6934334716605833,0.7260694366149109,2.9528469487791544,4.716587245062375,1.3993334443111387,2.4438506541321527,10.008427031870976
47107,-84.60254746031286,1.3629911724884076,0.9076081793114771,0.7641897836240242,3.3515669172981073,5.395107593396358,1.3351750261110933,2.6002850972479075,11.030181826068175
47109,-88.56980655121804,1.3905910641712589,0.44946676787623585,0.6413197224759595,2.6836595013668,4.439082830531143,1.362211654698376,2.0940546788193664,9.014515063873963
47111,-86.0160397792578,1.62472238597212,0.6743053751746774,0.7926028715105172,2.289146307783629,3.598945619990703,1.5915647862584033,2.3932382870648268,9.083814539712844
47113,-88.8223129358567,1.4052406147160614,0.4713830039855751,0.6530639682483219,2.2496647055213823,3.6248026503976423,1.376562234823897,2.3670645154316716,8.521554752779272
47115,-85.60787681802857,1.441398083504069,0.9324986245276252,0.8002185806530304,3.5116467656585315,5.736371078958206,1.4119817960856185,2.469619931369855,11.380106299012787
47117,-86.77639103314243,1.4849977919634982,0.7575723002946755,0.7654497382130243,2.5638964959282973,4.076521387096533,1.4546917145764882,2.4362575079001916,9.520798725467923
47119,-87.04136745986516,1.4655827767371645,0.6298258660048591,0.7212300173321137,2.516262345616681,3.992121393104373,1.4356729241506918,2.411202513118998,9.219962566297507
47121,-84.81303871133706,1.3957334791656324,0.6739581710169964,0.7083836963745348,2.8090041841175335,4.555985259820209,1.3672491224479664,2.1287741953818267,9.462834801759199
47123,-84.3157233644879,1.3721034435707855,0.753668831072536,0.7228450796678648,3.162660905211403,5.124785644732272,1.3441013324775042,2.3853874522871408,10.358790451330599
47125,-87.3433107721712,1.5260826793070128,0.5629678473864073,0.7240440788352329,2.313967441024495,3.629994002419024,1.4949381348313595,2.4669252948828864,8.910013902830563
47127,-86.35799177754379,1.4529847840961538,0.8199739275106785,0.7718064592217664,3.1677397879048463,5.190588499732322,1.423332033400314,2.364404203647893,10.599757874208814
47129,-84.5926169713195,1.4787221161107063,0.5102561328885229,0.6913429199431289,2.80144712371756,4.591154513222188,1.4485441137411001,1.9381959653791323,9.209671647543678
47131,-89.09130228226086,1.4092511162756063,0.6194208678505531,0.6975159483896525,1.7503136408916546,2.789543946999687,1.3804908894128387,2.317919811032285,7.833651690547784
47133,-85.32226646825704,1.5389307500857787,0.549270895869631,0.7247872439936613,2.526896605356014,4.090650259464409,1.507524000084028,2.0622282082382926,8.965867357651774
47135,-87.85897641793314,1.4588390252766834,0.45603388605955747,0.668296984764091,2.730784987777447,4.534179239193747,1.429066800271037,1.942893365300512,9.06024250059459
47137,-85.07498982715728,1.5556990002701587,0.5661943140032972,0.7358602597934185,2.504535417805691,4.0781045391847774,1.5239500410809719,1.9269796431058865,8.86283775635754
47139,-84.53277127580095,1.3389262878162709,0.9599895786419731,0.7705571249391635,3.2538432735616403,5.3068543999759905,1.3116012615343062,2.240874311993999,10.617201703367396
