GEOID17,Base_HNO3_mol,Base_NH3f_mol,Base_NO3_mol
51067,0.017017674240146257,0.04573293164537537,0.00913298744252289
51069,0.020144028519324033,0.058797291994112766,0.011779584042543178
51071,0.017488881785502838,0.0311633210078529,0.007556180045853323
51073,0.011441923434545786,0.028502924849035924,0.005513121863080598
51075,0.014350460070302603,0.037648211496012635,0.0073641599262057
51077,0.01756384209404265,0.06526163296413945,0.011632623565288523
51079,0.015582622065725483,0.058627352564590035,0.010141449908090468
51081,0.011833853139097683,0.06213543261342112,0.009183784885227003
51083,0.014565954707725887,0.0454322983039562,0.008302472007447425
51085,0.014748451625754576,0.03777770539538242,0.007500720513561128
51087,0.015141548335159474,0.04489839653497836,0.00842861931083304
51089,0.01763336442532379,0.047063512997592045,0.009491520232701717
51091,0.015468685393709217,0.05304068519564323,0.009463512897909384
51093,0.011907929801180292,0.044539613175128834,0.00734581226349165
51095,0.012723743266593358,0.03929741389745884,0.007043383597722539
51097,0.012890498031578315,0.02649099636130678,0.005709128036239505
51099,0.014741583355845102,0.024987245810326936,0.006060225974054843
51101,0.013621457243866304,0.02951463962577545,0.006246839132933467
51103,0.011303749254483556,0.02895186857559863,0.005520615295312258
51105,0.018937221579783472,0.03249011582405858,0.008140602821667267
51107,0.021761317301054472,0.04207292447846406,0.01020438831805533
51109,0.014195728031194087,0.033550873626823866,0.006861064310629224
51111,0.012834398075539094,0.055139425627007785,0.008790220657892044
51113,0.01593590166198116,0.06635232889585263,0.01115650158861974
51115,0.011108302613725599,0.02407888248852626,0.004957051453840278
51117,0.012817815753965466,0.05214892373298474,0.008461318705456454
51119,0.01106279254464008,0.025715991299622785,0.005114853096897078
51121,0.017614015469034894,0.045400036080686865,0.00928718062203007
51125,0.014209042733885126,0.036624517702759034,0.007206935068036673
51127,0.013549836268848689,0.03825588113622423,0.007185427493510855
51131,0.009694747948656901,0.01740371542633344,0.003893920913568904
51133,0.011504827546427492,0.01977973417658408,0.004614632152484588
51135,0.01283707301728566,0.052647908258942305,0.008521802496563478
51137,0.015236901651933147,0.04455609681296793,0.008420546184541827
51139,0.016330104471924414,0.13799382681904343,0.016330104471924414
51141,0.01757080294780849,0.048573084286485005,0.009650521796742908
51143,0.016409964562353194,0.04620372586592146,0.008990216929216258
51145,0.013904584426039224,0.04102223851097635,0.007600467097605385
51147,0.013242431513137979,0.044686282720614826,0.007791887249135244
51149,0.013233847715417767,0.050290296777759286,0.00840002109607172
51153,0.019059063925626687,0.0380801167021767,0.008860316768948565
51155,0.017118162784179734,0.03871201675722605,0.008337952841654056
