25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
4.535529002,2.679092956,8.509767876,4.173992323,2.401795839,7.450162047,3.784583125,2.438328307,6.466228045,3.456882149,2.238514293,5.721607214,3.163102089,2.135048139,5.087029237,2.905027418,2.014679632,4.50141414,2.643215776,1.89729467,4.075769615,2.407778198,1.747080759,3.543629736,2.212842286,1.687339921,3.079727574,2.016939355,1.603858246,2.756654311,1.85442909,1.512443044,2.458523226,1.690797537,1.410029445,2.101347919,1.548771811,1.341093405,1.884154938,1.420642116,1.267699435,1.65464036,1.296404794,1.18980049,1.456823451
4.537436133,2.679527785,8.515635788,4.175646555,2.402132276,7.455710315,3.785968743,2.438750543,6.470783401,3.458047624,2.238850534,5.725098551,3.164089985,2.135312496,5.090089556,2.905868374,2.014933763,4.504227384,2.643901691,1.897494188,4.077467244,2.408345646,1.747235914,3.545282294,2.213305946,1.687564614,3.080947901,2.017308548,1.603986043,2.757277823,1.854728664,1.512545978,2.459086262,1.691027522,1.410118782,2.101918166,1.548946557,1.341156799,1.88458808,1.420769643,1.267760358,1.654922871,1.296490192,1.189837693,1.456998891
4.539343237,2.679962442,8.521503861,4.177300714,2.402468572,7.461260202,3.787354248,2.439172623,6.475339976,3.459212961,2.239186641,5.728589724,3.165077734,2.135576738,5.093149637,2.906709181,2.015187787,4.507041313,2.64458746,1.897693616,4.07916437,2.408912958,1.747390997,3.546934893,2.213769477,1.687789226,3.082168116,2.017677624,1.604113779,2.757900982,1.855028135,1.512648862,2.459648991,1.691257422,1.410208075,2.102488315,1.549121233,1.34122016,1.885021118,1.420897115,1.26782125,1.655205289,1.29657555,1.189874878,1.457173809
4.541250312,2.680396926,8.527372094,4.178954799,2.402804726,7.466811705,3.788739641,2.439594548,6.479897769,3.460378159,2.239522614,5.732080733,3.166065335,2.13584175,5.096209478,2.907549839,2.015441704,4.509855925,2.645273083,1.897892953,4.080860991,2.409480132,1.747546006,3.548587535,2.214232877,1.688013759,3.083388216,2.018046585,1.604241453,2.758523788,1.855327505,1.512751696,2.460211415,1.691487237,1.410297326,2.103058367,1.549295839,1.341283489,1.885454051,1.421024532,1.267882112,1.655487617,1.296660868,1.189912043,1.457347996
4.543157358,2.680831238,8.533240484,4.180608811,2.40314074,7.472364822,3.790124923,2.440016318,6.484063353,3.461543219,2.239858453,5.735571575,3.16705279,2.136107006,5.099269077,2.908390349,2.015695513,4.512671219,2.64595856,1.8980922,4.082557107,2.410047169,1.747700942,3.550240217,2.214696148,1.688238212,3.084608204,2.01841543,1.604369066,2.759146241,1.855626773,1.512854479,2.460773533,1.691716966,1.410386533,2.103628322,1.549470374,1.341346785,1.885886879,1.421151894,1.267942945,1.655769853,1.296746147,1.18994919,1.457522084
4.545064375,2.681265377,8.539109028,4.182262748,2.403476614,7.477919551,3.791510092,2.440437932,6.487601827,3.462708139,2.240194158,5.739062249,3.168040098,2.136372147,5.102328432,2.909230711,2.015949215,4.515487195,2.646643891,1.898291358,4.084252719,2.410614068,1.747855806,3.551892939,2.215159288,1.688462585,3.085828077,2.01878416,1.604496618,2.759768341,1.85592594,1.512957212,2.461335346,1.691946609,1.410475696,2.104198178,1.54964484,1.341410049,1.886319602,1.421279202,1.268003747,1.656051998,1.296831387,1.189986316,1.457696074
4.546971363,2.681699345,8.544977723,4.183916612,2.403812346,7.48347589,3.792895148,2.440859391,6.491139694,3.463872921,2.24052973,5.742552753,3.169027258,2.136637174,5.105387542,2.910070925,2.01620281,4.518303851,2.647329075,1.898490425,4.085947826,2.411180831,1.748010596,3.553545702,2.215622299,1.688686878,3.087047836,2.019152773,1.604624109,2.760390089,1.856225004,1.513059894,2.461896854,1.692176168,1.410564817,2.104767937,1.549819236,1.341473281,1.886752221,1.421406455,1.268064519,1.656334051,1.296916587,1.190023424,1.457869966
4.548878322,2.68213314,8.550841068,4.185570401,2.404147939,7.489033838,3.794280092,2.441280696,6.494676952,3.465037564,2.240865168,5.746043086,3.170014272,2.136902085,5.108446403,2.91091099,2.016456298,4.521121186,2.648014113,1.898689402,4.087642427,2.411747456,1.748165314,3.555198503,2.21608518,1.688911092,3.08826748,2.019521271,1.60475154,2.761011486,1.856523967,1.513162526,2.462458058,1.69240564,1.410653894,2.105337597,1.549993562,1.34153648,1.887184733,1.421533654,1.268125262,1.656616013,1.297001748,1.190060513,1.45804376
4.550785252,2.682566764,8.556679916,4.187224115,2.404483391,7.494593392,3.795664923,2.441701845,6.4982136,3.466202067,2.241200473,5.749533246,3.171001138,2.137166882,5.111505015,2.911750906,2.016709679,4.523939199,2.648699005,1.898888289,4.089336522,2.412313945,1.74831996,3.556851343,2.216547932,1.689135226,3.089487009,2.019889653,1.604878909,2.761632531,1.856822829,1.513265108,2.463018958,1.692635028,1.410742928,2.105907159,1.550167818,1.341599647,1.887617141,1.421660798,1.268185974,1.656897884,1.297086869,1.190097582,1.458217456
4.552692151,2.683000217,8.56251885,4.188877755,2.404818702,7.500154551,3.797049642,2.44212284,6.501749637,3.467366432,2.241535645,5.753023232,3.171987856,2.137431564,5.114563375,2.912590674,2.016962953,4.526757888,2.649383751,1.899087087,4.091030111,2.412880296,1.748474533,3.558504221,2.217010554,1.68935928,3.090706423,2.02025792,1.605006217,2.762253226,1.857121588,1.51336764,2.463579554,1.69286433,1.41083192,2.106476623,1.550342004,1.341662782,1.888049444,1.421787887,1.268246657,1.657179663,1.297171951,1.190134632,1.458391053
4.55459902,2.683433498,8.568357867,4.190531319,2.405153874,7.505717312,3.798434247,2.44254368,6.505285062,3.468530657,2.241870683,5.756513043,3.172974428,2.137696132,5.117621482,2.913430293,2.01721612,4.529577254,2.650068351,1.899285794,4.092723194,2.41344651,1.748629034,3.560157136,2.217473046,1.689583254,3.091925722,2.020626071,1.605133465,2.76287357,1.857420246,1.513470122,2.464138127,1.693093547,1.410920868,2.107045988,1.550516121,1.341725885,1.888481641,1.421914921,1.26830731,1.65746135,1.297256994,1.190171664,1.458564553
4.556505859,2.683866608,8.574196965,4.192184809,2.405488906,7.511281674,3.79981874,2.442964366,6.508819873,3.469694743,2.242205589,5.760002675,3.173960852,2.137960585,5.120679333,2.914269764,2.01746918,4.532397294,2.650752805,1.899484413,4.09441577,2.414012587,1.748783462,3.561810088,2.217935408,1.68980715,3.093144904,2.020994106,1.605260652,2.763493565,1.857718803,1.513572553,2.464695082,1.693322678,1.411009773,2.107615255,1.550690168,1.341789428,1.888913733,1.422041901,1.268367933,1.657742946,1.297341997,1.190208676,1.458737955
4.558412668,2.684299547,8.580036141,4.193838223,2.405823799,7.516847635,3.801203119,2.443384898,6.51235407,3.47085869,2.242540362,5.763492129,3.174947129,2.138224924,5.123736927,2.915109086,2.017722135,4.535218008,2.651437112,1.899682941,4.096107838,2.414578527,1.748937818,3.563463076,2.218397641,1.690030965,3.09436397,2.021362026,1.605387779,2.76411321,1.858017258,1.513674935,2.465251731,1.693551724,1.411098635,2.108184423,1.550864145,1.341853199,1.889345719,1.422168827,1.268428526,1.65802445,1.297426961,1.190245669,1.458911258
4.560319445,2.684732315,8.585875392,4.195491562,2.406158552,7.522415192,3.802587385,2.443805276,6.515887652,3.472022497,2.242875002,5.766981402,3.175933258,2.138489149,5.126794261,2.91594826,2.017974982,4.538039394,2.652121273,1.899881381,4.097799399,2.415144329,1.749092102,3.565115288,2.218859745,1.690254702,3.095582919,2.021729831,1.605514844,2.764732507,1.858315611,1.513777267,2.465808074,1.693780686,1.411187455,2.108753491,1.551038052,1.341916939,1.8897776,1.422295698,1.26848909,1.658305863,1.297511885,1.190282643,1.459084464
4.562226192,2.685164912,8.591714715,4.197144825,2.406493165,7.527984344,3.803971537,2.4442255,6.519420616,3.473186165,2.24320951,5.770470493,3.176919239,2.13875326,5.129851334,2.916787285,2.018227724,4.540861451,2.652805288,1.900079731,4.099490453,2.415709995,1.749246314,3.56675436,2.219321718,1.690478359,3.096801751,2.02209752,1.60564185,2.765351454,1.858613863,1.513879549,2.466364111,1.694009562,1.411276231,2.109322461,1.551211889,1.341980646,1.890209376,1.422422515,1.268549624,1.658587185,1.297596771,1.190319597,1.459257573
4.564132907,2.685597339,8.597554109,4.198798012,2.406827639,7.533555089,3.805355576,2.44464557,6.522952963,3.474349693,2.243543885,5.773959401,3.177905073,2.139021716,5.132908144,2.917626161,2.018480359,4.543684179,2.653489157,1.900277991,4.101180998,2.416275524,1.749400454,3.568393448,2.219783563,1.690701937,3.098090596,2.022465093,1.605768795,2.765970054,1.858912014,1.513981781,2.466919843,1.694238353,1.411364965,2.109891331,1.551385657,1.342044321,1.890641045,1.422549277,1.268610128,1.658868414,1.297681617,1.190356533,1.459430583
4.566039591,2.686029595,8.603393569,4.200451123,2.407161974,7.539127425,3.806739501,2.445065486,6.52648469,3.475513082,2.243878128,5.777437412,3.17889076,2.139324556,5.135964689,2.918464889,2.018732888,4.546507575,2.65417288,1.900476163,4.102871035,2.416840916,1.749554521,3.570032553,2.220245278,1.690925436,3.099384857,2.022832551,1.605895679,2.766588306,1.859210063,1.514083963,2.467475269,1.694467059,1.411453656,2.110460102,1.551559356,1.342107964,1.89107261,1.422675985,1.268670603,1.659149552,1.297766424,1.19039345,1.459603495
4.567946243,2.686461681,8.608624879,4.202104158,2.40749617,7.54470135,3.808123313,2.445485249,6.530015798,3.476676331,2.244212238,5.780913149,3.179876299,2.139627277,5.139020967,2.919303468,2.018985311,4.54933164,2.654856457,1.900674245,4.104560563,2.417406171,1.749708517,3.571671672,2.220706863,1.691148856,3.100679071,2.023199894,1.606022503,2.76720621,1.859508011,1.514186096,2.468030391,1.69469568,1.411542304,2.111028773,1.551732985,1.342171575,1.891504068,1.422802638,1.268731048,1.659430599,1.297851192,1.190430348,1.45977631
4.569852863,2.686893597,8.613723458,4.203757117,2.407830227,7.550276861,3.80950701,2.445904858,6.533546283,3.477839439,2.244546217,5.784388669,3.18086169,2.139929879,5.142076976,2.920141898,2.019237628,4.552156372,2.655539888,1.900872239,4.106249582,2.417971288,1.749862441,3.573310807,2.221168319,1.691372197,3.101973237,2.023567122,1.606149267,2.767823768,1.859805858,1.514288179,2.468585208,1.694924216,1.41163091,2.111597345,1.551906544,1.342235154,1.891935421,1.422929237,1.268791463,1.659711553,1.297935921,1.190467227,1.459949027
4.571759451,2.687325343,8.618821356,4.205409999,2.408164145,7.555853958,3.810890593,2.446324314,6.537076146,3.479002408,2.244880064,5.787863969,3.181846933,2.14023236,5.145132714,2.920980179,2.019489839,4.554981769,2.656223172,1.901070144,4.107938092,2.418536269,1.750016294,3.574949956,2.221629645,1.691595459,3.103267355,2.023934234,1.606275971,2.76844098,1.860103604,1.514390212,2.469139721,1.695152667,1.411719473,2.112165817,1.552080034,1.342298701,1.892366668,1.423055782,1.268851849,1.659992417,1.298020611,1.190504087,1.460121647
4.573666006,2.68775692,8.623918571,4.207062804,2.408497924,7.561432638,3.812274062,2.446743617,6.540605386,3.480165237,2.245213778,5.791339048,3.182832029,2.140534722,5.148188179,2.921818312,2.019741945,4.557807831,2.656906311,1.90126796,4.109626091,2.419101113,1.750170074,3.576589119,2.222090842,1.691818642,3.104561425,2.024301232,1.606402614,2.769057845,1.860401248,1.514492196,2.46969393,1.695381033,1.411807993,2.112734188,1.552253454,1.342362216,1.892797809,1.423182273,1.268906078,1.660273188,1.298105261,1.190540928,1.460294169
4.575572529,2.688188326,8.629015101,4.208715532,2.408831565,7.567012899,3.813657417,2.447162767,6.544134001,3.481327926,2.245547362,5.794813903,3.183816976,2.140836965,5.15124337,2.922656296,2.019993945,4.560634557,2.657589303,1.901465687,4.111313581,2.41966582,1.750323783,3.578228294,2.22255191,1.692041746,3.105855446,2.024668114,1.606529198,2.769674365,1.860698791,1.51459413,2.470247837,1.695609314,1.411896471,2.11330246,1.552426805,1.342425699,1.893228844,1.423308709,1.268954351,1.660553868,1.298189873,1.190577751,1.460466593
4.577479019,2.688619564,8.634110944,4.210368183,2.409165068,7.572594739,3.815040657,2.447581764,6.547661989,3.482490475,2.245880813,5.798288535,3.184801776,2.141139088,5.154298284,2.923494131,2.02024584,4.563461945,2.65827215,1.901663326,4.113000561,2.42023039,1.750477421,3.579867482,2.223012849,1.692264772,3.107149418,2.02503488,1.606655721,2.77029054,1.860996233,1.514696015,2.47080144,1.695837511,1.411984906,2.113870631,1.552600086,1.342489151,1.893659773,1.423435091,1.269002598,1.660834456,1.298274445,1.190614554,1.46063892
4.579385475,2.689050632,8.639206099,4.212020756,2.409498432,7.578178157,3.816423783,2.448000609,6.551811065,3.483652883,2.246214133,5.801762941,3.185786428,2.141441092,5.157352919,2.924331817,2.020497629,4.566289994,2.65895485,1.901860876,4.11468703,2.420794823,1.750630987,3.581506682,2.223473658,1.692487719,3.108443341,2.025401532,1.606782185,2.77090637,1.861293574,1.51479785,2.471354741,1.696065623,1.412073299,2.114438702,1.552773299,1.34255257,1.894090596,1.423561419,1.26905082,1.661114952,1.298358978,1.190651339,1.46081115
4.581291898,2.689481531,8.644300563,4.213673252,2.409831659,7.58376315,3.817806794,2.448419301,6.556219595,3.484815151,2.246547322,5.805237119,3.186770932,2.141742977,5.160407274,2.925169354,2.020749312,4.569118704,2.659637404,1.902058337,4.116372988,2.42135912,1.750784481,3.583145893,2.223934338,1.692710587,3.109737214,2.025768069,1.606908589,2.771521856,1.861590814,1.514899636,2.47190774,1.69629365,1.41216165,2.115006672,1.552946442,1.342615957,1.894521313,1.423687693,1.269099018,1.661395356,1.298443473,1.190688104,1.460983282
4.583198288,2.689912261,8.649394335,4.215325671,2.410164747,7.589349716,3.81918969,2.44883784,6.560629065,3.485977279,2.246880379,5.808711069,3.187755287,2.142044743,5.163461347,2.926006742,2.021000891,4.571948073,2.660319812,1.902255711,4.118058435,2.421923279,1.750937905,3.584785115,2.224394889,1.692933377,3.111031037,2.026134491,1.607034932,2.772136998,1.861887953,1.515001373,2.472460436,1.696521592,1.412249958,2.115574542,1.553119515,1.342679313,1.894951924,1.423813913,1.269147191,1.661675669,1.298527928,1.190724851,1.461155316
4.585104644,2.690342822,8.654487412,4.216978011,2.410497698,7.594937854,3.820572471,2.449256227,6.565039473,3.487139266,2.247213306,5.812184788,3.188739495,2.14234639,5.166515136,2.926843981,2.021252365,4.5747781,2.661002074,1.902452996,4.11974337,2.422487302,1.751091257,3.586424347,2.224855311,1.693156088,3.11232481,2.026500797,1.607155994,2.772751796,1.862184991,1.51510306,2.473012832,1.69674945,1.412338224,2.11614231,1.55329252,1.342742637,1.895382428,1.423940078,1.269195339,1.66195589,1.298612345,1.190761579,1.461327254
4.587010965,2.690773215,8.659579793,4.218630274,2.41083051,7.600527561,3.821955137,2.449674462,6.569450819,3.488301113,2.247546101,5.815658275,3.189723555,2.142647918,5.169568639,2.927681072,2.021503733,4.577608784,2.66168419,1.902650193,4.121427794,2.423051188,1.751244538,3.588063589,2.225315603,1.693378721,3.113618531,2.026866989,1.607272743,2.773366252,1.862481928,1.515204698,2.473564926,1.696977223,1.412426447,2.116709978,1.553465455,1.342805929,1.895812826,1.42406619,1.269243463,1.662236019,1.298696722,1.190798289,1.461499094
4.588917252,2.691203439,8.664671476,4.220282458,2.411163186,7.606118836,3.823337688,2.450092545,6.573863101,3.489462819,2.247878766,5.819131529,3.190707466,2.142949327,5.172621854,2.928518013,2.021754997,4.580440124,2.66236616,1.902847302,4.123111705,2.423614937,1.751397748,3.589702839,2.225775766,1.693558358,3.114912202,2.027233066,1.607407005,2.773980365,1.862778764,1.515306287,2.47411672,1.697204912,1.412514628,2.117277544,1.553638321,1.342898669,1.896243118,1.424192248,1.269291561,1.662516056,1.298781061,1.190834979,1.461670836
4.590823504,2.691633495,8.670814875,4.221934563,2.411495724,7.611711676,3.824720123,2.450510476,6.578276317,3.490624384,2.2482113,5.822604548,3.191691229,2.143250619,5.17567478,2.929354805,2.022006156,4.583272118,2.663047984,1.903044323,4.124795104,2.424178549,1.751550886,3.591342098,2.226235801,1.693735647,3.116205821,2.027599028,1.607538508,2.774594136,1.8630755,1.515407827,2.474668213,1.697432516,1.412602768,2.11784501,1.553811118,1.3430004,1.896673304,1.424318251,1.269339635,1.662796001,1.298865361,1.190871651,1.461842482
4.592729722,2.692063382,8.678657469,4.22358659,2.411828124,7.61730608,3.826102443,2.450928256,6.582690466,3.491785808,2.248543703,5.826077331,3.192674844,2.143551791,5.178727414,2.930191449,2.02225721,4.586013814,2.663729661,1.903241256,4.12647799,2.424742024,1.751703954,3.592981364,2.226695706,1.69391286,3.117499388,2.027964875,1.607663999,2.775207565,1.863372134,1.515509318,2.475219406,1.697660035,1.412690864,2.118412373,1.553983845,1.34310209,1.897103383,1.424444201,1.269387685,1.663075855,1.298949622,1.190908304,1.46201403
4.594635905,2.692493102,8.686504169,4.225238538,2.412160388,7.622902046,3.827484648,2.451345883,6.587105545,3.492947092,2.248875976,5.829549875,3.193658311,2.143852845,5.181779754,2.931027943,2.022508159,4.588457137,2.664411193,1.903438101,4.128160364,2.425305363,1.751856951,3.594620638,2.227155482,1.694089996,3.118792903,2.028330607,1.607789431,2.775820653,1.863668668,1.51561076,2.4757703,1.69788747,1.412778919,2.118979635,1.554156504,1.343203738,1.897533355,1.424570097,1.269435709,1.663355616,1.299033844,1.190944939,1.462185481
4.596542052,2.692922654,8.694354975,4.226890408,2.412492514,7.628499571,3.828866736,2.45176336,6.591521555,3.494108234,2.249208119,5.83302218,3.194641629,2.144153781,5.184831799,2.931864288,2.022759004,4.590900647,2.665092579,1.903634858,4.129842223,2.425868564,1.752009877,3.596259919,2.227615129,1.694267058,3.119914596,2.028696225,1.607914804,2.776433399,1.863965101,1.515712152,2.476320894,1.698114821,1.412866932,2.119546796,1.554329094,1.343305345,1.897963221,1.424695938,1.26948371,1.663635286,1.299118027,1.190981555,1.462356836
4.598448163,2.693352038,8.702209884,4.228542198,2.412824503,7.634098654,3.830248709,2.452180685,6.595938492,3.495269236,2.249540131,5.836494244,3.195624798,2.144454599,5.187883546,2.932700484,2.023009745,4.593344342,2.665773818,1.903831528,4.13152357,2.42643163,1.752162733,3.597899205,2.228074647,1.694444043,3.120974875,2.029061728,1.608040117,2.777045806,1.864261433,1.515813496,2.476871189,1.698342087,1.412954903,2.120113855,1.554501614,1.343406911,1.898392981,1.424821726,1.269531685,1.663914864,1.299202172,1.191018152,1.462528093
4.600354239,2.693781255,8.708893447,4.230193908,2.413156356,7.639699293,3.831630566,2.452597858,6.600356357,3.496430096,2.249872013,5.839966066,3.19660782,2.144755299,5.190934995,2.933536531,2.023260381,4.595788223,2.666454912,1.90402811,4.133204402,2.426994558,1.752315517,3.599538497,2.228534037,1.694620953,3.122034804,2.029427116,1.608165372,2.777657872,1.864557665,1.515914791,2.477421186,1.698569269,1.413042832,2.120680811,1.554674066,1.343508436,1.898822633,1.424947461,1.269579636,1.66419435,1.299286277,1.19105473,1.462699253
4.602260279,2.694210304,8.714804877,4.231845539,2.413488072,7.645301486,3.833012306,2.453014881,6.604775146,3.497590815,2.250203765,5.843437644,3.197590692,2.145055881,5.193986142,2.934372429,2.023510914,4.598232287,2.66713586,1.904224605,4.13488472,2.42755735,1.752468232,3.601177793,2.228993297,1.694797787,3.123094382,2.02979239,1.608290567,2.778269599,1.864853796,1.516016038,2.477970885,1.698796366,1.413130718,2.121247665,1.554846449,1.34360992,1.899252179,1.425073141,1.269627563,1.664473743,1.299370344,1.19109129,1.462870316
4.604166282,2.694639186,8.720716445,4.23349709,2.413819652,7.65090523,3.834393931,2.453431753,6.609194858,3.498751393,2.250535388,5.846908976,3.198573416,2.145356345,5.197036987,2.935208177,2.023761342,4.600676535,2.667816661,1.904421012,4.136564524,2.428120005,1.752620875,3.602817094,2.229452428,1.694974545,3.124153611,2.030157549,1.608415703,2.778880987,1.865149827,1.516117235,2.478520286,1.69902338,1.413218563,2.121814418,1.555018763,1.343711362,1.899688186,1.425198767,1.269675465,1.664753045,1.299454373,1.191127832,1.463041282
4.606072249,2.695067901,8.726628148,4.235148561,2.414151095,7.656510525,3.835775439,2.453848474,6.613615493,3.499911829,2.25086688,5.850380061,3.199555992,2.145656692,5.200087527,2.936043777,2.024011666,4.603120966,2.668497317,1.904617332,4.138243813,2.428682523,1.752773448,3.604456399,2.229911431,1.695151228,3.12521249,2.030522593,1.608540781,2.779492036,1.865445757,1.516218384,2.479069389,1.699250309,1.413306366,2.122381067,1.555191008,1.343812764,1.900171854,1.42532434,1.269723342,1.665032255,1.299538363,1.191164354,1.463212151
4.60797818,2.695496449,8.732539985,4.236799953,2.414482402,7.662117367,3.83715683,2.454265044,6.618037048,3.501072124,2.251198243,5.853850898,3.200538419,2.145956921,5.203137761,2.936879227,2.024261886,4.605565578,2.669177827,1.904813565,4.139922586,2.429244905,1.752925951,3.606095707,2.230370305,1.695327836,3.126271021,2.030887523,1.608665799,2.780102746,1.865741586,1.516319484,2.479618196,1.699477154,1.413394128,2.122947614,1.555363184,1.343914124,1.900655447,1.425449859,1.269771195,1.665311373,1.299622314,1.191200859,1.463382924
4.609884073,2.695924831,8.738451953,4.238451263,2.414813573,7.667725755,3.838538105,2.454681464,6.622459522,3.502232278,2.251529477,5.857321485,3.201520697,2.146257032,5.206187686,2.937714527,2.024512002,4.608010371,2.66985819,1.905009711,4.141600845,2.42980715,1.753078384,3.607735017,2.23082905,1.695504369,3.127329202,2.031252338,1.608790759,2.780713119,1.866037315,1.516420536,2.480166705,1.699703914,1.413481847,2.123514059,1.555535292,1.344015443,1.901138965,1.425575325,1.269819024,1.665590399,1.299706226,1.191237344,1.4635536
4.611789929,2.696353045,8.744364049,4.240102494,2.415144608,7.673335688,3.839919263,2.455097733,6.626882913,3.503392289,2.251860581,5.86079182,3.202502826,2.146557027,5.209237301,2.938549679,2.024762015,4.610455343,2.670538408,1.90520577,4.143278587,2.430369258,1.753230746,3.609374329,2.231287666,1.695680826,3.128503032,2.031617039,1.60891566,2.781323154,1.866332943,1.516521539,2.480714919,1.699930591,1.413569525,2.1240804,1.55570733,1.344116722,1.901622408,1.425700737,1.269866828,1.665869332,1.2997901,1.191273811,1.463724179
4.613695747,2.696781094,8.75027627,4.241753643,2.415475507,7.678947163,3.841300304,2.455514138,6.63130722,3.504552159,2.252191556,5.864261903,3.203484807,2.146856904,5.212286604,2.939384681,2.025011924,4.612900495,2.671218479,1.905401742,4.144955814,2.43093123,1.753383038,3.611013643,2.231746153,1.695857208,3.129724775,2.031981625,1.609040502,2.781932852,1.866628472,1.516622493,2.481262836,1.700157184,1.413657161,2.124646639,1.5558793,1.344217959,1.902105776,1.425826095,1.269914608,1.666148174,1.299873935,1.19131026,1.463894661
4.615601528,2.697208976,8.756188615,4.243404712,2.41580627,7.684560177,3.842681229,2.455932864,6.635732441,3.505711887,2.252522401,5.867731731,3.204466639,2.147156663,5.215335593,2.940219534,2.02526173,4.615345824,2.671898405,1.905597627,4.146632525,2.431493065,1.75353526,3.612652958,2.232204512,1.696033515,3.1309464,2.032346097,1.609165286,2.782542213,1.866923899,1.516723399,2.481810457,1.700383692,1.413744756,2.125212774,1.556051202,1.344319155,1.902589068,1.425951399,1.269962364,1.666426924,1.299957732,1.19134669,1.464065047
4.617507271,2.697636692,8.76210108,4.2450557,2.416136897,7.69017473,3.844062036,2.456351437,6.640158575,3.506871474,2.252853118,5.871201304,3.205448322,2.147456306,5.218384267,2.941054238,2.025511432,4.617791331,2.672578185,1.905793425,4.148308719,2.432054763,1.753687412,3.614292272,2.232662742,1.696209747,3.132167905,2.032710455,1.609290011,2.783151239,1.867219227,1.516824257,2.482357784,1.700610117,1.413832308,2.125778806,1.556223034,1.344420311,1.903072285,1.42607665,1.270010095,1.666705581,1.30004149,1.191383102,1.464235336
4.619412975,2.698064242,8.768013663,4.246706606,2.41646739,7.695790819,3.845442726,2.456769857,6.64458562,3.508030918,2.253183706,5.874670619,3.206429856,2.147755832,5.221432623,2.941888792,2.025761031,4.620237015,2.673257818,1.905989136,4.149984396,2.432616325,1.753839494,3.615931586,2.233120844,1.696385904,3.133519327,2.033074698,1.609414678,2.783759928,1.867514454,1.516925066,2.482904815,1.700836457,1.41391982,2.126344735,1.556394798,1.344521426,1.903555427,1.426201848,1.270057802,1.666984146,1.300125209,1.191419495,1.464405528
4.621318642,2.698491626,8.773926362,4.248357431,2.416797747,7.701408442,3.846823298,2.457188124,6.649013575,3.509190221,2.253514165,5.878139675,3.20741124,2.148055241,5.224480659,2.942723196,2.026010527,4.622682874,2.673937306,1.906184761,4.151659556,2.433177751,1.753991506,3.6175709,2.233578817,1.696561986,3.134972751,2.033438828,1.609539286,2.784368282,1.867809581,1.517025827,2.483451552,1.701062714,1.414007289,2.12691056,1.556566494,1.344620654,1.904038493,1.426326992,1.270105484,1.66726262,1.300208891,1.19145587,1.464575624
4.623224269,2.698918845,8.77981907,4.250008174,2.417127968,7.707027598,3.848203753,2.457606238,6.653442438,3.510349381,2.253844495,5.881608471,3.208392476,2.148354533,5.227528374,2.943557452,2.026259919,4.625128908,2.674616648,1.9063803,4.153334199,2.43373904,1.754143449,3.619210211,2.234036661,1.696737994,3.136426299,2.033802842,1.609663836,2.7849763,1.868104608,1.51712654,2.483997994,1.701288886,1.414094718,2.127476282,1.556738121,1.344684876,1.904521483,1.426452082,1.270153143,1.667541001,1.300292533,1.191492227,1.464745623
4.625129858,2.699345898,8.785691689,4.251658836,2.417458055,7.712648284,3.84958409,2.4580242,6.657872207,3.511508399,2.254174696,5.885077006,3.209373563,2.148653709,5.230575766,2.944391557,2.026509209,4.627575115,2.675295844,1.906575752,4.155008325,2.434300192,1.754295321,3.620849521,2.234494377,1.696913927,3.137879972,2.034166743,1.609788327,2.785583984,1.868399534,1.517227204,2.484544143,1.701514975,1.414182105,2.128041899,1.556909679,1.344749067,1.905004398,1.42657712,1.270200777,1.66781929,1.300376137,1.191528565,1.464915526
4.627035407,2.699772786,8.791564349,4.253309415,2.417788006,7.718270498,3.85096431,2.458442009,6.662302882,3.512667274,2.25450477,5.888545277,3.210354501,2.148952768,5.233622834,2.945225514,2.026758395,4.630021496,2.675974893,1.906771117,4.156681932,2.434861208,1.754447124,3.622488828,2.234951964,1.697089785,3.139333769,2.03453053,1.609912761,2.786191334,1.868694361,1.517327821,2.485089998,1.70174098,1.41426945,2.128607413,1.557081169,1.344813225,1.905487236,1.426702103,1.270248387,1.668097486,1.300459703,1.191564884,1.465085333
4.628940917,2.700199509,8.797437047,4.254959913,2.418117823,7.723894238,3.852344411,2.458859665,6.66673446,3.513826008,2.254834715,5.892013284,3.211335289,2.149251711,5.236669574,2.94605932,2.027007479,4.632468049,2.676653797,1.906966397,4.158355022,2.435422087,1.754598857,3.624128132,2.235409423,1.697265568,3.140787688,2.034894202,1.610037136,2.787000812,1.868989087,1.517428389,2.48563556,1.701966902,1.414356754,2.129172822,1.557252591,1.344877352,1.905969999,1.426827034,1.270295973,1.668375591,1.300543231,1.191601186,1.465255043
4.630846388,2.700626066,8.803309782,4.256610328,2.418447505,7.729519503,3.853724395,2.459277169,6.67116694,3.514984599,2.255164532,5.895481024,3.212315928,2.149550538,5.239978425,2.946892978,2.02725646,4.634914773,2.677332555,1.90716159,4.160027592,2.43598283,1.754750521,3.625767432,2.235866753,1.697441277,3.142241731,2.03525776,1.610161453,2.787852694,1.869283714,1.517528909,2.48618083,1.702192739,1.414444017,2.129738128,1.557423944,1.344941447,1.906452685,1.426951911,1.270343535,1.668653603,1.30062672,1.191637469,1.465424657
