Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
India,725.8424711,1446.808008,2735.625546,5606.221413,11692.81154,27485.37624,49053.03977,86402.17788,128422.1019,171594.5885,178424.5885,195224.9005,86937.71871,33537.36248,6697.992182,,1145.661608,985987.1556
Indonesia,335.5217565,401.5013973,627.1138657,979.6368472,1760.008817,3223.041596,4872.24898,8630.498094,10898.14445,12974.5855,12862.79648,12045.26168,8201.90623,3104.045707,900.4854178,,572.7272593,81816.79682
Iran (Islamic Republic of),70.32518142,109.1961002,132.615285,157.427962,252.1600806,392.4771703,655.4658158,947.8904588,1100.631757,1345.040945,1983.04659,2575.377719,2159.572857,1088.912254,342.9423145,,139.0742691,13313.08249
Iraq,17.50887413,20.11179973,30.37192642,40.48252311,71.58879228,90.65863608,115.6806673,209.3368469,259.107147,315.2905495,308.6303188,270.8958795,207.0871575,105.5466857,45.18800613,,37.23164273,2107.48581
Ireland,0.251697096,0.62743156,1.180813427,2.419988463,5.767876735,17.84259186,38.35891628,82.46201387,157.4769332,272.6041174,395.3129926,517.585982,501.6279791,323.3392989,146.6490287,,0.611721804,2463.507661
Israel,0.807043613,1.251740006,2.354164604,5.148229159,11.20960406,25.32136231,49.13270683,95.09066782,160.078425,210.028757,278.184653,358.0403934,394.4924436,280.7720529,135.0739745,,2.884654283,2006.986218
Italy,5.319549287,7.749339101,14.9361037,32.11471953,72.15951891,166.5048252,321.8214225,629.1445537,1256.625978,2086.615783,3818.477246,5915.502875,7804.224571,5976.735076,2375.008496,,11.33023003,30482.94006
Jamaica,1.170649752,1.485521024,2.706810542,4.513312042,9.043686313,17.27725497,35.39879073,45.87759132,62.82164684,96.7229837,103.05085,100.2126388,78.94444006,50.81886373,41.59219258,,2.228348305,651.6372323
Japan,3.512336468,6.641822393,12.01870187,29.61997659,68.1998184,132.3553138,278.5587544,792.6195153,2098.162512,3602.570958,6091.27229,9858.606412,11953.50839,8464.529902,5044.95457,,7.121380455,48437.13128
Jordan,2.021849379,3.479544855,3.826317788,7.647382561,14.58912456,25.0152038,38.05147587,54.34169252,84.5912839,92.10950957,121.8492363,86.02205371,50.65374199,25.11832474,10.64568116,,5.68050567,619.9624226
Kazakhstan,27.38787434,43.67976519,74.79987458,102.7654133,178.7778855,321.722658,633.2757667,1012.675232,1477.538361,1230.980676,2356.094917,1643.810284,1016.495808,425.3907252,85.3652534,,25.8371087,10630.76049
Kenya,31.29428178,50.21809863,67.92588419,101.0377676,163.5068862,254.4044733,460.5455814,702.5486252,849.5917631,1080.374491,978.1935543,863.3267755,442.4921364,198.7086072,49.48625457,,106.2141364,6293.65518
Kiribati,0.464665333,0.651103375,0.855971203,1.172620192,1.571041514,3.114642686,4.160918936,6.046551899,5.069529924,5.246124904,5.281282064,3.184867031,1.458528628,0.474830669,0.079165354,,0.894025155,38.83184371
Kuwait,0.750068734,1.321365242,1.263485771,1.722814916,2.891875714,4.437992997,7.017117769,10.32957483,13.48517682,15.93767692,20.77780103,33.78129431,29.02289742,16.39169506,8.173974464,,1.045269535,167.304812
Kyrgyzstan,9.055840035,12.64346188,16.76275268,25.05529046,35.90063218,59.87754969,104.6476592,141.9927251,178.7980799,121.1105778,276.909337,281.5154628,292.7077816,127.444568,43.21032673,,9.759687027,1727.632045
Lao People's Democratic Republic,15.13481779,17.89366296,23.91230787,32.73391381,51.52506299,89.02919657,141.9056655,246.0410392,301.4923534,352.5785554,371.2355139,341.7122828,204.3740318,87.31649526,27.44479125,,29.41074998,2304.32969
Latvia,0.195364526,0.508144728,0.70317866,1.527651133,3.255939142,8.396326323,19.27652827,31.08974443,47.2652938,55.8706731,90.25724891,93.32929934,93.16024484,48.69138822,15.40968299,,0.252335442,508.9367084
Lebanon,4.157278585,5.351274359,6.147552599,8.208566102,13.33150182,24.08299769,39.19784993,62.20937348,106.1900622,160.4522423,209.4077018,230.2850089,197.0861206,94.07500558,27.86988892,,6.882318025,1188.052425
Lesotho,3.600832362,5.042987324,9.019008603,15.82213367,29.46015086,53.23325621,90.17326155,116.5788981,164.6755733,190.659565,162.4371788,116.1924317,62.59353166,20.56989989,5.554655867,,7.779693679,1045.613365
Liberia,4.014162542,5.568147049,5.462108849,8.456227248,13.26535884,22.09627735,23.98629035,36.46375113,51.93807645,53.14977759,66.82421593,53.96350942,35.86950304,19.19833001,5.837312631,,14.74283725,406.0930484
Libya,5.136348287,9.625246954,14.1335972,21.19826878,32.99094841,39.16654082,51.26043434,73.56814123,89.05115195,116.8603164,150.5886351,142.5611966,121.7997147,61.04273459,40.94840906,,10.65250337,969.9316845
