COPD,95% UI,
3.89618897,2.697100284,5.246327661
3.898176787,2.69784297,5.250652283
3.900164339,2.698585445,5.254978461
3.902151626,2.69932771,5.25930619
3.904138649,2.700069764,5.263635471
3.906125408,2.700811609,5.267966301
3.908111901,2.701553243,5.272298678
3.91009813,2.702294667,5.2766326
3.912084094,2.703035882,5.280968065
3.914069793,2.703776887,5.285305071
3.916055226,2.704517682,5.289643616
3.918040394,2.705258269,5.293983699
3.920025297,2.705998646,5.298325318
3.922009934,2.706738815,5.30266847
3.923994306,2.707478775,5.307013153
3.925978411,2.708218527,5.311359366
3.927962251,2.70895807,5.31570567
3.929945824,2.709697405,5.32004578
3.931929132,2.710436533,5.324387399
3.933912173,2.711175452,5.328730527
3.935894948,2.711914164,5.33307516
3.937877456,2.712652669,5.337421297
3.939859697,2.713390966,5.341768936
3.941841672,2.714129056,5.345729325
3.94382338,2.714739304,5.349575298
3.945804821,2.715301799,5.353421183
3.947785994,2.715864078,5.357266978
3.949766901,2.71642614,5.36111268
3.95174754,2.716987987,5.364958288
3.953727912,2.717549618,5.368803799
3.955708016,2.718111034,5.37264921
3.957687853,2.718672235,5.37649452
3.959667422,2.719233221,5.380339726
3.961646723,2.719793992,5.384184826
3.963625756,2.720354548,5.388029818
3.965604521,2.72091489,5.391874699
3.967583017,2.721475018,5.395719467
3.969561246,2.722034932,5.39956085
3.971539206,2.722594632,5.403400055
3.973516897,2.723154119,5.40722557
3.97549432,2.723713393,5.411050925
3.977471474,2.724272453,5.414876119
3.979448359,2.724831301,5.418701151
3.981424975,2.725389935,5.422526016
3.983401323,2.725948358,5.426350714
3.985377401,2.726506568,5.430175243
3.98735321,2.727064566,5.433999599
3.989328749,2.727622352,5.437823781
3.991304019,2.728179926,5.441647787
3.99327902,2.728737289,5.445471615
3.995253751,2.729294441,5.449295262
3.997228212,2.729851381,5.453118726
3.999202403,2.730408111,5.456942005
4.001176324,2.73096463,5.460765097
4.003149975,2.731520939,5.464588
4.005123356,2.732077037,5.468410712
4.007096467,2.732632926,5.47223323
4.009069307,2.733188604,5.476055553
4.011041877,2.733744073,5.479877678
4.013014177,2.734299333,5.483699604
4.014986206,2.734854383,5.487521328
4.016957964,2.735409224,5.491342847
4.018929451,2.735963856,5.495164161
4.020900667,2.73651828,5.498985267
4.022871612,2.737072495,5.502806162
4.024842286,2.737626502,5.506626846
4.026812689,2.738180301,5.510447315
4.028782821,2.738733892,5.514267567
4.030752681,2.739287276,5.518087601
4.03272227,2.739840452,5.521907415
4.034691587,2.74039342,5.525727006
4.036660632,2.740946182,5.529546373
4.038629406,2.741498737,5.533365513
4.040597908,2.742051085,5.537184424
4.042566138,2.742603227,5.541003105
4.044534095,2.743155162,5.544821553
4.046501781,2.743706892,5.548639766
4.048469195,2.744258415,5.552457743
4.050436336,2.744809733,5.556275481
4.052403204,2.745360845,5.560092978
4.054369801,2.745911752,5.563922394
4.056336125,2.746462454,5.56835245
4.058302176,2.747012951,5.572688369
4.060267954,2.747563243,5.576910663
4.062233459,2.748113331,5.581133282
4.064198692,2.748663215,5.585356224
4.066163652,2.749212894,5.589579487
4.068128338,2.749762369,5.593803067
4.070092752,2.750311641,5.598026964
4.072056892,2.750860709,5.602251174
4.074020759,2.751409573,5.606475696
4.075984352,2.751958235,5.610700527
4.077947672,2.752506693,5.614925665
4.079910718,2.753054949,5.619151107
4.081873491,2.753603002,5.623376852
4.08383599,2.754150853,5.627602897
4.085798215,2.754698501,5.63182924
4.087760166,2.755245948,5.636055878
4.089721843,2.755793192,5.64028281
4.091683247,2.756340235,5.644510034
4.093644376,2.756887076,5.648737546
4.095605231,2.757433717,5.652965345
4.097565811,2.757980156,5.657193429
4.099526117,2.758526394,5.661421795
4.101486149,2.759072431,5.665650442
4.103445906,2.759618268,5.669879366
4.105405389,2.760163905,5.674108566
4.107364597,2.760709341,5.67833804
4.10932353,2.761254577,5.682567786
4.111282188,2.761799614,5.686797801
4.113240572,2.762344451,5.691028083
4.11519868,2.762889088,5.69525863
4.117156514,2.763433527,5.699489439
4.119114072,2.763977766,5.70372051
4.121071355,2.764521807,5.707951839
4.123028363,2.765065648,5.712183424
4.124985096,2.765609292,5.716415263
4.126941553,2.766152737,5.720647355
4.128897734,2.766695983,5.724879696
4.13085364,2.767239032,5.729112286
4.132809271,2.767781883,5.73334512
4.134764626,2.768324537,5.737578199
4.136719705,2.768866993,5.741811519
4.138674508,2.769409252,5.746045078
4.140629035,2.769951314,5.750278875
4.142583286,2.770493179,5.754512906
4.144537262,2.771034848,5.758747171
4.146490961,2.771576319,5.762981667
4.148444384,2.772117595,5.767216391
4.150397531,2.772658675,5.771451342
4.152350401,2.773199558,5.775686518
4.154302995,2.773740246,5.779921917
4.156255313,2.774280738,5.784157536
4.158207354,2.774821035,5.788393374
4.160159119,2.775361137,5.792629427
4.162110607,2.775901043,5.796865696
4.164061818,2.776440755,5.801102176
4.166012752,2.776980272,5.805338867
4.16796341,2.777519594,5.809575766
4.169913791,2.778058722,5.813812872
4.171863895,2.778597656,5.818050181
4.173813722,2.779136396,5.822287692
4.175763272,2.779674942,5.826525404
4.177712544,2.780213295,5.830763314
4.17966154,2.780751454,5.835001419
4.181610258,2.78128942,5.839239719
4.183558699,2.781827193,5.843478211
4.185506862,2.782364772,5.847716893
4.187454748,2.78290216,5.851955762
4.189402357,2.783439354,5.856194818
4.191349688,2.783976356,5.860434058
4.193296741,2.784513166,5.86467348
4.195243517,2.785049784,5.868913082
4.197190015,2.78558621,5.873152862
4.199136236,2.786122444,5.877392818
4.201082178,2.786658487,5.881632949
4.203027843,2.787194338,5.885873251
4.204973229,2.787729999,5.890113724
4.206918338,2.788265468,5.894354365
4.208863168,2.788800746,5.898595173
4.210807721,2.789335834,5.902836144
4.212751995,2.789870731,5.907077279
4.214695991,2.790405438,5.911318574
4.216639709,2.790939955,5.915560027
4.218583148,2.791474282,5.919801637
4.220526309,2.792008419,5.924043402
4.222469192,2.792542367,5.928285319
4.224411796,2.793076125,5.932527388
4.226354122,2.793609693,5.936769606
4.228296169,2.794143073,5.94101197
4.230237937,2.794676264,5.94525448
4.232179427,2.795209265,5.949497133
4.234120637,2.795742079,5.953739928
4.23606157,2.796274703,5.957982774
4.238002223,2.79680714,5.962217871
4.239942597,2.797339388,5.966453074
4.241882693,2.797871449,5.970688383
4.243822509,2.798403322,5.974923795
4.245762046,2.798935007,5.979159308
4.247701305,2.799466505,5.98339492
4.249640284,2.799997815,5.98763063
4.251578984,2.800528939,5.991866436
4.253517405,2.801059875,5.996102335
4.255455546,2.801590625,6.000338327
4.257393408,2.802121188,6.004574409
4.259330991,2.802651565,6.008810579
4.261268295,2.803181755,6.013046836
4.263205319,2.80371176,6.017283177
4.265142063,2.804241578,6.021519601
4.267078528,2.804771211,6.025756107
4.269014713,2.805300658,6.029992692
4.270950619,2.805829919,6.034229354
4.272886245,2.806358996,6.038466092
4.274821591,2.806887887,6.042702904
4.276756658,2.807416593,6.046939788
4.278691445,2.807945115,6.051176742
4.280625952,2.808473452,6.055413765
4.282560179,2.809001605,6.059650854
4.284494126,2.809529573,6.063888009
4.286427793,2.810057357,6.068125227
4.28836118,2.810584957,6.072362506
4.290294287,2.811112374,6.076599845
4.292227114,2.811639606,6.080837242
4.294159661,2.812166656,6.085074695
4.296091928,2.812693522,6.089312202
4.298023914,2.813220205,6.093549763
4.29995562,2.813746704,6.097787374
4.301887046,2.814273021,6.102025034
4.303818192,2.814799156,6.106262742
4.305749057,2.815325108,6.110500496
4.307679642,2.815850877,6.114738294
4.309609947,2.816376465,6.118976134
4.311539971,2.81690187,6.123214015
4.313469714,2.817427094,6.127451935
4.315399177,2.817952135,6.131689892
4.317328359,2.818476996,6.135927885
4.319257261,2.819001675,6.140165911
4.321185882,2.819526172,6.14440397
4.323114223,2.820050489,6.148642059
4.325042283,2.820574625,6.152880177
4.326970062,2.82109858,6.157118322
4.32889756,2.821622354,6.161356493
4.330824777,2.822145948,6.165594688
4.332751714,2.822669362,6.169832904
4.33467837,2.823192595,6.174071141
4.336604745,2.823715649,6.178309397
4.338530839,2.824238523,6.18254767
4.340456652,2.824761217,6.186785959
4.342382183,2.825283731,6.191024262
4.344307434,2.825806067,6.195262577
4.346232404,2.826328223,6.199500902
4.348157093,2.8268502,6.203739237
4.350081501,2.827371998,6.207977579
4.352005627,2.827893618,6.212215926
4.353929472,2.828415059,6.216454278
4.355853037,2.828936322,6.220692633
4.35777632,2.829457406,6.224930988
4.359699321,2.829978313,6.229169343
4.361622041,2.830499041,6.233407696
4.363544481,2.831019592,6.237646045
4.365466638,2.831539965,6.241884388
4.367388515,2.83206016,6.246122725
4.369310109,2.832580178,6.250361052
4.371231423,2.833100019,6.25459937
4.373152455,2.833619683,6.258837676
4.375073206,2.834139171,6.263075969
4.376993675,2.834658481,6.267309497
4.378913862,2.835177615,6.27153721
4.380833768,2.835696573,6.275764893
4.382753393,2.836215354,6.279992543
4.384672736,2.836733959,6.284220161
4.386591797,2.837252388,6.288447744
4.388510577,2.837770642,6.29267529
4.390429075,2.83828872,6.296902798
4.392347291,2.838806622,6.301130267
4.394265225,2.839324349,6.305357695
4.396182878,2.839841901,6.30958508
4.398100249,2.840359278,6.313812421
4.400017339,2.84087648,6.318039717
4.401934146,2.841393507,6.322266966
4.403850672,2.841910359,6.326494167
4.405766916,2.842427037,6.330721317
4.407682878,2.842943541,6.334948416
4.409598558,2.843459871,6.339175463
4.411513957,2.843976027,6.343402454
4.413429073,2.844492009,6.34762939
4.415343907,2.845007817,6.351856269
4.41725846,2.845523451,6.356083089
4.41917273,2.846038913,6.360309848
4.421086719,2.846554201,6.364536546
4.423000426,2.847069315,6.368763181
4.42491385,2.847584257,6.372989752
4.426826993,2.848099027,6.377216256
4.428739853,2.848613623,6.381442693
4.430652432,2.849128047,6.38566906
4.432564728,2.849642299,6.389895358
4.434476742,2.850156378,6.394121584
4.436388474,2.850670285,6.398347737
4.438299924,2.851184021,6.402573815
4.440211092,2.851697584,6.406799817
4.442121978,2.852210976,6.411025742
4.444032582,2.852724197,6.415251588
4.445942903,2.853237246,6.419477354
4.447852942,2.853756501,6.423703038
4.449762699,2.854275679,6.427928639
4.451672174,2.854794685,6.432154156
4.453581366,2.85531352,6.436379587
4.455490277,2.855832183,6.440604932
4.457398905,2.856350676,6.444830187
4.45930725,2.856868997,6.449055353
4.461215314,2.857387147,6.453280428
4.463123095,2.857905127,6.45750541
4.465030594,2.858422936,6.461730298
4.466937811,2.858940575,6.46607463
4.468844745,2.859458043,6.470448937
4.470751397,2.859975341,6.474823751
4.472657766,2.860492469,6.479199071
4.474563854,2.861009428,6.483574894
4.476469658,2.861526216,6.487951218
4.478375181,2.862042835,6.492328042
4.480280421,2.862559285,6.496705362
4.482185379,2.863075566,6.501083177
4.484090054,2.863591677,6.505130393
4.485994447,2.864107619,6.508936968
4.487898558,2.864623393,6.512742991
4.489802386,2.865138997,6.516698658
4.491705932,2.865654433,6.520937232
4.493609195,2.866169701,6.525175719
4.495512176,2.866684801,6.529414119
4.497414874,2.867199732,6.533652429
4.49931729,2.867714495,6.537890649
4.501219424,2.868229091,6.542128777
4.503121275,2.868743519,6.546366813
4.505022844,2.869257779,6.550604754
4.50692413,2.869771872,6.554842599
4.508825134,2.870285797,6.559080348
4.510725855,2.870799556,6.563317998
4.512626294,2.871313147,6.567555549
4.51452645,2.871826572,6.571792999
4.516426324,2.872339829,6.576030347
4.518325915,2.872852921,6.580267592
4.520225224,2.873365845,6.584504732
4.52212425,2.873878604,6.588741767
4.524022994,2.874391196,6.592978694
4.525921456,2.874903622,6.597215513
4.527819635,2.875415883,6.601452222
4.529717531,2.875927977,6.605688821
4.531615145,2.876439906,6.609925307
4.533512477,2.87695167,6.61416168
4.535409526,2.877463268,6.618397939
4.537306292,2.877974701,6.622634082
4.539202776,2.878485969,6.626870107
4.541098978,2.878997072,6.631106015
4.542994897,2.87950801,6.635341803
4.544890534,2.880018784,6.63957747
4.546785888,2.880529393,6.643813015
4.548680959,2.881039838,6.648048438
4.550575749,2.881550118,6.652283735
4.552470255,2.882060235,6.656613579
4.554364479,2.882570187,6.661546154
4.556258421,2.883079976,6.666479944
4.55815208,2.883589601,6.671414947
4.560045457,2.884099062,6.676351162
4.561938552,2.88460836,6.681288586
4.563831364,2.885117495,6.686227217
4.565723893,2.885626467,6.691167053
4.56761614,2.886135275,6.696108092
4.569508105,2.886643921,6.701050332
4.571399787,2.887152404,6.705993771
4.573291187,2.887660724,6.710938407
4.575182304,2.888168882,6.715884238
4.577073139,2.888676877,6.720831261
4.578963692,2.889184711,6.725754557
4.580853962,2.889692382,6.730185295
4.582743949,2.890199891,6.734616463
4.584633655,2.890707239,6.739048062
4.586523078,2.891214425,6.743480088
4.588412218,2.891721449,6.74791254
4.590301077,2.892228312,6.752345416
4.592189652,2.892735013,6.756778713
4.594077946,2.893241554,6.76121243
4.595965957,2.893747933,6.765646564
4.597853686,2.894254152,6.770081114
4.599741133,2.89476021,6.774516077
4.601628297,2.895266107,6.778951451
4.603515179,2.895771844,6.783387235
4.605401778,2.89627742,6.787823427
4.607288096,2.896782836,6.792260023
4.609174131,2.897288093,6.796697023
4.611059884,2.897793189,6.801134425
4.612945355,2.898298125,6.805572226
4.614830543,2.898802902,6.810010424
4.616715449,2.899307519,6.814449017
4.618600073,2.899811977,6.818888004
4.620484415,2.900316275,6.823313184
4.622368475,2.900820414,6.827733972
4.624252252,2.901324394,6.832155114
4.626135747,2.901828216,6.836576607
4.62801896,2.902331878,6.84099845
4.629901891,2.902835382,6.845420641
4.63178454,2.903338727,6.849843177
4.633666907,2.903841914,6.854266057
4.635548992,2.904344943,6.858689279
4.637430794,2.904847813,6.86311284
4.639312315,2.905350526,6.86753674
4.641193554,2.905853081,6.871960975
4.64307451,2.906355478,6.876385544
4.644955185,2.906857717,6.880810445
4.646835577,2.907359799,6.885235676
4.648715688,2.907861723,6.889661235
4.650595516,2.90836349,6.89408712
4.652475063,2.9088651,6.89851333
4.654354328,2.909366553,6.902939861
4.65623331,2.90986785,6.907366713
4.658112011,2.910436449,6.911793883
4.65999043,2.911164798,6.91622137
4.661868568,2.911892975,6.920649171
4.663746423,2.91262098,6.925077284
4.665623996,2.913348814,6.929505708
4.667501288,2.914076476,6.933934441
4.669378298,2.914803967,6.93836348
4.671255026,2.915531287,6.942792825
4.673131473,2.916258436,6.947222472
4.675007637,2.916985414,6.95165242
4.67688352,2.917712221,6.956082667
4.678759122,2.918438858,6.960513211
4.680634441,2.919165325,6.96494405
4.682509479,2.919891622,6.969375183
4.684384236,2.920617749,6.973806607
4.686258711,2.921343706,6.97823832
4.688132904,2.922069494,6.982670321
4.690006816,2.922795112,6.987102608
4.691880446,2.923520561,6.991535178
4.693753794,2.924245841,6.995968031
4.695626862,2.924970953,7.000401163
4.697499647,2.925695896,7.004834573
4.699372151,2.92642067,7.009268259
4.701244374,2.927145276,7.01370222
4.703116316,2.927869714,7.018136452
4.704987976,2.928593984,7.022570956
4.706859354,2.929318086,7.027005728
4.708730452,2.930042021,7.031440766
4.710601268,2.930765788,7.035876069
4.712471803,2.931489388,7.040311636
4.714342056,2.932212821,7.044747463
4.716212029,2.932936087,7.049183549
4.71808172,2.933659186,7.053619893
4.71995113,2.934382119,7.058056492
4.721820259,2.935104885,7.062493345
4.723689106,2.935827485,7.066930449
4.725557673,2.93654992,7.07123695
4.727425958,2.937272188,7.075460457
4.729293963,2.937994291,7.079683736
4.731161686,2.938716228,7.083906785
4.733029129,2.939437999,7.088129603
4.73489629,2.940159606,7.09235219
4.736763171,2.940881048,7.096574545
4.738629771,2.941602325,7.100796667
4.74049609,2.942323437,7.105018556
4.742362128,2.943044384,7.109240209
4.744227885,2.943765168,7.113461627
4.746093361,2.944485787,7.117682809
4.747958557,2.945206242,7.121903754
4.749823472,2.945926533,7.12612446
4.751688106,2.946646661,7.130344928
4.753552459,2.947366625,7.134565156
4.755416532,2.948086426,7.138785144
4.757280325,2.948806064,7.143004891
4.759143836,2.949525538,7.147224395
4.761007067,2.95024485,7.151443657
4.762870018,2.950964,7.155662675
4.764732688,2.951682986,7.159881448
4.766595078,2.952401811,7.164099977
4.768457187,2.953120473,7.168318259
4.770319016,2.953838973,7.172536294
4.772180565,2.954557312,7.176754082
4.774041833,2.955275489,7.180971621
4.775902821,2.955993504,7.185188911
4.777763528,2.956711358,7.189405951
4.779623956,2.957429051,7.193622741
4.781484103,2.958146582,7.197839279
4.78334397,2.958863953,7.202055565
4.785203557,2.959581163,7.206271597
4.787062864,2.960298213,7.210487376
4.788921891,2.961015102,7.2147029
4.790780638,2.961731832,7.218918169
4.792639104,2.962448401,7.223133182
4.794497291,2.96316481,7.227347938
4.796355198,2.963881059,7.231562437
4.798212825,2.964597149,7.235776677
4.800070172,2.96531308,7.239990659
4.80192724,2.966028851,7.24420438
4.803784027,2.966744463,7.248417841
4.805640535,2.967459917,7.252631041
4.807496763,2.968175211,7.256843979
4.809352712,2.968890347,7.261056654
4.811208381,2.969605324,7.265269066
4.81306377,2.970320144,7.269481214
4.81491888,2.971034805,7.273693097
4.81677371,2.971749308,7.277904714
4.818628261,2.972463653,7.282116065
4.820482532,2.973177841,7.286327149
4.822336524,2.973891871,7.290537966
4.824190237,2.974605744,7.294748514
4.82604367,2.975319459,7.298958793
4.827896824,2.976033018,7.303168802
4.829749698,2.976746419,7.307378541
4.831602294,2.977459664,7.311588009
4.83345461,2.978172753,7.315797205
4.835306647,2.978885685,7.320006129
4.837158406,2.97959846,7.324657284
4.839009885,2.98031108,7.329626084
4.840861085,2.981023544,7.334595732
4.842712006,2.981735852,7.339566224
4.844562648,2.982448004,7.344533339
4.846413011,2.983160001,7.349499798
4.848263096,2.983871842,7.354467086
4.850112901,2.984583528,7.359435201
4.851962428,2.985295059,7.364404141
4.853811676,2.986006436,7.369373905
4.855660646,2.986717657,7.374344491
4.857509337,2.987428724,7.379315897
4.859357749,2.988139637,7.384288121
4.861205883,2.988850395,7.389261161
4.863053738,2.989560999,7.394235016
4.864901315,2.99027145,7.399209684
4.866748613,2.990981746,7.404185162
4.868595633,2.991691889,7.40916145
4.870442375,2.992401878,7.414138544
4.872288838,2.993111714,7.419116444
4.874135023,2.993821397,7.423628994
4.87598093,2.994530926,7.427871175
4.877826559,2.995240303,7.432113095
4.879671909,2.995949527,7.436354753
4.881516982,2.996658598,7.440596147
4.883361777,2.997367517,7.444837278
4.885206293,2.998076283,7.449078146
4.887050532,2.998784897,7.453308434
4.888894493,2.99949336,7.457529987
4.890738176,3.00020167,7.461750429
4.892581581,3.000909828,7.465960819
4.894424708,3.001617835,7.470170076
4.896267558,3.002325691,7.474379028
4.89811013,3.003033395,7.478587674
4.899952425,3.003740948,7.482796013
4.901794441,3.00444835,7.487004046
4.903636181,3.005155602,7.491211772
4.905477643,3.005862702,7.495419189
4.907318827,3.006569652,7.499626298
4.909159735,3.007276451,7.503833098
4.911000364,3.007983101,7.508039588
4.912840717,3.0086896,7.512245768
4.914680792,3.009395949,7.516451637
4.916520591,3.010102148,7.520308976
4.918360112,3.010808197,7.524106528
4.920199356,3.011514097,7.527903393
4.922038323,3.012219847,7.53169957
4.923877013,3.012925449,7.53549506
4.925715426,3.013630901,7.539289862
4.927553562,3.014336204,7.543083976
4.929391422,3.015041358,7.546877402
4.931229004,3.015746363,7.550670139
4.93306631,3.01645122,7.554462187
4.93490334,3.017155929,7.558253546
4.936740092,3.017860489,7.562044217
4.938576568,3.018564901,7.565834198
4.940412768,3.019269165,7.569623489
4.942248691,3.019973281,7.573412091
4.944084338,3.020677249,7.577200002
4.945919708,3.02138107,7.580987224
4.947754802,3.022084743,7.584773755
4.94958962,3.022788269,7.588559596
4.951424162,3.023491648,7.592344745
4.953258427,3.024194879,7.596129204
4.955092416,3.024897964,7.599912972
4.95692613,3.025600902,7.603696049
4.958759567,3.026303694,7.607478434
4.960592728,3.027006339,7.611260128
4.962425614,3.027708837,7.615041129
4.964258224,3.02841119,7.618821439
4.966090558,3.029113396,7.622601057
4.967922616,3.029815456,7.626379982
4.969754398,3.030517371,7.630158215
4.971585905,3.03121914,7.633935755
4.973417136,3.031920763,7.637712603
4.975248092,3.032622241,7.641488757
4.977078773,3.033323574,7.645264219
4.978909178,3.034024761,7.649038987
4.980739307,3.034725804,7.652813062
4.982569162,3.035426702,7.656586443
4.984398741,3.036127455,7.66035913
4.986228045,3.036828063,7.664131124
4.988057074,3.037528527,7.667902424
4.989885828,3.038194409,7.672033621
4.991714307,3.03869927,7.676210739
4.99354251,3.039203992,7.680387528
4.99537044,3.039708574,7.684563989
4.997198094,3.040213017,7.68874012
4.999025473,3.040717322,7.692915921
5.000852578,3.041221487,7.697091392
5.002679408,3.041725514,7.701266532
5.004505963,3.042229401,7.705441341
5.006332244,3.04273315,7.709615819
5.008158251,3.043236761,7.713789964
5.009983983,3.043740233,7.717963778
5.01180944,3.044243567,7.722137258
5.013634624,3.044746763,7.726310406
5.015459533,3.04524982,7.73048322
5.017284168,3.045752739,7.7346557
5.019108529,3.046255521,7.738827846
5.020932616,3.046758164,7.742999658
5.022756428,3.04726067,7.747171134
5.024579967,3.047763038,7.751342276
5.026403232,3.048265269,7.755513081
5.028226223,3.048767362,7.759683551
5.03004894,3.049269318,7.763853683
5.031871384,3.049771136,7.76802348
5.033693554,3.050272818,7.772192939
5.03551545,3.050774362,7.77636206
5.037337073,3.051275769,7.780530844
5.039158423,3.05177704,7.784699289
5.040979499,3.052278173,7.788867396
5.042800301,3.05277917,7.793035163
5.044620831,3.053280031,7.797202592
5.046441087,3.053780754,7.801369681
5.04826107,3.054281342,7.80553643
5.05008078,3.054781793,7.809702838
5.051900217,3.055282108,7.813868906
5.053719381,3.055782287,7.818034633
5.055538272,3.05628233,7.822200019
5.05735689,3.056782237,7.826365063
5.059175236,3.057282008,7.830529765
5.060993308,3.057781644,7.834694124
5.062811109,3.058281144,7.838858141
5.064628636,3.058780508,7.843021816
5.066445891,3.059279737,7.847185146
5.068262874,3.059778831,7.851348134
5.070079584,3.060277789,7.855510777
5.071896022,3.060776612,7.859673076
5.073712187,3.0612753,7.863835031
5.075528081,3.061773854,7.867996641
5.077343702,3.062272272,7.872157905
5.079159051,3.062770556,7.876318825
5.080974128,3.063268705,7.880479398
5.082788933,3.063766719,7.884639625
5.084603467,3.064264599,7.888799507
5.086417728,3.064762344,7.892959041
5.088231718,3.065259956,7.897118229
5.090045436,3.065757433,7.901277069
5.091858883,3.066254776,7.905435562
5.093672058,3.066751984,7.909593707
5.095484961,3.067249059,7.913751504
5.097297593,3.067746001,7.917908953
5.099109954,3.068242808,7.922066053
5.100922044,3.068739482,7.926222804
5.102733862,3.069236022,7.930379206
5.104545409,3.069732429,7.935209525
5.106356685,3.070228703,7.940127786
5.10816769,3.070724843,7.945046571
5.109978424,3.07122085,7.949965877
5.111788887,3.071716724,7.954885704
5.11359908,3.072212465,7.959806049
5.115409002,3.072708073,7.964726911
5.117218653,3.073203549,7.969648289
5.119028033,3.073698891,7.974570181
5.120837143,3.074194101,7.979492586
5.122645983,3.074689179,7.984415502
5.124454552,3.075184124,7.989338927
5.12626285,3.075678937,7.99426286
5.128070879,3.076173617,7.9991873
5.129878637,3.076668166,8.004112245
5.131686126,3.077162582,8.009037693
5.133493344,3.077656866,8.013963643
5.135300292,3.078151019,8.018890094
5.13710697,3.07864504,8.023817043
5.138913379,3.079138929,8.02874449
5.140719517,3.079632686,8.033672433
5.142525386,3.080126312,8.03860087
5.144330986,3.080619807,8.0435298
5.146136316,3.08111317,8.048459222
5.147941376,3.081606402,8.053389134
5.149746167,3.082099502,8.057716969
5.151550689,3.082592472,8.061910239
5.153354941,3.083085311,8.06610318
5.155158924,3.083578019,8.070295794
5.156962638,3.084070596,8.074488078
5.158766083,3.084563043,8.078680034
5.160569259,3.085055358,8.082871661
5.162372167,3.085547544,8.087048767
5.164174805,3.086039599,8.091220164
5.165977174,3.086531523,8.095391209
5.167779275,3.087023318,8.099561903
5.169581108,3.087514982,8.103732245
5.171382671,3.088006516,8.107902236
5.173183967,3.08849792,8.112071875
5.174984993,3.088989194,8.116241161
5.176785752,3.089480339,8.120410096
5.178586242,3.089971354,8.124578677
5.180386464,3.090462239,8.128746907
5.182186418,3.090952995,8.132914783
5.183986104,3.091443621,8.137082306
5.185785522,3.091934118,8.141249476
5.187584673,3.092424485,8.145416293
5.189383555,3.092914724,8.149582755
5.19118217,3.093404833,8.153748864
5.192980517,3.093894813,8.15791462
5.194778596,3.094384665,8.16208002
5.196576408,3.094874387,8.166245067
5.198373952,3.095363981,8.170409759
5.200171229,3.095853447,8.174574096
5.201968239,3.096342783,8.178738079
5.203764982,3.096831991,8.182901706
5.205561457,3.097321071,8.187064978
5.207357666,3.097810023,8.191227895
5.209153607,3.098298846,8.195390456
5.210949282,3.098787542,8.199552662
5.21274469,3.099276109,8.203714511
5.214539831,3.099764548,8.207876005
5.216334705,3.100252859,8.212037142
5.218129313,3.100741043,8.216197924
5.219923654,3.101229099,8.220358348
5.221717729,3.101717027,8.224518416
5.223511537,3.102204828,8.228678128
5.22530508,3.102692502,8.232837482
5.227098356,3.103180048,8.236996479
5.228891365,3.103667467,8.241155119
5.230684109,3.104154759,8.245313402
5.232476587,3.104641923,8.249471327
5.234268799,3.105128961,8.253628895
5.236060745,3.105615872,8.257786105
5.237852425,3.106102656,8.261942956
5.23964384,3.106589313,8.26609945
5.241434989,3.107075843,8.270255586
5.243225873,3.107562247,8.274411363
5.245016491,3.108048525,8.278566782
5.246806844,3.108534676,8.282721843
5.248596931,3.109020701,8.286876545
5.250386754,3.1095066,8.291030888
5.252176311,3.109992372,8.295184872
5.253965603,3.110478018,8.299338497
5.25575463,3.110963539,8.303491763
5.257543393,3.111448934,8.307644669
5.25933189,3.111934202,8.311797216
5.261120123,3.112419346,8.315949404
5.262908092,3.112904363,8.320101232
5.264695795,3.113389255,8.324252701
5.266483235,3.113874022,8.32840381
5.268270409,3.114358663,8.332554558
5.27005732,3.114843179,8.336704947
5.271843966,3.115327569,8.340854976
5.273630348,3.115811835,8.345004644
5.275416467,3.116295975,8.349153952
5.277202321,3.116779991,8.3533029
5.278987911,3.117263882,8.357451487
5.280773237,3.117747647,8.361599714
5.2825583,3.118231289,8.365747579
5.284343099,3.118714805,8.369895085
5.286127634,3.119198197,8.374039031
5.287911906,3.119681465,8.37818091
5.289695915,3.120164608,8.38232243
5.29147966,3.120647627,8.386463591
5.293263142,3.121130522,8.390604394
5.295046361,3.121613293,8.394744838
5.296829316,3.122095939,8.398884924
5.298612009,3.122578462,8.403024651
5.300394439,3.123060861,8.40716402
5.302176605,3.123543136,8.411303029
5.30395851,3.124025287,8.415441679
5.305740151,3.124507315,8.419579971
5.30752153,3.124989219,8.423717903
5.309302646,3.125471,8.427855477
5.3110835,3.125952658,8.431992691
5.312864092,3.126434192,8.436129546
5.314644421,3.126915603,8.440266042
5.316424488,3.12739689,8.444402178
5.318204293,3.127878055,8.448537955
5.319983837,3.128359097,8.452673372
5.321763118,3.128840016,8.45680843
5.323542137,3.129320812,8.460943128
5.325320895,3.129801485,8.465249696
5.32709939,3.130282036,8.47005321
5.328877625,3.130762464,8.474023726
5.330655598,3.13124277,8.477994005
5.332433309,3.131722953,8.481964047
5.334210759,3.132203014,8.485933852
5.335987948,3.132682953,8.490012101
5.337764876,3.13316277,8.494152102
5.339541542,3.133642465,8.498288387
5.341317948,3.134122037,8.50242431
5.343094093,3.134601488,8.50655987
5.344869976,3.135080817,8.510695067
5.3466456,3.135560024,8.514829902
5.348420962,3.136039109,8.518964373
5.350196064,3.136518073,8.523098482
5.351970906,3.136996916,8.527232227
5.353745487,3.137475637,8.53136561
5.355519807,3.137954236,8.535498629
