25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
2.898965236,2.245252978,3.672247796,2.750656347,2.194642425,3.452023312,2.585771067,2.028606217,3.174566777,2.435272043,1.971154494,2.98469428,2.318277383,1.932658503,2.780150431,2.161882407,1.820662088,2.562140585,2.041964201,1.731997074,2.368509766,1.913327492,1.649777592,2.227134923,1.809967683,1.565028591,2.073009053,1.69885803,1.49820649,1.932907156,1.59468982,1.422684678,1.80084346,1.504879304,1.357764198,1.671856323,1.417707385,1.30271414,1.547656715,1.334604015,1.239210808,1.449954338,1.2505345,1.179724713,1.332089115
2.899002876,2.245281178,3.67225093,2.750690786,2.194642416,3.452045261,2.585807477,2.028648037,3.174652472,2.435308816,1.971188466,2.984747809,2.318315285,1.932680232,2.780258295,2.161918745,1.820708706,2.562140567,2.041999607,1.73204998,2.368613381,1.913362418,1.649777578,2.227227322,1.810004607,1.565040559,2.073082322,1.698892514,1.498228527,1.933015362,1.594725512,1.42268466,1.800958273,1.504919412,1.357768136,1.671957265,1.417748427,1.302716484,1.547764529,1.334645157,1.239219245,1.450059452,1.250572376,1.179738501,1.332160987
2.899040515,2.245309378,3.672254064,2.750725226,2.194642407,3.45206721,2.585843886,2.028689856,3.174738166,2.435345589,1.971222438,2.984801337,2.318353187,1.93270196,2.780366159,2.161955083,1.820755324,2.562140549,2.042035014,1.732102885,2.368716996,1.913397344,1.649777564,2.22731972,1.810041532,1.565052527,2.073155591,1.698926998,1.498250564,1.933123569,1.594761204,1.422684642,1.801073086,1.50495952,1.357772073,1.672058208,1.41778947,1.302718828,1.547872344,1.334686299,1.239227681,1.450164566,1.250610252,1.179752288,1.332232858
2.899078154,2.245337577,3.672257197,2.750759665,2.194642398,3.452089159,2.585880296,2.028731676,3.174823861,2.435382362,1.97125641,2.984854866,2.31839109,1.932723689,2.780474023,2.16199142,1.820801942,2.562140531,2.04207042,1.732155791,2.36882061,1.91343227,1.64977755,2.227412119,1.810078456,1.565064495,2.073228861,1.698961482,1.498272601,1.933231775,1.594796896,1.422684624,1.8011879,1.504999627,1.357776011,1.67215915,1.417830513,1.302721173,1.547980158,1.334727441,1.239236118,1.45026968,1.250648127,1.179766076,1.33230473
2.899115794,2.245365777,3.672260331,2.750794105,2.194642388,3.452111108,2.585916705,2.028773495,3.174909556,2.435419135,1.971290382,2.984908394,2.318428992,1.932745417,2.780581887,2.162027758,1.820848561,2.562140512,2.042105827,1.732208697,2.368924225,1.913467196,1.649777536,2.227504518,1.81011538,1.565076462,2.07330213,1.698995965,1.498294638,1.933339982,1.594832588,1.422684606,1.801302713,1.505039735,1.357779948,1.672260092,1.417871556,1.302723517,1.548087972,1.334768583,1.239244555,1.450374795,1.250686003,1.179779864,1.332376601
2.899153433,2.245393977,3.672263465,2.750828544,2.194642379,3.452133057,2.585953115,2.028815315,3.174995251,2.435455908,1.971324354,2.984961923,2.318466894,1.932767145,2.780689751,2.162064095,1.820895179,2.562140494,2.042141233,1.732261602,2.36902784,1.913502121,1.649777522,2.227596917,1.810152305,1.56508843,2.073375399,1.699030449,1.498316674,1.933448188,1.59486828,1.422684588,1.801417527,1.505079842,1.357783886,1.672361034,1.417912599,1.302725861,1.548195786,1.334809725,1.239252991,1.450479909,1.250723879,1.179793651,1.332448473
2.899191073,2.245422176,3.672266599,2.750862984,2.19464237,3.452155006,2.585989524,2.028857134,3.175080945,2.435492681,1.971358326,2.985015451,2.318504796,1.932788874,2.780797615,2.162100433,1.820941797,2.562140476,2.04217664,1.732314508,2.369131455,1.913537047,1.649777507,2.227689315,1.810189229,1.565100398,2.073448669,1.699064933,1.498338711,1.933556395,1.594903972,1.42268457,1.80153234,1.50511995,1.357787823,1.672461977,1.417953642,1.302728205,1.548303601,1.334850868,1.239261428,1.450585023,1.250761755,1.179807439,1.332520344
2.899228712,2.245450376,3.672269732,2.750897423,2.194642361,3.452176955,2.586025934,2.028898954,3.17516664,2.435529453,1.971392298,2.98506898,2.318542698,1.932810602,2.780905478,2.16213677,1.820988415,2.562140457,2.042212046,1.732367413,2.369235069,1.913571973,1.649777493,2.227781714,1.810226153,1.565112366,2.073521938,1.699099417,1.498360748,1.933664601,1.594939664,1.422684551,1.801647154,1.505160057,1.357791761,1.672562919,1.417994685,1.302730549,1.548411415,1.33489201,1.239269865,1.450690138,1.250799631,1.179821227,1.332592216
2.899266352,2.245478576,3.672272866,2.750931863,2.194642352,3.452198904,2.586062343,2.028940773,3.175252335,2.435566226,1.971426269,2.985122508,2.3185806,1.932832331,2.781013342,2.162173108,1.821035033,2.562140439,2.042247453,1.732420319,2.369338684,1.913606899,1.649777479,2.227874113,1.810263078,1.565124334,2.073595208,1.699133901,1.498382785,1.933772808,1.594975356,1.422684533,1.801761967,1.505200165,1.357795699,1.672663861,1.418035727,1.302732893,1.548519229,1.334933152,1.239278301,1.450795252,1.250837507,1.179835014,1.332664087
2.899303991,2.245506775,3.672276,2.750966302,2.194642343,3.452220853,2.586098753,2.028982593,3.17533803,2.435602999,1.971460241,2.985176037,2.318618502,1.932854059,2.781121206,2.162209445,1.821081652,2.562140421,2.042282859,1.732473224,2.369442299,1.913641825,1.649777465,2.227966511,1.810300002,1.565136302,2.073668477,1.699168384,1.498404822,1.933881014,1.595011047,1.422684515,1.801876781,1.505240273,1.357799636,1.672764804,1.41807677,1.302735238,1.548627043,1.334974294,1.239286738,1.450900366,1.250875383,1.179848802,1.332735959
2.899341631,2.245534975,3.672279134,2.751000742,2.194642334,3.452242802,2.586135162,2.029024412,3.175423724,2.435639772,1.971494213,2.985229565,2.318656404,1.932875788,2.78122907,2.162245783,1.82112827,2.562140403,2.042318266,1.73252613,2.369545914,1.913676751,1.649777451,2.22805891,1.810336927,1.56514827,2.073741746,1.699202868,1.498426859,1.933989221,1.595046739,1.422684497,1.801991594,1.50528038,1.357803574,1.672865746,1.418117813,1.302737582,1.548734858,1.335015436,1.239295175,1.45100548,1.250913259,1.17986259,1.33280783
2.89937927,2.245563175,3.672282267,2.751035181,2.194642324,3.452264751,2.586171572,2.029066232,3.175509419,2.435676545,1.971528185,2.985283094,2.318694306,1.932897516,2.781336934,2.162282121,1.821174888,2.562140384,2.042353672,1.732579035,2.369649528,1.913711677,1.649777437,2.228151309,1.810373851,1.565160238,2.073815016,1.699237352,1.498448896,1.934097427,1.595082431,1.422684479,1.802106407,1.505320488,1.357807511,1.672966688,1.418158856,1.302739926,1.548842672,1.335056578,1.239303611,1.451110595,1.250951135,1.179876377,1.332879702
2.899416909,2.245591374,3.672285401,2.751069621,2.194642315,3.4522867,2.586207981,2.029108051,3.175595114,2.435713318,1.971562157,2.985336622,2.318732208,1.932919244,2.781444798,2.162318458,1.821221506,2.562140366,2.042389079,1.732631941,2.369753143,1.913746602,1.649777423,2.228243708,1.810410775,1.565172205,2.073888285,1.699271836,1.498470933,1.934205634,1.595118123,1.422684461,1.802221221,1.505360595,1.357811449,1.67306763,1.418199899,1.30274227,1.548950486,1.33509772,1.239312048,1.451215709,1.250989011,1.179890165,1.332951573
2.899454549,2.245619574,3.672288535,2.75110406,2.194642306,3.452308649,2.586244391,2.029149871,3.175680808,2.435750091,1.971596129,2.985390151,2.31877011,1.932940973,2.781552662,2.162354796,1.821268125,2.562140348,2.042424485,1.732684846,2.369856758,1.913781528,1.649777409,2.228336106,1.8104477,1.565184173,2.073961554,1.699306319,1.49849297,1.93431384,1.595153815,1.422684443,1.802336034,1.505400703,1.357815386,1.673168573,1.418240942,1.302744614,1.5490583,1.335138862,1.239320485,1.451320823,1.251026887,1.179903953,1.333023445
2.899492188,2.245647774,3.672291669,2.7511385,2.194642297,3.452330598,2.5862808,2.02919169,3.175766503,2.435786864,1.971630101,2.985443679,2.318808012,1.932962701,2.781660526,2.162391133,1.821314743,2.56214033,2.042459892,1.732737752,2.369960373,1.913816454,1.649777394,2.228428505,1.810484624,1.565196141,2.074034824,1.699340803,1.498515007,1.934422046,1.595189507,1.422684425,1.802450848,1.505440811,1.357819324,1.673269515,1.418281985,1.302746958,1.549166115,1.335180004,1.239328921,1.451425937,1.251064763,1.17991774,1.333095316
2.899529828,2.245675973,3.672294802,2.751172939,2.194642288,3.452352547,2.58631721,2.02923351,3.175852198,2.435823636,1.971664073,2.985497208,2.318845914,1.93298443,2.781768389,2.162427471,1.821361361,2.562140311,2.042495298,1.732790658,2.370063987,1.91385138,1.64977738,2.228520904,1.810521548,1.565208109,2.074108093,1.699375287,1.498537044,1.934530253,1.595225199,1.422684407,1.802565661,1.505480918,1.357823261,1.673370457,1.418323027,1.302749302,1.549273929,1.335221146,1.239337358,1.451531052,1.251102638,1.179931528,1.333167188
2.899567467,2.245704173,3.672297936,2.751207379,2.194642279,3.452374496,2.586353619,2.029275329,3.175937893,2.435860409,1.971698045,2.985550736,2.318883816,1.933006158,2.781876253,2.162463808,1.821407979,2.562140293,2.042530705,1.732843563,2.370167602,1.913886306,1.649777366,2.228613302,1.810558473,1.565220077,2.074181362,1.699409771,1.498559081,1.934638459,1.595260891,1.422684389,1.802680474,1.505521026,1.357827199,1.6734714,1.41836407,1.302751647,1.549381743,1.335262288,1.239345795,1.451636166,1.251140514,1.179945316,1.333239059
2.899605107,2.245732373,3.67230107,2.751241818,2.19464227,3.452396445,2.586390029,2.029317149,3.176023587,2.435897182,1.971732017,2.985604265,2.318921718,1.933027887,2.781984117,2.162500146,1.821454597,2.562140275,2.042566111,1.732896469,2.370271217,1.913921232,1.649777352,2.228705701,1.810595397,1.565232045,2.074254632,1.699444255,1.498581118,1.934746666,1.595296583,1.422684371,1.802795288,1.505561133,1.357831136,1.673572342,1.418405113,1.302753991,1.549489557,1.335303431,1.239354231,1.45174128,1.25117839,1.179959103,1.333310931
2.899642746,2.245760572,3.672304204,2.751276258,2.194642261,3.452418394,2.586426438,2.029358968,3.176109282,2.435933955,1.971765989,2.985657793,2.31895962,1.933049615,2.782091981,2.162536483,1.821501216,2.562140257,2.042601518,1.732949374,2.370374832,1.913956158,1.649777338,2.2287981,1.810632321,1.565244013,2.074327901,1.699478738,1.498603155,1.934854872,1.595332275,1.422684353,1.802910101,1.505601241,1.357835074,1.673673284,1.418446156,1.302756335,1.549597372,1.335344573,1.239362668,1.451846394,1.251216266,1.179972891,1.333382802
2.899680385,2.245788772,3.672307337,2.751310697,2.194642251,3.452440343,2.586462848,2.029400788,3.176194977,2.435970728,1.971799961,2.985711322,2.318997523,1.933071343,2.782199845,2.162572821,1.821547834,2.562140238,2.042636924,1.73300228,2.370478446,1.913991083,1.649777324,2.228890498,1.810669246,1.565255981,2.07440117,1.699513222,1.498625192,1.934963079,1.595367966,1.422684335,1.803024915,1.505641349,1.357839011,1.673774226,1.418487199,1.302758679,1.549705186,1.335385715,1.239371105,1.451951508,1.251254142,1.179986679,1.333454674
2.899718025,2.245816972,3.672310471,2.751345137,2.194642242,3.452462293,2.586499257,2.029442607,3.176280672,2.436007501,1.971833933,2.98576485,2.319035425,1.933093072,2.782307709,2.162609159,1.821594452,2.56214022,2.042672331,1.733055185,2.370582061,1.914026009,1.64977731,2.228982897,1.81070617,1.565267948,2.07447444,1.699547706,1.498647229,1.935071285,1.595403658,1.422684317,1.803139728,1.505681456,1.357842949,1.673875169,1.418528242,1.302761023,1.549813,1.335426857,1.239379542,1.452056623,1.251292018,1.180000466,1.333526545
2.899755664,2.245845171,3.672313605,2.751379576,2.194642233,3.452484242,2.586535667,2.029484427,3.176366366,2.436044274,1.971867904,2.985818379,2.319073327,1.9331148,2.782415573,2.162645496,1.82164107,2.562140202,2.042707737,1.733108091,2.370685676,1.914060935,1.649777296,2.229075296,1.810743095,1.565279916,2.074547709,1.69958219,1.498669265,1.935179492,1.59543935,1.422684299,1.803254542,1.505721564,1.357846886,1.673976111,1.418569285,1.302763368,1.549920814,1.335467999,1.239387978,1.452161737,1.251329894,1.180014254,1.333598416
2.899793304,2.245873371,3.672316739,2.751414016,2.194642224,3.452506191,2.586572076,2.029526246,3.176452061,2.436081047,1.971901876,2.985871908,2.319111229,1.933136529,2.782523437,2.162681834,1.821687689,2.562140183,2.042743144,1.733160996,2.37078929,1.914095861,1.649777282,2.229167695,1.810780019,1.565291884,2.074620978,1.699616674,1.498691302,1.935287698,1.595475042,1.422684281,1.803369355,1.505761671,1.357850824,1.674077053,1.418610327,1.302765712,1.550028628,1.335509141,1.239396415,1.452266851,1.25136777,1.180028042,1.333670288
2.899830943,2.245901571,3.672319873,2.751448455,2.194642215,3.45252814,2.586608486,2.029568066,3.176537756,2.436117819,1.971935848,2.985925436,2.319149131,1.933158257,2.7826313,2.162718171,1.821734307,2.562140165,2.04277855,1.733213902,2.370892905,1.914130787,1.649777267,2.229260093,1.810816943,1.565303852,2.074694248,1.699651157,1.498713339,1.935395905,1.595510734,1.422684263,1.803484168,1.505801779,1.357854761,1.674177995,1.41865137,1.302768056,1.550136443,1.335550283,1.239404852,1.452371965,1.251405646,1.180041829,1.333742159
2.899868583,2.24592977,3.672323006,2.751482895,2.194642206,3.452550089,2.586644895,2.029609885,3.17662345,2.436154592,1.97196982,2.985978965,2.319187033,1.933179985,2.782739164,2.162754509,1.821780925,2.562140147,2.042813957,1.733266807,2.37099652,1.914165713,1.649777253,2.229352492,1.810853868,1.56531582,2.074767517,1.699685641,1.498735376,1.935504111,1.595546426,1.422684245,1.803598982,1.505841887,1.357858699,1.674278938,1.418692413,1.3027704,1.550244257,1.335591425,1.239413288,1.45247708,1.251443522,1.180055617,1.333814031
2.899906222,2.24595797,3.67232614,2.751517334,2.194642197,3.452572038,2.586681305,2.029651705,3.176709145,2.436191365,1.972003792,2.986032493,2.319224935,1.933201714,2.782847028,2.162790846,1.821827543,2.562140129,2.042849364,1.733319713,2.371100135,1.914200639,1.649777239,2.229444891,1.810890792,1.565327788,2.074840786,1.699720125,1.498757413,1.935612317,1.595582118,1.422684227,1.803713795,1.505881994,1.357862637,1.67437988,1.418733456,1.302772744,1.550352071,1.335632567,1.239421725,1.452582194,1.251481398,1.180069405,1.333885902
2.899943862,2.24598617,3.672329274,2.751551774,2.194642188,3.452593987,2.586717714,2.029693524,3.17679484,2.436228138,1.972037764,2.986086022,2.319262837,1.933223442,2.782954892,2.162827184,1.821874161,2.56214011,2.04288477,1.733372619,2.371203749,1.914235564,1.649777225,2.229537289,1.810927716,1.565339756,2.074914056,1.699754609,1.49877945,1.935720524,1.59561781,1.422684208,1.803828609,1.505922102,1.357866574,1.674480822,1.418774499,1.302775088,1.550459885,1.335673709,1.239430162,1.452687308,1.251519274,1.180083192,1.333957774
2.899981501,2.246014369,3.672332408,2.751586213,2.194642178,3.452615936,2.586754124,2.029735344,3.176880535,2.436264911,1.972071736,2.98613955,2.319300739,1.933245171,2.783062756,2.162863521,1.82192078,2.562140092,2.042920177,1.733425524,2.371307364,1.91427049,1.649777211,2.229629688,1.810964641,1.565351724,2.074987325,1.699789093,1.498801487,1.93582873,1.595653502,1.42268419,1.803943422,1.505962209,1.357870512,1.674581764,1.418815542,1.302777433,1.5505677,1.335714851,1.239438598,1.452792422,1.251557149,1.18009698,1.334029645
2.90001914,2.246042569,3.672335541,2.751620653,2.194642169,3.452637885,2.586790533,2.029777163,3.176966229,2.436301684,1.972105708,2.986193079,2.319338641,1.933266899,2.78317062,2.162899859,1.821967398,2.562140074,2.042955583,1.73347843,2.371410979,1.914305416,1.649777197,2.229722087,1.811001565,1.565363692,2.075060595,1.699823576,1.498823524,1.935936937,1.595689194,1.422684172,1.804058235,1.506002317,1.357874449,1.674682707,1.418856585,1.302779777,1.550675514,1.335755993,1.239447035,1.452897536,1.251595025,1.180110768,1.334101517
2.90005678,2.246070769,3.672338675,2.751655092,2.19464216,3.452659834,2.586826943,2.029818983,3.177051924,2.436338457,1.97213968,2.986246607,2.319376543,1.933288628,2.783278484,2.162936197,1.822014016,2.562140056,2.04299099,1.733531335,2.371514594,1.914340342,1.649777183,2.229814485,1.811038489,1.565375659,2.075133864,1.69985806,1.498845561,1.936045143,1.595724885,1.422684154,1.804173049,1.506042425,1.357878387,1.674783649,1.418897627,1.302782121,1.550783328,1.335797136,1.239455472,1.453002651,1.251632901,1.180124555,1.334173388
2.900094419,2.246098968,3.672341809,2.751689532,2.194642151,3.452681783,2.586863352,2.029860802,3.177137619,2.43637523,1.972173652,2.986300136,2.319414445,1.933310356,2.783386347,2.162972534,1.822060634,2.562140037,2.043026396,1.733584241,2.371618208,1.914375268,1.649777169,2.229906884,1.811075414,1.565387627,2.075207133,1.699892544,1.498867598,1.93615335,1.595760577,1.422684136,1.804287862,1.506082532,1.357882324,1.674884591,1.41893867,1.302784465,1.550891142,1.335838278,1.239463908,1.453107765,1.251670777,1.180138343,1.33424526
2.900132059,2.246127168,3.672344943,2.751723971,2.194642142,3.452703732,2.586899762,2.029902622,3.177223313,2.436412002,1.972207624,2.986353664,2.319452347,1.933332084,2.783494211,2.163008872,1.822107253,2.562140019,2.043061803,1.733637146,2.371721823,1.914410194,1.649777154,2.229999283,1.811112338,1.565399595,2.075280403,1.699927028,1.498889635,1.936261556,1.595796269,1.422684118,1.804402676,1.50612264,1.357886262,1.674985533,1.418979713,1.302786809,1.550998956,1.33587942,1.239472345,1.453212879,1.251708653,1.180152131,1.334317131
2.900169698,2.246155368,3.672348076,2.751758411,2.194642133,3.452725681,2.586936171,2.029944441,3.177309008,2.436448775,1.972241596,2.986407193,2.319490249,1.933353813,2.783602075,2.163045209,1.822153871,2.562140001,2.043097209,1.733690052,2.371825438,1.91444512,1.64977714,2.230091682,1.811149262,1.565411563,2.075353672,1.699961511,1.498911672,1.936369763,1.595831961,1.4226841,1.804517489,1.506162747,1.357890199,1.675086476,1.419020756,1.302789153,1.551106771,1.335920562,1.239480782,1.453317993,1.251746529,1.180165919,1.334389003
2.900207338,2.246183567,3.67235121,2.75179285,2.194642124,3.45274763,2.586972581,2.029986261,3.177394703,2.436485548,1.972275567,2.986460721,2.319528151,1.933375541,2.783709939,2.163081547,1.822200489,2.562139983,2.043132616,1.733742957,2.371929052,1.914480045,1.649777126,2.23018408,1.811186187,1.565423531,2.075426941,1.699995995,1.498933709,1.936477969,1.595867653,1.422684082,1.804632302,1.506202855,1.357894137,1.675187418,1.419061799,1.302791498,1.551214585,1.335961704,1.239489219,1.453423107,1.251784405,1.180179706,1.334460874
2.900244977,2.246211767,3.672354344,2.75182729,2.194642115,3.452769579,2.58700899,2.03002808,3.177480398,2.436522321,1.972309539,2.98651425,2.319566053,1.93339727,2.783817803,2.163117884,1.822247107,2.562139964,2.043168022,1.733795863,2.372032667,1.914514971,1.649777112,2.230276479,1.811223111,1.565435499,2.075500211,1.700030479,1.498955746,1.936586175,1.595903345,1.422684064,1.804747116,1.506242962,1.357898074,1.67528836,1.419102842,1.302793842,1.551322399,1.336002846,1.239497655,1.453528221,1.251822281,1.180193494,1.334532746
2.900282617,2.246239967,3.672357478,2.751861729,2.194642105,3.452791528,2.5870454,2.0300699,3.177566092,2.436559094,1.972343511,2.986567778,2.319603956,1.933418998,2.783925667,2.163154222,1.822293725,2.562139946,2.043203429,1.733848768,2.372136282,1.914549897,1.649777098,2.230368878,1.811260036,1.565447467,2.07557348,1.700064963,1.498977783,1.936694382,1.595939037,1.422684046,1.804861929,1.50628307,1.357902012,1.675389302,1.419143885,1.302796186,1.551430213,1.336043988,1.239506092,1.453633336,1.251860157,1.180207282,1.334604617
2.900320256,2.246268166,3.672360612,2.751896169,2.194642096,3.452813477,2.587081809,2.030111719,3.177651787,2.436595867,1.972377483,2.986621307,2.319641858,1.933440727,2.784033531,2.163190559,1.822340344,2.562139928,2.043238835,1.733901674,2.372239897,1.914584823,1.649777084,2.230461276,1.81129696,1.565459435,2.075646749,1.700099447,1.49899982,1.936802588,1.595974729,1.422684028,1.804976742,1.506323178,1.35790595,1.675490245,1.419184928,1.30279853,1.551538027,1.33608513,1.239514529,1.45373845,1.251898033,1.180221069,1.334676488
2.900357895,2.246296366,3.672363745,2.751930608,2.194642087,3.452835426,2.587118219,2.030153539,3.177737482,2.43663264,1.972411455,2.986674835,2.31967976,1.933462455,2.784141394,2.163226897,1.822386962,2.56213991,2.043274242,1.733954579,2.372343511,1.914619749,1.64977707,2.230553675,1.811333884,1.565471403,2.075720019,1.70013393,1.499021857,1.936910795,1.596010421,1.42268401,1.805091556,1.506363285,1.357909887,1.675591187,1.41922597,1.302800874,1.551645841,1.336126272,1.239522965,1.453843564,1.251935909,1.180234857,1.33474836
2.900395535,2.246324566,3.672366879,2.751965048,2.194642078,3.452857375,2.587154628,2.030195358,3.177823177,2.436669413,1.972445427,2.986728364,2.319717662,1.933484183,2.784249258,2.163263234,1.82243358,2.562139891,2.043309648,1.734007485,2.372447126,1.914654675,1.649777056,2.230646074,1.811370809,1.56548337,2.075793288,1.700168414,1.499043894,1.937019001,1.596046113,1.422683992,1.805206369,1.506403393,1.357913825,1.675692129,1.419267013,1.302803219,1.551753656,1.336167414,1.239531402,1.453948678,1.251973785,1.180248645,1.334820231
2.900433174,2.246352765,3.672370013,2.751999487,2.194642069,3.452879324,2.587191038,2.030237178,3.177908871,2.436706185,1.972479399,2.986781892,2.319755564,1.933505912,2.784357122,2.163299572,1.822480198,2.562139873,2.043345055,1.734060391,2.372550741,1.914689601,1.649777042,2.230738472,1.811407733,1.565495338,2.075866557,1.700202898,1.49906593,1.937127208,1.596081804,1.422683974,1.805321183,1.5064435,1.357917762,1.675793071,1.419308056,1.302805563,1.55186147,1.336208556,1.239539839,1.454053792,1.25201166,1.180262432,1.334892103
2.900470814,2.246380965,3.672373147,2.752033927,2.19464206,3.452901273,2.587227447,2.030278997,3.177994566,2.436742958,1.972513371,2.986835421,2.319793466,1.93352764,2.784464986,2.16333591,1.822526816,2.562139855,2.043380461,1.734113296,2.372654355,1.914724526,1.649777028,2.230830871,1.811444657,1.565507306,2.075939827,1.700237382,1.499087967,1.937235414,1.596117496,1.422683956,1.805435996,1.506483608,1.3579217,1.675894013,1.419349099,1.302807907,1.551969284,1.336249699,1.239548275,1.454158907,1.252049536,1.18027622,1.334963974
2.900508453,2.246409165,3.67237628,2.752068366,2.194642051,3.452923222,2.587263857,2.030320817,3.178080261,2.436779731,1.972547343,2.986888949,2.319831368,1.933549369,2.78457285,2.163372247,1.822573435,2.562139837,2.043415868,1.734166202,2.37275797,1.914759452,1.649777013,2.23092327,1.811481582,1.565519274,2.076013096,1.700271866,1.499110004,1.93734362,1.596153188,1.422683938,1.805550809,1.506523716,1.357925637,1.675994956,1.419390142,1.302810251,1.552077098,1.336290841,1.239556712,1.454264021,1.252087412,1.180290008,1.335035846
2.900546093,2.246437364,3.672379414,2.752102806,2.194642042,3.452945171,2.587300266,2.030362636,3.178165955,2.436816504,1.972581315,2.986942478,2.31986927,1.933571097,2.784680714,2.163408585,1.822620053,2.562139818,2.043451274,1.734219107,2.372861585,1.914794378,1.649776999,2.231015668,1.811518506,1.565531242,2.076086365,1.700306349,1.499132041,1.937451827,1.59618888,1.42268392,1.805665623,1.506563823,1.357929575,1.676095898,1.419431185,1.302812595,1.552184912,1.336331983,1.239565149,1.454369135,1.252125288,1.180303795,1.335107717
2.900583732,2.246465564,3.672382548,2.752137245,2.194642032,3.45296712,2.587336676,2.030404456,3.17825165,2.436853277,1.972615287,2.986996006,2.319907172,1.933592826,2.784788578,2.163444922,1.822666671,2.5621398,2.043486681,1.734272013,2.3729652,1.914829304,1.649776985,2.231108067,1.81155543,1.56554321,2.076159635,1.700340833,1.499154078,1.937560033,1.596224572,1.422683902,1.805780436,1.506603931,1.357933512,1.67619684,1.419472228,1.30281494,1.552292727,1.336373125,1.239573586,1.454474249,1.252163164,1.180317583,1.335179589
2.900621371,2.246493763,3.672385682,2.752171685,2.194642023,3.452989069,2.587373085,2.030446275,3.178337345,2.43689005,1.972649259,2.987049535,2.319945074,1.933614554,2.784896441,2.16348126,1.822713289,2.562139782,2.043522087,1.734324918,2.373068814,1.91486423,1.649776971,2.231200466,1.811592355,1.565555178,2.076232904,1.700375317,1.499176115,1.93766824,1.596260264,1.422683884,1.805895249,1.506644038,1.35793745,1.676297782,1.41951327,1.302817284,1.552400541,1.336414267,1.239582022,1.454579363,1.25220104,1.180331371,1.33525146
2.900659011,2.246521963,3.672388815,2.752206124,2.194642014,3.453011018,2.587409495,2.030488095,3.17842304,2.436926823,1.97268323,2.987103063,2.319982976,1.933636282,2.785004305,2.163517597,1.822759908,2.562139764,2.043557494,1.734377824,2.373172429,1.914899156,1.649776957,2.231292864,1.811629279,1.565567146,2.076306173,1.700409801,1.499198152,1.937776446,1.596295956,1.422683866,1.806010063,1.506684146,1.357941388,1.676398725,1.419554313,1.302819628,1.552508355,1.336455409,1.239590459,1.454684477,1.252238916,1.180345159,1.335323331
2.90069665,2.246550163,3.672391949,2.752240564,2.194642005,3.453032967,2.587445904,2.030529914,3.178508734,2.436963596,1.972717202,2.987156592,2.320020878,1.933658011,2.785112169,2.163553935,1.822806526,2.562139745,2.0435929,1.734430729,2.373276044,1.914934082,1.649776943,2.231385263,1.811666203,1.565579114,2.076379443,1.700444284,1.499220189,1.937884653,1.596331648,1.422683848,1.806124876,1.506724254,1.357945325,1.676499667,1.419595356,1.302821972,1.552616169,1.336496551,1.239598896,1.454789592,1.252276792,1.180358946,1.335395203
2.90073429,2.246578362,3.672395083,2.752275003,2.194641996,3.453054916,2.587482314,2.030571734,3.178594429,2.437000368,1.972751174,2.98721012,2.32005878,1.933679739,2.785220033,2.163590272,1.822853144,2.562139727,2.043628307,1.734483635,2.373379658,1.914969008,1.649776929,2.231477662,1.811703128,1.565591081,2.076452712,1.700478768,1.499242226,1.937992859,1.59636734,1.42268383,1.80623969,1.506764361,1.357949263,1.676600609,1.419636399,1.302824316,1.552723983,1.336537693,1.239607332,1.454894706,1.252314668,1.180372734,1.335467074
2.900771929,2.246606562,3.672398217,2.752309442,2.194641987,3.453076865,2.587518723,2.030613553,3.178680124,2.437037141,1.972785146,2.987263649,2.320096682,1.933701468,2.785327897,2.16362661,1.822899762,2.562139709,2.043663713,1.73453654,2.373483273,1.915003933,1.649776915,2.231570061,1.811740052,1.565603049,2.076525981,1.700513252,1.499264263,1.938101065,1.596403032,1.422683812,1.806354503,1.506804469,1.3579532,1.676701551,1.419677442,1.302826661,1.552831797,1.336578835,1.239615769,1.45499982,1.252352544,1.180386522,1.335538946
2.900809569,2.246634762,3.672401351,2.752343882,2.194641978,3.453098814,2.587555133,2.030655373,3.178765818,2.437073914,1.972819118,2.987317177,2.320134584,1.933723196,2.785435761,2.163662948,1.82294638,2.562139691,2.04369912,1.734589446,2.373586888,1.915038859,1.649776901,2.231662459,1.811776977,1.565615017,2.076599251,1.700547736,1.4992863,1.938209272,1.596438723,1.422683794,1.806469316,1.506844576,1.357957138,1.676802493,1.419718485,1.302829005,1.552939612,1.336619977,1.239624206,1.455104934,1.25239042,1.180400309,1.335610817
2.900847208,2.246662961,3.672404484,2.752378321,2.194641969,3.453120763,2.587591542,2.030697192,3.178851513,2.437110687,1.97285309,2.987370706,2.320172486,1.933744925,2.785543625,2.163699285,1.822992999,2.562139672,2.043734526,1.734642351,2.373690503,1.915073785,1.649776886,2.231754858,1.811813901,1.565626985,2.07667252,1.70058222,1.499308337,1.938317478,1.596474415,1.422683776,1.80658413,1.506884684,1.357961075,1.676903436,1.419759528,1.302831349,1.553047426,1.336661119,1.239632643,1.455210048,1.252428296,1.180414097,1.335682689
