Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Ghana,29.75577937,80.39311813,135.528586,247.2683856,417.5742326,616.0330541,756.7562936,1110.452553,1471.879141,1705.147977,1687.038905,1526.790251,895.0286971,381.5441971,122.2583732,,50.22270228,11183.44954
Greece,12.34781468,33.98640576,86.93960277,175.5482441,351.2623037,560.0984215,775.4950089,968.6226969,1176.746527,1546.282664,2331.218482,3902.393927,4658.128508,2970.368141,1077.879213,,5.757446839,20627.31796
Greenland,0.017821161,0.050005594,0.14047796,0.370565904,1.195209508,3.193490292,4.495693304,5.253502342,4.925530309,5.862469871,5.326029992,5.292711952,4.141854882,1.604447012,0.603710313,,0.008004328,42.47352039
Grenada,0.096265199,0.21669511,0.424706929,0.925988895,2.238251482,4.125777266,7.399267164,9.450040816,12.74781237,15.51333125,14.45674222,8.718476879,6.976751585,4.890651423,2.526558814,,0.078674582,90.7073174
Guam,0.627716546,1.62432171,3.805724111,5.219749165,9.401741014,18.25302556,22.3489139,27.77996402,31.60029554,23.21498297,24.34047418,27.60669045,25.56943538,15.92348928,9.338375556,,0.488559962,246.6548994
Guatemala,67.42076845,93.28877136,130.8598161,146.5087272,192.4442211,272.027736,357.7938367,490.7845955,622.4124466,730.5006512,868.0147778,1296.334887,1231.521689,686.2110695,117.1015276,,86.04518805,7303.225521
Guinea,11.64553202,29.74472763,42.61817063,70.93197571,123.3007113,196.6938803,255.2167718,413.124693,557.9509225,628.2612261,595.7791808,580.6773636,415.9918649,215.0840457,61.48574594,,19.94616448,4198.506812
Guinea-Bissau,2.679709558,7.493156083,12.73566544,19.83099054,32.1551198,46.41816036,60.09690594,79.05357339,94.99222515,100.7959463,82.71948109,59.29509258,35.0899558,13.69550729,3.697128887,,4.321744624,650.7486183
Guyana,2.100140423,3.618144376,7.536897168,16.92081093,32.27609891,59.53826025,86.01983798,97.82420896,117.059548,96.64330275,92.6977376,81.59606291,52.89297303,42.95342894,11.85434271,,1.731878637,801.5317949
Haiti,25.27696726,53.92407204,97.57283479,174.5965081,264.2923206,459.2286244,625.2876815,898.1098698,1012.149581,1039.956045,945.5322656,824.3347548,489.8621373,201.2044721,64.30390101,,16.73460559,7175.632036
Honduras,8.138352042,13.98833277,24.11336876,52.74533876,107.9756411,183.4644129,306.9511994,468.1507297,628.0587087,776.7422249,914.4224774,880.7875264,574.6134344,302.8045497,99.87308438,,10.24816892,5342.829381
Hungary,7.916693027,23.21094985,60.64557484,143.8676707,318.94719,585.6280616,1093.453155,2165.400489,2759.74456,3346.98389,4612.566188,5928.847319,6125.857069,3650.996378,1230.524197,,3.004699136,32054.58939
Iceland,0.199521278,0.352538617,0.896509575,1.743789169,3.386439765,6.327319101,11.09985406,16.16914228,21.78249497,27.75212744,34.23434313,50.49617951,71.92406391,56.57825412,40.48846152,,0.147437992,343.4310384
India,7042.878139,16341.2121,25602.92047,40700.41504,61765.65495,88433.04134,124666.3299,142674.7316,162299.8459,170334.6047,161738.2582,146625.9898,68644.45132,27450.1378,5598.806487,,6145.303626,1249919.278
Indonesia,1209.921005,2241.835041,4038.190883,6963.950301,10023.92495,13930.1699,18155.36277,21266.19288,22677.90715,23746.66268,25530.35033,21987.52089,14140.1018,5316.764589,1583.151439,,1090.243837,192812.0066
Iran (Islamic Republic of),383.177559,728.5078113,1042.804736,1466.186763,2510.317689,3857.9604,5670.192338,7461.396846,7984.659522,8844.962862,12322.47403,15045.38738,12356.35774,6299.566126,1976.751732,,369.6047212,87950.70354
Iraq,94.56473704,184.6914297,326.0639981,612.9731401,1502.482667,2028.74045,2540.915335,3417.593198,4075.339894,4322.805153,4199.403886,3503.853646,2599.349483,1424.611509,583.1466649,,119.241303,31416.53519
Ireland,1.160752249,3.984658682,11.74864776,27.7297848,60.44674411,107.3026709,167.5981382,242.8110709,347.5872764,505.4388095,633.9923236,815.5294866,868.1901799,630.6020218,318.7045078,,0.41204013,4742.827073
Israel,2.179912128,5.385517218,14.58693018,26.23153648,47.98530589,89.7344823,136.8218974,222.0997717,322.0825572,399.852803,531.2805239,798.6109882,1059.301617,769.6158304,387.343714,,1.836093316,4813.113387
Italy,22.81879597,62.75384241,142.8046478,345.0070203,690.0248973,1248.527385,1831.230333,2547.667846,4009.043144,5627.823956,9233.492109,13738.15669,18438.12019,15413.81945,7277.321799,,14.29632202,80628.61211
Jamaica,1.800665269,5.06126031,8.791652952,17.78670515,37.08711428,55.65479802,89.31629759,103.6331211,132.8005318,176.6231089,199.2587868,229.1609765,218.505403,162.9855218,164.9426081,,1.273088106,1603.408552
Japan,50.09715701,126.6019201,267.123127,670.1333071,1237.698137,1761.951634,2426.305531,3909.63905,7333.149402,8788.345308,12543.59856,17089.57458,20094.46352,16913.46116,10864.04552,,36.97290275,104076.1879
Jordan,13.48621359,36.06362123,62.37367801,118.0971647,224.1183273,294.2131833,360.2400612,383.9374337,543.1021658,559.0065675,647.7648633,448.0411561,275.0483505,135.1590596,51.13832626,,12.99615028,4151.790172
