Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Latvia,0.649703188,2.077381966,4.600333561,9.815824007,28.35648425,61.49946907,129.0739167,192.6903725,206.3079875,196.6742271,192.5115127,120.2905676,57.39937837,19.89052042,3.139310378,,0.50093493,1224.976989
Lebanon,3.410498114,9.239809578,19.36531697,33.51550762,76.43491173,121.7600679,183.2848516,226.9836338,284.659639,333.3883852,337.3147577,223.1756541,123.0211346,37.17693607,7.297405145,,2.390300968,2020.028509
Lesotho,0.999643732,2.652292642,6.522025266,13.91534447,26.44127626,42.17599032,58.9219491,60.81029071,60.67182607,47.26967217,29.28973142,16.32357162,5.833017291,1.424029689,0.242141666,,0.899520798,373.4928024
Liberia,1.399349077,3.953656809,5.559103973,8.285786272,16.98753723,24.35203835,28.2266383,36.17561463,41.92485841,40.18778883,32.77075032,22.88165566,11.42976134,3.949102959,0.847346546,,1.666262015,278.9309887
Libya,2.410367906,8.847143393,25.32457375,47.66584867,100.6041089,135.1890015,157.2470243,188.1793602,179.4567319,182.2344913,132.0697605,90.96419227,56.04037969,19.97245036,6.326351544,,2.24122031,1332.531786
Lithuania,0.868574444,2.213747061,5.062106365,13.38382064,36.25949146,86.66886451,188.04638,264.6874958,277.9580421,246.1686326,241.3181327,175.4459003,82.35344874,26.83223069,3.978040307,,0.542641737,1651.244908
Luxembourg,0.235666131,0.74151478,1.900155277,4.127210943,9.6326859,19.5056622,29.51091774,42.10403698,48.1788798,53.9822722,52.7044927,44.00245525,29.00208684,11.03578013,3.319481571,,0.151457379,349.9832985
Madagascar,4.980686535,10.08917633,22.07252594,44.63551948,74.64008645,104.9864413,155.3785401,173.5896535,155.2895478,129.6125287,85.11481935,43.05221033,18.88359912,5.119185462,0.966743476,,5.741424769,1028.411264
Malawi,2.592418567,5.710787831,11.86445985,19.54863844,31.81442761,42.33681746,58.88609213,86.25435975,105.3827391,99.84452124,72.36400867,33.98811611,15.61933981,5.286501363,1.229109685,,4.061114252,592.7223377
Malaysia,15.07467623,35.32705203,81.75864637,147.7520455,282.5320977,456.4817658,745.5994276,1035.064375,1255.555991,1257.284738,885.6888026,681.3112396,282.0604308,85.36399797,12.6048005,,12.00702209,7259.460087
