LRI,95% UI,
3.144047164,1.461379105,7.008807169
3.145252492,1.461465883,7.013041487
3.146457503,1.461552611,7.017273807
3.147662198,1.46163929,7.021504129
3.148866576,1.461725921,7.025732457
3.150070638,1.461812502,7.029958792
3.151274384,1.461899035,7.034183136
3.152477814,1.461985518,7.038405491
3.153680929,1.462071953,7.042625859
3.154883728,1.462158339,7.046844242
3.156086213,1.462244677,7.051060641
3.157288382,1.462330965,7.055275059
3.158490237,1.462417206,7.059487498
3.159691778,1.462503397,7.063697959
3.160893004,1.46258954,7.067906444
3.162093916,1.462675635,7.072112957
3.163294514,1.462761682,7.076317497
3.164494799,1.46284768,7.080520068
3.165694771,1.46293363,7.084720671
3.166894429,1.463019532,7.088919309
3.168093774,1.463105386,7.093115982
3.169292807,1.463191192,7.097310695
3.170491527,1.463276949,7.101503447
3.171689935,1.463362659,7.105694242
3.172888031,1.463448321,7.109883081
3.174085814,1.463533935,7.114069966
3.175283287,1.463619502,7.118254899
3.176480447,1.46370502,7.122437883
3.177677297,1.463790491,7.12661892
3.178873835,1.463875915,7.13079801
3.180070063,1.46396129,7.134975157
3.18126598,1.464046619,7.139150362
3.182461587,1.4641319,7.143323628
3.183656884,1.464217133,7.147494956
3.18485187,1.464302319,7.151664349
3.186046547,1.464387458,7.155831808
3.187240915,1.46447255,7.159997336
3.188434973,1.464557595,7.164160934
3.189628722,1.464642592,7.168322606
3.190822163,1.464727543,7.172482352
3.192015294,1.464812446,7.176640174
3.193208118,1.464897303,7.180796076
3.194400633,1.464982113,7.184950059
3.19559284,1.465066875,7.189102125
3.196784739,1.465151592,7.193252276
3.197976331,1.465236261,7.197400514
3.199167616,1.465320884,7.201546841
3.200358593,1.46540546,7.20569126
3.201549264,1.465489989,7.209833773
3.202739628,1.465574472,7.21397438
3.203929685,1.465658909,7.218113086
3.205119436,1.465743299,7.222249892
3.206308882,1.465827643,7.226384799
3.207498021,1.465911941,7.23051781
3.208686855,1.465996192,7.234648928
3.209875384,1.466080398,7.238778154
3.211063607,1.466164557,7.24290549
3.212251526,1.46624867,7.247030938
3.21343914,1.466332737,7.251154502
3.214626449,1.466416758,7.255276182
3.215813454,1.466500733,7.25939598
3.217000156,1.466584662,7.2635139
3.218186553,1.466668546,7.267629943
3.219372647,1.466752384,7.271744112
3.220558438,1.466836176,7.275856407
3.221743925,1.466919922,7.279966833
3.22292911,1.467003623,7.28407539
3.224113991,1.467087278,7.288182081
3.225298571,1.467170888,7.292286908
3.226482848,1.467254453,7.296389873
3.227666823,1.467337972,7.300490979
3.228850496,1.467421445,7.304590227
3.230033868,1.467504874,7.30868762
3.231216939,1.467588257,7.312783159
3.232399708,1.467671595,7.316876848
3.233582176,1.467754888,7.320968688
3.234764344,1.467838136,7.325058681
3.235946211,1.467921338,7.32914683
3.237127779,1.468004496,7.333233137
3.238309046,1.468087609,7.337317603
3.239490013,1.468170677,7.341400232
3.240670681,1.4682537,7.345481025
3.241851049,1.468336679,7.349559984
3.243031118,1.468419613,7.353637112
3.244210889,1.468502502,7.357712411
3.245390361,1.468585346,7.361785883
3.246569534,1.468668146,7.36585753
3.247748409,1.468750901,7.369927355
3.248926986,1.468833612,7.37399536
3.250105266,1.468916279,7.378061546
3.251283247,1.468998901,7.382125916
3.252460932,1.469081479,7.386188473
3.253638319,1.469164013,7.390249218
3.25481541,1.469246502,7.394308154
3.255992204,1.469328947,7.398365282
3.257168702,1.469411348,7.402420606
3.258344903,1.469493706,7.406474127
3.259520809,1.469576019,7.410525848
3.260696418,1.469658288,7.414575771
3.261871733,1.469740513,7.418623897
3.263046751,1.469822694,7.42267023
3.264221475,1.469904832,7.426714771
3.265395904,1.469986926,7.430757523
3.266570039,1.470068976,7.434798488
3.267743879,1.470150982,7.438837668
3.268917425,1.470232945,7.442875065
3.270090677,1.470314864,7.446910682
3.271263636,1.47039674,7.450944521
3.2724363,1.470478572,7.454976584
3.273608672,1.470560361,7.459006873
3.274780751,1.470642106,7.463035391
3.275952537,1.470723809,7.467062139
3.27712403,1.470805467,7.471087121
3.278295231,1.470887083,7.475110338
3.27946614,1.470968656,7.479131792
3.280636757,1.471050185,7.483151486
3.281807083,1.471131671,7.487169422
3.282977117,1.471213114,7.491185603
3.28414686,1.471294515,7.495200029
3.285316311,1.471375872,7.499212705
3.286485473,1.471457186,7.503223632
3.287654343,1.471538458,7.507232811
3.288822924,1.471619687,7.511240247
3.289991214,1.471700873,7.51524594
3.291159215,1.471782016,7.519249893
3.292326926,1.471863117,7.523252108
3.293494347,1.471944175,7.527252588
3.29466148,1.472025191,7.531251334
3.295828323,1.472106164,7.53524835
3.296994878,1.472187094,7.539243637
3.298161145,1.472267982,7.543237197
3.299327123,1.472348828,7.547229034
3.300492813,1.472429632,7.551219148
3.301658216,1.472510393,7.555207543
3.302823331,1.472591112,7.55919422
3.303988159,1.472671789,7.563179182
3.305152699,1.472752423,7.567162431
3.306316953,1.472833016,7.571143969
3.307480921,1.472913566,7.5751238
3.308644601,1.472994075,7.579101924
3.309807996,1.473074541,7.583078344
3.310971105,1.473154966,7.587053062
3.312133928,1.473235349,7.591026082
3.313296466,1.47331569,7.594997404
3.314458718,1.473395989,7.598967031
3.315620686,1.473476247,7.602934966
3.316782369,1.473556462,7.606901211
3.317943767,1.473636637,7.610865768
3.319104881,1.473716769,7.614828639
3.320265711,1.47379686,7.618789826
3.321426257,1.47387691,7.622749333
3.322586519,1.473956918,7.62670716
3.323746498,1.474036885,7.630663311
3.324906194,1.47411681,7.634617788
3.326065607,1.474196694,7.638570592
3.327224737,1.474276537,7.642521727
3.328383585,1.474356339,7.646471194
3.329542151,1.474436099,7.650418995
3.330700434,1.474515819,7.654365134
3.331858436,1.474595497,7.658309612
3.333016156,1.474675134,7.662252431
3.334173595,1.47475473,7.666193594
3.335330753,1.474834286,7.670133104
3.33648763,1.4749138,7.674070961
3.337644227,1.474993273,7.67800717
3.338800543,1.475072706,7.681941731
3.339956579,1.475152098,7.685874647
3.341112335,1.475231449,7.68980592
3.342267812,1.475310759,7.693735554
3.343423009,1.475390029,7.697663549
3.344577926,1.475469258,7.701589908
3.345732565,1.475548447,7.705514634
3.346886925,1.475627595,7.709437729
3.348041007,1.475706703,7.713359194
3.34919481,1.47578577,7.717279033
3.350348335,1.475864797,7.721197248
3.351501583,1.475943784,7.72511384
3.352654552,1.47602273,7.729028812
3.353807245,1.476101636,7.732942167
3.35495966,1.476180502,7.736853906
3.356111798,1.476259327,7.740764032
3.35726366,1.476338113,7.744672547
3.358415245,1.476416858,7.748579454
3.359566555,1.476495564,7.752484754
3.360717588,1.476574229,7.756388451
3.361868345,1.476652854,7.760290545
3.363018827,1.47673144,7.76419104
3.364169034,1.476809986,7.768089938
3.365318965,1.476888491,7.77198724
3.366468622,1.476966958,7.77588295
3.367618004,1.477045384,7.779777069
3.368767112,1.477123771,7.783669601
3.369915946,1.477202118,7.787560546
3.371064506,1.477280425,7.791449907
3.372212792,1.477358693,7.795337687
3.373360805,1.477436921,7.799223888
3.374508545,1.47751511,7.803108512
3.375656011,1.477593259,7.806991561
3.376803205,1.477671369,7.810873037
3.377950127,1.47774944,7.814752944
3.379096776,1.477827471,7.818631282
3.380243154,1.477905463,7.822508055
3.381389259,1.477983416,7.826383265
3.382535093,1.47806133,7.830256913
3.383680656,1.478139204,7.834129002
3.384825947,1.47821704,7.837999535
3.385970968,1.478294836,7.841868513
3.387115718,1.478372593,7.845735939
3.388260198,1.478450312,7.849601815
3.389404408,1.478527991,7.853466143
3.390548347,1.478605631,7.857328926
3.391692017,1.478683233,7.861190166
3.392835418,1.478760796,7.865049865
3.393978549,1.47883832,7.868908025
3.395121411,1.478915805,7.872764648
3.396264005,1.478993252,7.876619738
3.39740633,1.47907066,7.880473295
3.398548387,1.479148029,7.884325323
3.399690176,1.47922536,7.888175823
3.400831696,1.479302652,7.892024798
3.40197295,1.479379906,7.895872249
3.403113936,1.479457121,7.89971818
3.404254655,1.479534298,7.903562592
3.405395106,1.479611436,7.907405488
3.406535292,1.479688537,7.91124687
3.407675211,1.479765598,7.91508674
3.408814863,1.479842622,7.9189251
3.40995425,1.479919607,7.9232422
3.411093371,1.479996555,7.927570175
3.412232227,1.480073464,7.931896359
3.413370817,1.480150335,7.936220751
3.414509142,1.480227168,7.940543353
3.415647202,1.480303963,7.944864165
3.416784998,1.48038072,7.949183185
3.41792253,1.480457439,7.953500414
3.419059797,1.48053412,7.957815851
3.420196801,1.480610763,7.962129498
3.421333541,1.480687369,7.966441353
3.422470018,1.480763937,7.970751418
3.423606231,1.480840467,7.975059691
3.424742181,1.480916959,7.979366172
3.425877869,1.480993413,7.983670863
3.427013295,1.481069831,7.987973762
3.428148458,1.48114621,7.99227487
3.429283359,1.481222552,7.996574187
3.430417998,1.481298856,8.000871713
3.431552376,1.481375123,8.005167448
3.432686492,1.481451353,8.009461391
3.433820348,1.481527545,8.013753543
3.434953942,1.4816037,8.018043905
3.436087277,1.481679817,8.022332475
3.43722035,1.481755897,8.026619255
3.438353164,1.48183194,8.030904244
3.439485717,1.481907946,8.035187442
3.440618011,1.481983915,8.039468849
3.441750046,1.482059846,8.043748466
3.442881821,1.482135741,8.048026293
3.444013337,1.482211598,8.052302329
3.445144595,1.482287419,8.056576575
3.446275594,1.482363202,8.06084903
3.447406335,1.482438949,8.065119696
3.448536818,1.482514658,8.069388572
3.449667043,1.482590331,8.073655659
3.45079701,1.482665967,8.077920955
3.45192672,1.482741566,8.082184463
3.453056173,1.482817129,8.086446181
3.454185369,1.482892655,8.09070611
3.455314309,1.482968144,8.09496425
3.456442992,1.483043596,8.099220601
3.457571418,1.483119012,8.103475164
3.458699589,1.483194392,8.107727939
3.459827504,1.483269734,8.111978925
3.460955164,1.483345041,8.116228123
3.462082569,1.483420311,8.120475534
3.463209718,1.483495544,8.124721157
3.464336613,1.483570741,8.128964993
3.465463253,1.483645902,8.133207041
3.466589638,1.483721027,8.137447303
3.46771577,1.483796115,8.141685778
3.468841648,1.483871167,8.145922467
3.469967272,1.483946183,8.15015737
3.471092643,1.484021163,8.154390487
3.472217761,1.484096107,8.158621818
3.473342625,1.484171014,8.162851364
3.474467237,1.484245886,8.167079125
3.475591597,1.484320722,8.171305101
3.476715704,1.484395521,8.175529293
3.477839559,1.484470285,8.1797517
3.478963163,1.484545013,8.183972324
3.480086515,1.484619705,8.188191164
3.481209615,1.484694361,8.192408221
3.482332465,1.484768981,8.196623495
3.483455064,1.484843566,8.200836986
3.484577412,1.484918115,8.205048695
3.48569951,1.484992628,8.209258622
3.486821357,1.485067106,8.213466767
3.487942955,1.485141548,8.217673131
3.489064303,1.485215955,8.221877714
3.490185401,1.485290326,8.226080516
3.491306251,1.485364661,8.230281539
3.492426851,1.485438961,8.234480781
3.493547203,1.485513226,8.238678244
3.494667306,1.485587455,8.242873928
3.49578716,1.485661649,8.247067833
3.496906767,1.485735808,8.25125996
3.498026126,1.485809931,8.255450309
3.499145237,1.485884019,8.25963888
3.500264101,1.485958072,8.263825675
3.501382718,1.48603209,8.268010692
3.502501087,1.486106072,8.272193933
3.50361921,1.48618002,8.276375399
3.504737087,1.486253932,8.280555089
3.505854717,1.486327809,8.284733004
3.506972102,1.486401652,8.288909144
3.50808924,1.486475459,8.293083511
3.509206134,1.486549232,8.297256104
3.510322781,1.486622969,8.301426923
3.511439184,1.486696672,8.30559597
3.512555342,1.48677034,8.309763244
3.513671255,1.486843973,8.313928747
3.514786924,1.486917572,8.318092478
3.515902349,1.486991135,8.322254439
3.51701753,1.487064664,8.326414629
3.518132467,1.487138159,8.330573049
3.51924716,1.487211618,8.3347297
3.520361611,1.487285044,8.338884582
3.521475818,1.487358434,8.343037695
3.522589783,1.48743179,8.347189041
3.523703505,1.487505112,8.351338619
3.524816985,1.487578399,8.355486431
3.525930223,1.487651652,8.359632476
3.527043218,1.487724871,8.363776756
3.528155973,1.487798055,8.36791927
3.529268486,1.487871204,8.372060019
3.530380757,1.48794432,8.376199005
3.531492788,1.488017401,8.380336227
3.532604578,1.488090448,8.384471685
3.533716127,1.488163461,8.388605382
3.534827437,1.48823644,8.392737316
3.535938506,1.488309385,8.396867489
3.537049336,1.488382295,8.400995901
3.538159925,1.488455172,8.405122553
3.539270276,1.488528014,8.409247446
3.540380387,1.488600823,8.413370579
3.54149026,1.488673598,8.417491954
3.542599894,1.488746338,8.421611572
3.54370929,1.488819045,8.425729432
3.544818447,1.488908109,8.429845535
3.545927366,1.489004346,8.433959882
3.547036048,1.48910054,8.438072475
3.548144492,1.489196692,8.442183312
3.549252699,1.489292801,8.446292395
3.550360668,1.489388867,8.450399725
3.551468401,1.489484891,8.454505301
3.552575898,1.489580872,8.458609126
3.553683158,1.48967681,8.462711199
3.554790182,1.489772707,8.466811521
3.55589697,1.48986856,8.470910093
3.557003522,1.489964372,8.475006915
3.558109839,1.490060141,8.479101988
3.55921592,1.490155868,8.483195313
3.560321767,1.490251553,8.48728689
3.561427378,1.490347195,8.491376721
3.562532756,1.490442795,8.495464805
3.563637898,1.490538354,8.499551143
3.564742807,1.49063387,8.503635737
3.565847482,1.490729344,8.507718586
3.566951923,1.490824776,8.511799692
3.568056131,1.490920166,8.515879055
3.569160106,1.491015515,8.519956676
3.570263848,1.491110821,8.524032556
3.571367356,1.491206086,8.528106694
3.572470633,1.491301309,8.532179093
3.573573677,1.49139649,8.536249753
3.574676489,1.491491629,8.540318674
3.575779069,1.491586727,8.544385858
3.576881418,1.491681783,8.548451304
3.577983535,1.491776798,8.552515014
3.579085421,1.491871771,8.556576988
3.580187077,1.491966703,8.560637228
3.581288501,1.492061593,8.564695734
3.582389695,1.492156442,8.568752506
3.583490659,1.492251249,8.572807545
3.584591392,1.492346015,8.576860853
3.585691896,1.49244074,8.58091243
3.586792171,1.492535423,8.584962277
3.587892216,1.492630066,8.589010394
3.588992031,1.492724667,8.593056782
3.590091618,1.492819227,8.597101442
3.591190977,1.492913746,8.601144376
3.592290106,1.493008224,8.605185582
3.593389008,1.493102661,8.609225064
3.594487682,1.493197057,8.61326282
3.595586127,1.493291412,8.617298853
3.596684346,1.493385726,8.621333162
3.597782337,1.493479999,8.625365749
3.5988801,1.493574231,8.629396615
3.599977637,1.493668423,8.633425759
3.601074947,1.493762574,8.637453184
3.602172031,1.493856684,8.64147889
3.603268889,1.493950754,8.645502877
3.60436552,1.494044783,8.649525147
3.605461926,1.494138771,8.653545701
3.606558107,1.494232719,8.657564538
3.607654062,1.494326627,8.661581661
3.608749791,1.494420493,8.665597069
3.609845296,1.49451432,8.669610765
3.610940577,1.494608106,8.673622748
3.612035633,1.494701852,8.677663636
3.613130464,1.494795557,8.681812536
3.614225072,1.494889223,8.685960675
3.615319456,1.494982848,8.690108054
3.616413617,1.495076432,8.694254672
3.617507554,1.495169977,8.698400531
3.618601268,1.495263482,8.70254563
3.619694759,1.495356946,8.70668997
3.620788027,1.49545037,8.710833551
3.621881074,1.495543755,8.714976375
3.622973897,1.495637099,8.71911844
3.624066499,1.495730404,8.723259749
3.625158879,1.495823668,8.7274003
3.626251038,1.495916893,8.731540095
3.627342975,1.496010078,8.735679134
3.628434692,1.496103224,8.739817418
3.629526187,1.496196329,8.743954946
3.630617462,1.496289395,8.748091719
3.631708516,1.496382421,8.752227738
3.63279935,1.496475408,8.756363003
3.633889964,1.496568355,8.760497515
3.634980358,1.496661262,8.764631274
3.636070533,1.49675413,8.76876428
3.637160488,1.496846958,8.772896533
3.638250224,1.496939747,8.777028036
3.639339742,1.497032497,8.781158786
3.64042904,1.497125207,8.785288786
3.641518121,1.497217878,8.789418036
3.642606983,1.49731051,8.793546535
3.643695627,1.497403102,8.797674285
3.644784053,1.497495655,8.801801286
3.645872262,1.497588169,8.805927538
3.646960253,1.497680644,8.810053042
3.648048027,1.49777308,8.814177798
3.649135584,1.497865477,8.818301806
3.650222925,1.497957834,8.822425068
3.651310049,1.498050153,8.826547583
3.652396957,1.498142433,8.830669353
3.653483649,1.498234674,8.834790376
3.654570125,1.498326876,8.838910655
3.655656385,1.498419039,8.843030189
3.65674243,1.498511163,8.847148979
3.65782826,1.498603248,8.851267025
3.658913875,1.498695295,8.855384328
3.659999275,1.498787303,8.859500887
3.661084461,1.498879273,8.863616705
3.662169432,1.498971203,8.86773178
3.663254189,1.499063096,8.871846114
3.664338733,1.499154949,8.875959707
3.665423063,1.499246764,8.88007256
3.666507179,1.499338541,8.884184672
3.667591082,1.499430279,8.888296045
3.668674772,1.499521979,8.892406678
3.66975825,1.49961364,8.896516573
3.670841515,1.499705263,8.90062573
3.671924567,1.499796848,8.904734148
3.673007408,1.499888394,8.90884183
3.674090036,1.499979903,8.912948774
3.675172453,1.500071373,8.917054982
3.676254658,1.500162805,8.921160455
3.677336652,1.500254198,8.925265191
3.678418435,1.500345554,8.929369193
3.679500008,1.500436871,8.93347246
3.680581369,1.500528151,8.937574994
3.681662521,1.500619392,8.941676793
3.682743462,1.500710596,8.94577786
3.683824193,1.500801762,8.949878194
3.684904714,1.500892889,8.953977795
3.685985026,1.500983979,8.958076666
3.687065129,1.501075032,8.962174804
3.688145022,1.501166046,8.966272213
3.689224706,1.501257022,8.970368891
3.690304182,1.501347961,8.974464839
3.69138345,1.501438862,8.978560058
3.692462509,1.501529726,8.982654548
3.69354136,1.501620552,8.986748309
3.694620003,1.50171134,8.990841343
3.695698439,1.501802091,8.99493365
3.696776668,1.501892804,8.99902523
3.697854689,1.50198348,9.003116083
3.698932503,1.502074119,9.00720621
3.70001011,1.50216472,9.011295612
3.701087511,1.502255283,9.015384289
3.702164706,1.502345809,9.019472242
3.703241695,1.502436298,9.023559471
3.704318477,1.50252675,9.027645976
3.705395054,1.502617165,9.031731758
3.706471426,1.502707542,9.035816818
3.707547592,1.502797882,9.039901155
3.708623553,1.502888185,9.043984772
3.709699309,1.502978451,9.048067667
3.710774861,1.50306868,9.052149842
3.711850208,1.503158871,9.056231296
3.712925352,1.503249026,9.060312031
3.714000291,1.503339144,9.064392047
3.715075026,1.503429225,9.068471345
3.716149558,1.503519269,9.072549925
3.717223887,1.503609276,9.076627787
3.718298012,1.503699246,9.080704932
3.719371934,1.50378918,9.08478136
3.720445654,1.503879076,9.088857072
3.721519171,1.503968936,9.092932069
3.722592486,1.504058759,9.097006351
3.723665599,1.504148546,9.101079918
3.72473851,1.504238296,9.105152771
3.725811219,1.504328009,9.109224911
3.726883727,1.504417686,9.113296337
3.727956034,1.504507326,9.117367051
3.72902814,1.50459693,9.121437053
3.730100044,1.504686497,9.125506344
3.731171748,1.504776028,9.129574923
3.732243252,1.504865523,9.133642792
3.733314556,1.504954981,9.137709951
3.734385659,1.505044402,9.141776401
3.735456563,1.505133788,9.145842141
3.736527268,1.505223137,9.149907173
3.737597772,1.50531245,9.153971497
3.738668078,1.505401727,9.158035114
3.739738185,1.505490967,9.162098024
3.740808093,1.505580171,9.166160227
3.741877803,1.50566934,9.170221724
3.742947314,1.505758472,9.174282516
3.744016627,1.505847568,9.178342603
3.745085742,1.505936628,9.182401985
3.74615466,1.506025652,9.186460664
3.74722338,1.50611464,9.190518639
3.748291903,1.506203592,9.194575912
3.749360228,1.506292509,9.198632482
3.750428357,1.506381389,9.20268835
3.75149629,1.506470234,9.206743517
3.752564025,1.506559043,9.210797984
3.753631565,1.506647816,9.21485175
3.754698908,1.506736553,9.218904816
3.755766056,1.506825255,9.222957183
3.756833008,1.506913921,9.227008851
3.757899765,1.507002551,9.231059821
3.758966326,1.507091146,9.235110094
3.760032693,1.507179705,9.239159669
3.761098864,1.507268229,9.243208548
3.762164841,1.507356717,9.247256731
3.763230624,1.507445169,9.251304218
3.764296212,1.507533587,9.25535101
3.765361607,1.507621968,9.259397107
3.766426808,1.507710315,9.263442511
3.767491815,1.507798626,9.267487221
3.768556628,1.507886901,9.271531238
3.769621249,1.507975142,9.275574562
3.770685677,1.508063347,9.279617195
3.771749912,1.508151517,9.283659136
3.772813954,1.508239651,9.287700386
3.773877804,1.508327751,9.291740947
3.774941462,1.508415815,9.295780817
3.776004928,1.508503845,9.299819998
3.777068202,1.508591839,9.30385849
3.778131285,1.508679798,9.307896294
3.779194176,1.508767722,9.31193341
3.780256877,1.508855611,9.31596984
3.781319386,1.508943465,9.320005582
3.782381705,1.509031285,9.324040639
3.783443833,1.509119069,9.32807501
3.784505771,1.509206818,9.332108695
3.785567518,1.509294533,9.336141697
3.786629076,1.509382213,9.340174014
3.787690444,1.509469858,9.344205648
3.788751623,1.509557468,9.348236599
3.789812612,1.509645044,9.352266868
3.790873413,1.509732585,9.356296455
3.791934024,1.509820091,9.36032536
3.792994447,1.509907563,9.364353585
3.794054681,1.509995,9.368381129
3.795114727,1.510082402,9.372407994
3.796174584,1.51016977,9.37643418
3.797234254,1.510257104,9.380459686
3.798293736,1.510344403,9.384484515
3.799353031,1.510431667,9.388508667
3.800412139,1.510518898,9.392532141
3.801471059,1.510606093,9.396554939
3.802529792,1.510693255,9.40057706
3.803588339,1.510780382,9.404598507
3.804646699,1.510867474,9.408619278
3.805704873,1.510954533,9.412639376
3.806762861,1.511041557,9.416658799
3.807820663,1.511128547,9.420677549
3.80887828,1.511215503,9.424695627
3.80993571,1.511302425,9.428713032
3.810992956,1.511389312,9.432729765
3.812050016,1.511476166,9.436745828
3.813106892,1.511562985,9.44076122
3.814163583,1.511649771,9.444775942
3.815220089,1.511736522,9.448789994
3.816276411,1.51182324,9.452803377
3.817332549,1.511909923,9.456816093
3.818388503,1.511996573,9.46082814
3.819444273,1.512083188,9.46483952
3.82049986,1.51216977,9.468850233
3.821555264,1.512256318,9.47286028
3.822610484,1.512342832,9.476869661
3.823665521,1.512429313,9.480878377
3.824720376,1.51251576,9.484886428
3.825775048,1.512602173,9.488893816
3.826829538,1.512688552,9.49290054
3.827883846,1.512774897,9.496906601
3.828937972,1.512861209,9.500911999
3.829991916,1.512947488,9.504916736
3.831045678,1.513033733,9.508920811
3.83209926,1.513119944,9.512924226
3.83315266,1.513206122,9.51692698
3.834205879,1.513292266,9.520929075
3.835258917,1.513378377,9.52493051
3.836311775,1.513464454,9.528931287
3.837364452,1.513550498,9.532931406
3.838416949,1.513636509,9.536930867
3.839469266,1.513722486,9.540929671
3.840521404,1.51380843,9.544927819
3.841573362,1.513894341,9.548925311
3.84262514,1.513980218,9.552922148
3.843676739,1.514066063,9.55691833
3.84472816,1.514151874,9.560913858
3.845779401,1.514237651,9.564908732
3.846830464,1.514323396,9.568902952
3.847881348,1.514409108,9.572896521
3.848932054,1.514494786,9.576889437
3.849982582,1.514580431,9.580881702
3.851032932,1.514666044,9.584873316
3.852083105,1.514751623,9.588864279
3.8531331,1.51483717,9.592854593
3.854182918,1.514922683,9.596844257
3.855232558,1.515008163,9.600833273
3.856282022,1.515093611,9.60482164
3.857331309,1.515179026,9.60880936
3.85838042,1.515264408,9.612796433
3.859429354,1.515349757,9.616782859
3.860478112,1.515435073,9.620768639
3.861526695,1.515520357,9.624753774
3.862575101,1.515605607,9.628738264
3.863623332,1.515690825,9.632722109
3.864671388,1.515776011,9.636705311
3.865719268,1.515861164,9.640687869
3.866766974,1.515946284,9.644669785
3.867814504,1.516031371,9.648651059
3.86886186,1.516116426,9.652631691
3.869909042,1.516201449,9.656611682
3.87095605,1.516286439,9.660591033
3.872002883,1.516371396,9.664569743
3.873049543,1.516456321,9.668895099
3.874096029,1.516541214,9.673741972
3.875142341,1.516626074,9.67858888
3.87618848,1.516710902,9.683435823
3.877234446,1.516795697,9.688282802
3.87828024,1.51688046,9.693129817
3.87932586,1.516965191,9.697976867
3.880371308,1.517049889,9.702823954
3.881416584,1.517134556,9.707671077
3.882461688,1.51721919,9.712518236
3.883506619,1.517303792,9.717365431
3.884551379,1.517388361,9.722212664
3.885595967,1.517472899,9.727059933
3.886640384,1.517557404,9.731907238
3.88768463,1.517641878,9.736754581
3.888728705,1.517726319,9.741601961
3.889772609,1.517810728,9.746449378
3.890816342,1.517895106,9.751296832
3.891859905,1.517979451,9.756144324
3.892903297,1.518063764,9.760991854
3.89394652,1.518148046,9.765839421
3.894989572,1.518232295,9.770687027
3.896032455,1.518316513,9.77553467
3.897075169,1.518400698,9.780382352
3.898117713,1.518484852,9.785230072
3.899160088,1.518568975,9.79007783
3.900202293,1.518653065,9.794925628
3.901244331,1.518737124,9.799773464
3.902286199,1.518821151,9.804621338
3.903327899,1.518905146,9.809469252
3.904369431,1.518989109,9.814317206
3.905410795,1.519073041,9.819165198
3.906451991,1.519156942,9.82401323
3.90749302,1.519240811,9.828861302
3.908533881,1.519324648,9.833709413
3.909574574,1.519408453,9.838557565
3.910615101,1.519492228,9.843405756
3.91165546,1.51957597,9.848253988
3.912695653,1.519659681,9.85310226
3.913735679,1.519743361,9.857950573
3.914775539,1.51982701,9.862798926
3.915815233,1.519910626,9.86764732
3.916854761,1.519994212,9.872495755
3.917894122,1.520077766,9.877344231
3.918933319,1.520161289,9.882192749
3.919972349,1.520244781,9.887041308
3.921011215,1.520328242,9.891889908
3.922049915,1.520411671,9.89673855
3.923088451,1.520495069,9.901587234
3.924126821,1.520578436,9.90643596
3.925165028,1.520661771,9.911284728
3.926203069,1.520745076,9.916133539
3.927240947,1.520828349,9.920982392
3.92827866,1.520911592,9.925831288
3.92931621,1.520994803,9.930680226
3.930353596,1.521077984,9.935529207
3.931390819,1.521161133,9.940378232
3.932427878,1.521244251,9.945227299
3.933464774,1.521327339,9.95007641
3.934501508,1.521410395,9.954925565
3.935538078,1.521493421,9.959774763
3.936574486,1.521576415,9.964624005
3.937610732,1.521659379,9.969473291
3.938646815,1.521742312,9.974322622
3.939682737,1.521825214,9.979171996
3.940718496,1.521908086,9.984021415
3.941754094,1.521990926,9.988870879
3.94278953,1.522073736,9.993720388
3.943824805,1.522156516,9.998569941
3.944859919,1.522239264,10.00341954
3.945894872,1.522321982,10.00826918
3.946929665,1.52240467,10.01311887
3.947964296,1.522487326,10.01796861
3.948998767,1.522569952,10.02281839
3.950033078,1.522652548,10.02766822
3.951067229,1.522735113,10.03251809
3.95210122,1.522817647,10.03736801
3.953135051,1.522900152,10.04221797
3.954168723,1.522982625,10.04706798
3.955202235,1.523065068,10.05191804
3.956235589,1.523147481,10.05676815
3.957268783,1.523229863,10.0616183
3.958301818,1.523312215,10.0664685
3.959334695,1.523394537,10.07131875
3.960367413,1.523476828,10.07616904
3.961399973,1.52355909,10.08101938
3.962432375,1.52364132,10.08586978
3.963464619,1.523723521,10.09072021
3.964496705,1.523805691,10.0955707
3.965528633,1.523887832,10.10042123
3.966560404,1.523969942,10.10527182
3.967592018,1.524052021,10.11012245
3.968623475,1.524134071,10.11497313
3.969654775,1.524216091,10.11982386
3.970685918,1.52429808,10.12467464
3.971716905,1.52438004,10.12952547
3.972747735,1.52446197,10.13437635
3.973778409,1.524543869,10.13922727
3.974808927,1.524625739,10.14407825
3.975839289,1.524707578,10.14892928
3.976869496,1.524789388,10.15378036
3.977899547,1.524871168,10.15863149
3.978929442,1.524952918,10.16348266
3.979959183,1.525034638,10.16833389
3.980988768,1.525116328,10.17318517
3.982018199,1.525197988,10.17803651
3.983047475,1.525279619,10.18288789
3.984076597,1.52536122,10.18773932
3.985105564,1.525442791,10.19259081
3.986134377,1.525524332,10.19744234
3.987163037,1.525605844,10.20229393
3.988191542,1.525687326,10.20714557
3.989219894,1.525768778,10.21199727
3.990248092,1.525850201,10.21684901
3.991276138,1.525931594,10.22170081
3.99230403,1.526012958,10.22655266
3.993331769,1.526094292,10.23140457
3.994359355,1.526175597,10.23625653
3.995386789,1.526256872,10.24110854
3.99641407,1.526338117,10.2459606
3.9974412,1.526419333,10.25081272
3.998468177,1.52650052,10.25566489
3.999495002,1.526581677,10.26051711
4.000521675,1.526662805,10.26536939
4.001548197,1.526743904,10.27022173
