LRI,95% UI,
1.848775967,1.568690588,2.208342174
1.849183042,1.569003472,2.208835726
1.849590118,1.569316356,2.209329277
1.849997194,1.56962924,2.209822829
1.850404269,1.569942124,2.210316381
1.850811345,1.570255009,2.210809932
1.851218421,1.570567893,2.211303484
1.851625497,1.570880777,2.211797036
1.852032572,1.571193662,2.212290587
1.852439648,1.571506546,2.212784139
1.852846724,1.571819431,2.21327769
1.853253799,1.572132315,2.213771242
1.853660875,1.5724452,2.214264794
1.854067951,1.572758085,2.214758345
1.854475027,1.57307097,2.215251897
1.854882102,1.573383855,2.215745448
1.855289178,1.57369674,2.216238999
1.855696254,1.574009625,2.216732551
1.856103329,1.57432251,2.217226102
1.856510405,1.574635395,2.217719654
1.856917481,1.574948281,2.218213205
1.857324557,1.575261166,2.218706756
1.857731632,1.575574052,2.219200308
1.858138708,1.575886937,2.219693859
1.858532851,1.576188855,2.220171961
1.858926994,1.576490773,2.220650064
1.859321138,1.576792692,2.221128166
1.859715281,1.577094611,2.221606268
1.860109424,1.577396531,2.222084369
1.860503567,1.577698451,2.222562471
1.86089771,1.578000372,2.223040573
1.861291853,1.578302294,2.223518674
1.861685996,1.578604216,2.223996776
1.86208014,1.578906138,2.224474877
1.862474283,1.579208061,2.224952978
1.862868426,1.579509985,2.225431079
1.863262569,1.579811909,2.22590918
1.863656712,1.580113833,2.226387281
1.864050855,1.580415758,2.226865381
1.864444998,1.580717684,2.227343482
1.864839142,1.58101961,2.227821582
1.865233285,1.581321537,2.228299683
1.865627428,1.581623464,2.228777783
1.866021571,1.581925391,2.229255883
1.866415714,1.58222732,2.229733983
1.866809857,1.582529248,2.230212083
1.867204001,1.582831178,2.230690182
1.867598144,1.583133107,2.231168282
1.867992287,1.583463892,2.2316493
1.86838643,1.583794676,2.232130318
1.868780573,1.584125461,2.232611336
1.869174716,1.584456245,2.233092354
1.869568859,1.58478703,2.233573371
1.869963003,1.585117814,2.234054389
1.870357146,1.585448599,2.234535407
1.870751289,1.585779383,2.235016425
1.871145432,1.586110168,2.235497443
1.871539575,1.586440952,2.23597846
1.871933718,1.586771737,2.236459478
1.872327861,1.587102521,2.236940496
1.872722005,1.587433306,2.237421513
1.873116148,1.58776409,2.237902531
1.873510291,1.588094875,2.238383549
1.873904434,1.588425659,2.238864566
1.874298577,1.588756444,2.239345584
1.87469272,1.589087229,2.239826602
1.875086863,1.589418013,2.240307619
1.875481007,1.589748798,2.240788637
1.87587515,1.590079582,2.241269654
1.876269293,1.590410367,2.241750672
1.876663436,1.590741152,2.242231689
1.877057579,1.591071936,2.242712707
1.877451722,1.591402721,2.243193724
1.877845866,1.591733505,2.243674741
1.878240009,1.59206429,2.244155759
1.878634152,1.592395075,2.244636776
1.879028295,1.592725859,2.245117793
1.879422438,1.593056644,2.245598811
1.879816581,1.593387429,2.246079828
1.880210724,1.593718213,2.246560845
1.880604868,1.594048998,2.247041863
1.880999011,1.594379783,2.24752288
1.881393154,1.594710567,2.248003897
1.881787297,1.595041352,2.248484914
1.88218144,1.595372137,2.248965931
1.882575583,1.595702922,2.249446949
1.882969726,1.596033706,2.249927966
1.88336387,1.596364491,2.250408983
1.883758013,1.596695276,2.25089
1.884152156,1.597026061,2.251371017
1.884546299,1.597356845,2.251852034
1.884940442,1.59768763,2.252333051
1.885334585,1.598018415,2.252814068
1.885728729,1.5983492,2.253295085
1.886122872,1.598679984,2.253776102
1.886517015,1.599010769,2.254257119
1.886911158,1.599341554,2.254738136
1.887305301,1.599672339,2.255219153
1.887699444,1.600003124,2.255700169
1.888093587,1.600333908,2.256181186
1.888487731,1.600664693,2.256662203
1.888881874,1.600995478,2.25714322
1.889276017,1.601326263,2.257624237
1.88967016,1.601657048,2.258105254
1.890064303,1.601987833,2.25858627
1.890458446,1.602318617,2.259067287
1.890852589,1.602649402,2.259548304
1.891246733,1.602980187,2.26002932
1.891640876,1.603310972,2.260510337
1.892035019,1.603641757,2.260991354
1.892429162,1.603972542,2.26147237
1.892823305,1.604303327,2.261953387
1.893217448,1.604634112,2.262434403
1.893611592,1.604964897,2.26291542
1.894005735,1.605295681,2.263396437
1.894399878,1.605626466,2.263877453
1.894794021,1.605957251,2.26435847
1.895188164,1.606288036,2.264839486
1.895582307,1.606618821,2.265320502
1.89597645,1.606949606,2.265801519
1.896370594,1.607280391,2.266282535
1.896764737,1.607611176,2.266763552
1.89715888,1.607941961,2.267244568
1.897553023,1.608272746,2.267725584
1.897934589,1.608592872,2.26819157
1.898316156,1.608912997,2.268657556
1.898697722,1.609233123,2.269123542
1.899079289,1.609553249,2.269589528
1.899460855,1.609873374,2.270055513
1.899842421,1.6101935,2.270521498
1.900223988,1.610513626,2.270987483
1.900605554,1.610833752,2.271453468
1.90098712,1.611153878,2.271919453
1.901368687,1.611474004,2.272385438
1.901750253,1.61179413,2.272851422
1.90213182,1.612114256,2.273317407
1.902513386,1.612434382,2.273783391
1.902894952,1.612754508,2.274249375
1.903276519,1.613074635,2.274715359
1.903658085,1.613394761,2.275181342
1.904039651,1.613714887,2.275647326
1.904421218,1.614035014,2.276113309
1.904802784,1.61435514,2.276579293
1.905184351,1.614675267,2.277045276
1.905565917,1.614995393,2.277511259
1.905947483,1.61531552,2.277977242
1.90632905,1.615635646,2.278443224
1.906710616,1.615955773,2.278909207
1.907092182,1.616265544,2.279421251
1.907473749,1.616575314,2.279933295
1.907855315,1.616885085,2.280445339
1.908236882,1.617194856,2.280957382
1.908618448,1.617504627,2.281469426
1.909000014,1.617814398,2.28198147
1.909381581,1.618124169,2.282493513
1.909763147,1.618433939,2.283005556
1.910144713,1.61874371,2.2835176
1.91052628,1.619053481,2.284029643
1.910907846,1.619363252,2.284541686
1.911289413,1.619673023,2.285053728
1.911670979,1.619982794,2.285565771
1.912052545,1.620292565,2.286077814
1.912434112,1.620602336,2.286589856
1.912815678,1.620912108,2.287101899
1.913197244,1.621221879,2.287613941
1.913578811,1.62153165,2.288125983
1.913960377,1.621841421,2.288638026
1.914341944,1.622151192,2.289150068
1.91472351,1.622460963,2.28966211
1.915105076,1.622770735,2.290174151
1.915486643,1.623080506,2.290686193
1.915868209,1.623390277,2.291198235
1.916249775,1.623700049,2.291710276
1.916631342,1.62400982,2.292222318
1.917012908,1.624319591,2.292734359
1.917394475,1.624629363,2.2932464
1.917776041,1.624939134,2.293758441
1.918157607,1.625248906,2.294270482
1.918539174,1.625558677,2.294782523
1.91892074,1.625868449,2.295294564
1.919302306,1.62617822,2.295806604
1.919683873,1.626487992,2.296318645
1.920065439,1.626797763,2.296830685
1.920447006,1.627107535,2.297342725
1.920828572,1.627417307,2.297854766
1.921210138,1.627727078,2.298366806
1.921591705,1.62803685,2.298878846
1.921973271,1.628346622,2.299390886
1.922354837,1.628656394,2.299902925
1.922736404,1.628966165,2.300414965
1.92311797,1.629275937,2.300927005
1.923499537,1.629585709,2.301439044
1.923881103,1.629895481,2.301951084
1.924262669,1.630205253,2.302463123
1.924644236,1.630515025,2.302975162
1.925025802,1.630824796,2.303487201
1.925407368,1.631134568,2.30399924
1.925788935,1.63144434,2.304511279
1.926170501,1.631754112,2.305023318
1.926552068,1.632063884,2.305535356
1.926933634,1.632373657,2.306047395
1.9273152,1.632683429,2.306559433
1.927696767,1.632993201,2.307071471
1.928078333,1.633302973,2.30758351
1.928459899,1.633612745,2.308095548
1.928841466,1.633922517,2.308607586
1.929223032,1.634232289,2.309119624
1.929604599,1.634542062,2.309631661
1.929986165,1.634851834,2.310143699
1.930367731,1.635161606,2.310655737
1.930749298,1.635471378,2.311167774
1.931130864,1.635781151,2.311679812
1.93151243,1.636090923,2.312191849
1.931893997,1.636400696,2.312703886
1.932275563,1.636710468,2.313215923
1.932657129,1.63702024,2.31372796
1.933038696,1.637330013,2.314239997
1.933420262,1.637639785,2.314752034
1.933801829,1.637949558,2.31526407
1.934183395,1.63825933,2.315776107
1.934564961,1.638569103,2.316288143
1.934946528,1.638878876,2.31680018
1.935328094,1.639188648,2.317312216
1.93570966,1.639498421,2.317824252
1.936078572,1.639797475,2.318321134
1.936447483,1.640096529,2.318818016
1.936816394,1.640395584,2.319314896
1.937185305,1.640694638,2.319811776
1.937554216,1.640993693,2.320308655
1.937923127,1.641292748,2.320805533
1.938292038,1.641591804,2.321302411
1.93866095,1.641890859,2.321799287
1.939029861,1.642189915,2.322296163
1.939398772,1.642488971,2.322793038
1.939767683,1.642788027,2.323289912
1.940136594,1.643087083,2.323786785
1.940505505,1.643386139,2.324283657
1.940874416,1.643685196,2.324780529
1.941243328,1.643984253,2.3252774
1.941612239,1.64428331,2.32577427
1.94198115,1.644582367,2.326271139
1.942350061,1.644881425,2.326768007
1.942718972,1.645180482,2.327264875
1.943087883,1.64547954,2.327761741
1.943456794,1.645778598,2.328258607
1.943825706,1.646077657,2.328755472
1.944194617,1.646376715,2.329252336
1.944563528,1.646675774,2.3297492
1.944932439,1.646934072,2.330289862
1.94530135,1.64719237,2.330830523
1.945670261,1.647450668,2.331371185
1.946039172,1.647708967,2.331911846
1.946408084,1.647967265,2.332452507
1.946776995,1.648225564,2.332993168
1.947145906,1.648483862,2.333533829
1.947514817,1.648742161,2.334074489
1.947883728,1.64900046,2.33461515
1.948252639,1.649258759,2.33515581
1.94862155,1.649517058,2.33569647
1.948990462,1.649775357,2.33623713
1.949359373,1.650033656,2.33677779
1.949728284,1.650291955,2.33731845
1.950097195,1.650550255,2.337859109
1.950466106,1.650808554,2.338399768
1.950835017,1.651066854,2.338940427
1.951203928,1.651325153,2.339481086
1.95157284,1.651583453,2.340021745
1.951941751,1.651841753,2.340562403
1.952310662,1.652100053,2.341103062
1.952679573,1.652358353,2.34164372
1.953048484,1.652616653,2.342184378
1.953417395,1.652874953,2.342725036
1.953786306,1.653133254,2.343265694
1.954155218,1.653391554,2.343806351
1.954524129,1.653649855,2.344347009
1.95489304,1.653908155,2.344887666
1.955261951,1.654166456,2.345428323
1.955630862,1.654424757,2.34596898
1.955999773,1.654683058,2.346509637
1.956368684,1.654941359,2.347050293
1.956737596,1.65519966,2.34759095
1.957106507,1.655457961,2.348131606
1.957475418,1.655716262,2.348672262
1.957844329,1.655974563,2.349212918
1.95821324,1.656232865,2.349753573
1.958582151,1.656491166,2.350294229
1.958951062,1.656749468,2.350834884
1.959319974,1.65700777,2.351375539
1.959688885,1.657266071,2.351916194
1.960057796,1.657524373,2.352456849
1.960426707,1.657782675,2.352997504
1.960795618,1.658040977,2.353538159
1.961164529,1.658299279,2.354078813
1.96153344,1.658557582,2.354619467
1.961902352,1.658815884,2.355160121
1.962271263,1.659074186,2.355700775
1.962640174,1.659332489,2.356241429
1.963009085,1.659590792,2.356782082
1.963377996,1.659849094,2.357322736
1.963746907,1.660107397,2.357863389
1.964115818,1.6603657,2.358404042
1.96448473,1.660624003,2.358944695
1.964853641,1.660882306,2.359485347
1.965222552,1.661140609,2.360026
1.965591463,1.661398912,2.360566652
1.965960374,1.661657216,2.361107305
1.966329285,1.661915519,2.361647957
1.966698196,1.662173823,2.362188608
1.967067108,1.662432126,2.36272926
1.967436019,1.66269043,2.363269912
1.96780493,1.662948734,2.363810563
1.968173841,1.663207038,2.364351214
1.968542752,1.663465342,2.364891865
1.968911663,1.663723646,2.365432516
1.969280574,1.66398195,2.365973167
1.969649486,1.664240254,2.366513817
1.970018397,1.664498558,2.367054468
1.970387308,1.664756863,2.367595118
1.970756219,1.665015167,2.368135768
1.97112513,1.665273472,2.368676418
1.971494041,1.665531777,2.369217068
1.971862952,1.665790082,2.369757717
1.972231864,1.666048386,2.370298367
1.972600775,1.666306691,2.370839016
1.972956492,1.666553851,2.371363806
1.973312208,1.666801012,2.371888595
1.973667925,1.667048173,2.372413383
1.974023642,1.667295335,2.372938169
1.974379359,1.667542499,2.373462953
1.974735076,1.667789662,2.373987736
1.975090792,1.668036827,2.374512518
1.975446509,1.668283992,2.375037298
1.975802226,1.668531159,2.375562076
1.976157943,1.668778326,2.376086854
1.97651366,1.669025494,2.376611629
1.976869377,1.669272662,2.377136404
1.977225093,1.669519832,2.377661177
1.97758081,1.669767002,2.378185948
1.977936527,1.670014173,2.378710718
1.978292244,1.670261345,2.379235486
1.978647961,1.670508517,2.379760253
1.979003677,1.670755691,2.380285019
1.979359394,1.671002865,2.380809783
1.979715111,1.67125004,2.381334546
1.980070828,1.671497216,2.381859307
1.980426545,1.671744392,2.382384067
1.980782261,1.67199157,2.382908825
1.981137978,1.672238748,2.383433582
1.981493695,1.672506584,2.38389529
1.981849412,1.672774421,2.384356998
1.982205129,1.673042257,2.384818706
1.982560845,1.673310094,2.385280414
1.982916562,1.67357793,2.385742122
1.983272279,1.673845767,2.38620383
1.983627996,1.674113604,2.386665537
1.983983713,1.67438144,2.387127245
1.98433943,1.674649277,2.387588953
1.984695146,1.674917114,2.38805066
1.985050863,1.675184951,2.388512368
1.98540658,1.675452788,2.388974075
1.985762297,1.675720625,2.389435783
1.986118014,1.675988462,2.38989749
1.98647373,1.676256299,2.390359198
1.986829447,1.676524136,2.390820905
1.987185164,1.676791974,2.391282612
1.987540881,1.677059811,2.391744319
1.987896598,1.677327648,2.392206027
1.988252314,1.677595486,2.392667734
1.988608031,1.677863323,2.393129441
1.988963748,1.67813116,2.393591148
1.989319465,1.678398998,2.394052855
1.989675182,1.678666836,2.394514562
1.990030899,1.678934673,2.394976268
1.990386615,1.679202511,2.395437975
1.990742332,1.679470348,2.395899682
1.991098049,1.679738186,2.396361389
1.991453766,1.680006024,2.396823095
1.991809483,1.680273862,2.397284802
1.992165199,1.6805417,2.397746508
1.992520916,1.680809538,2.398208215
1.992876633,1.681077376,2.398669921
1.99323235,1.681345214,2.399131628
1.993588067,1.681613052,2.399593334
1.993943783,1.68188089,2.40005504
1.9942995,1.682148728,2.400516746
1.994655217,1.682416567,2.400978453
1.995010934,1.682684405,2.401440159
1.995366651,1.682952243,2.401901865
1.995722368,1.683220082,2.402363571
1.996078084,1.68348792,2.402825277
1.996433801,1.683755759,2.403286983
1.996789518,1.684023597,2.403748688
1.997145235,1.684291436,2.404210394
1.997500952,1.684559274,2.4046721
1.997856668,1.684827113,2.405133806
1.998212385,1.685094952,2.405595511
1.998568102,1.685362791,2.406057217
1.998923819,1.685630629,2.406518922
1.999279536,1.685898468,2.406980628
1.999635252,1.686166307,2.407442333
1.999990969,1.686434146,2.407904039
2.000346686,1.686701985,2.408365744
2.000702403,1.686969824,2.408827449
2.00105812,1.687237664,2.409289155
2.001413836,1.687505503,2.40975086
2.001769553,1.687773342,2.410212565
2.00212527,1.688041181,2.41067427
2.002480987,1.688309021,2.411135975
2.002836704,1.68857686,2.41159768
2.003192421,1.688844699,2.412059385
2.003548137,1.689112539,2.41252109
2.003903854,1.689380378,2.412982795
2.004259571,1.689648218,2.4134445
2.004615288,1.689916058,2.413906204
2.004971005,1.690183897,2.414367909
2.005326721,1.690451737,2.414829614
2.005682438,1.690719577,2.415291318
2.006038155,1.690987417,2.415753023
2.006393872,1.691255257,2.416214727
2.006749589,1.691523096,2.416676432
2.007105305,1.691790936,2.417138136
2.007461022,1.692058776,2.41759984
2.007816739,1.692326617,2.418061545
2.008172456,1.692594457,2.418523249
2.008514109,1.692850444,2.418968016
2.008855763,1.693106431,2.419412782
2.009197416,1.693362419,2.419857548
2.00953907,1.693618408,2.420302313
2.009880723,1.693874397,2.420747078
2.010222377,1.694130386,2.421191843
2.01056403,1.694386376,2.421636606
2.010905684,1.694642367,2.42208137
2.011247337,1.694898358,2.422526132
2.011588991,1.69515435,2.422970895
2.011930644,1.695410342,2.423415656
2.012272298,1.695666334,2.423860418
2.012613951,1.695922327,2.424305178
2.012955605,1.696178321,2.424749939
2.013297258,1.696434314,2.425194698
2.013638912,1.696690309,2.425639457
2.013980565,1.696946304,2.426084216
2.014322218,1.697202299,2.426528974
2.014663872,1.697458295,2.426973732
2.015005525,1.697714292,2.427418489
2.015347179,1.697970289,2.427863246
2.015688832,1.698226286,2.428308002
2.016030486,1.698482284,2.428752757
2.016372139,1.698738282,2.429197513
2.016713793,1.699010032,2.429606337
2.017055446,1.699281782,2.430015162
2.0173971,1.699553533,2.430423987
2.017738753,1.699825283,2.430832812
2.018080407,1.700097033,2.431241636
2.01842206,1.700368783,2.431650461
2.018763714,1.700640533,2.432059286
2.019105367,1.700912283,2.432468111
2.019447021,1.701184033,2.432876935
2.019788674,1.701455784,2.43328576
2.020130328,1.701727534,2.433694585
2.020471981,1.701999284,2.43410341
2.020813635,1.702271034,2.434512234
2.021155288,1.702542785,2.434921059
2.021496941,1.702814535,2.435329884
2.021838595,1.703086285,2.435738709
2.022180248,1.703358036,2.436147534
2.022521902,1.703629786,2.436556358
2.022863555,1.703901537,2.436965183
2.023205209,1.704173287,2.437374008
2.023546862,1.704445037,2.437782833
2.023888516,1.704716788,2.438191658
2.024230169,1.704988538,2.438600482
2.024571823,1.705260289,2.439009307
2.024913476,1.705532039,2.439418132
2.02525513,1.70580379,2.439826957
2.025596783,1.706075541,2.440235782
2.025938437,1.706347291,2.440644607
2.02628009,1.706619042,2.441053431
2.026621744,1.706890793,2.441462256
2.026963397,1.707162543,2.441871081
2.027305051,1.707434294,2.442279906
2.027646704,1.707706045,2.442688731
2.027988357,1.707977795,2.443097556
2.028330011,1.708249546,2.443506381
2.028671664,1.708521297,2.443915205
2.029013318,1.708793048,2.44432403
2.029354971,1.709064799,2.444732855
2.029696625,1.709336549,2.44514168
2.030038278,1.7096083,2.445550505
2.030379932,1.709880051,2.44595933
2.030721585,1.710151802,2.446368155
2.031063239,1.710423553,2.44677698
2.031404892,1.710695304,2.447185805
2.031746546,1.710967055,2.447594629
2.032088199,1.711238806,2.448003454
2.032429853,1.711510557,2.448412279
2.032771506,1.711782308,2.448821104
2.03311316,1.712054059,2.449229929
2.033454813,1.71232581,2.449638754
2.033796467,1.712597561,2.450047579
2.03413812,1.712869313,2.450456404
2.034479774,1.713141064,2.450865229
2.034821427,1.713412815,2.451274054
2.03516308,1.713684566,2.451682879
2.035504734,1.713956317,2.452091704
2.035846387,1.714228069,2.452500529
2.036188041,1.71449982,2.452909354
2.036529694,1.714771571,2.453318178
2.036871348,1.715043322,2.453727003
2.037213001,1.715315074,2.454135828
2.037554655,1.715586825,2.454544653
2.037896308,1.715858576,2.454953478
2.038237962,1.716130328,2.455362303
2.038579615,1.716402079,2.455771128
2.038921269,1.716673831,2.456179953
2.039262922,1.716945582,2.456588778
2.039604576,1.717217334,2.456997603
2.039946229,1.717489085,2.457406428
2.040287883,1.717760837,2.457815253
2.040629536,1.718032588,2.458224078
2.04097119,1.71830434,2.458632903
2.041312843,1.718576091,2.459041728
2.041654497,1.718847843,2.459450553
2.04199615,1.719119595,2.459859378
2.042337803,1.719391346,2.460268203
2.04266425,1.719650296,2.46065871
2.042990697,1.719909246,2.461049216
2.043317143,1.720168196,2.461439722
2.04364359,1.720427146,2.461830229
2.043970037,1.720686097,2.462220735
2.044296483,1.720945047,2.462611242
2.04462293,1.721203998,2.463001749
2.044949376,1.72146295,2.463392255
2.045275823,1.721721901,2.463782762
2.04560227,1.721980853,2.464173269
2.045928716,1.722239805,2.464563776
2.046255163,1.722498758,2.464954282
2.046581609,1.72275771,2.465344789
2.046908056,1.723016663,2.465735296
2.047234503,1.723275616,2.466125803
2.047560949,1.72353457,2.46651631
2.047887396,1.723793523,2.466906817
2.048213842,1.724052477,2.467297324
2.048540289,1.724311431,2.467687831
2.048866736,1.724570386,2.468078339
2.049193182,1.72482934,2.468468846
2.049519629,1.725088295,2.468859353
2.049846076,1.72534725,2.469249861
2.050172522,1.725606206,2.469640368
2.050498969,1.725878913,2.470093271
2.050825415,1.72615162,2.470546174
2.051151862,1.726424327,2.470999077
2.051478309,1.726697035,2.47145198
2.051804755,1.726969742,2.471904883
2.052131202,1.727242449,2.472357785
2.052457648,1.727515156,2.472810688
2.052784095,1.727787863,2.473263591
2.053110542,1.72806057,2.473716493
2.053436988,1.728333278,2.474169395
2.053763435,1.728605985,2.474622298
2.054089881,1.728878692,2.4750752
2.054416328,1.729151399,2.475528102
2.054742775,1.729424106,2.475981004
2.055069221,1.729696814,2.476433906
2.055395668,1.729969521,2.476886808
2.055722115,1.730242228,2.47733971
2.056048561,1.730514935,2.477792612
2.056375008,1.730787642,2.478245514
2.056701454,1.73106035,2.478698416
2.057027901,1.731333057,2.479151317
2.057354348,1.731605764,2.479604219
2.057680794,1.731878471,2.48005712
2.058007241,1.732151178,2.480510022
2.058333687,1.732423886,2.480962923
2.058660134,1.732696593,2.481415824
2.058986581,1.7329693,2.481868726
2.059313027,1.733242007,2.482321627
2.059639474,1.733514715,2.482774528
2.05996592,1.733787422,2.483227429
2.060292367,1.734060129,2.48368033
2.060618814,1.734332836,2.484133231
2.06094526,1.734605544,2.484586131
2.061271707,1.734878251,2.485039032
2.061598154,1.735150958,2.485491933
2.0619246,1.735423665,2.485944833
2.062251047,1.735696373,2.486397734
2.062577493,1.73596908,2.486850634
2.06290394,1.736241787,2.487303534
2.063230387,1.736514494,2.487756435
2.063556833,1.736787202,2.488209335
2.06388328,1.737059909,2.488662235
2.064209726,1.737332616,2.489115135
2.064536173,1.737605323,2.489568035
2.06486262,1.737878031,2.490020935
2.065189066,1.738150738,2.490473835
2.065515513,1.738423445,2.490926735
2.065841959,1.738696153,2.491379634
2.066168406,1.73896886,2.491832534
2.066494853,1.739241567,2.492285433
2.066821299,1.739514274,2.492738333
2.067147746,1.739786982,2.493191232
2.067474193,1.740059689,2.493644132
2.067800639,1.740332396,2.494097031
2.068127086,1.740605104,2.49454993
2.068453532,1.740877811,2.495002829
2.068779979,1.741150518,2.495455728
2.069106426,1.741423225,2.495908627
2.069432872,1.741695933,2.496361526
2.069759319,1.74196864,2.496814425
2.070085765,1.742241347,2.497267324
2.070412212,1.742514055,2.497720223
2.070738659,1.742786762,2.498173121
2.071065105,1.743059469,2.49862602
2.071391552,1.743332177,2.499078918
2.071717998,1.743604884,2.499531817
2.072044445,1.743877591,2.499984715
2.072370892,1.744150299,2.500437613
2.072697338,1.744423006,2.500890512
2.073023785,1.744695713,2.50134341
2.073350232,1.744968421,2.501796308
2.073676678,1.745241128,2.502249206
2.074003125,1.745513835,2.502702104
2.074329571,1.745786543,2.503155002
2.074656018,1.74605925,2.503607899
2.074982465,1.746331957,2.504060797
2.075292295,1.746590681,2.504493642
2.075602126,1.746849404,2.504926487
2.075911957,1.747108127,2.50535933
2.076221787,1.74736685,2.505792172
2.076531618,1.747625574,2.506225013
2.076841449,1.747884297,2.506657854
2.07715128,1.748143021,2.507090693
2.07746111,1.748401744,2.507523531
2.077770941,1.748660468,2.507956368
2.078080772,1.748919191,2.508389205
2.078390602,1.749177915,2.50882204
2.078700433,1.749436638,2.509254874
2.079010264,1.749695362,2.509687707
2.079320094,1.749954085,2.510120539
2.079629925,1.750212809,2.510553371
2.079939756,1.750471533,2.510986201
2.080249587,1.750730257,2.51141903
2.080559417,1.75098898,2.511851858
2.080869248,1.751247704,2.512284685
2.081179079,1.751506428,2.512717511
2.081488909,1.751765152,2.513150336
2.08179874,1.752023876,2.513583161
2.082108571,1.7522826,2.514015984
2.082418402,1.752541324,2.514448806
2.082728232,1.752735117,2.514947455
2.083038063,1.752928911,2.515446103
2.083347894,1.753122704,2.515944752
2.083657724,1.753316498,2.5164434
2.083967555,1.753510292,2.516942049
2.084277386,1.753704085,2.517440697
2.084587216,1.753897879,2.517939345
2.084897047,1.754091673,2.518437993
2.085206878,1.754285467,2.518936641
2.085516709,1.754479261,2.519435288
2.085826539,1.754673055,2.519933936
2.08613637,1.754866849,2.520432583
2.086446201,1.755060643,2.52093123
2.086756031,1.755254438,2.521429878
2.087065862,1.755448232,2.521928525
2.087375693,1.755642027,2.522427171
2.087685524,1.755835821,2.522925818
2.087995354,1.756029616,2.523424465
2.088305185,1.75622341,2.523923111
2.088615016,1.756417205,2.524421757
2.088924846,1.756611,2.524920404
2.089234677,1.756804795,2.52541905
2.089544508,1.75699859,2.525917696
2.089854338,1.757192385,2.526416341
2.090164169,1.75738618,2.526914987
2.090474,1.757579975,2.527413633
2.090783831,1.75777377,2.527912278
2.091093661,1.757967565,2.528410923
2.091403492,1.758161361,2.528909568
2.091713323,1.758355156,2.529408214
2.092023153,1.758548952,2.529906858
2.092332984,1.758742747,2.530405503
2.092642815,1.758936543,2.530904148
2.092952646,1.759130339,2.531402792
2.093262476,1.759324134,2.531901437
2.093572307,1.75951793,2.532400081
2.093882138,1.759711726,2.532898725
2.094191968,1.759905522,2.533397369
2.094501799,1.760099318,2.533896013
2.09481163,1.760293114,2.534394656
2.09512146,1.760486911,2.5348933
2.095431291,1.760680707,2.535391943
2.095741122,1.760874503,2.535890587
2.096050953,1.7610683,2.53638923
2.096360783,1.761262096,2.536887873
2.096670614,1.761455893,2.537386516
2.096980445,1.761649689,2.537885159
2.097290275,1.761843486,2.538383801
2.097600106,1.762037283,2.538882444
2.097909937,1.76223108,2.539381086
2.098219768,1.762424877,2.539879729
2.098529598,1.762618674,2.540378371
2.098839429,1.762812471,2.540877013
2.09914926,1.763006268,2.541375655
2.09945909,1.763200065,2.541874296
2.099768921,1.763393862,2.542372938
2.100078752,1.763587659,2.542871579
2.100388582,1.763781457,2.543370221
2.100698413,1.763975254,2.543868862
2.101008244,1.764169052,2.544367503
2.101318075,1.764362849,2.544866144
2.101627905,1.764556647,2.545364785
2.101937736,1.764750445,2.545863426
2.102247567,1.764944243,2.546362066
2.102557397,1.765138041,2.546860707
2.102867228,1.765331839,2.547359347
2.103177059,1.765525637,2.547857987
2.10348689,1.765719435,2.548356627
2.10379672,1.765913233,2.548855267
2.104106551,1.766107031,2.549353907
2.104416382,1.766300829,2.549852547
2.104726212,1.766494628,2.550351186
2.105036043,1.766688426,2.550849826
2.105345874,1.766882225,2.551348465
2.105655704,1.767076023,2.551847104
2.105965535,1.767269822,2.552345743
2.106257126,1.767448315,2.552822275
2.106548717,1.767626809,2.553298804
2.106840307,1.767805304,2.553775332
2.107131898,1.7679838,2.554251857
2.107423489,1.768162298,2.554728379
2.107715079,1.768340797,2.5552049
2.10800667,1.768519297,2.555681418
2.108298261,1.768697798,2.556157934
2.108589851,1.7688763,2.556634447
2.108881442,1.769054804,2.557110959
2.109173033,1.769233309,2.557587468
2.109464624,1.769411815,2.558063975
2.109756214,1.769590322,2.558540479
2.110047805,1.769768831,2.559016982
2.110339396,1.769947341,2.559493482
2.110630986,1.770125852,2.55996998
2.110922577,1.770304364,2.560446475
2.111214168,1.770482877,2.560922969
2.111505758,1.770661392,2.56139946
2.111797349,1.770839907,2.561875949
2.11208894,1.771018424,2.562352436
2.11238053,1.771196942,2.56282892
2.112672121,1.771375462,2.563305402
2.112963712,1.771553982,2.563781882
2.113255303,1.771787301,2.56423331
2.113546893,1.772020621,2.564684737
2.113838484,1.77225394,2.565136165
2.114130075,1.772487259,2.565587592
2.114421665,1.772720578,2.566039019
2.114713256,1.772953897,2.566490446
2.115004847,1.773187216,2.566941874
2.115296437,1.773420535,2.567393301
2.115588028,1.773653855,2.567844727
2.115879619,1.773887174,2.568296154
2.11617121,1.774120493,2.568747581
2.1164628,1.774353812,2.569199008
2.116754391,1.774587132,2.569650434
2.117045982,1.774820451,2.570101861
2.117337572,1.77505377,2.570553287
2.117629163,1.775287089,2.571004713
2.117920754,1.775520409,2.571456139
2.118212344,1.775753728,2.571907566
2.118503935,1.775987047,2.572358992
2.118795526,1.776220366,2.572810418
2.119087117,1.776453686,2.573261843
2.119378707,1.776687005,2.573713269
2.119670298,1.776920324,2.574164695
2.119961889,1.777153644,2.57461612
2.120253479,1.777386963,2.575067546
2.12054507,1.777620282,2.575518971
2.120836661,1.777853602,2.575970397
2.121128251,1.778086921,2.576421822
2.121419842,1.778320241,2.576873247
