Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Djibouti,5.747355238,9.193943159,14.46321139,29.26713867,35.06726348,50.69961568,59.18862655,80.76480757,85.10411405,86.28933677,76.33937551,52.52634118,22.16303865,10.05742146,2.842994604,,13.46723811,619.714584
Dominica,0.151690473,0.253308904,0.422514825,0.685685665,1.410034438,2.399045779,3.711095656,5.310747008,6.745454084,9.700017422,14.28568986,16.83805855,12.80279897,7.234109325,3.375894015,,0.241180835,85.32614497
Dominican Republic,63.53217342,115.9923674,168.9049107,279.9880488,433.628439,677.1087045,742.2165987,1012.585536,1112.480801,1375.627309,1243.933331,1288.328433,1206.959581,583.2623972,303.1296648,,104.4775723,10607.6783
Ecuador,68.93684971,89.42570466,115.1312218,155.4291472,222.7342992,318.4594416,405.1449033,512.9422248,589.195086,689.9431082,884.9934037,1038.591122,1002.565387,672.4624064,147.1007378,,156.7801241,6913.055043
Egypt,1217.464696,1066.906184,1210.515994,1385.014329,2122.580805,3898.211137,5316.300622,7331.879906,8544.814457,8051.818835,8259.62683,6493.996037,3494.884701,1179.44496,342.1965704,,6090.281244,59915.65606
El Salvador,19.39843399,25.36882997,36.24886952,51.02233359,72.85998657,100.4629255,130.2526707,166.7414985,211.6410925,296.3043109,382.8159693,449.3911059,420.8094488,257.8531039,202.5860894,,44.04047163,2823.756669
Equatorial Guinea,4.032938626,5.764661132,7.962363997,13.55266593,20.19732883,27.44085759,33.19251026,46.80695658,53.91615828,66.81715417,76.14699537,61.54857959,34.5751388,14.02259572,4.103799547,,12.03177683,470.0807044
Eritrea,43.47082253,63.33925442,94.5092539,184.9229962,246.3213636,330.5073709,371.7173769,455.3107147,433.4460351,455.0873089,447.5022267,285.5709341,116.7000706,40.90503255,7.953412906,,102.3285072,3577.264174
Estonia,0.846426794,1.942175264,3.306028632,6.193289798,11.99083528,22.06980709,43.30494331,73.78124693,125.8237014,139.8671271,273.8856164,299.0352964,323.3883731,172.7685134,44.86820802,,0.650984126,1543.071589
Eswatini,5.905281336,8.070777269,13.55615562,22.97493156,33.67607439,47.37804613,59.73015468,101.228614,116.99301,125.3055927,121.8339977,83.18871472,43.78337994,16.15762829,3.987431161,,14.68468903,803.7697895
Ethiopia,284.2081838,375.5600255,527.8326914,958.9538708,1182.8422,1754.663001,2206.984496,3396.358727,4291.310343,5215.628956,6154.140079,5059.005272,2604.875661,1203.48365,357.9101846,,911.4769869,35573.75734
Fiji,8.911706779,9.660142484,16.92553752,21.6967216,31.76328815,57.2820781,73.75811528,95.99065176,103.2823631,112.7591149,104.4584815,77.22726118,51.56770018,12.09064371,3.36944557,,16.41680133,780.7432518
Finland,4.877557271,6.760851426,13.48671779,20.1106617,36.59130535,62.66555853,98.66422477,174.7320812,321.5970661,480.8717575,715.6906957,1131.726705,1443.661159,1117.030874,618.5058418,,4.170533194,6246.973056
France,40.61749394,69.91155655,118.2547782,225.6482307,381.1194397,589.4366148,906.4196654,1341.543952,2091.670716,2817.978162,4245.356582,8135.068728,12206.65264,12485.72918,5805.770133,,55.48854007,51461.17788
Gabon,5.48262565,7.519888825,12.54800835,28.63232543,44.98845503,69.5193593,90.3239332,128.9548498,130.5373624,139.9613941,158.621551,151.4674203,91.93913299,35.69339498,10.44217289,,13.72012247,1106.631874
Gambia,13.05083328,15.63051761,22.55873461,39.80681885,47.77714592,72.5790408,86.75067499,114.8088602,126.2505369,144.8697771,196.7509717,164.7224531,101.2525214,39.50211401,10.79914937,,43.8589678,1197.11015
