PTB,95% UI,
1.826493648,1.149820419,2.934507966
1.826954994,1.149872898,2.936178564
1.827416223,1.149925339,2.937849331
1.827877335,1.149977742,2.939236885
1.82833833,1.150030107,2.940374525
1.828799208,1.150082433,2.941511653
1.829259968,1.150134722,2.94264827
1.829720612,1.150186972,2.943784377
1.830181138,1.150239185,2.944919973
1.830641547,1.150291359,2.94605506
1.831101839,1.150343496,2.947189636
1.831562014,1.150395594,2.948323704
1.832022072,1.150447655,2.949457262
1.832482012,1.150499678,2.950590312
1.832941836,1.150551664,2.951707663
1.833401542,1.150603612,2.952823669
1.833861132,1.150655522,2.95393914
1.834320604,1.150707394,2.955054076
1.834779959,1.15075923,2.956168478
1.835239196,1.150811027,2.957282346
1.835698317,1.150862788,2.958395681
1.836157321,1.150914511,2.959508483
1.836616207,1.150966196,2.960620752
1.837074976,1.151017845,2.961732489
1.837533629,1.151069456,2.962843694
1.837992164,1.15112103,2.963954367
1.838450582,1.151172567,2.965064509
1.838908882,1.151224067,2.966174121
1.839367066,1.151275529,2.967283202
1.839825133,1.151326955,2.968391753
1.840283082,1.151378344,2.969499774
1.840740914,1.151429696,2.970605044
1.84119863,1.151481012,2.972161796
1.841656228,1.15153229,2.97398304
1.842113709,1.151583532,2.975804644
1.842571073,1.151634737,2.977626608
1.84302832,1.151685905,2.979058218
1.843485449,1.151737037,2.979884483
1.843942462,1.151788132,2.98068985
1.844399358,1.151839191,2.981494573
1.844856136,1.151890213,2.982298652
1.845312798,1.151941199,2.983102088
1.845769342,1.151992149,2.983904882
1.846225769,1.152043062,2.984707035
1.846682079,1.152093939,2.985508547
1.847138272,1.15214478,2.986309419
1.847594348,1.152195585,2.987156389
1.848050307,1.152246353,2.988255464
1.848506149,1.152297086,2.989354017
1.848961874,1.152347782,2.990452047
1.849417482,1.152398443,2.991549555
1.849872973,1.152449067,2.992646541
1.850328347,1.152499656,2.993743007
1.850783603,1.152550209,2.994838952
1.851238743,1.152600726,2.995934376
1.851693766,1.152651207,2.99702928
1.852148671,1.152701653,2.998123665
1.85260346,1.152752063,2.99921753
1.853058132,1.152802437,3.000310877
1.853512686,1.152852776,3.001403705
1.853967124,1.152903079,3.002496015
1.854421445,1.152953347,3.003587808
1.854875648,1.153003579,3.004679083
1.855329735,1.153053776,3.005769841
1.855783705,1.153103938,3.006860084
1.856237557,1.153154064,3.00794981
1.856691293,1.153204156,3.00903902
1.857144912,1.153254212,3.010127716
1.857598414,1.153304232,3.011215896
1.858051799,1.153354218,3.012303562
1.858505067,1.153404169,3.013390714
1.858958218,1.153454085,3.014477353
1.859411252,1.153503965,3.015563478
1.85986417,1.153553811,3.016649091
1.86031697,1.153603622,3.017734191
1.860769653,1.153653398,3.018818779
1.86122222,1.15370314,3.019902856
1.86167467,1.153752846,3.020986421
1.862127002,1.153802518,3.022069476
1.862579218,1.153852156,3.023152021
1.863031317,1.153901758,3.024234055
1.8634833,1.153951326,3.02531558
1.863935165,1.15400086,3.026396596
1.864386914,1.154050359,3.027477103
1.864838545,1.154099824,3.028522356
1.86529006,1.154149254,3.029508614
1.865741458,1.15419865,3.030494019
1.86619274,1.154248012,3.03147857
1.866643904,1.15429734,3.032462269
1.867094952,1.154346633,3.033445117
1.867545883,1.154395892,3.034427113
1.867996697,1.154445117,3.03540826
1.868447394,1.154494308,3.036388557
1.868897975,1.154543465,3.037368006
1.869348439,1.154592588,3.038346607
1.869798786,1.154641677,3.039324361
1.870249016,1.154690732,3.040301269
1.87069913,1.154739754,3.041277332
1.871149127,1.154788741,3.04225255
1.871599007,1.154837695,3.043226923
1.872048771,1.154886615,3.044200454
1.872498417,1.154935502,3.045173143
1.872947948,1.154984355,3.04614499
1.873397361,1.155033174,3.047115996
1.873846658,1.155081959,3.048086162
1.874295838,1.155130712,3.049055489
1.874744902,1.15517943,3.050023978
1.875193849,1.155228116,3.050991629
1.875642679,1.155276768,3.051958443
1.876091393,1.155325386,3.052924421
1.876539991,1.155373972,3.053889563
1.876988471,1.155422524,3.054853871
1.877436835,1.155471043,3.055817346
1.877885083,1.155519529,3.056779987
1.878333214,1.155567982,3.057741797
1.878781228,1.155616401,3.058702775
1.879229126,1.155664788,3.059662923
1.879676907,1.155713142,3.06062224
1.880124572,1.155761462,3.061580729
1.880572121,1.15580975,3.06253839
1.881019553,1.155858005,3.063495223
1.881466868,1.155906228,3.06445123
1.881914067,1.155954417,3.065406411
1.88236115,1.156002574,3.066360768
1.882808116,1.156050698,3.0673143
1.883254965,1.156098789,3.068477053
1.883701699,1.156146848,3.069652811
1.884148316,1.156194875,3.070828249
1.884594816,1.156242868,3.072003367
1.8850412,1.15629083,3.073178165
1.885487468,1.156338759,3.074352643
1.885933619,1.156386655,3.0755268
1.886379654,1.15643452,3.076700636
1.886825573,1.156482352,3.077874152
1.887271376,1.156530151,3.079047346
1.887717062,1.156577919,3.080220219
1.888162632,1.156625654,3.081392771
1.888608085,1.156673357,3.082565001
1.889053422,1.156721028,3.083736909
1.889498643,1.156768667,3.084908495
1.889943748,1.156816274,3.086079758
1.890388737,1.15686385,3.087250699
1.890833609,1.156911393,3.088421318
1.891278365,1.156958904,3.089591613
1.891723005,1.157006384,3.090761586
1.892167529,1.157053831,3.091931235
1.892611937,1.157101247,3.093100561
1.893056228,1.157148631,3.094269563
1.893500404,1.157195984,3.095438241
1.893944463,1.157243305,3.096606596
1.894388406,1.157290594,3.097774626
1.894832233,1.157337852,3.098942331
1.895275944,1.157385078,3.100109713
1.895719539,1.157432273,3.101276769
1.896163018,1.157479437,3.102443501
1.896606381,1.157526569,3.103609907
1.897049628,1.157573669,3.104775988
1.897492759,1.157620739,3.105941744
1.897935774,1.157667777,3.107107173
1.898378673,1.157714784,3.108272278
1.898821456,1.157761759,3.109395634
1.899264123,1.157808704,3.110443943
1.899706674,1.157855617,3.111491789
1.900149109,1.1579025,3.112539172
1.900591428,1.157949351,3.113586094
1.901033631,1.157996172,3.114632553
1.901475719,1.158042961,3.115678552
1.90191769,1.15808972,3.116724089
1.902359546,1.158136448,3.117769166
1.902801286,1.158183144,3.118813783
1.90324291,1.158229811,3.11985794
1.903684419,1.158276446,3.120901638
1.904125811,1.158323051,3.121944878
1.904567088,1.158369625,3.122987659
1.905008249,1.158416168,3.124029982
1.905449294,1.158462681,3.125071847
1.905890224,1.158509163,3.126113255
1.906331038,1.158555615,3.127154207
1.906771736,1.158602037,3.128194702
1.907212319,1.158648427,3.129234741
1.907652786,1.158694788,3.130274325
1.908093137,1.158741118,3.131313454
1.908533372,1.158787418,3.132352128
1.908973492,1.158833688,3.133390348
1.909413497,1.158879927,3.134428114
1.909853386,1.158926136,3.135465427
1.910293159,1.158972316,3.136502286
1.910732817,1.159018465,3.137538693
1.911172359,1.159064583,3.138574648
1.911611786,1.159110672,3.139610152
1.912051097,1.159156731,3.140645204
1.912490293,1.15920276,3.141679805
1.912929373,1.159248759,3.142713955
1.913368338,1.159294728,3.143747656
1.913807188,1.159340668,3.144780907
1.914245922,1.159386577,3.145813708
1.91468454,1.159432457,3.146846061
1.915123044,1.159478307,3.147877965
1.915561431,1.159524127,3.148909422
1.915999704,1.159569918,3.149940431
1.916437861,1.159615679,3.150970993
1.916875903,1.159661411,3.152001108
1.91731383,1.159707113,3.153030776
1.917751641,1.159752785,3.154059999
1.918189338,1.159798428,3.155088777
1.918626919,1.159844042,3.156117109
1.919064384,1.159889626,3.157144997
1.919501735,1.159935181,3.15817244
1.91993897,1.159980707,3.15919944
1.92037609,1.160026203,3.160225996
1.920813096,1.160071671,3.16125211
1.921249985,1.160117109,3.162277781
1.92168676,1.160162517,3.163303009
1.92212342,1.160207897,3.164327797
1.922559965,1.160253248,3.165352142
1.922996394,1.160298569,3.166376047
1.923432709,1.160343862,3.167399512
1.923868909,1.160389126,3.168422536
1.924304993,1.16043436,3.169445121
1.924740963,1.160479566,3.170467267
1.925176817,1.160524743,3.171488974
1.925612557,1.160569891,3.172510242
1.926048182,1.160615011,3.173531073
1.926483692,1.160660102,3.174551466
1.926919087,1.160705164,3.175571422
1.927354367,1.160750197,3.176590941
1.927789532,1.160795201,3.177610024
1.928224583,1.160840178,3.178628672
1.928659518,1.160885125,3.179646883
1.929094339,1.160930044,3.18066466
1.929529045,1.160974935,3.181682002
1.929963637,1.161019797,3.182698911
1.930398113,1.16106463,3.183715385
1.930832475,1.161109436,3.184731426
1.931266723,1.161154213,3.185747034
1.931700855,1.161198961,3.18676221
1.932134873,1.161243682,3.187776953
1.932568776,1.161288374,3.188791265
1.933002565,1.161333038,3.189805146
1.933436239,1.161377674,3.190818596
1.933869799,1.161422282,3.191831616
1.934303243,1.161466861,3.192844205
1.934736574,1.161511413,3.193856365
1.93516979,1.161555936,3.194868096
1.935602891,1.161600432,3.195879398
1.936035878,1.1616449,3.196890272
1.936468751,1.16168934,3.197900718
1.936901509,1.161733752,3.198910737
1.937334152,1.161778136,3.199920328
1.937766682,1.161822492,3.200929493
1.938199096,1.16186682,3.201938232
1.938631397,1.161911121,3.202946545
1.939063583,1.161955394,3.203954433
1.939495655,1.16199964,3.204961895
1.939927613,1.162043858,3.205968933
1.940359456,1.162088048,3.206975547
1.940791185,1.162132211,3.207981738
1.9412228,1.162176346,3.208987505
1.941654301,1.162220454,3.209992849
1.942085687,1.162264534,3.210997771
1.942516959,1.162308587,3.21200227
1.942948118,1.162352613,3.213006348
1.943379162,1.162396611,3.214010005
1.943810092,1.162440582,3.215013241
1.944240907,1.162484525,3.216016057
1.944671609,1.162528442,3.217018453
1.945102197,1.162572331,3.21802043
1.945532671,1.162616193,3.219021987
1.94596303,1.162660028,3.220023125
1.946393276,1.162703836,3.221023846
1.946823408,1.162747617,3.222024148
1.947253426,1.162791371,3.223024033
1.94768333,1.162835097,3.224023502
1.94811312,1.162878797,3.225022553
1.948542796,1.16292247,3.226021188
1.948972359,1.162966116,3.227019408
1.949401807,1.163009735,3.228017212
1.949831142,1.163053328,3.229014601
1.950260363,1.163096893,3.230011576
1.95068947,1.163140432,3.231008137
1.951118464,1.163183944,3.232004284
1.951547344,1.16322743,3.233000018
1.95197611,1.163270889,3.233995338
1.952404762,1.163314321,3.234990247
1.952833301,1.163357726,3.235986087
1.953261726,1.163401106,3.23738634
1.953690038,1.163444458,3.238786336
1.954118236,1.163487784,3.240186075
1.95454632,1.163531084,3.241585557
1.954974291,1.163574357,3.24298478
1.955402149,1.163617604,3.244383745
1.955829892,1.163660825,3.24578245
1.956257523,1.163704019,3.247180895
1.95668504,1.163747187,3.24857908
1.957112443,1.163790329,3.249977004
1.957539734,1.163833444,3.251374666
1.95796691,1.163876533,3.252772066
1.958393974,1.163919597,3.254169204
1.958820924,1.163962634,3.255566078
1.959247761,1.164005645,3.256962689
1.959674484,1.16404863,3.258359035
1.960101095,1.164091589,3.259755117
1.960527592,1.164134522,3.261150933
1.960953976,1.164177429,3.262546483
1.961380246,1.16422031,3.263941767
1.961806404,1.164263165,3.265336784
1.962232448,1.164305995,3.266731534
1.962658379,1.164348798,3.268126015
1.963084197,1.164391576,3.269520228
1.963509902,1.164434328,3.270914171
1.963935494,1.164477055,3.272307845
1.964360973,1.164519755,3.273701249
1.964786339,1.16456243,3.275094382
1.965211592,1.16460508,3.276487244
1.965636732,1.164647704,3.277879834
1.966061759,1.164690302,3.279272152
1.966486673,1.164732875,3.280664197
1.966911475,1.164775422,3.282055969
1.967336163,1.164817944,3.283447466
1.967760739,1.164849851,3.28483869
1.968185201,1.16488165,3.286229638
1.968609551,1.164913422,3.287620312
1.969033789,1.164945168,3.289010709
1.969457913,1.164976886,3.29040083
1.969881925,1.165008577,3.291790673
1.970305824,1.165040242,3.29318024
1.97072961,1.165071879,3.294569528
1.971153284,1.16510349,3.295958538
1.971576845,1.165135075,3.297347269
1.972000294,1.165166632,3.29873572
1.972423629,1.165198163,3.300123892
1.972846853,1.165229667,3.301511782
1.973269964,1.165261145,3.302899392
1.973692962,1.165292596,3.30428672
1.974115848,1.165324021,3.305673767
1.974538621,1.16535542,3.30706053
1.974961282,1.165386791,3.308447011
1.975383831,1.165418137,3.309833208
1.975806267,1.165449456,3.311219121
1.976228591,1.165480749,3.31260475
1.976650803,1.165512016,3.313990093
1.977072902,1.165543257,3.315347369
1.977494889,1.165574471,3.316461213
1.977916764,1.16560566,3.317574713
1.978338526,1.165638406,3.318687869
1.978760176,1.165681236,3.319800681
1.979181714,1.16572404,3.32091315
1.97960314,1.165766818,3.322025275
1.980024454,1.165809569,3.323137056
1.980445656,1.165852295,3.324248492
1.980866746,1.165894994,3.325359585
1.981287723,1.165937666,3.326470333
1.981708589,1.165980313,3.327580737
1.982129342,1.166022934,3.328690797
1.982549984,1.166065529,3.329800512
1.982970513,1.166108097,3.330909883
1.983390931,1.16615064,3.33201891
1.983811237,1.166193156,3.333127591
1.984231431,1.166235647,3.334235929
1.984651513,1.166278112,3.335343921
1.985071483,1.166320551,3.336451569
1.985491342,1.166362964,3.337558872
1.985911088,1.166405352,3.33866583
1.986330723,1.166447713,3.339772443
1.986750246,1.166490049,3.34087871
1.987169658,1.16653236,3.341984633
1.987588958,1.166574644,3.343090211
1.988008146,1.166616903,3.344195444
1.988427222,1.166659137,3.345300331
1.988846187,1.166701345,3.346404873
1.989265041,1.166743527,3.34750907
1.989683783,1.166785684,3.348612921
1.990102413,1.166827816,3.349716427
1.990520932,1.166869922,3.350819587
1.990939339,1.166912002,3.351922402
1.991357635,1.166954058,3.353024871
1.99177582,1.166996088,3.354126995
1.992193893,1.167038092,3.355228773
1.992611855,1.167080072,3.356330205
1.993029705,1.167122026,3.357431291
1.993447444,1.167163955,3.358532031
1.993865072,1.167205859,3.359632426
1.994282589,1.167247738,3.360732474
1.994699994,1.167289591,3.361832177
1.995117288,1.16733142,3.362931533
1.995534471,1.167373224,3.364030543
1.995951543,1.167415002,3.365129207
1.996368504,1.167456756,3.366227525
1.996785354,1.167498485,3.367325497
1.997202092,1.167540188,3.368423122
1.99761872,1.167581867,3.369520402
1.998035236,1.167623521,3.370617334
1.998451642,1.167665151,3.371713921
1.998867936,1.167706755,3.372810161
1.99928412,1.167748335,3.373906054
1.999700193,1.16778989,3.375001601
2.000116155,1.16783142,3.376096801
2.000532006,1.167872926,3.377191655
2.000947746,1.167914407,3.378286162
2.001363375,1.167955864,3.379380322
2.001778894,1.167997296,3.380474136
2.002194301,1.168038703,3.381567603
2.002609599,1.168080086,3.382660723
2.003024785,1.168121445,3.383753496
2.003439861,1.168162779,3.384845923
2.003854826,1.168204089,3.385938002
2.00426968,1.168245374,3.387029735
2.004684424,1.168286635,3.38812112
2.005099058,1.168327872,3.389212159
2.00551358,1.168369085,3.390302851
2.005927993,1.168410273,3.391393195
2.006342295,1.168451437,3.392483193
2.006756486,1.168492577,3.393572843
2.007170567,1.168533692,3.394662146
2.007584538,1.168574784,3.395751102
2.007998398,1.168615851,3.396839711
2.008412148,1.168656895,3.397927973
2.008825787,1.168697914,3.399015887
2.009239316,1.16873891,3.400103454
2.009652736,1.168779881,3.401190674
2.010066044,1.168820829,3.402277547
2.010479243,1.168861752,3.403364072
2.010892331,1.168902652,3.404577647
2.01130531,1.168943528,3.406195622
2.011718178,1.16898438,3.407813773
2.012130936,1.169025209,3.409432099
2.012543584,1.169066013,3.411050602
2.012956122,1.169106794,3.412669279
2.01336855,1.169147551,3.41428813
2.013780868,1.169188285,3.415907155
2.014193076,1.169228995,3.417526354
2.014605174,1.169269681,3.419145725
2.015017162,1.169310344,3.420765269
2.01542904,1.169350983,3.422384984
2.015840809,1.169391599,3.424004871
2.016252468,1.169432191,3.425624928
2.016664017,1.16947276,3.427245156
2.017075456,1.169513305,3.428865553
2.017486785,1.169553827,3.43048612
2.017898005,1.169594326,3.432106855
2.018309115,1.169634801,3.433727758
2.018720115,1.169675253,3.435348828
2.019131006,1.169715682,3.436970066
2.019541787,1.169756087,3.43859147
2.019952459,1.169796469,3.440213041
2.020363021,1.169836828,3.441834777
2.020773474,1.169877164,3.443456677
2.021183817,1.169917477,3.445078743
2.021594051,1.169957767,3.446700972
2.022004175,1.169998033,3.448323365
2.02241419,1.170038277,3.44994592
2.022824095,1.170078497,3.451568638
2.023233892,1.170118695,3.453191518
2.023643579,1.17015887,3.45481456
2.024053156,1.170199021,3.456437762
2.024462625,1.17023915,3.458061124
2.024871984,1.170279256,3.459684646
2.025281234,1.170319339,3.461308328
2.025690375,1.1703594,3.462932168
2.026099407,1.170399437,3.464556167
2.026508329,1.170439452,3.466180323
2.026917143,1.170479444,3.467804636
2.027325847,1.170519413,3.469429107
2.027734443,1.17055936,3.471053733
2.028142929,1.170599284,3.472678515
2.028551307,1.170639186,3.474303452
2.028959575,1.170679065,3.475928544
2.029367735,1.170718921,3.47755379
2.029775786,1.170758755,3.479179189
2.030183728,1.170798566,3.480804742
2.030591561,1.170838355,3.482430447
2.030999286,1.170878121,3.484056304
2.031406901,1.170917865,3.485682313
2.031814408,1.170957587,3.487308473
2.032221807,1.170997286,3.488934783
2.032629096,1.171037028,3.490561243
2.033036277,1.171077407,3.492187853
2.033443349,1.171117763,3.493814612
2.033850313,1.171158098,3.495441519
2.034257169,1.17119841,3.497068574
2.034663915,1.1712387,3.498695776
2.035070553,1.171278968,3.500323126
2.035477083,1.171319214,3.501950621
2.035883505,1.171359437,3.503578263
2.036289817,1.171399639,3.50520605
2.036696022,1.171439818,3.506833982
2.037102118,1.171479976,3.508462058
2.037508106,1.171520111,3.510090278
2.037913986,1.171560224,3.511718641
2.038319757,1.171600315,3.513347147
2.03872542,1.171640385,3.514975795
2.039130975,1.171680432,3.516604586
2.039536422,1.171720458,3.518233517
2.039941761,1.171760461,3.519862589
2.040346991,1.171800443,3.521491801
2.040752114,1.171840403,3.523121153
2.041157128,1.171880341,3.524750644
2.041562034,1.171920258,3.526380274
2.041966833,1.171960152,3.528010042
2.042371523,1.172000025,3.529639948
2.042776106,1.172039876,3.531269991
2.04318058,1.172079706,3.532900171
2.043584947,1.172119514,3.534530486
2.043989206,1.1721593,3.536160938
2.044393357,1.172199065,3.537791524
2.044797401,1.172238808,3.539422245
2.045201336,1.17227853,3.540856724
2.045605164,1.17231823,3.542203199
2.046008884,1.172357909,3.543549335
2.046412497,1.172397566,3.544895131
2.046816002,1.172437202,3.546240588
2.047219399,1.172476816,3.547585705
2.047622689,1.172516409,3.548930481
2.048025871,1.172555981,3.550274917
2.048428946,1.172595532,3.551619012
2.048831913,1.172635061,3.552962766
2.049234773,1.172674568,3.554306179
2.049637525,1.172714055,3.555649249
2.05004017,1.17275352,3.556991978
2.050442707,1.172792964,3.558334364
2.050845138,1.172832387,3.559676408
2.051247461,1.172871789,3.561018108
2.051649676,1.17291117,3.562359465
2.052051785,1.172950529,3.563700479
2.052453786,1.172989868,3.565041148
2.05285568,1.173029185,3.566381474
2.053257467,1.173068482,3.567721455
2.053659147,1.173107757,3.569061091
2.05406072,1.173147012,3.570400382
2.054462186,1.173186245,3.571739328
2.054863544,1.173225458,3.573077929
2.055264796,1.17326465,3.574416183
2.055665941,1.173303821,3.575754091
2.056066979,1.173342971,3.577091652
2.056467909,1.1733821,3.578428867
2.056868733,1.173421208,3.579765735
2.057269451,1.173460296,3.581102255
2.057670061,1.173499363,3.582438428
2.058070565,1.173538409,3.583774253
2.058470962,1.173577435,3.585109729
2.058871252,1.173616439,3.586444858
2.059271435,1.173655423,3.587779637
2.059671512,1.173694387,3.589114067
2.060071482,1.17373333,3.590448148
2.060471346,1.173772252,3.591778586
2.060871103,1.173811154,3.59309942
2.061270753,1.173850036,3.594419894
2.061670297,1.173888896,3.59574001
2.062069735,1.173927737,3.597059768
2.062469066,1.173966557,3.598379166
2.062868291,1.174005356,3.599698204
2.063267409,1.174044135,3.601016883
2.063666421,1.174082894,3.602335202
2.064065327,1.174121632,3.603653161
2.064464126,1.17416035,3.604970759
2.064862819,1.174199048,3.606287996
2.065261406,1.174237725,3.607604873
2.065659887,1.174276382,3.608921388
2.066058261,1.174315019,3.610237542
2.06645653,1.174353636,3.611553335
2.066854692,1.174392232,3.612868765
2.067252748,1.174430809,3.614183834
2.067650698,1.174469365,3.615498539
2.068048543,1.174507901,3.616812883
2.068446281,1.174546417,3.618126863
2.068843913,1.174584913,3.619440481
2.069241439,1.174623389,3.620753735
2.06963886,1.174661845,3.622066625
2.070036175,1.174700281,3.623379152
2.070433384,1.174738697,3.624691314
2.070830487,1.174777093,3.626003113
2.071227484,1.174815479,3.627314547
2.071624375,1.174869657,3.628625616
2.072021161,1.174912184,3.62993632
2.072417842,1.174949124,3.631246659
2.072814416,1.174986045,3.632556633
2.073210885,1.175022948,3.633866241
2.073607249,1.175059832,3.635175483
2.074003507,1.175096697,3.63648436
2.074399659,1.175133544,3.63779287
2.074795706,1.175170373,3.639101013
2.075191647,1.175207183,3.64040879
2.075587484,1.175243975,3.6417162
2.075983214,1.175280748,3.643023242
2.07637884,1.175317503,3.644329917
2.07677436,1.175354239,3.645636225
2.077169775,1.175390957,3.646942165
2.077565084,1.175427657,3.648247737
2.077960288,1.175464338,3.64955294
2.078355388,1.175501001,3.650857775
2.078750381,1.175537646,3.652162242
2.07914527,1.175574272,3.65346634
2.079540054,1.17561088,3.654770068
2.079934733,1.17564747,3.656073428
2.080329306,1.175684042,3.657376417
2.080723775,1.175720601,3.658679037
2.081118139,1.175758047,3.659981288
2.081512398,1.175795474,3.661283168
2.081906552,1.175832883,3.662584678
2.082300601,1.175870272,3.663885817
2.082694545,1.175907641,3.665186586
2.083088384,1.175944992,3.666486983
2.083482119,1.175982324,3.66778701
2.083875749,1.176019636,3.669086665
2.084269274,1.176056929,3.670385949
2.084662694,1.176094204,3.671684861
2.08505601,1.176131459,3.672983402
2.085449221,1.176168695,3.67428157
2.085842328,1.176205913,3.675579366
2.08623533,1.176243111,3.676876789
2.086628228,1.17628029,3.67817384
2.087021021,1.176317451,3.679338206
2.087413709,1.176354593,3.68047085
2.087806294,1.176391715,3.681603296
2.088198773,1.176428819,3.682735546
2.088591149,1.176465904,3.683867598
2.08898342,1.176502971,3.684999454
2.089375587,1.176540018,3.686131113
2.08976765,1.176577047,3.687262576
2.090159608,1.176614057,3.688393843
2.090551462,1.176651048,3.689524913
2.090943212,1.176688021,3.690655788
2.091334858,1.176724975,3.691786468
2.0917264,1.17676191,3.692916951
2.092117837,1.176798827,3.69404724
2.092509171,1.176835725,3.695177334
2.092900401,1.176872604,3.696307232
2.093291527,1.176909465,3.697436936
2.093682548,1.176946307,3.698566446
2.094073466,1.176983131,3.699695761
2.09446428,1.177019937,3.700824883
2.09485499,1.177056723,3.70195381
2.095245597,1.177093492,3.703082544
2.095636099,1.177130242,3.704211084
2.096026498,1.177166974,3.70533943
2.096416793,1.177203687,3.706467584
2.096806985,1.177240382,3.707595544
2.097197073,1.177277058,3.708723312
2.097587057,1.177313716,3.709850887
2.097976937,1.177350356,3.71097827
2.098366714,1.177386978,3.71210546
2.098756388,1.177423581,3.713232459
2.099145958,1.177460166,3.714359266
2.099535425,1.177496733,3.71548588
2.099924788,1.177533282,3.716612304
2.100314048,1.177569812,3.717738536
2.100703204,1.177606325,3.718864577
2.101092257,1.177642819,3.720445548
2.101481207,1.177679295,3.722042239
2.101870054,1.177715753,3.723639017
2.102258797,1.177752193,3.725235881
2.102647437,1.177788615,3.72683283
2.103035974,1.177825019,3.728429864
2.103424408,1.177861405,3.730026983
2.103812739,1.177897773,3.731624186
2.104200967,1.177934123,3.733221473
2.104589092,1.177970455,3.734818844
2.104977113,1.178006769,3.736416298
2.105365032,1.178043066,3.738013835
2.105752848,1.178079344,3.739611455
2.106140561,1.178115604,3.741209157
2.106528171,1.178151847,3.742806942
2.106915678,1.178188072,3.744404807
2.107303083,1.178224279,3.746002755
2.107690385,1.178260468,3.747600783
2.108077584,1.17829664,3.749162683
2.10846468,1.178332794,3.750450792
2.108851674,1.17836893,3.751738526
2.109238565,1.178405048,3.753025884
2.109625353,1.178441149,3.754312867
2.110012039,1.178477232,3.755599474
2.110398622,1.178513297,3.756885706
2.110785103,1.178549345,3.758171561
2.111171481,1.178585375,3.759457041
2.111557757,1.178621388,3.760742144
2.111943931,1.178657383,3.762026871
2.112330002,1.178693361,3.763311222
2.112715971,1.178729321,3.764595195
2.113101837,1.178765264,3.765878792
2.113487601,1.178801189,3.767162013
2.113873263,1.178837096,3.768444856
2.114258823,1.178872987,3.769727321
2.114644281,1.17890886,3.77100941
2.115029636,1.178944715,3.772291121
2.11541489,1.178980553,3.773570295
2.115800041,1.179016374,3.774833606
2.11618509,1.179052177,3.776096527
2.116570038,1.179087963,3.777359057
2.116954883,1.179123732,3.778621197
2.117339626,1.179159484,3.779882946
2.117724268,1.179195218,3.781144305
2.118108808,1.179230935,3.782405273
2.118493245,1.179266635,3.78366585
2.118877581,1.179302318,3.784926036
2.119261816,1.179337983,3.78618583
2.119645948,1.179373632,3.787445234
2.120029979,1.179409263,3.788704246
2.120413908,1.179444877,3.789962867
2.120797735,1.179480474,3.791221096
2.121181461,1.179516054,3.792478934
2.121565085,1.179551617,3.79373638
2.121948608,1.179587163,3.794934254
2.122332029,1.179622692,3.795838903
2.122715349,1.179658204,3.796743152
2.123098568,1.179693699,3.797647003
2.123481685,1.179729176,3.798550455
2.1238647,1.179764637,3.799453509
2.124247614,1.179800082,3.800356166
2.124630427,1.179835509,3.801258426
2.125013139,1.179870919,3.80216029
2.125395749,1.179906313,3.803061758
2.125778259,1.179941689,3.803962831
2.126160667,1.179977049,3.804863509
2.126542974,1.180012392,3.805763793
2.126925179,1.180047718,3.806663683
2.127307284,1.180083028,3.807563179
2.127689288,1.18011832,3.808462283
2.128071191,1.180153596,3.809360994
2.128452992,1.180188856,3.810259314
2.128834693,1.180224098,3.811157242
2.129216293,1.180259324,3.812054779
2.129597792,1.180294534,3.812951926
2.12997919,1.180329726,3.813848683
2.130360488,1.180364902,3.814745051
2.130741684,1.180400062,3.81564103
2.13112278,1.180435205,3.81653662
2.131503776,1.180470331,3.817431822
2.13188467,1.180505441,3.818326637
2.132265464,1.180540534,3.819221065
2.132646157,1.180575611,3.820115107
2.13302675,1.180610671,3.821008763
2.133407242,1.180645715,3.821902033
2.133787634,1.180680742,3.822794918
2.134167925,1.180715753,3.823687418
2.134548116,1.180750748,3.824579535
2.134928207,1.180785726,3.825471268
2.135308197,1.180820688,3.826362618
2.135688086,1.180855633,3.827253585
2.136067876,1.180890562,3.82814417
2.136447565,1.180925475,3.829034374
2.136827154,1.180960371,3.829924196
2.137206643,1.180995252,3.830813638
2.137586032,1.181030115,3.8317027
2.13796532,1.181064963,3.832771794
2.138344508,1.181099795,3.834376599
2.138723597,1.18113461,3.835981469
2.139102585,1.181169409,3.837586406
2.139481474,1.181204192,3.839191408
2.139860262,1.181239162,3.840796476
2.14023895,1.181274156,3.842401608
2.140617539,1.181309134,3.844006805
2.140996028,1.181344095,3.845612067
2.141374417,1.18137904,3.847217392
2.141752706,1.181413969,3.848822782
2.142130895,1.181448881,3.850428234
2.142508985,1.181483777,3.85203375
2.142886975,1.181518656,3.853639328
2.143264865,1.181553519,3.855244969
2.143642656,1.181588366,3.856850672
2.144020347,1.181623197,3.858456437
2.144397938,1.181658011,3.860062264
2.144775431,1.181692809,3.861668151
2.145152823,1.181727591,3.863274099
2.145530116,1.181768356,3.864880108
2.14590731,1.181811421,3.866486177
2.146284404,1.181854459,3.868092306
2.146661399,1.181897468,3.869698495
2.147038295,1.18194045,3.871304742
2.147415091,1.181983404,3.872911049
2.147791789,1.182026329,3.874517414
2.148168387,1.182069227,3.876123838
2.148544885,1.182112098,3.877730319
2.148921285,1.18215494,3.879336859
2.149297586,1.182197755,3.880943455
2.149673787,1.182240542,3.882550109
2.15004989,1.182283301,3.884156819
2.150425893,1.182326032,3.885763586
