Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 5,under 25,over 25,Total
Mauritius,3.258938677,3.808551522,6.639789444,8.458941255,9.861006237,14.03832239,16.55752868,24.66292912,31.57269097,36.16066602,40.89627039,50.85805854,52.50577514,42.18788712,25.88232939,,10.80521953,16.73198616,367.3496849,384.0816711
Mexico,365.4266921,438.8754539,563.3418514,755.1162015,895.3396495,1065.618324,1270.430894,1454.952241,1607.885524,1972.774569,2437.914153,2854.165921,3119.015719,2274.597407,1286.187009,,3598.182332,4269.515113,22361.64161,26631.15672
Micronesia (Federated States of),2.426027341,2.692789656,2.583191239,2.291022513,2.901534986,3.712789107,4.774223741,5.926674548,4.260661131,3.60797523,3.406826288,4.091634262,2.903302325,1.407622026,0.244926071,,5.209902199,9.502520801,47.23120046,56.73372126
Monaco,0.028062897,0.037706818,0.051544183,0.077599816,0.119777213,0.201009999,0.307670205,0.471994891,0.741630452,1.871863287,3.076951736,5.157414576,7.53825937,7.475890481,5.783069052,,0.038326443,0.080377413,32.94044498,33.02082239
Mongolia,15.96827132,19.96758275,22.05554841,28.36142606,31.47118836,33.75484831,29.71435601,28.03871373,23.20176182,19.30576985,19.27779017,17.98704387,16.40297372,4.604303953,0.423853432,,380.3303976,429.2394798,310.5354318,739.7749116
Montenegro,0.62841505,0.718598525,1.093598883,1.298066709,1.770138381,2.979032323,4.404969551,6.251947544,8.739607015,9.497878865,13.34948394,18.62760712,13.9649951,7.273456071,2.713835741,,1.913582855,3.306320513,93.31163081,96.61795133
Morocco,92.85474713,112.5364523,136.8760852,180.4829755,207.7333724,279.0771983,405.8890422,633.0230403,682.1685735,827.326305,965.1957114,1089.167838,890.5963812,528.0109214,203.0114044,,1637.810566,1945.508865,7233.950048,9179.458913
Mozambique,322.7339925,293.6735021,313.8718439,426.6399265,537.3875457,615.6449991,834.6626263,1139.402842,1160.528741,1283.455022,1142.649332,977.661312,715.6406317,347.6879093,147.3551134,,10213.83292,11523.28044,10258.99534,21782.27578
Myanmar,277.2453309,359.1253203,422.4376036,495.2086917,582.896328,903.4157056,1146.529799,1730.93033,2032.84154,2272.179001,2458.508903,2342.928534,2002.670606,1159.443967,416.1373402,,9418.10984,10161.15116,18602.499,28763.65016
Namibia,41.59424212,49.58733595,64.6654148,84.21578367,99.59277046,106.9663257,115.5856583,156.8242687,160.5300379,168.4350069,197.5283121,188.4757884,137.3110865,63.74318911,27.38507973,,387.4297312,493.2317744,1662.4403,2155.672075
Nauru,0.261135231,0.30105165,0.323776208,0.261009962,0.257878949,0.272068506,0.285536731,0.29272987,0.162175497,0.130265218,0.12419612,0.10165237,0.062547659,0.036940975,0.007714894,,1.881769071,2.44484305,2.880679838,5.325522888
Nepal,63.8973602,64.74525522,93.72936604,115.7825088,150.2688575,239.030748,331.4907963,611.9248888,912.3481365,1187.753989,1295.394677,1223.846764,792.1659163,357.1173898,124.7525328,,4560.516268,4910.352762,7564.249186,12474.60195
Netherlands,4.580964979,6.584042504,9.15504063,13.86356511,25.26973402,47.68829824,81.06796602,132.3867996,215.4038495,445.3977276,685.7934199,1376.0797,1918.830784,1786.238122,1163.547205,,11.42707184,22.66004872,7911.887218,7934.547267
New Zealand,0.811802684,1.034242034,1.279879746,2.098790665,3.546103296,6.734949599,11.61776923,17.15175083,26.53904167,44.46199681,63.06949811,136.8667509,231.1585793,305.1225947,288.7776843,,9.775787868,11.68264821,1140.271434,1151.954082
Nicaragua,12.32123047,10.73408902,13.36419873,18.13348233,25.15624081,32.12914461,42.68728293,58.08993343,75.4970417,105.0358176,119.5467613,132.2055252,118.8662361,63.32883388,27.99029144,,426.7053527,487.0744343,855.0861095,1342.160544
Niger,205.8976684,187.6178783,214.3476869,251.7908139,289.5727918,470.7753327,621.0253418,810.9188023,890.8050226,1087.145168,1083.5105,776.3617956,381.2597614,202.197334,70.88916045,,23796.51138,25154.55936,7544.115058,32698.67442
Nigeria,1287.872073,1239.669473,1405.988308,1685.796581,2210.978141,3007.582662,3542.532788,4184.522811,4736.402816,5440.423398,7233.220029,6551.430368,4327.889996,2586.5147,1346.34039,,167400.6895,173036.0511,50787.16453,223823.2156
Niue,0.013685742,0.014880628,0.018646434,0.019076007,0.023849288,0.040122671,0.060297035,0.078838846,0.074904714,0.08819718,0.136215325,0.17432827,0.154388483,0.107894439,0.027917243,,0.108331486,0.144867547,1.033242304,1.178109851
North Macedonia,2.087461464,2.174027664,3.185305006,3.535486354,4.846223159,6.791354035,11.10017514,15.42949938,22.7999334,29.83730534,44.84398552,50.83249883,37.46262421,12.40818297,1.412449642,,13.821669,19.72537631,248.7465121,268.4718884
Northern Mariana Islands,0.22141222,0.167930222,0.215722458,0.374272516,0.696857412,1.110603862,1.601320134,1.669861832,1.764235966,0.954953738,1.412643325,1.158324955,1.064975483,0.589755592,0.190573584,,0.677930571,1.135126314,13.1934433,14.32856961
Norway,0.886874936,0.993034526,1.299618498,2.272057402,3.880408626,6.189470844,9.79330591,21.29589715,36.96396761,101.5760281,155.0911249,329.6680023,514.3094132,617.6346452,472.8132779,,1.935955765,3.529849602,2274.667127,2278.196977
Oman,11.87723977,18.02553496,14.40409569,11.79447398,12.04557256,11.68233112,20.88093235,34.87516483,49.02423486,74.10982283,82.7152312,78.20053497,32.58644346,23.19983308,4.028181011,,48.43614136,76.25088226,479.4496267,555.7005089
Pakistan,662.6336194,658.6295623,788.5472938,810.6120442,950.4757617,1264.701988,1575.068581,2427.171226,2773.955259,3484.927588,3454.805261,3126.32383,1890.400585,881.9526373,302.2016076,,61871.94218,67877.24456,25052.40684,92929.6514
Palau,0.458851461,0.663706609,0.890123576,1.052160787,1.326213438,1.772508927,2.215328007,2.531136654,2.179025247,2.111163808,2.113154379,2.019773759,1.791457439,0.934951188,0.185775597,,1.142266088,1.845669594,22.24533088,24.09100047
Palestine,14.62641502,10.33531433,10.96732873,11.88203731,14.30829235,20.88179754,31.12562427,41.56157327,48.80563088,70.83668503,81.26092481,83.15923767,77.07166957,36.79799402,13.49257579,,69.10296249,125.7097474,567.1131006,692.822848
Panama,10.20763261,10.7698583,12.26714929,15.70831778,21.99168447,26.65159323,36.61520278,42.90802954,57.5958436,74.92716312,100.0008963,125.893289,128.7389559,112.8389729,111.4683804,,198.1912757,230.6098502,888.5829692,1119.192819
Papua New Guinea,131.8326558,138.6159063,150.9970741,142.1197553,153.7688537,183.1799433,216.5163003,254.0228801,238.613909,255.9627015,228.2578169,202.4662429,126.1346528,77.67373928,21.1141309,,6457.142885,6961.027824,2521.276562,9482.304386
Paraguay,22.72803848,26.39972226,31.01122873,33.37289549,40.21184848,57.97645609,73.09366418,103.8357392,113.858778,155.8833119,195.0940766,244.9989297,243.0216992,201.3561405,194.1747579,,214.6440125,278.6549737,1737.017287,2015.67226
Peru,199.3903504,213.9761432,263.5088356,334.8583564,414.2268234,574.6551197,713.8284981,986.3771191,1326.200853,1885.148906,2814.152927,3405.227988,4317.914898,3170.155651,2074.83116,,1703.038739,2299.805258,22694.45363,24994.25889
Philippines,804.1338603,889.8675602,1031.291303,1180.993983,1516.393792,1982.282946,2654.537955,3926.463806,4937.395326,6260.404737,7470.36191,9117.10656,7397.265847,4655.581669,1580.546431,,11899.87219,14744.82228,55404.62769,70149.44997
Poland,49.07962321,77.08387177,141.4618129,201.3044745,265.0867282,355.115074,569.1892195,917.6432125,1204.890429,1385.264713,1486.016512,2302.568221,2675.551151,1730.420938,698.9768975,,87.88845091,167.1446666,14059.65288,14226.79755
Portugal,9.27407204,11.27124958,21.44373666,39.35031851,55.03957162,75.92798888,113.9353979,173.9258097,260.9402021,522.0256252,923.1962506,1976.906742,2710.431329,2163.478057,1044.42197,,11.95103746,29.46844256,10101.56832,10131.03676
Puerto Rico,6.477864266,9.443900536,12.3892676,15.54841417,21.82156552,34.48294245,52.13864788,75.12778825,105.845504,164.9402918,191.9086846,273.1304456,293.1137599,226.660056,215.9620523,,11.55625778,19.20518473,1698.991185,1718.19637
Qatar,5.567532035,5.535729967,6.483065903,4.674168769,5.277402344,3.970493104,6.422878668,8.156725552,8.461981428,12.06989818,9.474906783,8.510812457,3.886977731,0.948440502,0.137752566,,7.073475649,14.54005991,89.57876599,104.1188259
Republic of Korea,16.93734731,21.86205656,36.20424276,59.11066342,119.8287014,204.9500567,335.2063525,543.0651493,712.0662293,1445.974386,2727.939358,4284.803314,4663.780217,3187.864234,1565.879057,,33.15487911,64.6353028,19925.47136,19990.10667
Republic of Moldova,13.78430788,27.41962249,47.49235907,67.57476471,85.55446474,102.0024376,151.5415076,133.0063218,103.2041029,45.97075101,45.70911153,53.48997231,55.17189912,62.04774931,28.51941732,,86.01708291,104.8792243,1022.488789,1127.368014
Romania,56.63703063,81.16204203,123.6054145,224.5319911,320.0929851,444.2504299,466.982171,726.6555437,895.5239197,899.3145846,958.8826742,1151.048396,827.6157554,376.5389159,121.2516441,,449.3905189,602.4587903,7674.093498,8276.552288
Russian Federation,595.2985982,1560.254523,2251.727642,2475.122881,2752.567187,2832.286466,3907.386582,4274.586407,3465.709003,2496.983843,2089.723947,2978.224674,2159.583158,2055.190153,614.6422912,,1304.717454,1785.27902,36509.28736,38294.56638
Rwanda,113.4906084,135.4561405,145.4724441,158.1003812,177.7182279,232.8719947,323.6715105,478.5799635,532.8685744,520.9479664,599.5288982,564.1531596,368.4409959,174.6583326,58.58143312,,3121.97148,3615.08529,4584.540631,8199.625922
Saint Kitts and Nevis,0.1684986,0.24737565,0.329542842,0.501407345,0.743288346,1.148301368,1.744452143,2.512840052,2.884721858,2.891417757,3.042908078,3.572963681,2.910777076,1.945714191,1.020496721,,1.006351574,1.40998004,25.66470571,27.07468575
Saint Lucia,0.54432242,0.687686043,0.846573853,1.266715055,1.717494543,2.24274183,2.789718676,3.489763385,4.042250627,6.64730626,7.404611958,10.95556087,12.73831089,10.16641435,4.116046462,,2.162160443,3.104639132,69.65551722,72.76015635
Saint Vincent and the Grenadines,0.364615183,0.429269528,0.56821017,0.812193832,1.273750908,1.528560122,2.057873873,2.582017992,3.140986142,4.716619203,6.394876695,9.658951653,9.053425198,4.570014951,1.510284458,,2.293378056,2.999942819,48.66164991,51.66159273
Samoa,2.420764269,2.635985354,2.945337506,2.461120602,2.952552949,4.020251413,4.9452373,5.98725211,5.400720762,5.851432835,8.417502221,11.37169608,9.107688666,6.242467996,1.565755059,,7.676439585,13.22196672,76.32576512,89.54773185
San Marino,0.017068253,0.021978524,0.026389597,0.037086287,0.056792749,0.087926618,0.129335864,0.177023063,0.291604485,0.596063277,1.035252972,1.839123289,2.762936089,2.473815735,1.748051374,,0.024980349,0.05020031,11.30044818,11.35064849
Sao Tome and Principe,2.55352511,2.880250791,3.743356124,4.599702691,5.733973614,7.158948211,8.869701162,10.259429,11.74653229,13.20826514,14.9346789,17.66757033,12.33329948,5.952797251,2.079066529,,21.82638863,29.79044194,123.7210966,153.5115386
Saudi Arabia,192.0127792,309.1420264,432.3237181,562.0871902,601.6436771,599.942154,590.1714052,635.3236129,580.6585626,503.3353897,388.0421317,337.5642604,304.8755208,231.4719947,81.5275343,,59.31081001,278.958672,6350.121957,6629.080629
Senegal,136.5555302,122.9689127,135.5040532,165.4035549,203.300366,277.2602542,358.4500762,477.5193218,582.1901777,748.8559632,802.8812873,797.3923828,503.106222,246.8315363,97.23166663,,3408.349943,3962.276712,5655.451305,9617.728017
Serbia,6.846888573,11.48354717,14.8133539,23.77948761,32.29562857,54.05617486,76.08187858,132.8071092,218.3326731,211.9985191,316.5213995,516.0494279,315.2755159,104.2663583,21.84312897,,17.74979079,31.20915974,2056.451091,2087.660251
Seychelles,0.913881566,1.421604985,1.670864952,2.610484885,3.327884874,4.373756508,5.850715676,7.981881166,8.185482017,9.124389673,13.82887191,14.23171833,11.96117279,7.249063154,3.022128225,,2.67963607,4.094355438,95.75390072,99.84825616
Sierra Leone,114.8997337,111.6382649,113.081994,139.6371396,167.3115358,228.05411,269.1172998,340.520253,422.7359952,541.8602644,590.9910274,545.904182,283.1401185,135.7361254,51.77536229,,5908.775316,6439.37344,4056.403406,10495.77685
Singapore,7.704688624,8.966771067,15.84677461,19.6322214,32.73492999,53.55818959,99.33317293,165.1609405,257.3624189,396.2956894,513.1383756,676.7647598,783.6021898,638.3951858,417.3811763,,13.99493464,27.11482197,4085.877484,4112.992306
Slovakia,8.942979245,12.72478342,20.14810951,34.7788856,47.30938421,59.87268106,98.49413314,153.875379,212.3346017,258.0483725,342.5390289,431.5030631,432.5143376,243.393554,105.761005,,33.42386738,51.63806692,2462.240298,2513.878365
Slovenia,0.672215654,1.160984906,1.75058148,2.491165795,3.730234376,6.327883462,10.63841751,16.2837275,30.19084309,45.71377092,100.6221374,188.7615229,243.9609107,184.0685799,94.46844761,,1.203171317,2.293834455,930.8414231,933.1352576
Solomon Islands,27.87768964,31.81173634,38.00509409,38.05875476,38.22800719,40.79036644,42.8741525,49.61619335,46.23716501,42.10039783,39.71784819,31.27911916,14.41464215,4.438366925,0.816845356,,125.4701758,177.8619912,486.2663789,664.1283701
Somalia,301.3604295,273.1611003,371.3931178,581.563369,582.8788271,488.875357,648.2205844,952.1673854,1040.835502,971.5147081,812.3615311,518.1139207,273.5631761,95.18819244,25.07530782,,20443.67844,22001.16765,7936.272509,29937.44016
South Africa,1141.421228,1639.641488,1659.926467,1361.966155,1318.701728,1495.250454,1738.714783,2672.253371,2529.884728,2256.404348,2340.806985,3163.064948,2877.852845,1676.232897,602.7597,,5242.295077,6387.966194,28474.88213,34862.84832
South Sudan,53.92684447,64.55499748,79.88140274,110.4822782,136.6219665,185.8659865,205.5262036,276.5684473,288.3208307,363.0447938,401.5238756,359.1532448,221.5857134,127.4664909,64.47156417,,7407.465544,7829.037147,2938.99464,10768.03179
Spain,16.14658708,23.84750158,40.83251766,78.79178621,111.6063624,168.1652629,222.4447703,282.9804624,411.5151964,752.3190752,1330.321486,2578.116082,4651.55549,4379.329574,2590.778569,,28.37418922,55.94365254,17638.75072,17694.69438
Sri Lanka,63.06839766,75.84531943,109.2211469,139.374746,194.942142,273.7870617,335.9867634,481.0792405,669.3733744,893.6563932,824.3783362,949.3639405,872.5423038,491.3170891,203.246108,,179.2347017,338.7608199,6577.182363,6915.943183
Sudan,174.9430854,178.2989869,190.076682,208.9399383,215.5306741,237.8719687,279.1711858,372.9266509,437.1981379,602.1478815,693.0605344,724.6870898,580.5578927,321.5432492,157.8013426,,4917.570076,5760.208038,5374.7553,11134.96334
Suriname,1.881674366,2.561297122,3.375479518,3.646970472,4.961713534,7.491249937,10.21103721,12.14824966,15.34098223,20.13503371,28.03389323,31.01799194,27.5813999,16.18522953,11.35501681,,21.08312286,25.31887615,195.9272192,221.2460953
Sweden,3.128421099,3.88894073,4.399952816,7.095101874,12.30099421,18.44768117,30.05812886,46.26831512,82.945078,170.4054182,315.8095819,590.9015235,800.6416884,812.4780047,587.9251648,,6.960721145,10.95358362,3486.693995,3497.647579
Switzerland,1.641747389,2.372498647,3.635254663,5.058553169,7.65867493,13.73483481,23.28454346,35.65817581,54.2358437,107.7070106,198.1431471,338.540023,555.4066672,585.8220445,492.1441993,,5.913732033,8.88616932,2425.043218,2433.929388
Syrian Arab Republic,23.20828548,26.2525952,42.37452343,56.47706082,84.7490614,136.8039014,198.583014,272.3884625,302.5352409,313.4186787,354.3708801,359.9888934,311.7332933,75.50477933,16.54602852,,373.328332,688.8171078,2574.934699,3263.751806
Taiwan (Province of China),22.24079504,36.68123895,82.99997665,123.3852349,181.4866099,263.8004731,456.8780601,696.3921532,974.4098672,1250.340787,1919.252373,2955.381955,3517.62424,2798.624271,1821.7989,,48.38885045,91.34853487,17101.29693,17192.64547
Tajikistan,93.40969458,98.67430921,90.51298255,87.08551249,89.81480834,95.22960777,137.1795853,151.4041339,160.583765,122.7016655,139.2824708,127.0774351,65.59804444,34.79748639,11.70223296,,2729.412251,3086.102791,1505.053734,4591.156525
Thailand,307.3949204,428.51534,508.102006,641.0679645,889.3503047,1386.970534,1792.057403,2749.258902,3492.634712,5237.766288,6024.392912,7024.275101,5556.6759,3863.137031,2206.200868,,497.6907713,986.6694272,42107.80019,43094.46961
Timor-Leste,6.295222452,6.539530307,6.717670372,8.671125981,12.06752846,15.22076262,19.01104689,39.16275516,60.72676835,76.85593659,80.70073203,75.25007958,65.35075597,25.42808433,7.456083792,,302.7736579,334.9124976,505.4540829,840.3665804
Togo,94.83399761,104.0569552,119.7802724,160.9979582,218.5047492,281.6083028,336.4302288,375.5457915,449.3069999,482.1102966,478.6375948,389.8620604,210.8492767,89.522392,34.79957936,,2089.337339,2420.708646,3826.846456,6247.555101
Tokelau,0.012360353,0.01702678,0.015471805,0.016610491,0.018035697,0.024371226,0.035813083,0.033173215,0.068088024,0.043700879,0.063025219,0.101619506,0.050569063,0.077928558,0.023353996,,0.049892642,0.075599788,0.601147895,0.676747682
Tonga,0.616352745,0.679738358,0.87406583,0.869109896,1.136862638,1.593471533,1.929689851,2.513598778,3.011050655,3.803467523,5.122197108,6.895933306,5.861190481,4.219353453,1.412860256,,4.793303455,6.67309408,40.53894241,47.21203649
Trinidad and Tobago,4.513865625,6.929388564,8.438135541,10.61627886,10.88101278,12.57089848,17.23309427,20.27810366,28.3728615,35.43335339,36.84671163,48.34020379,50.95270242,39.16045928,32.85417207,,17.37145621,25.03345694,363.4212419,388.4546988
Tunisia,20.44827359,29.02033929,35.21190562,40.9789376,44.62608008,58.05016974,99.05155196,159.6191203,200.4622988,282.8632024,331.5663582,455.4032416,428.0704238,226.7164544,97.17844199,,130.9598815,189.9420429,2509.266799,2699.208842
Turkey,100.8715591,119.3632784,163.7087897,246.2629926,320.4454094,438.0638985,682.3866483,1068.219921,1380.015849,2241.442457,2532.723322,3255.399017,3323.830902,1897.343309,844.9195078,,797.2524938,1127.020792,18614.99686,19742.01765
Turkmenistan,35.1592684,34.52422639,33.2193429,31.3869271,33.36581301,32.296617,40.51925442,38.64873982,31.38427283,23.4604682,24.17313379,29.19081238,23.89381625,21.48362406,9.247144516,,1186.575996,1315.786752,441.9534611,1757.740214
Tuvalu,0.205449163,0.219669567,0.233311565,0.211010662,0.230562224,0.309097807,0.395064567,0.528666944,0.545954144,0.605945785,0.697456336,0.714499085,0.510680301,0.32983422,0.068577767,,0.578551449,0.94535411,5.805780138,6.751134247
Uganda,382.8573544,346.4914898,338.9476602,422.7558752,484.0277054,622.6672798,750.7144448,965.3087265,1096.352977,1393.81956,1623.957292,1485.073878,893.3625595,458.2649977,208.5469467,,10119.43671,12013.99827,11473.14875,23487.14701
Ukraine,318.207208,743.3631794,1050.941353,1155.523916,1183.352969,1048.294564,1119.837512,880.5647508,583.3413765,381.0913305,443.3825538,879.6643506,715.1229674,663.1603846,207.6122477,,224.1459953,447.1209032,11373.46066,11820.58157
United Arab Emirates,11.56348993,54.08615621,77.04861699,90.47172735,75.42082242,67.68736184,72.41016252,121.067216,122.5607092,72.37674394,58.98505888,49.36271159,34.11430744,12.68023598,2.474629263,,7.61489306,29.82522898,922.3099495,952.1351785
United Kingdom,41.69289464,65.56651882,95.72664406,135.5793796,220.5057817,345.070943,506.3790598,723.6545917,1126.908503,2306.532623,3698.368528,7055.122796,10982.83761,11581.94081,6229.084295,,120.365964,181.7254954,45114.97097,45296.69647
United Republic of Tanzania,465.0577543,457.8019801,506.6290811,631.597616,756.2852674,1004.496767,1195.128671,1607.835268,1915.282129,2286.964726,2699.053887,2725.356846,1778.731559,859.5210254,377.434224,,23517.72893,25980.70066,19267.1768,45247.87746
United States of America,220.6354998,315.9492091,426.882598,632.7892088,950.7050835,1581.771734,2666.349404,3917.769365,5118.761642,7281.155866,9435.143451,12634.50191,15366.65282,15401.94338,12547.48455,,592.3845824,936.5328647,88498.49572,89435.02858
United States Virgin Islands,0.075971179,0.122421126,0.206170781,0.311770522,0.510205519,0.884788951,1.266225207,1.903600114,2.939472517,5.217813654,6.142759927,5.588095822,4.363542598,2.824195162,1.43626345,,0.353475533,0.510907883,33.79329653,34.30420441
Uruguay,5.459333986,6.905264771,9.930969013,12.93581243,16.30849335,23.68109652,40.33736684,64.91985079,87.0128204,127.6979425,185.1213907,323.0872026,429.8568188,374.6583943,230.9246803,,33.03261345,43.92391797,1938.837437,1982.761355
Uzbekistan,304.9904986,308.4085331,318.9615481,324.1751777,318.8184854,360.1044432,472.9982368,548.4658724,446.3414082,342.3451564,327.8738405,196.4019801,56.51282473,15.50919226,1.617840874,,8327.927467,9685.727888,4343.525038,14029.25293
Vanuatu,5.641683533,6.214419804,6.813438731,5.719408226,5.867972512,6.932519157,7.865934047,10.61664587,9.930479947,10.72085591,13.76921928,11.71193814,6.385652645,2.423782136,0.375575452,,39.78967235,52.47181362,110.9895254,163.461339
Venezuela (Bolivarian Republic of),103.8577534,112.6544025,140.6003421,189.9805809,223.313532,271.591633,339.3922384,419.3303018,532.5538689,637.1044319,736.4434749,893.2129653,751.889905,687.9866902,572.7769504,,930.7351943,1188.817583,6612.689071,7801.506654
Viet Nam,236.2673893,315.4882056,409.0123731,451.7472278,613.9024066,893.0797614,1223.760428,2028.419675,2327.590519,2510.949839,3065.546668,4295.129952,4415.571807,2250.90845,971.499674,,3253.723722,3736.935899,26008.87438,29745.81027
Yemen,138.3148318,175.0409808,206.3990952,226.0969042,218.0352801,228.3027058,281.4021762,410.5403912,463.1935415,598.3190427,601.8782174,554.759434,425.7301769,190.2327272,68.02378753,,4807.732239,5539.948565,4786.269292,10326.21786
Zambia,207.6401302,202.2088712,236.0792785,289.0328131,333.5343118,368.042247,414.2229092,515.6272559,533.6707784,639.6939526,700.4130808,582.8538007,394.4229286,158.4039331,56.69711073,,4995.293153,5753.521356,5632.543402,11386.06476
Zimbabwe,292.0226476,341.3174816,454.3339477,575.2276857,711.9407823,888.1086695,970.5324594,1245.285401,1248.435565,1144.299044,1035.744325,899.2178193,567.8652455,272.7391245,91.05888287,,6152.124544,6980.261694,10738.12908,17718.39077
