Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Canada,1.187685558,1.838141129,3.618084823,8.713977484,30.95302388,107.2440045,269.1939087,560.4634841,982.3999618,1497.311998,1816.766781,2034.721876,2006.499728,1244.164771,523.1988258,,2.183694348,11088.27625
Central African Republic,1.109756159,2.119897715,3.092074688,8.207118947,18.08733232,31.16746465,50.26861492,70.30919216,71.31703006,78.11565423,58.58481831,38.09557497,16.09829841,5.853443975,1.137867598,,4.874047008,453.5641391
Chad,6.13732224,7.372985816,6.977265793,10.02583977,19.50976126,41.6861047,45.91157151,79.44536172,115.0793652,163.080095,147.644329,107.2100416,59.89876113,26.5361843,7.219400586,,16.34449839,843.7343896
Chile,1.707766976,1.910070056,3.005933724,6.33075057,12.90077014,34.38560254,68.79673991,129.6995667,230.5759341,345.5811898,484.6644966,611.1476024,658.0019966,400.22603,195.3839106,,5.117611534,3184.318361
China,316.7372013,609.0289908,919.6155284,2368.527464,4992.027219,10595.48,14885.22428,38465.57815,64191.26906,112691.5067,162641.1835,215986.0529,165088.009,49120.70171,13222.63372,,314.0813715,856093.5754
Colombia,8.139204795,13.43328466,18.87816251,29.65145922,63.72863239,156.003472,284.1353408,539.9130476,835.8684726,1255.934728,1751.73934,2165.729561,1986.614416,1317.161138,895.9747448,,18.91879636,11322.905
Comoros,0.158851613,0.252134959,0.36337492,0.614290748,1.081124469,1.951949499,3.454154456,6.120735865,8.415339859,13.41736624,13.20869756,12.49168094,6.400048373,3.32880674,0.725188752,,0.363850109,71.983745
Congo,0.711090393,1.474258572,2.229501854,4.702917567,9.235047641,14.7417248,23.57189456,35.94615809,50.06614628,63.84427827,64.12855261,53.29679038,31.09642125,12.92337696,2.457161061,,1.617988514,370.4253203
Cook Islands,0.003844983,0.007649349,0.012692391,0.025775615,0.051687956,0.102143861,0.168987131,0.223195018,0.394698481,0.440214728,0.745764972,0.691444155,0.604083105,0.343687111,0.140046327,,0.007552751,3.955915184
Costa Rica,0.445218659,0.83743974,1.389534444,1.834603204,3.372344031,6.404618544,14.37736745,30.78717356,44.90056889,77.05601946,125.3262457,164.4861549,175.7702287,120.9901011,95.06464951,,1.139373496,863.042268
Cote d'Ivoire,10.61226748,15.45913525,13.72569263,20.26275423,32.89512908,66.21740035,75.56511635,112.7124968,168.5159209,197.6222824,201.9878651,144.8855654,89.59377306,36.78100677,8.771583652,,18.43309795,1195.60799
Croatia,0.275822095,0.443854065,0.755450693,1.915514414,5.01471291,12.77457251,31.35633797,69.53082118,114.9948886,149.8948867,267.5056765,355.5075811,272.906131,107.7069517,20.51782707,,0.430083717,1411.101028
