COPD,95% UI,
2.214531939,1.929346732,2.61323909
2.215165504,1.9299082,2.613901444
2.215799069,1.930469668,2.614563799
2.216432634,1.931031136,2.615226155
2.217066199,1.931592604,2.61588851
2.217699764,1.932154073,2.616550866
2.218333329,1.932715541,2.617213223
2.218966894,1.933277009,2.617875579
2.219600459,1.933838477,2.618537936
2.220234024,1.934399945,2.619200294
2.220867589,1.934961413,2.619862652
2.221501154,1.93552288,2.62052501
2.222134719,1.936084348,2.621187368
2.222768283,1.936645816,2.621849727
2.223401848,1.937207284,2.622512086
2.224035413,1.937768752,2.623174445
2.224668978,1.938330219,2.623836805
2.225302543,1.938891687,2.624499165
2.225936108,1.939453155,2.625161525
2.226569673,1.940014622,2.625823886
2.227203238,1.94057609,2.626486247
2.227836803,1.941137557,2.627148608
2.228470368,1.941699025,2.62781097
2.229103933,1.942260492,2.628473332
2.229737498,1.942821959,2.629135694
2.230371063,1.943383427,2.629798057
2.230995425,1.943936875,2.630449569
2.231619787,1.944490324,2.631101083
2.232244149,1.945043772,2.631752597
2.232868511,1.94559722,2.632404113
2.233492873,1.946150669,2.633055629
2.234117235,1.946704117,2.633707147
2.234741597,1.947257564,2.634358665
2.235365959,1.947811012,2.635010185
2.235990321,1.94836446,2.635661705
2.236614683,1.948917907,2.636313227
2.237239045,1.949471355,2.63696475
2.237863407,1.950024802,2.637616273
2.238487769,1.950578249,2.638267798
2.239112132,1.951131697,2.638919324
2.239736494,1.951685144,2.63957085
2.240360856,1.95223859,2.640222378
2.240985218,1.952792037,2.640873907
2.24160958,1.953345484,2.641525437
2.242233942,1.95389893,2.642176967
2.242858304,1.954452377,2.642828499
2.243482666,1.955005823,2.643480032
2.244107028,1.955559269,2.644131566
2.24473139,1.956112715,2.644783101
2.245355752,1.956666161,2.645434636
2.245980114,1.957225867,2.64609802
2.246604476,1.957785572,2.646761403
2.247228838,1.958345278,2.647424787
2.2478532,1.958904983,2.648088171
2.248477562,1.959464689,2.648751556
2.249101924,1.960024394,2.64941494
2.249726287,1.960584099,2.650078325
2.250350649,1.961143804,2.65074171
2.250975011,1.961703509,2.651405096
2.251599373,1.962263214,2.652068481
2.252223735,1.962822919,2.652731867
2.252848097,1.963382624,2.653395254
2.253472459,1.963942329,2.65405864
2.254096821,1.964502034,2.654722027
2.254721183,1.965061738,2.655385414
2.255345545,1.965621443,2.656048801
2.255969907,1.966181148,2.656712189
2.256594269,1.966740852,2.657375577
2.257218631,1.967300557,2.658038965
2.257842993,1.967860261,2.658702353
2.258467355,1.968419966,2.659365742
2.259091717,1.96897967,2.660029131
2.25971608,1.969539374,2.66069252
2.260340442,1.970099079,2.661355909
2.260964804,1.970658783,2.662019299
2.261589166,1.971218487,2.662682689
2.262213528,1.971778191,2.663346079
2.26283789,1.972337895,2.66400947
2.263462252,1.972897599,2.664672861
2.264086614,1.973457303,2.665336252
2.264710976,1.974017006,2.665999643
2.265335338,1.97457671,2.666663034
2.2659597,1.975136414,2.667326426
2.266584062,1.975696118,2.667989818
2.267208424,1.976255821,2.668653211
2.267832786,1.976815525,2.669316603
2.268457148,1.977375228,2.669979996
2.26908151,1.977934932,2.670643389
2.269705873,1.978494635,2.671306783
2.270330235,1.979054338,2.671970176
2.270954597,1.979614042,2.67263357
2.271578959,1.980173745,2.673296964
2.272203321,1.980733448,2.673960359
2.272827683,1.981293151,2.674623753
2.273452045,1.981852854,2.675287148
2.274076407,1.982412557,2.675950544
2.274700769,1.98297226,2.676613939
2.275325131,1.983531963,2.677277335
2.275949493,1.984091666,2.677940731
2.276573855,1.984651368,2.678604127
2.277198217,1.985211071,2.679267524
2.277822579,1.985770774,2.67993092
2.278446941,1.986330476,2.680594317
2.279071303,1.986890179,2.681257715
2.279695666,1.987449881,2.681921112
2.280320028,1.988009584,2.68258451
2.28094439,1.988569286,2.683247908
2.281568752,1.989128988,2.683911306
2.282193114,1.989688691,2.684574705
2.282817476,1.990248393,2.685238104
2.283441838,1.990808095,2.685901503
2.2840662,1.991367797,2.686564902
2.284690562,1.991927499,2.687228302
2.285314924,1.992487201,2.687891702
2.285939286,1.993046903,2.688555102
2.286563648,1.993606605,2.689218502
2.28718801,1.994166307,2.689881903
2.287812372,1.994726008,2.690545304
2.288436734,1.99528571,2.691208705
2.289061096,1.995845412,2.691872106
2.289685459,1.996405113,2.692535508
2.290309821,1.996964815,2.69319891
2.290934183,1.997524516,2.693862312
2.291558545,1.998084218,2.694525714
2.292182907,1.998643919,2.695189117
2.292807269,1.99920362,2.69585252
2.293427506,1.999759725,2.696511073
2.294047744,2.00031583,2.697169627
2.294667981,2.000871934,2.697828182
2.295288218,2.001428039,2.698486737
2.295908456,2.001984143,2.699145292
2.296528693,2.002540247,2.699803849
2.297148931,2.003096351,2.700462405
2.297769168,2.003652455,2.701120962
2.298389405,2.004208559,2.70177952
2.299009643,2.004764663,2.702438078
2.29962988,2.005320766,2.703096637
2.300250118,2.00587687,2.703755196
2.300870355,2.006432973,2.704413755
2.301490592,2.006989077,2.705072315
2.30211083,2.00754518,2.705730876
2.302731067,2.008101283,2.706389437
2.303351304,2.008657386,2.707047999
2.303971542,2.009213489,2.707706561
2.304591779,2.009769592,2.708365124
2.305212017,2.010325694,2.709023687
2.305832254,2.010881797,2.70968225
2.306452491,2.011437899,2.710340814
2.307072729,2.011994002,2.710999379
2.307692966,2.012550104,2.711657944
2.308313204,2.01306448,2.71234202
2.308933441,2.013578855,2.713026096
2.309553678,2.014093231,2.713710172
2.310173916,2.014607607,2.714394248
2.310794153,2.015121983,2.715078325
2.311414391,2.015636359,2.715762401
2.312034628,2.016150736,2.716446478
2.312654865,2.016665112,2.717130555
2.313275103,2.017179489,2.717814632
2.31389534,2.017693865,2.718498709
2.314515577,2.018208242,2.719182787
2.315135815,2.018722618,2.719866864
2.315756052,2.019236995,2.720550942
2.31637629,2.019751372,2.72123502
2.316996527,2.020265749,2.721919098
2.317616764,2.020780126,2.722603176
2.318237002,2.021294503,2.723287254
2.318857239,2.021808881,2.723971333
2.319477477,2.022323258,2.724655411
2.320097714,2.022837635,2.72533949
2.320717951,2.023352013,2.726023569
2.321338189,2.023866391,2.726707648
2.321958426,2.024380768,2.727391727
2.322578664,2.024895146,2.728075807
2.323198901,2.025409524,2.728759886
2.323819138,2.025923902,2.729443966
2.324439376,2.02643828,2.730128046
2.325059613,2.026952658,2.730812126
2.32567985,2.027467037,2.731496206
2.326300088,2.027981415,2.732180286
2.326920325,2.028495793,2.732864367
2.327540563,2.029010172,2.733548447
2.3281608,2.02952455,2.734232528
2.328781037,2.030038929,2.734916609
2.329401275,2.030553308,2.73560069
2.330021512,2.031067687,2.736284771
2.33064175,2.031582066,2.736968853
2.331261987,2.032096445,2.737652934
2.331882224,2.032610824,2.738337016
2.332502462,2.033125203,2.739021098
2.333122699,2.033639583,2.73970518
2.333742937,2.034153962,2.740389262
2.334363174,2.034668342,2.741073344
2.334983411,2.035182721,2.741757427
2.335603649,2.035697101,2.742441509
2.336223886,2.036211481,2.743125592
2.336844123,2.036725861,2.743809675
2.337464361,2.037240241,2.744493758
2.338084598,2.037754621,2.745177841
2.338704836,2.038269001,2.745861924
2.339325073,2.038783381,2.746546008
2.33994531,2.039297761,2.747230091
2.340565548,2.039812142,2.747914175
2.341185785,2.040326522,2.748598259
2.341806023,2.040840903,2.749282343
2.34242626,2.041355284,2.749966427
2.343046497,2.041869664,2.750650512
2.343666735,2.042384045,2.751334596
2.344286972,2.042898426,2.752018681
2.34490721,2.043412807,2.752702766
2.345527447,2.043927188,2.753386851
2.346147684,2.04444157,2.754070936
2.346767922,2.044955951,2.754755021
2.347388159,2.045470332,2.755439107
2.348008397,2.045984714,2.756123192
2.348628634,2.046499095,2.756807278
2.349248871,2.047013477,2.757491364
2.349869109,2.047527859,2.75817545
2.350489346,2.04804224,2.758859536
2.351109583,2.048556622,2.759543622
2.351729821,2.049071004,2.760227709
2.352350058,2.049585387,2.760911795
2.352970296,2.050099769,2.761595882
2.353590533,2.050614151,2.762279969
2.35421077,2.051128533,2.762964056
2.354831008,2.051642916,2.763648143
2.35545087,2.052156971,2.76433179
2.356070732,2.052671027,2.765015437
2.356690594,2.053185083,2.765699084
2.357310456,2.053699138,2.766382731
2.357930318,2.054213194,2.767066379
2.35855018,2.05472725,2.767750026
2.359170042,2.055241306,2.768433674
2.359789904,2.055755362,2.769117322
2.360409766,2.056269419,2.76980097
2.361029628,2.056783475,2.770484618
2.36164949,2.057297531,2.771168267
2.362269352,2.057811588,2.771851915
2.362889214,2.058325645,2.772535564
2.363509076,2.058839701,2.773219213
2.364128938,2.059353758,2.773902862
2.3647488,2.059867815,2.774586511
2.365368662,2.060381872,2.775270161
2.365988524,2.060895929,2.77595381
2.366608386,2.061409986,2.77663746
2.367228248,2.061924044,2.77732111
2.36784811,2.062438101,2.77800476
2.368467972,2.062952159,2.77868841
2.369087834,2.063466216,2.77937206
2.369707697,2.063980274,2.780055711
2.370327559,2.064491586,2.780663715
2.370947421,2.065002898,2.781271721
2.371567283,2.06551421,2.781879726
2.372187145,2.066025523,2.782487732
2.372807007,2.066536835,2.783095738
2.373426869,2.067048147,2.783703745
2.374046731,2.06755946,2.784311752
2.374666593,2.068070773,2.784919759
2.375286455,2.068582086,2.785527767
2.375906317,2.069093398,2.786135775
2.376526179,2.069604711,2.786743784
2.377146041,2.070116024,2.787351793
2.377765903,2.070627338,2.787959802
2.378385765,2.071138651,2.788567812
2.379005627,2.071649964,2.789175822
2.379625489,2.072161278,2.789783832
2.380245351,2.072672591,2.790391843
2.380865213,2.073183905,2.790999855
2.381485075,2.073695219,2.791607866
2.382104937,2.074206532,2.792215878
2.382724799,2.074717846,2.792823891
2.383344661,2.07522916,2.793431904
2.383964523,2.075740474,2.794039917
2.384584385,2.076251789,2.79464793
2.385204247,2.076763103,2.795255945
2.385824109,2.077274417,2.795863959
2.386443971,2.077785732,2.796471974
2.387063833,2.078297046,2.797079989
2.387683695,2.078808361,2.797688004
2.388303557,2.079319676,2.79829602
2.388923419,2.07983099,2.798904037
2.389543281,2.080342305,2.799512053
2.390163144,2.08085362,2.80012007
2.390783006,2.081364936,2.800728088
2.391402868,2.081876251,2.801336106
2.39202273,2.082387566,2.801944124
2.392642592,2.082898881,2.802552143
2.393262454,2.083410197,2.803160162
2.393882316,2.083921512,2.803768181
2.394502178,2.084432828,2.804376201
2.39512204,2.084944144,2.804984221
2.395741902,2.08545546,2.805592242
2.396361764,2.085966776,2.806200263
2.396981626,2.086478092,2.806808284
2.397601488,2.086989408,2.807416306
2.39822135,2.087500724,2.808024328
2.398841212,2.08801204,2.80863235
2.399461074,2.088523357,2.809240373
2.400080936,2.089034673,2.809848396
2.400700798,2.08954599,2.81045642
2.40132066,2.090057306,2.811064444
2.401940522,2.090568623,2.811672468
2.402560384,2.09107994,2.812280493
2.403180246,2.091591257,2.812888518
2.403800108,2.092102574,2.813496543
2.40441997,2.092613891,2.814104569
2.405039832,2.093125208,2.814712595
2.405659694,2.093636526,2.815320622
2.406279556,2.094147843,2.815928649
2.406899418,2.094659161,2.816536676
2.40751928,2.095170478,2.817144704
2.408139142,2.095681796,2.817752732
2.408759004,2.096193113,2.818360761
2.409378866,2.096704431,2.818968789
2.409998728,2.097215749,2.819576819
2.410618591,2.097727067,2.820184848
2.411238453,2.098238385,2.820792878
2.411858315,2.098749704,2.821400909
2.412478177,2.099261022,2.822008939
2.413098039,2.09977234,2.82261697
2.413717901,2.100283659,2.823225002
2.414337763,2.100794977,2.823833034
2.414957625,2.101306296,2.824441066
2.415577487,2.101817615,2.825049099
2.416197349,2.102328933,2.825657131
2.416817211,2.102840252,2.826265165
2.417437073,2.103351571,2.826873199
2.418056935,2.10386289,2.827481233
2.418676797,2.10437421,2.828089267
2.419296659,2.104885529,2.828697302
2.419916521,2.105396848,2.829305337
2.420536383,2.105908168,2.829913373
2.421156245,2.106419487,2.830521409
2.421776107,2.106930807,2.831129445
2.422395969,2.107442127,2.831737481
2.423015831,2.107953446,2.832345519
2.423635693,2.108464766,2.832953556
2.424255555,2.108976086,2.833561594
2.424875417,2.109487406,2.834169632
2.425495279,2.109998726,2.83477767
2.426115141,2.110510047,2.835385709
2.426735003,2.111021367,2.835993748
2.427354865,2.111532687,2.836601788
2.427974727,2.112044008,2.837209828
2.428594589,2.112555329,2.837817868
2.429214451,2.113066649,2.838425909
2.429834313,2.11357797,2.83903395
2.430454175,2.114089291,2.839641992
2.431074038,2.114600612,2.840250033
2.4316939,2.115111933,2.840858076
2.432313762,2.115667071,2.841461643
2.432933624,2.116222208,2.842065211
2.433553486,2.116777346,2.842668779
2.434173348,2.117332484,2.843272348
2.43479321,2.117887621,2.843875917
2.435413072,2.118442759,2.844479487
2.436032934,2.118997896,2.845083056
2.436652796,2.119553034,2.845686627
2.437272658,2.120108171,2.846290197
2.43789252,2.120663308,2.846893768
2.438512382,2.121218446,2.847497339
2.439132244,2.121773583,2.848100911
2.439752106,2.12232872,2.848704483
2.440371968,2.122883857,2.849308056
2.44099183,2.123438994,2.849911628
2.441611692,2.123994131,2.850515202
2.442231554,2.124549268,2.851118775
2.442851416,2.125104405,2.851722349
2.443471278,2.125659542,2.852325924
2.44409114,2.126214679,2.852929498
2.444711002,2.126769816,2.853533073
2.445330864,2.127324953,2.854136649
2.445950726,2.127880089,2.854740225
2.446570588,2.128435226,2.855343801
2.44719045,2.128990362,2.855947377
2.447810312,2.129545499,2.856550954
2.448430174,2.130100635,2.857154532
2.449050036,2.130655772,2.857758109
2.449669898,2.131210908,2.858361687
2.45028976,2.131766045,2.858965266
2.450909622,2.132321181,2.859568844
2.451529484,2.132876317,2.860172424
2.452149347,2.133431453,2.860776003
2.452769209,2.13398659,2.861379583
2.453389071,2.134541726,2.861983163
2.454008933,2.135096862,2.862586744
2.454628795,2.135651998,2.863190325
2.455248657,2.136207134,2.863793906
2.455868519,2.13676227,2.864397488
2.456488381,2.137317405,2.86500107
2.457108243,2.137872541,2.865604652
2.457728105,2.138427677,2.866208235
2.458347967,2.138982813,2.866811818
2.458967829,2.139537948,2.867415402
2.459587691,2.140093084,2.868018986
2.460207553,2.14064822,2.86862257
2.460827415,2.141203355,2.869226155
2.461447277,2.141758491,2.86982974
2.462067139,2.142313626,2.870433325
2.462687001,2.142868761,2.871036911
2.463306863,2.143423897,2.871640497
2.463926725,2.143979032,2.872244084
2.464546587,2.144534167,2.872847671
2.465166449,2.145089302,2.873451258
2.465786311,2.145644437,2.874054845
2.466406173,2.146199573,2.874658433
2.467026035,2.146754708,2.875262022
2.467645897,2.147309843,2.87586561
2.468265759,2.147864978,2.876469199
2.468885621,2.148420112,2.877072789
2.469505483,2.148975247,2.877676378
2.470125345,2.149530382,2.878279968
2.470745207,2.150085517,2.878883559
2.471365069,2.150640651,2.87948715
2.471984931,2.151195786,2.880090741
2.472604794,2.151750921,2.880694332
2.473224656,2.152306055,2.881297924
2.473844518,2.15286119,2.881901517
2.47446438,2.153416324,2.882505109
2.475084242,2.153971459,2.883108702
2.475704104,2.154526593,2.883712296
2.476323966,2.155081727,2.884315889
2.476943828,2.155636862,2.884919483
2.47756369,2.156191996,2.885523078
2.478183552,2.15674713,2.886126673
2.478803414,2.157302264,2.886730268
2.479423276,2.157857398,2.887333863
2.480043138,2.158412532,2.887937459
2.480663,2.158967666,2.888541055
2.481282862,2.1595228,2.889144652
2.481902724,2.160077934,2.889748249
2.482522586,2.160633068,2.890351846
2.483142448,2.161188202,2.890955444
2.48376231,2.161743336,2.891559042
2.484382172,2.162298469,2.89216264
2.485002034,2.162853603,2.892766239
2.485621896,2.163408736,2.893369838
2.486241758,2.16396387,2.893973437
2.48686162,2.164519004,2.894577037
2.487481482,2.165074137,2.895180637
2.488101344,2.16562927,2.895784237
2.488721206,2.166184404,2.896387838
2.489341068,2.166739537,2.896991439
2.48996093,2.16729467,2.897595041
2.490580792,2.167849804,2.898198643
2.491200654,2.168404937,2.898802245
2.491820516,2.16896007,2.899405848
2.492440378,2.169515203,2.90000945
2.493060241,2.170070336,2.900613054
2.493680103,2.170625469,2.901216657
2.494299965,2.17114376,2.901803062
2.494919827,2.171662051,2.902389467
2.495539689,2.172180342,2.902975872
2.496159551,2.172698633,2.903562277
2.496779413,2.173216924,2.904148683
2.497399275,2.173735215,2.90473509
2.498019137,2.174253506,2.905321496
2.498638999,2.174771797,2.905907904
2.499258861,2.175290088,2.906494311
2.499878723,2.17580838,2.907080719
2.500498585,2.176326671,2.907667127
2.501118447,2.176844963,2.908253536
2.501738309,2.177363254,2.908839945
2.502358171,2.177881546,2.909426355
2.502978033,2.178399837,2.910012765
2.503597895,2.178918129,2.910599175
2.504217757,2.179436421,2.911185586
2.504837619,2.179954713,2.911771997
2.505457481,2.180473005,2.912358409
2.506077343,2.180991297,2.912944821
2.506697205,2.181509589,2.913531233
2.507317067,2.182027881,2.914117646
2.507936929,2.182546173,2.914704059
2.508556791,2.183064465,2.915290472
2.509176653,2.183582757,2.915876886
2.509796515,2.18410105,2.916463301
2.510416377,2.184619342,2.917049715
2.511036239,2.185137635,2.91763613
2.511656101,2.185655927,2.918222546
2.512275963,2.18617422,2.918808962
2.512895825,2.186692513,2.919395378
2.513515688,2.187210805,2.919981795
2.51413555,2.187729098,2.920568212
2.514755412,2.188247391,2.921154629
2.515375274,2.188765684,2.921741047
2.515995136,2.189283977,2.922327466
2.516614998,2.18980227,2.922913884
2.51723486,2.190320563,2.923500303
2.517854722,2.190838856,2.924086723
2.518474584,2.191357149,2.924673142
2.519094446,2.191875442,2.925259563
2.519714308,2.192393736,2.925845983
2.52033417,2.192912029,2.926432404
2.520954032,2.193430323,2.927018826
2.521573894,2.193948616,2.927605247
2.522193756,2.19446691,2.928191669
2.522813618,2.194985203,2.928778092
2.52343348,2.195503497,2.929364515
2.524053342,2.196021791,2.929950938
2.524673204,2.196540085,2.930537362
2.525293066,2.197058379,2.931123786
2.525912928,2.197576673,2.931710211
2.52653279,2.198094967,2.932296635
2.527152652,2.198613261,2.932883061
2.527772514,2.199131555,2.933469486
2.528392376,2.199649849,2.934055912
2.529012238,2.200168143,2.934642339
2.5296321,2.200686438,2.935228766
2.530251962,2.201204732,2.935815193
2.530871824,2.201723026,2.93640162
2.531491686,2.202241321,2.936988048
2.532111548,2.202759615,2.937574477
2.53273141,2.20327791,2.938160905
2.533351272,2.203796205,2.938747334
2.533971135,2.204314499,2.939333764
2.534590997,2.204832794,2.939920194
2.535210859,2.205351089,2.940506624
2.535830721,2.205869384,2.941093055
2.536450583,2.206387679,2.941679486
2.537070445,2.206905974,2.942265917
2.537690307,2.207424269,2.942852349
2.538310169,2.207942564,2.943438781
2.538930031,2.20846086,2.944025213
2.539549893,2.208979155,2.944611646
2.540169755,2.20949745,2.94519808
2.540789617,2.210015746,2.945784513
2.541409479,2.210534041,2.946370947
2.542029341,2.211052337,2.946957382
2.542649203,2.211570632,2.947543817
2.543269065,2.212088928,2.948130252
2.543888927,2.212607224,2.948716688
2.544508789,2.213125519,2.949303123
2.545128651,2.213643815,2.94988956
2.545748513,2.214162111,2.950475997
2.546368375,2.214680407,2.951062434
2.546988237,2.215198703,2.951648871
2.547608099,2.215716999,2.952235309
2.548227961,2.216235295,2.952821747
2.548847823,2.216753591,2.953408186
2.549467685,2.217271888,2.953994625
2.550087547,2.217790184,2.954581064
2.550707409,2.21830848,2.955167504
2.551327271,2.218826777,2.955753944
2.551947133,2.219345073,2.956340384
2.552566995,2.21986337,2.956926825
2.553186857,2.220381666,2.957513266
2.553806719,2.220899963,2.958099708
2.554426582,2.22141826,2.95868615
2.555046444,2.221936556,2.959272592
2.555666306,2.222454853,2.959859035
2.556286168,2.222998231,2.960511764
2.55690603,2.22354161,2.961164494
2.557525892,2.224084988,2.961817223
2.558145754,2.224628366,2.962469953
2.558765616,2.225171744,2.963122683
2.559385478,2.225715122,2.963775413
2.56000534,2.2262585,2.964428143
2.560625202,2.226801878,2.965080874
2.561245064,2.227345256,2.965733604
2.561864926,2.227888634,2.966386335
2.562484788,2.228432012,2.967039066
2.56310465,2.228975391,2.967691798
2.563724512,2.229518769,2.968344529
2.564344374,2.230062147,2.968997261
2.564964236,2.230605525,2.969649992
2.565584098,2.231148903,2.970302724
2.56620396,2.231692281,2.970955456
2.566823822,2.232235659,2.971608189
2.567443684,2.232779036,2.972260921
2.568063546,2.233322414,2.972913654
2.568683408,2.233865792,2.973566387
2.56930327,2.23440917,2.97421912
2.569923132,2.234952548,2.974871853
2.570542994,2.235495926,2.975524586
2.571162856,2.236039304,2.97617732
2.571782718,2.236582682,2.976830054
2.57240258,2.23712606,2.977482788
2.573022442,2.237669438,2.978135522
2.573642304,2.238212815,2.978788256
2.574262166,2.238756193,2.979440991
2.574882028,2.239299571,2.980093725
2.575501891,2.239842949,2.98074646
2.576121753,2.240386327,2.981399195
2.576741615,2.240929704,2.98205193
2.577361477,2.241473082,2.982704666
2.577981339,2.24201646,2.983357401
2.578601201,2.242559838,2.984010137
2.579221063,2.243103215,2.984662873
2.579840925,2.243646593,2.985315609
2.580460787,2.244189971,2.985968346
2.581080649,2.244733348,2.986621082
2.581700511,2.245276726,2.987273819
2.582320373,2.245820104,2.987926556
2.582940235,2.246363481,2.988579293
2.583560097,2.246906859,2.98923203
2.584179959,2.247450237,2.989884767
2.584799821,2.247993614,2.990537505
2.585419683,2.248536992,2.991190242
2.586039545,2.24908037,2.99184298
2.586659407,2.249623747,2.992495718
2.587279269,2.250167125,2.993148457
2.587899131,2.250710502,2.993801195
2.588518993,2.25125388,2.994453934
2.589138855,2.251797257,2.995106673
2.589758717,2.252340635,2.995759412
2.590378579,2.252884012,2.996412151
2.590998441,2.25342739,2.99706489
2.591618303,2.253970767,2.99771763
2.592238165,2.254514145,2.998370369
2.592858027,2.255057522,2.999023109
2.593477889,2.2556009,2.999675849
2.594097751,2.256144277,3.000328589
2.594717613,2.256687655,3.00098133
2.595337475,2.257231032,3.00163407
2.595957338,2.257774409,3.002286811
2.5965772,2.258317787,3.002939552
2.597197062,2.258861164,3.003592293
2.597816924,2.259404542,3.004245035
2.598436786,2.259947919,3.004897776
2.599056648,2.260491296,3.005550518
2.59967651,2.261034674,3.006203259
2.600296372,2.261578051,3.006856001
2.600916234,2.262121428,3.007508744
2.601536096,2.262664806,3.008161486
2.602155958,2.263208183,3.008814228
2.60277582,2.26375156,3.009466971
2.603395682,2.264294937,3.010119714
2.604015544,2.264838315,3.010772457
2.604635406,2.265381692,3.0114252
2.605255268,2.265925069,3.012077944
2.60587513,2.266468446,3.012730687
2.606494992,2.267011824,3.013383431
2.607114854,2.267555201,3.014036175
2.607734716,2.268098578,3.014688919
2.608354578,2.268641955,3.015341663
2.60897444,2.269185332,3.015994408
2.609594302,2.269728709,3.016647152
2.610214164,2.270272087,3.017299897
2.610834026,2.270815464,3.017952642
2.611453888,2.271358841,3.018605387
2.61207375,2.271902218,3.019258132
2.612693612,2.272445595,3.019910878
2.613313474,2.272988972,3.020563624
2.613933336,2.273532349,3.021216369
2.614553198,2.274075726,3.021869115
2.61517306,2.274619103,3.022521862
2.615792922,2.27516248,3.023174608
2.616412785,2.275705857,3.023827354
2.617032647,2.276249234,3.024480101
2.617652509,2.276792611,3.025132848
2.618272371,2.277336881,3.025725143
2.618892233,2.277881151,3.026317439
2.619512095,2.278425421,3.026909735
2.620131957,2.278969691,3.027502032
2.620751819,2.279513961,3.028094328
2.621371681,2.28005823,3.028686626
2.621991543,2.2806025,3.029278923
2.622611405,2.28114677,3.029871221
2.623231267,2.28169104,3.030463519
2.623851129,2.282235309,3.031055817
2.624470991,2.282779579,3.031648116
2.625090853,2.283323849,3.032240415
2.625710715,2.283868118,3.032832715
2.626330577,2.284412388,3.033425014
2.626950439,2.284956658,3.034017314
2.627570301,2.285500927,3.034609615
2.628190163,2.286045197,3.035201916
2.628810025,2.286589467,3.035794217
2.629429887,2.287133736,3.036386518
2.630049749,2.287678006,3.03697882
2.630669611,2.288222276,3.037571122
2.631289473,2.288766545,3.038163424
2.631909335,2.289310815,3.038755727
2.632529197,2.289855084,3.03934803
2.633149059,2.290399354,3.039940334
2.633768921,2.290943623,3.040532637
2.634388783,2.291487893,3.041124941
2.635008645,2.292032162,3.041717246
2.635628507,2.292576432,3.04230955
2.636248369,2.293120701,3.042901856
2.636868232,2.293664971,3.043494161
2.637488094,2.29420924,3.044086467
2.638107956,2.29475351,3.044678773
2.638727818,2.295297779,3.045271079
2.63934768,2.295842048,3.045863386
2.639967542,2.296386318,3.046455693
2.640587404,2.296930587,3.047048
2.641207266,2.297474856,3.047640308
2.641827128,2.298019126,3.048232616
2.64244699,2.298563395,3.048824924
2.643066852,2.299107664,3.049417233
2.643686714,2.299651934,3.050009542
2.644306576,2.300196203,3.050601851
2.644926438,2.300740472,3.051194161
2.6455463,2.301284742,3.051786471
2.646166162,2.301829011,3.052378781
2.646786024,2.30237328,3.052971091
2.647405886,2.302917549,3.053563402
2.648025748,2.303461818,3.054155714
2.64864561,2.304006088,3.054748025
2.649265472,2.304550357,3.055340337
2.649885334,2.305094626,3.055932649
2.650505196,2.305638895,3.056524962
2.651125058,2.306183164,3.057117275
2.65174492,2.306727433,3.057709588
2.652364782,2.307271702,3.058301902
2.652984644,2.307815972,3.058894215
2.653604506,2.308360241,3.05948653
2.654224368,2.30890451,3.060078844
2.65484423,2.309448779,3.060671159
2.655464092,2.309993048,3.061263474
2.656083954,2.310537317,3.061855789
2.656703816,2.311081586,3.062448105
2.657323679,2.311625855,3.063040421
2.657943541,2.312170124,3.063632738
2.658563403,2.312714393,3.064225054
2.659183265,2.313258662,3.064817372
2.659803127,2.313802931,3.065409689
2.660422989,2.3143472,3.066002007
2.661042851,2.314891469,3.066594325
2.661662713,2.315435738,3.067186643
2.662282575,2.315980006,3.067778962
2.662902437,2.316524275,3.068371281
2.663522299,2.317068544,3.0689636
2.664142161,2.317612813,3.06955592
2.664762023,2.318157082,3.070148239
2.665381885,2.318701351,3.07074056
2.666001747,2.31924562,3.07133288
2.666621609,2.319789888,3.071925201
2.667241471,2.320334157,3.072517522
2.667861333,2.320878426,3.073109844
2.668481195,2.321422695,3.073702166
2.669101057,2.321966964,3.074294488
2.669720919,2.322511232,3.07488681
2.670340781,2.323055501,3.075479133
2.670960643,2.32359977,3.076071456
2.671580505,2.324144038,3.07666378
2.672200367,2.324688307,3.077256103
2.672820229,2.325232576,3.077848428
2.673440091,2.325776844,3.078440752
2.674059953,2.326321113,3.079033077
2.674679815,2.326865382,3.079625402
2.675299677,2.32740965,3.080217727
2.675919539,2.327953919,3.080810053
2.676539401,2.328498188,3.081402378
2.677159263,2.329042456,3.081994705
2.677779125,2.329586725,3.082587031
2.678398988,2.330130993,3.083179358
2.67901885,2.330675262,3.083771685
2.679638712,2.33121953,3.084364013
2.680258574,2.33170834,3.08504343
2.680878436,2.33219715,3.085722847
2.681498298,2.33268596,3.086402264
2.68211816,2.33317477,3.087081681
2.682738022,2.33366358,3.087761098
2.683357884,2.33415239,3.088440515
2.683977746,2.334641201,3.089119933
2.684597608,2.335130011,3.08979935
2.68521747,2.335618822,3.090478768
2.685837332,2.336107633,3.091158185
2.686457194,2.336596444,3.091837603
2.687077056,2.337085255,3.092517021
2.687696918,2.337574066,3.093196439
2.68831678,2.338062877,3.093875857
2.688936642,2.338551689,3.094555275
2.689556504,2.3390405,3.095234693
2.690176366,2.339529312,3.095914111
2.690796228,2.340018124,3.096593529
2.69141609,2.340506936,3.097272948
2.692035952,2.340995748,3.097952366
2.692655814,2.34148456,3.098631785
2.693275676,2.341973372,3.099311203
2.693895538,2.342462185,3.099990622
2.6945154,2.342950998,3.100670041
2.695135262,2.34343981,3.10134946
2.695755124,2.343928623,3.102028879
2.696374986,2.344417436,3.102708298
