PTB,95% UI,
1.337011658,1.025188579,1.764237843
1.337062749,1.025220066,1.764255209
1.33711384,1.025251553,1.764272576
1.337164931,1.02528304,1.764289943
1.337216022,1.025314527,1.764307309
1.337267113,1.025346014,1.764324676
1.337318203,1.025377501,1.764342042
1.337369294,1.025408988,1.764359409
1.337420385,1.025440475,1.764376776
1.337471476,1.025471962,1.764394142
1.337522567,1.025503449,1.764411509
1.337573658,1.025534936,1.764428876
1.337624749,1.025566423,1.764446242
1.33767584,1.02559791,1.764463609
1.337726931,1.025629397,1.764480975
1.337778021,1.025660884,1.764498342
1.337829112,1.025692371,1.764515709
1.337880203,1.025723859,1.764533075
1.337931294,1.025755346,1.764550442
1.337982385,1.025786833,1.764567809
1.338033476,1.02581832,1.764585175
1.338084567,1.025849807,1.764602542
1.338135658,1.025881294,1.764619909
1.338186749,1.025912781,1.764637275
1.338237839,1.025944268,1.764654642
1.33828893,1.025975755,1.764672009
1.338340021,1.026007242,1.764689375
1.338391112,1.026038729,1.764706742
1.338442203,1.026070216,1.764724109
1.338493294,1.026101703,1.764741476
1.338544385,1.02613319,1.764758842
1.338595476,1.026164677,1.764776209
1.338646567,1.026196164,1.764793576
1.338697657,1.026227651,1.764810942
1.338748748,1.026259138,1.764828309
1.338799839,1.026290625,1.764845676
1.33885093,1.026322112,1.764863042
1.338902021,1.026353599,1.764880409
1.338953112,1.026385086,1.764897776
1.339004203,1.026416573,1.764915143
1.339055294,1.02644806,1.764932509
1.339106385,1.026479547,1.764949876
1.339157475,1.026511034,1.764967243
1.339208566,1.026542521,1.76498461
1.339259657,1.026574008,1.765001976
1.339310748,1.026605495,1.765019343
1.339361839,1.026636982,1.76503671
1.33941293,1.026668469,1.765054077
1.339464021,1.026699956,1.765071443
1.339515112,1.026731443,1.76508881
1.339566203,1.02676293,1.765106177
1.339617293,1.026794417,1.765123544
1.339668384,1.026825904,1.76514091
1.339719475,1.026845584,1.765161025
1.339770566,1.026865263,1.76518114
1.339821657,1.026884943,1.765201254
1.339872748,1.026904622,1.765221369
1.339923839,1.026924302,1.765241484
1.33997493,1.026943982,1.765261598
1.340026021,1.026963661,1.765281713
1.340077111,1.026983341,1.765301828
1.340128202,1.02700302,1.765321942
1.340179293,1.0270227,1.765342057
1.340230384,1.027042379,1.765362172
1.340281475,1.027062059,1.765382286
1.340332566,1.027081739,1.765402401
1.340383657,1.027101418,1.765422516
1.340434748,1.027121098,1.76544263
1.340485839,1.027140777,1.765462745
1.34053693,1.027160457,1.76548286
1.34058802,1.027180137,1.765502974
1.340639111,1.027199816,1.765523089
1.340690202,1.027219496,1.765543204
1.340741293,1.027239175,1.765563318
1.340792384,1.027258855,1.765583433
1.340843475,1.027278535,1.765603548
1.340894566,1.027298214,1.765623663
1.340945657,1.027317894,1.765643777
1.340996748,1.027337574,1.765663892
1.341047838,1.027357253,1.765684007
1.341098929,1.027376933,1.765704121
1.34115002,1.027396612,1.765724236
1.341201111,1.027416292,1.765744351
1.341252202,1.027435972,1.765764466
1.341303293,1.027455651,1.76578458
1.341354384,1.027475331,1.765804695
1.341405475,1.02749501,1.76582481
1.341456566,1.02751469,1.765844925
1.341507656,1.02753437,1.765865039
1.341558747,1.027554049,1.765885154
1.341609838,1.027573729,1.765905269
1.341660929,1.027593409,1.765925384
1.34171202,1.027613088,1.765945498
1.341763111,1.027632768,1.765965613
1.341814202,1.027652448,1.765985728
1.341865293,1.027672127,1.766005843
1.341916384,1.027691807,1.766025957
1.341967474,1.027711486,1.766046072
1.342018565,1.027731166,1.766066187
1.342069656,1.027750846,1.766086302
1.342120747,1.027770525,1.766106416
1.342171838,1.027790205,1.766126531
1.342222929,1.027809885,1.766146646
1.34227402,1.027829564,1.766166761
1.342325111,1.027849244,1.766186876
1.342376202,1.027868924,1.76620699
1.342427292,1.027888603,1.766227105
1.342478383,1.027908283,1.76624722
1.342529474,1.027927963,1.766267335
1.342580565,1.027947642,1.76628745
1.342631656,1.027967322,1.766307565
1.342682747,1.027987002,1.766327679
1.342733838,1.028006681,1.766347794
1.342784929,1.028026361,1.766367909
1.34283602,1.02804604,1.766388024
1.34288711,1.02806572,1.766408139
1.342938201,1.0280854,1.766428254
1.342989292,1.028105079,1.766448368
1.343040383,1.028124759,1.766468483
1.343091474,1.028144439,1.766488598
1.343142565,1.028164118,1.766508713
1.343193656,1.028183798,1.766528828
1.343244747,1.028203478,1.766548943
1.343295838,1.028223158,1.766569057
1.343346928,1.028242837,1.766589172
1.343398019,1.028262517,1.766609287
1.34344911,1.028282197,1.766629402
1.343500201,1.028301876,1.766649517
1.343551292,1.028321556,1.766669632
1.343602383,1.028341236,1.766689747
1.343653474,1.028360915,1.766709862
1.343704565,1.028380595,1.766729977
1.343755656,1.028400275,1.766750091
1.343806746,1.028419954,1.766770206
1.343857837,1.028439634,1.766790321
1.343908928,1.028459314,1.766810436
1.343960019,1.028478993,1.766830551
1.34401111,1.028498673,1.766850666
1.344062201,1.028518353,1.766870781
1.344113292,1.028538032,1.766890896
1.344164383,1.028557712,1.766911011
1.344215474,1.028577392,1.766931126
1.344266564,1.028597072,1.766951241
1.344317655,1.028616751,1.766971355
1.344368746,1.028636431,1.76699147
1.344419837,1.028656111,1.767011585
1.344470928,1.02867579,1.7670317
1.344522019,1.02869547,1.767051815
1.34457311,1.02871515,1.76707193
1.344624201,1.02873483,1.767092045
1.344675292,1.028754509,1.76711216
1.344726382,1.028774189,1.767132275
1.344777473,1.028793869,1.76715239
1.344828564,1.028823951,1.767171322
1.344879655,1.028854033,1.767190253
1.344930746,1.028884115,1.767209185
1.344981837,1.028914197,1.767228117
1.345032928,1.028944279,1.767247048
1.345084019,1.028974361,1.76726598
1.34513511,1.029004443,1.767284911
1.3451862,1.029034525,1.767303843
1.345237291,1.029064607,1.767322775
1.345288382,1.029094689,1.767341707
1.345339473,1.029124771,1.767360638
1.345390564,1.029154853,1.76737957
1.345441655,1.029184936,1.767398502
1.345492746,1.029215018,1.767417433
1.345543837,1.0292451,1.767436365
1.345594928,1.029275182,1.767455297
1.345646018,1.029305264,1.767474228
1.345697109,1.029335346,1.76749316
1.3457482,1.029365428,1.767512092
1.345799291,1.02939551,1.767531023
1.345850382,1.029425592,1.767549955
1.345901473,1.029455674,1.767568887
1.345952564,1.029485756,1.767587819
1.346003655,1.029515838,1.76760675
1.346054746,1.02954592,1.767625682
1.346105837,1.029576002,1.767644614
1.346156927,1.029606085,1.767663545
1.346208018,1.029636167,1.767682477
1.346259109,1.029666249,1.767701409
1.3463102,1.029696331,1.767720341
1.346361291,1.029726413,1.767739272
1.346412382,1.029756495,1.767758204
1.346463473,1.029786577,1.767777136
1.346514564,1.029816659,1.767796068
1.346565655,1.029846741,1.767814999
1.346616745,1.029876823,1.767833931
1.346667836,1.029906905,1.767852863
1.346718927,1.029936987,1.767871795
1.346770018,1.02996707,1.767890726
1.346821109,1.029997152,1.767909658
1.3468722,1.030027234,1.76792859
1.346923291,1.030057316,1.767947522
1.346974382,1.030087398,1.767966454
1.347025473,1.03011748,1.767985385
1.347076563,1.030147562,1.768004317
1.347127654,1.030177644,1.768023249
1.347178745,1.030207726,1.768042181
1.347229836,1.030237808,1.768061113
1.347280927,1.03026789,1.768080044
1.347332018,1.030297973,1.768098976
1.347383109,1.030328055,1.768117908
1.3474342,1.030358137,1.76813684
1.347485291,1.030388219,1.768155772
1.347536381,1.030418301,1.768174703
1.347587472,1.030448383,1.768193635
1.347638563,1.030478465,1.768212567
1.347689654,1.030508547,1.768231499
1.347740745,1.030538629,1.768250431
1.347791836,1.030568711,1.768269363
1.347842927,1.030598794,1.768288294
1.347894018,1.030628876,1.768307226
1.347945109,1.030658958,1.768326158
1.347996199,1.03068904,1.76834509
1.34804729,1.030719122,1.768364022
1.348098381,1.030749204,1.768382954
1.348149472,1.030779286,1.768401885
1.348200563,1.030809368,1.768420817
1.348251654,1.03083945,1.768439749
1.348302745,1.030869532,1.768458681
1.348353836,1.030899615,1.768477613
1.348404927,1.030929697,1.768496545
1.348456017,1.030959779,1.768515477
1.348507108,1.030989861,1.768534409
1.348558199,1.031019943,1.76855334
1.34860929,1.031050025,1.768572272
1.348660381,1.031080107,1.768591204
1.348711472,1.031110189,1.768610136
1.348762563,1.031140271,1.768629068
1.348813654,1.031170354,1.768648
1.348864745,1.031200436,1.768666932
1.348915835,1.031230518,1.768685864
1.348966926,1.0312606,1.768704796
1.349018017,1.031290682,1.768723728
1.349069108,1.031320764,1.76874266
1.349120199,1.031350846,1.768761591
1.34917129,1.031380928,1.768780523
1.349222381,1.03141101,1.768799455
1.349273472,1.031441093,1.768818387
1.349324563,1.031471175,1.768837319
1.349375653,1.031501257,1.768856251
1.349426744,1.031531339,1.768875183
1.349477835,1.031561421,1.768894115
1.349528926,1.031591503,1.768913047
1.349580017,1.031621585,1.768931979
1.349631108,1.031651667,1.768950911
1.349682199,1.03168175,1.768969843
1.34973329,1.031711832,1.768988775
1.349784381,1.031741914,1.769007707
1.349835471,1.031771996,1.769026639
1.349886562,1.031802078,1.769045571
1.349937653,1.03183216,1.769045509
1.349988744,1.031862242,1.769045447
1.350039835,1.031892324,1.769045385
1.350090926,1.031922407,1.769045323
1.350142017,1.031952489,1.769045261
1.350193108,1.031982571,1.7690452
1.350244199,1.032012653,1.769045138
1.350295289,1.032042735,1.769045076
1.35034638,1.032072817,1.769045014
1.350397471,1.032102899,1.769044952
1.350448562,1.032132981,1.769044891
1.350499653,1.032163064,1.769044829
1.350550744,1.032193146,1.769044767
1.350601835,1.032223228,1.769044705
1.350652926,1.03225331,1.769044643
1.350704017,1.032283392,1.769044582
1.350755107,1.032313474,1.76904452
1.350806198,1.032343556,1.769044458
1.350857289,1.032373639,1.769044396
1.35090838,1.032403721,1.769044335
1.350959471,1.032433803,1.769044273
1.351010562,1.032463885,1.769044211
1.351061653,1.032493967,1.769044149
1.351112744,1.032524049,1.769044088
1.351163835,1.032554131,1.769044026
1.351214925,1.032584214,1.769043964
1.351266016,1.032614296,1.769043902
1.351317107,1.032644378,1.769043841
1.351368198,1.03267446,1.769043779
1.351419289,1.032704542,1.769043717
1.35147038,1.032734624,1.769043656
1.351521471,1.032764706,1.769043594
1.351572562,1.032794789,1.769043532
1.351623653,1.032824871,1.76904347
1.351674744,1.032854953,1.769043409
1.351725834,1.032885035,1.769043347
1.351776925,1.032915117,1.769043285
1.351828016,1.032945199,1.769043224
1.351879107,1.032975281,1.769043162
1.351930198,1.033005364,1.7690431
1.351981289,1.033035446,1.769043039
1.35203238,1.033065528,1.769042977
1.352083471,1.03309561,1.769042915
1.352134562,1.033125692,1.769042854
1.352185652,1.033155774,1.769042792
1.352236743,1.033185856,1.769042731
1.352287834,1.033215939,1.769042669
1.352338925,1.033246021,1.769042607
1.352390016,1.033276103,1.769042546
1.352441107,1.033306185,1.769042484
1.352492198,1.033336267,1.769042422
1.352543289,1.033366349,1.769042361
1.35259438,1.033396432,1.769042299
1.35264547,1.033426514,1.769042238
1.352696561,1.033456596,1.769042176
1.352747652,1.033486678,1.769042114
1.352798743,1.03351676,1.769042053
1.352849834,1.033546842,1.769041991
1.352900925,1.033576925,1.76904193
1.352952016,1.033607007,1.769041868
1.353003107,1.033637089,1.769041807
1.353054198,1.033667171,1.769041745
1.353105288,1.033697253,1.769041683
1.353156379,1.033727335,1.769041622
1.35320747,1.033757418,1.76904156
1.353258561,1.0337875,1.769041499
1.353309652,1.033817582,1.769041437
1.353360743,1.033847664,1.769041376
1.353411834,1.033877746,1.769041314
1.353462925,1.033907828,1.769041253
1.353514016,1.033937911,1.769041191
1.353565106,1.033967993,1.76904113
1.353616197,1.033998075,1.769041068
1.353667288,1.034028157,1.769041007
1.353718379,1.034058239,1.769040945
1.35376947,1.034088321,1.769040884
1.353820561,1.034118404,1.769040822
1.353871652,1.034148486,1.769040761
1.353922743,1.034178568,1.769040699
1.353973834,1.03420865,1.769040638
1.354024924,1.034238732,1.769040576
1.354076015,1.034268814,1.769040515
1.354127106,1.034298897,1.769040453
1.354178197,1.034328979,1.769040392
1.354229288,1.034359061,1.76904033
1.354280379,1.034389143,1.769040269
1.35433147,1.034419225,1.769040207
1.354382561,1.034449307,1.769040146
1.354433652,1.03447939,1.769040084
1.354484742,1.034509472,1.769040023
1.354535833,1.034539554,1.769039962
1.354586924,1.034569636,1.7690399
1.354638015,1.034599718,1.769039839
1.354689106,1.034629801,1.769039777
1.354740197,1.034659883,1.769039716
1.354791288,1.034689965,1.769039654
1.354842379,1.034720047,1.769039593
1.35489347,1.034750129,1.769039532
1.35494456,1.034780211,1.76903947
1.354995651,1.034810294,1.769039409
1.355046742,1.034840376,1.769115846
1.355097833,1.034870458,1.769192284
1.355148924,1.03490054,1.769268721
1.355200015,1.034930622,1.769345159
1.355251106,1.034960705,1.769421597
1.355302197,1.034990787,1.769498034
1.355353288,1.035020869,1.769574472
1.355404378,1.035050951,1.769650909
1.355455469,1.035081033,1.769727347
1.35550656,1.035111116,1.769803784
1.355557651,1.035141198,1.769880222
1.355608742,1.03517128,1.769956659
1.355659833,1.035201362,1.770033097
1.355710924,1.035231444,1.770109534
1.355762015,1.035261527,1.770185972
1.355813106,1.035291609,1.77026241
1.355864196,1.035321691,1.770338847
1.355915287,1.035351773,1.770415285
1.355966378,1.035381855,1.770491722
1.356017469,1.035411938,1.77056816
1.35606856,1.03544202,1.770644597
1.356119651,1.035472102,1.770721035
1.356170742,1.035502184,1.770797472
1.356221833,1.035532266,1.77087391
1.356272924,1.035562349,1.770950347
1.356324014,1.035592431,1.771026785
1.356375105,1.035622513,1.771103222
1.356426196,1.035652595,1.77117966
1.356477287,1.035682677,1.771256097
1.356528378,1.03571276,1.771332535
1.356579469,1.035742842,1.771408972
1.35663056,1.035772924,1.77148541
1.356681651,1.035803006,1.771561848
1.356732742,1.035833088,1.771638285
1.356783832,1.035863171,1.771714723
1.356834923,1.035893253,1.77179116
1.356886014,1.035923335,1.771867598
1.356937105,1.035953417,1.771944035
1.356988196,1.035983499,1.772020473
1.357039287,1.036013582,1.77209691
1.357090378,1.036043664,1.772173348
1.357141469,1.036073746,1.772249785
1.35719256,1.036103828,1.772326223
1.357243651,1.03613391,1.77240266
1.357294741,1.036163993,1.772479098
1.357345832,1.036194075,1.772555535
1.357396923,1.036224157,1.772631973
1.357448014,1.036254239,1.77270841
1.357499105,1.036284322,1.772784848
1.357550196,1.036314404,1.772861285
1.357601287,1.036344486,1.772937723
1.357652378,1.036374568,1.77301416
1.357703469,1.03640465,1.773090598
1.357754559,1.036434733,1.773167035
1.35780565,1.036464815,1.773243473
1.357856741,1.036494897,1.77331991
1.357907832,1.036524979,1.773396348
1.357958923,1.036555062,1.773472785
1.358010014,1.036585144,1.773549223
1.358061105,1.036615226,1.77362566
1.358112196,1.036645308,1.773702098
1.358163287,1.03667539,1.773778535
1.358214377,1.036705473,1.773854973
1.358265468,1.036735555,1.77393141
1.358316559,1.036765637,1.774007848
1.35836765,1.036795719,1.774084286
1.358418741,1.036825802,1.774160723
1.358469832,1.036855884,1.774237161
1.358520923,1.036885966,1.774313598
1.358572014,1.036916048,1.774390036
1.358623105,1.03694613,1.774466473
1.358674195,1.036976213,1.774542911
1.358725286,1.037006295,1.774619348
1.358776377,1.037036377,1.774695786
1.358827468,1.037066459,1.774772223
1.358878559,1.037096542,1.774848661
1.35892965,1.037126624,1.774925098
1.358980741,1.037156706,1.775001535
1.359031832,1.037186788,1.775077973
1.359082923,1.037216871,1.77515441
1.359134013,1.037246953,1.775230848
1.359185104,1.037277035,1.775307285
1.359236195,1.037307117,1.775383723
1.359287286,1.0373372,1.77546016
1.359338377,1.037367282,1.775536598
1.359389468,1.037397364,1.775613035
1.359440559,1.037427446,1.775689473
1.35949165,1.037457528,1.77576591
1.359542741,1.037487611,1.775842348
1.359593831,1.037517693,1.775918785
1.359644922,1.037547775,1.775995223
1.359696013,1.037577857,1.77607166
1.359747104,1.03760794,1.776148098
1.359798195,1.037638022,1.776224535
1.359849286,1.037668104,1.776300973
1.359900377,1.037698186,1.77637741
1.359951468,1.037728269,1.776453848
1.360002559,1.037758351,1.776530285
1.360053649,1.037788433,1.776606723
1.36010474,1.037818515,1.77668316
1.360155831,1.037845488,1.776773571
1.360206922,1.03787246,1.776863982
1.360258013,1.037899433,1.776954393
1.360309104,1.037926406,1.777044804
1.360360195,1.037953378,1.777135214
1.360411286,1.037980351,1.777225625
1.360462377,1.038007323,1.777316036
1.360513467,1.038034296,1.777406447
1.360564558,1.038061268,1.777496858
1.360615649,1.038088241,1.777587268
1.36066674,1.038115214,1.777677679
1.360717831,1.038142186,1.77776809
1.360768922,1.038169159,1.777858501
1.360820013,1.038196131,1.777948912
1.360871104,1.038223104,1.778039322
1.360922195,1.038250076,1.778129733
1.360973285,1.038277049,1.778220144
1.361024376,1.038304021,1.778310555
1.361075467,1.038330994,1.778400966
1.361126558,1.038357967,1.778491376
1.361177649,1.038384939,1.778581787
1.36122874,1.038411912,1.778672198
1.361279831,1.038438884,1.778762609
1.361330922,1.038465857,1.778853019
1.361382013,1.038492829,1.77894343
1.361433103,1.038519802,1.779033841
1.361484194,1.038546775,1.779124252
1.361535285,1.038573747,1.779214663
1.361586376,1.03860072,1.779305073
1.361637467,1.038627692,1.779395484
1.361688558,1.038654665,1.779485895
1.361739649,1.038681637,1.779576306
1.36179074,1.03870861,1.779666716
1.361841831,1.038735583,1.779757127
1.361892921,1.038762555,1.779847538
1.361944012,1.038789528,1.779937949
1.361995103,1.0388165,1.78002836
1.362046194,1.038843473,1.78011877
1.362097285,1.038870446,1.780209181
1.362148376,1.038897418,1.780299592
1.362199467,1.038924391,1.780390003
1.362250558,1.038951363,1.780480413
1.362301649,1.038978336,1.780570824
1.36235274,1.039005308,1.780661235
1.36240383,1.039032281,1.780751646
1.362454921,1.039059254,1.780842056
1.362506012,1.039086226,1.780932467
1.362557103,1.039113199,1.781022878
1.362608194,1.039140171,1.781113289
1.362659285,1.039167144,1.781203699
1.362710376,1.039194117,1.78129411
1.362761467,1.039221089,1.781384521
1.362812558,1.039248062,1.781474932
1.362863648,1.039275034,1.781565342
1.362914739,1.039302007,1.781655753
1.36296583,1.03932898,1.781746164
1.363016921,1.039355952,1.781836574
1.363068012,1.039382925,1.781926985
1.363119103,1.039409897,1.782017396
1.363170194,1.03943687,1.782107807
1.363221285,1.039463843,1.782198217
1.363272376,1.039490815,1.782288628
1.363323466,1.039517788,1.782379039
1.363374557,1.03954476,1.78246945
1.363425648,1.039571733,1.78255986
1.363476739,1.039598706,1.782650271
1.36352783,1.039625678,1.782740682
1.363578921,1.039652651,1.782831092
1.363630012,1.039679623,1.782921503
1.363681103,1.039706596,1.783011914
1.363732194,1.039733569,1.783102325
1.363783284,1.039760541,1.783192735
1.363834375,1.039787514,1.783283146
1.363885466,1.039814486,1.783373557
1.363936557,1.039841459,1.783463967
1.363987648,1.039868432,1.783554378
1.364038739,1.039895404,1.783644789
1.36408983,1.039922377,1.783735199
1.364140921,1.03994935,1.78382561
1.364192012,1.039976322,1.783916021
1.364243102,1.040003295,1.784006432
1.364294193,1.040030267,1.784096842
1.364345284,1.04005724,1.784187253
1.364396375,1.040084213,1.784277664
1.364447466,1.040111185,1.784368074
1.364498557,1.040138158,1.784458485
1.364549648,1.040165131,1.784548896
1.364600739,1.040192103,1.784639306
1.36465183,1.040219076,1.784729717
1.36470292,1.040246048,1.784820128
1.364754011,1.040273021,1.784910538
1.364805102,1.040299994,1.785000949
1.364856193,1.040326966,1.78509136
1.364907284,1.040353939,1.78518177
1.364958375,1.040380912,1.785272181
1.365009466,1.040407884,1.785362592
1.365060557,1.040434857,1.785453002
1.365111648,1.040461829,1.785543413
1.365162738,1.040488802,1.785633824
1.365213829,1.040515775,1.785724234
1.36526492,1.040516364,1.785784158
1.365316011,1.040516954,1.785844082
1.365367102,1.040517544,1.785904006
1.365418193,1.040518133,1.78596393
1.365469284,1.040518723,1.786023854
1.365520375,1.040519313,1.786083778
1.365571466,1.040519902,1.786143702
1.365622556,1.040520492,1.786203626
1.365673647,1.040521082,1.78626355
1.365724738,1.040521671,1.786323474
1.365775829,1.040522261,1.786383398
1.36582692,1.04052285,1.786443322
1.365878011,1.04052344,1.786503246
1.365929102,1.04052403,1.78656317
1.365980193,1.040524619,1.786623094
1.366031284,1.040525209,1.786683018
1.366082374,1.040525799,1.786742942
1.366133465,1.040526389,1.786802866
1.366184556,1.040526978,1.78686279
1.366235647,1.040527568,1.786922715
1.366286738,1.040528158,1.786982639
1.366337829,1.040528747,1.787042563
1.36638892,1.040529337,1.787102487
1.366440011,1.040529927,1.787162411
1.366491102,1.040530516,1.787222335
1.366542192,1.040531106,1.787282259
1.366593283,1.040531696,1.787342183
1.366644374,1.040532285,1.787402107
1.366695465,1.040532875,1.787462031
1.366746556,1.040533465,1.787521955
1.366797647,1.040534055,1.787581879
1.366848738,1.040534644,1.787641803
1.366899829,1.040535234,1.787701727
1.36695092,1.040535824,1.787761651
1.36700201,1.040536413,1.787821575
1.367053101,1.040537003,1.787881499
1.367104192,1.040537593,1.787941423
1.367155283,1.040538183,1.788001347
1.367206374,1.040538772,1.788061271
1.367257465,1.040539362,1.788121195
1.367308556,1.040539952,1.788181119
1.367359647,1.040540542,1.788241043
1.367410738,1.040541131,1.788300967
1.367461828,1.040541721,1.788360891
1.367512919,1.040542311,1.788420815
1.36756401,1.040542901,1.788480739
1.367615101,1.04054349,1.788540663
1.367666192,1.04054408,1.788600587
1.367717283,1.04054467,1.788660511
1.367768374,1.04054526,1.788720435
1.367819465,1.040545849,1.788780359
1.367870556,1.040546439,1.788840283
1.367921647,1.040547029,1.788900207
1.367972737,1.040547619,1.788960131
1.368023828,1.040548209,1.789020055
1.368074919,1.040548798,1.789079979
1.36812601,1.040549388,1.789139903
1.368177101,1.040549978,1.789199827
1.368228192,1.040550568,1.789259751
1.368279283,1.040551157,1.789319675
1.368330374,1.040551747,1.789379599
1.368381465,1.040552337,1.789439523
1.368432555,1.040552927,1.789499447
1.368483646,1.040553517,1.789559371
1.368534737,1.040554106,1.789619295
1.368585828,1.040554696,1.78967922
1.368636919,1.040555286,1.789739144
1.36868801,1.040555876,1.789799068
1.368739101,1.040556466,1.789858992
1.368790192,1.040557055,1.789918916
1.368841283,1.040557645,1.78997884
1.368892373,1.040558235,1.790038764
1.368943464,1.040558825,1.790098688
1.368994555,1.040559415,1.790158612
1.369045646,1.040560005,1.790218536
1.369096737,1.040560594,1.79027846
1.369147828,1.040561184,1.790338384
1.369198919,1.040561774,1.790398308
1.36925001,1.040562364,1.790458232
1.369301101,1.040562954,1.790518156
1.369352191,1.040563544,1.79057808
1.369403282,1.040564133,1.790638004
1.369454373,1.040564723,1.790697928
1.369505464,1.040565313,1.790757852
1.369556555,1.040565903,1.790817776
1.369607646,1.040566493,1.7908777
1.369658737,1.040567083,1.790937624
1.369709828,1.040567673,1.790997548
1.369760919,1.040568262,1.791057472
1.369812009,1.040568852,1.791117396
1.3698631,1.040569442,1.79117732
1.369914191,1.040570032,1.791237245
1.369965282,1.040570622,1.791297169
1.370016373,1.040571212,1.791357093
1.370067464,1.040571802,1.791417017
1.370118555,1.040572392,1.791476941
1.370169646,1.040572981,1.791536865
1.370220737,1.040573571,1.791596789
1.370271827,1.040574161,1.791656713
1.370322918,1.040574751,1.791716637
1.370374009,1.040575341,1.791804494
1.3704251,1.040575931,1.791892351
1.370476191,1.040576521,1.791980209
1.370527282,1.040577111,1.792068066
1.370578373,1.040577701,1.792155923
1.370629464,1.04057829,1.79224378
1.370680555,1.04057888,1.792331637
1.370731645,1.04057947,1.792419495
1.370782736,1.04058006,1.792507352
1.370833827,1.04058065,1.792595209
1.370884918,1.04058124,1.792683066
1.370936009,1.04058183,1.792770923
1.3709871,1.04058242,1.79285878
1.371038191,1.04058301,1.792946638
1.371089282,1.0405836,1.793034495
1.371140373,1.04058419,1.793122352
1.371191463,1.04058478,1.793210209
1.371242554,1.04058537,1.793298066
1.371293645,1.040585959,1.793385924
1.371344736,1.040586549,1.793473781
1.371395827,1.040587139,1.793561638
1.371446918,1.040587729,1.793649495
1.371498009,1.040588319,1.793737352
1.3715491,1.040588909,1.793825209
1.371600191,1.040589499,1.793913067
1.371651281,1.040590089,1.794000924
1.371702372,1.040590679,1.794088781
1.371753463,1.040591269,1.794176638
1.371804554,1.040591859,1.794264495
1.371855645,1.040592449,1.794352352
1.371906736,1.040593039,1.79444021
1.371957827,1.040593629,1.794528067
1.372008918,1.040594219,1.794615924
1.372060009,1.040594809,1.794703781
1.372111099,1.040595399,1.794791638
1.37216219,1.040595989,1.794879495
1.372213281,1.040596579,1.794967353
1.372264372,1.040597169,1.79505521
1.372315463,1.040597759,1.795143067
1.372366554,1.040598349,1.795230924
1.372417645,1.040598939,1.795318781
1.372468736,1.040599529,1.795406638
1.372519827,1.040600119,1.795494495
1.372570917,1.040600709,1.795582353
1.372622008,1.040601299,1.79567021
1.372673099,1.040601889,1.795758067
1.37272419,1.040602479,1.795845924
1.372775281,1.040603069,1.795933781
1.372826372,1.040603659,1.796021638
1.372877463,1.040604249,1.796109495
1.372928554,1.040604839,1.796197353
1.372979645,1.040605429,1.79628521
1.373030735,1.040606019,1.796373067
1.373081826,1.040606609,1.796460924
1.373132917,1.040607199,1.796548781
1.373184008,1.040607789,1.796636638
1.373235099,1.040608379,1.796724495
1.37328619,1.040608969,1.796812353
1.373337281,1.040609559,1.79690021
1.373388372,1.040610149,1.796988067
1.373439463,1.040610739,1.797075924
1.373490554,1.040611329,1.797163781
1.373541644,1.040611919,1.797251638
1.373592735,1.040612509,1.797339495
1.373643826,1.040613099,1.797427352
1.373694917,1.040613689,1.797515209
1.373746008,1.04061428,1.797603067
1.373797099,1.04061487,1.797690924
1.37384819,1.04061546,1.797778781
1.373899281,1.04061605,1.797866638
1.373950372,1.04061664,1.797954495
1.374001462,1.04061723,1.798042352
1.374052553,1.04061782,1.798130209
1.374103644,1.04061841,1.798218066
1.374154735,1.040619,1.798305923
1.374205826,1.04061959,1.798393781
1.374256917,1.04062018,1.798481638
1.374308008,1.04062077,1.798569495
1.374359099,1.04062136,1.798657352
1.37441019,1.040621951,1.798745209
1.37446128,1.040622541,1.798833066
1.374512371,1.040623131,1.798920923
1.374563462,1.040623721,1.79900878
1.374614553,1.040624311,1.799096637
1.374665644,1.040624901,1.799184494
1.374716735,1.040625491,1.799272351
1.374767826,1.040626081,1.799360209
1.374818917,1.040626671,1.799448066
1.374870008,1.040627262,1.799535923
1.374921098,1.040627852,1.79962378
1.374972189,1.040628442,1.799711637
1.37502328,1.040629032,1.799799494
1.375074371,1.040629622,1.799887351
1.375125462,1.040630212,1.799975208
1.375176553,1.040630802,1.800063065
1.375227644,1.040631392,1.800150922
1.375278735,1.040631983,1.800238779
1.375329826,1.040632573,1.800326636
1.375380916,1.040633163,1.800414494
1.375432007,1.040633753,1.800502351
1.375483098,1.040634343,1.800602702
1.375534189,1.040634933,1.800703053
1.37558528,1.040635523,1.800803405
1.375636371,1.040636114,1.800903756
1.375687462,1.040636704,1.801004108
1.375738553,1.040637294,1.801104459
1.375789644,1.040637884,1.801204811
1.375840734,1.040638474,1.801305162
1.375891825,1.040639064,1.801405513
1.375942916,1.040639655,1.801505865
1.375994007,1.040640245,1.801606216
1.376045098,1.040640835,1.801706568
1.376096189,1.040641425,1.801806919
1.37614728,1.040642015,1.80190727
1.376198371,1.040642605,1.802007622
1.376249462,1.040643196,1.802107973
1.376300552,1.040643786,1.802208325
1.376351643,1.040644376,1.802308676
1.376402734,1.040644966,1.802409027
1.376453825,1.040645556,1.802509379
1.376504916,1.040646147,1.80260973
1.376556007,1.040646737,1.802710082
1.376607098,1.040647327,1.802810433
1.376658189,1.040647917,1.802910784
