DM,95% UI,
1.341972254,1.200703632,1.49678515
1.341991264,1.200710904,1.496890183
1.342010274,1.200718175,1.496995216
1.342029284,1.200725447,1.497100248
1.342048294,1.200732719,1.497205281
1.342067304,1.20073999,1.497310314
1.342086314,1.200747262,1.497415346
1.342105324,1.200754533,1.497520379
1.342124334,1.200761805,1.497625412
1.342143343,1.200769076,1.497730444
1.342162353,1.200776348,1.497835477
1.342181363,1.20078362,1.49794051
1.342200373,1.200790891,1.498045542
1.342219383,1.200798163,1.498150575
1.342238393,1.200805434,1.498255608
1.342257403,1.200812706,1.49836064
1.342276413,1.200819977,1.498465673
1.342295423,1.200827249,1.498570706
1.342314433,1.200834521,1.498675738
1.342333443,1.200841792,1.498780771
1.342352452,1.200849064,1.498885804
1.342371462,1.200856335,1.498990836
1.342390472,1.200863607,1.499095869
1.342409482,1.200870878,1.499200902
1.342428492,1.20087815,1.499305934
1.342447502,1.200885422,1.499410967
1.342466512,1.200892693,1.499515999
1.342485522,1.200899965,1.499621032
1.342504532,1.200907236,1.499726065
1.342523542,1.200914508,1.499831097
1.342542552,1.200921779,1.49993613
1.342561561,1.200929051,1.500041163
1.342580571,1.200936323,1.500146195
1.342599581,1.200943594,1.500251228
1.342618591,1.200950866,1.500356261
1.342637601,1.200958137,1.500461293
1.342656611,1.200965409,1.500566326
1.342675621,1.200972681,1.500671359
1.342694631,1.200979952,1.500776391
1.342713641,1.200987224,1.500881424
1.342732651,1.200994495,1.500986456
1.342751661,1.201001767,1.501091489
1.34277067,1.201009038,1.501196522
1.34278968,1.20101631,1.501301554
1.34280869,1.201023582,1.501406587
1.3428277,1.201030853,1.50151162
1.34284671,1.201038125,1.501616652
1.34286572,1.201045396,1.501721685
1.34288473,1.201062583,1.501818021
1.34290374,1.20107977,1.501914358
1.34292275,1.201096957,1.502010694
1.34294176,1.201114145,1.502107031
1.34296077,1.201131332,1.502203367
1.342979779,1.201148519,1.502299703
1.342998789,1.201165706,1.50239604
1.343017799,1.201182893,1.502492376
1.343036809,1.20120008,1.502588713
1.343055819,1.201217267,1.502685049
1.343074829,1.201234454,1.502781386
1.343093839,1.201251641,1.502877722
1.343112849,1.201268828,1.502974058
1.343131859,1.201286015,1.503070395
1.343150869,1.201303202,1.503166731
1.343169879,1.201320389,1.503263068
1.343188888,1.201337576,1.503359404
1.343207898,1.201354763,1.503455741
1.343226908,1.201371951,1.503552077
1.343245918,1.201389138,1.503648413
1.343264928,1.201406325,1.50374475
1.343283938,1.201423512,1.503841086
1.343302948,1.201440699,1.503937423
1.343321958,1.201457886,1.504033759
1.343340968,1.201475073,1.504130096
1.343359978,1.20149226,1.504226432
1.343378988,1.201509447,1.504322768
1.343397997,1.201526634,1.504419105
1.343417007,1.201543821,1.504515441
1.343436017,1.201561008,1.504611778
1.343455027,1.201578195,1.504708114
1.343474037,1.201595382,1.50480445
1.343493047,1.201612569,1.504900787
1.343512057,1.201629756,1.504997123
1.343531067,1.201646944,1.50509346
1.343550077,1.201664131,1.505189796
1.343569087,1.201681318,1.505286132
1.343588097,1.201698505,1.505382469
1.343607106,1.201715692,1.505478805
1.343626116,1.201732879,1.505575142
1.343645126,1.201750066,1.505671478
1.343664136,1.201767253,1.505767815
1.343683146,1.20178444,1.505864151
1.343702156,1.201801627,1.505960487
1.343721166,1.201818814,1.506056824
1.343740176,1.201836001,1.50615316
1.343759186,1.201853188,1.506249497
1.343778196,1.201870375,1.506345833
1.343797206,1.201887562,1.506442169
1.343816215,1.20190475,1.506538506
1.343835225,1.201921937,1.506634842
1.343854235,1.201939124,1.506731179
1.343873245,1.201956311,1.506827515
1.343892255,1.201973498,1.506923851
1.343911265,1.201990685,1.507020188
1.343930275,1.202007872,1.507116524
1.343949285,1.202025059,1.507212861
1.343968295,1.202042246,1.507309197
1.343987305,1.202059433,1.507405533
1.344006315,1.20207662,1.50750187
1.344025324,1.202093807,1.507598206
1.344044334,1.202110994,1.507694542
1.344063344,1.202128181,1.507790879
1.344082354,1.202145368,1.507887215
1.344101364,1.202162555,1.507983552
1.344120374,1.202179743,1.508079888
1.344139384,1.20219693,1.508176224
1.344158394,1.202214117,1.508272561
1.344177404,1.202231304,1.508368897
1.344196414,1.202248491,1.508465234
1.344215424,1.202265678,1.50856157
1.344234433,1.202282865,1.508657906
1.344253443,1.202300052,1.508754243
1.344272453,1.202317239,1.508850579
1.344291463,1.202334426,1.508946916
1.344310473,1.202351613,1.509043252
1.344329483,1.2023688,1.509139588
1.344348493,1.202385987,1.509235925
1.344367503,1.202403174,1.509332261
1.344386513,1.202420361,1.509428597
1.344405523,1.202437549,1.509524934
1.344424533,1.202454736,1.50962127
1.344443542,1.202471923,1.509717607
1.344462552,1.20248911,1.509813943
1.344481562,1.202506297,1.509910279
1.344500572,1.202523484,1.510006616
1.344519582,1.202540671,1.510102952
1.344538592,1.202557858,1.510199288
1.344557602,1.202575045,1.510295625
1.344576612,1.202592232,1.510391961
1.344595622,1.202609419,1.510488298
1.344614632,1.202626606,1.510584634
1.344633642,1.202643793,1.51068097
1.344652651,1.20266098,1.510777307
1.344671661,1.202678167,1.510873643
1.344690671,1.202695354,1.510969979
1.344709681,1.202712542,1.511066316
1.344728691,1.202729729,1.511162652
1.344747701,1.202746916,1.511258988
1.344766711,1.202764103,1.511355325
1.344785721,1.202767703,1.511429845
1.344804731,1.202771304,1.511504365
1.344823741,1.202774904,1.511578886
1.344842751,1.202778505,1.511653406
1.34486176,1.202782105,1.511727926
1.34488077,1.202785705,1.511802446
1.34489978,1.202789306,1.511876966
1.34491879,1.202792906,1.511951487
1.3449378,1.202796507,1.512026007
1.34495681,1.202800107,1.512100527
1.34497582,1.202803708,1.512175047
1.34499483,1.202807308,1.512249568
1.34501384,1.202810909,1.512324088
1.34503285,1.202814509,1.512398608
1.34505186,1.202818109,1.512473128
1.345070869,1.20282171,1.512547649
1.345089879,1.20282531,1.512622169
1.345108889,1.202828911,1.512696689
1.345127899,1.202832511,1.512771209
1.345146909,1.202836112,1.512845729
1.345165919,1.202839712,1.51292025
1.345184929,1.202843313,1.51299477
1.345203939,1.202846913,1.51306929
1.345222949,1.202850514,1.51314381
1.345241959,1.202854114,1.513218331
1.345260969,1.202857714,1.513292851
1.345279978,1.202861315,1.513367371
1.345298988,1.202864915,1.513441891
1.345317998,1.202868516,1.513516411
1.345337008,1.202872116,1.513590932
1.345356018,1.202875717,1.513665452
1.345375028,1.202879317,1.513739972
1.345394038,1.202882918,1.513814492
1.345413048,1.202886518,1.513889013
1.345432058,1.202890118,1.513963533
1.345451068,1.202893719,1.514038053
1.345470078,1.202897319,1.514112573
1.345489087,1.20290092,1.514187093
1.345508097,1.20290452,1.514261614
1.345527107,1.202908121,1.514336134
1.345546117,1.202911721,1.514410654
1.345565127,1.202915322,1.514485174
1.345584137,1.202918922,1.514559694
1.345603147,1.202922523,1.514634215
1.345622157,1.202926123,1.514708735
1.345641167,1.202929723,1.514783255
1.345660177,1.202933324,1.514857775
1.345679187,1.202936924,1.514932296
1.345698196,1.202940525,1.515006816
1.345717206,1.202944125,1.515081336
1.345736216,1.202947726,1.515155856
1.345755226,1.202951326,1.515230376
1.345774236,1.202954927,1.515304897
1.345793246,1.202958527,1.515379417
1.345812256,1.202962128,1.515453937
1.345831266,1.202965728,1.515528457
1.345850276,1.202969328,1.515602977
1.345869286,1.202972929,1.515677498
1.345888296,1.202976529,1.515752018
1.345907305,1.20298013,1.515826538
1.345926315,1.20298373,1.515901058
1.345945325,1.202987331,1.515975578
1.345964335,1.202990931,1.516050099
1.345983345,1.202994532,1.516124619
1.346002355,1.202998132,1.516199139
1.346021365,1.203001733,1.516273659
1.346040375,1.203005333,1.516348179
1.346059385,1.203008933,1.5164227
1.346078395,1.203012534,1.51649722
1.346097405,1.203016134,1.51657174
1.346116414,1.203019735,1.51664626
1.346135424,1.203023335,1.51672078
1.346154434,1.203026936,1.516795301
1.346173444,1.203030536,1.516869821
1.346192454,1.203034137,1.516944341
1.346211464,1.203037737,1.517018861
1.346230474,1.203041338,1.517093381
1.346249484,1.203044938,1.517167902
1.346268494,1.203048538,1.517242422
1.346287504,1.203052139,1.517316942
1.346306514,1.203055739,1.517391462
1.346325523,1.20305934,1.517465982
1.346344533,1.20306294,1.517540503
1.346363543,1.203066541,1.517615023
1.346382553,1.203070141,1.517689543
1.346401563,1.203073742,1.517764063
1.346420573,1.203077342,1.517838583
1.346439583,1.203080943,1.517913104
1.346458593,1.203084543,1.517987624
1.346477603,1.203088144,1.518062144
1.346496613,1.203091744,1.518136664
1.346515623,1.203095344,1.518211184
1.346534632,1.203098945,1.518285705
1.346553642,1.203102545,1.518360225
1.346572652,1.203106146,1.518434745
1.346591662,1.203109746,1.518509265
1.346610672,1.203113347,1.518583785
1.346629682,1.203116947,1.518658305
1.346648692,1.203120548,1.518732826
1.346667702,1.203124148,1.518807346
1.346686712,1.203134193,1.518892125
1.346705722,1.203144239,1.518976904
1.346724732,1.203154284,1.519061683
1.346743741,1.20316433,1.519146463
1.346762751,1.203174375,1.519231242
1.346781761,1.20318442,1.519316021
1.346800771,1.203194466,1.5194008
1.346819781,1.203204511,1.51948558
1.346838791,1.203214556,1.519570359
1.346857801,1.203224602,1.519655138
1.346876811,1.203234647,1.519739917
1.346895821,1.203244692,1.519824696
1.346914831,1.203254738,1.519909476
1.346933841,1.203264783,1.519994255
1.34695285,1.203274829,1.520079034
1.34697186,1.203284874,1.520163813
1.34699087,1.203294919,1.520248592
1.34700988,1.203304965,1.520333372
1.34702889,1.20331501,1.520418151
1.3470479,1.203325055,1.52050293
1.34706691,1.203335101,1.520587709
1.34708592,1.203345146,1.520672489
1.34710493,1.203355191,1.520757268
1.34712394,1.203365237,1.520842047
1.34714295,1.203375282,1.520926826
1.347161959,1.203385327,1.521011605
1.347180969,1.203395373,1.521096385
1.347199979,1.203405418,1.521181164
1.347218989,1.203415464,1.521265943
1.347237999,1.203425509,1.521350722
1.347257009,1.203435554,1.521435501
1.347276019,1.2034456,1.521520281
1.347295029,1.203455645,1.52160506
1.347314039,1.20346569,1.521689839
1.347333049,1.203475736,1.521774618
1.347352059,1.203485781,1.521859397
1.347371068,1.203495826,1.521944177
1.347390078,1.203505872,1.522028956
1.347409088,1.203515917,1.522113735
1.347428098,1.203525963,1.522198514
1.347447108,1.203536008,1.522283293
1.347466118,1.203546053,1.522368073
1.347485128,1.203556099,1.522452852
1.347504138,1.203566144,1.522537631
1.347523148,1.203576189,1.52262241
1.347542158,1.203586235,1.522707189
1.347561168,1.20359628,1.522791968
1.347580177,1.203606325,1.522876748
1.347599187,1.203616371,1.522961527
1.347618197,1.203626416,1.523046306
1.347637207,1.203636461,1.523131085
1.347656217,1.203646507,1.523215864
1.347675227,1.203656552,1.523300644
1.347694237,1.203666598,1.523385423
1.347713247,1.203676643,1.523470202
1.347732257,1.203686688,1.523554981
1.347751267,1.203696734,1.52363976
1.347770277,1.203706779,1.52372454
1.347789286,1.203716824,1.523809319
1.347808296,1.20372687,1.523894098
1.347827306,1.203736915,1.523978877
1.347846316,1.20374696,1.524063656
1.347865326,1.203757006,1.524148435
1.347884336,1.203767051,1.524233215
1.347903346,1.203777097,1.524317994
1.347922356,1.203787142,1.524402773
1.347941366,1.203797187,1.524487552
1.347960376,1.203807233,1.524572331
1.347979386,1.203817278,1.524657111
1.347998395,1.203827323,1.52474189
1.348017405,1.203837369,1.524826669
1.348036415,1.203847414,1.524911448
1.348055425,1.203857459,1.524996227
1.348074435,1.203867505,1.525081006
1.348093445,1.20387755,1.525165786
1.348112455,1.203887596,1.525250565
1.348131465,1.203897641,1.525335344
1.348150475,1.203907686,1.525420123
1.348169485,1.203917732,1.525504902
1.348188495,1.203927777,1.525589681
1.348207504,1.203937822,1.525674461
1.348226514,1.203947868,1.52575924
1.348245524,1.203957913,1.525844019
1.348264534,1.203967958,1.525928798
1.348283544,1.203978004,1.526013577
1.348302554,1.203988049,1.526098356
1.348321564,1.203998095,1.526183136
1.348340574,1.20400814,1.526267915
1.348359584,1.204018185,1.526352694
1.348378594,1.204028231,1.526437473
1.348397604,1.204038276,1.526522252
1.348416613,1.204048321,1.526607031
1.348435623,1.204058367,1.526691811
1.348454633,1.204068412,1.52677659
1.348473643,1.204078457,1.526861369
1.348492653,1.204088503,1.526946148
1.348511663,1.204098548,1.527030927
1.348530673,1.204108594,1.527115706
1.348549683,1.204118639,1.527200486
1.348568693,1.204128684,1.527285265
1.348587703,1.204139685,1.527409095
1.348606713,1.204150686,1.527532925
1.348625722,1.204161687,1.527656755
1.348644732,1.204172688,1.527780585
1.348663742,1.204183689,1.527904415
1.348682752,1.20419469,1.528028245
1.348701762,1.204205691,1.528152075
1.348720772,1.204216692,1.528275905
1.348739782,1.204227693,1.528399735
1.348758792,1.204238694,1.528523565
1.348777802,1.204249695,1.528647395
1.348796812,1.204260696,1.528771225
1.348815822,1.204271697,1.528895055
1.348834831,1.204282698,1.529018885
1.348853841,1.204293698,1.529142715
1.348872851,1.204304699,1.529266545
1.348891861,1.2043157,1.529390375
1.348910871,1.204326701,1.529514205
1.348929881,1.204337702,1.529638035
1.348948891,1.204348703,1.529761865
1.348967901,1.204359704,1.529885695
1.348986911,1.204370705,1.530009525
1.349005921,1.204381706,1.530133355
1.349024931,1.204392707,1.530257185
1.34904394,1.204403708,1.530381015
1.34906295,1.204414709,1.530504845
1.34908196,1.20442571,1.530628675
1.34910097,1.204436711,1.530752505
1.34911998,1.204447712,1.530876335
1.34913899,1.204458713,1.531000165
1.349158,1.204469714,1.531123995
1.34917701,1.204480715,1.531247825
1.34919602,1.204491716,1.531371655
1.34921503,1.204502716,1.531495485
1.34923404,1.204513717,1.531619315
1.349253049,1.204524718,1.531743145
1.349272059,1.204535719,1.531866975
1.349291069,1.20454672,1.531990805
1.349310079,1.204557721,1.532114635
1.349329089,1.204568722,1.532238465
1.349348099,1.204579723,1.532362295
1.349367109,1.204590724,1.532486125
1.349386119,1.204601725,1.532609955
1.349405129,1.204612726,1.532733785
1.349424139,1.204623727,1.532857615
1.349443149,1.204634728,1.532981445
1.349462158,1.204645729,1.533105275
1.349481168,1.20465673,1.533229105
1.349500178,1.204667731,1.533352935
1.349519188,1.204678732,1.533476765
1.349538198,1.204689733,1.533600595
1.349557208,1.204700734,1.533724425
1.349576218,1.204711734,1.533848255
1.349595228,1.204722735,1.533972085
1.349614238,1.204733736,1.534095915
1.349633248,1.204744737,1.534219745
1.349652258,1.204755738,1.534343575
1.349671267,1.204766739,1.534467405
1.349690277,1.20477774,1.534591235
1.349709287,1.204788741,1.534715065
1.349728297,1.204799742,1.534838895
1.349747307,1.204810743,1.534962725
1.349766317,1.204821744,1.535086555
1.349785327,1.204832745,1.535210385
1.349804337,1.204843746,1.535334215
1.349823347,1.204854747,1.535458045
1.349842357,1.204865748,1.535581875
1.349861367,1.204876749,1.535705705
1.349880376,1.20488775,1.535829535
1.349899386,1.204898751,1.535953365
1.349918396,1.204909752,1.536077195
1.349937406,1.204920752,1.536201025
1.349956416,1.204931753,1.536324855
1.349975426,1.204942754,1.536448685
1.349994436,1.204953755,1.536572515
1.350013446,1.204964756,1.536696345
1.350032456,1.204975757,1.536820175
1.350051466,1.204986758,1.536944005
1.350070476,1.204997759,1.537067835
1.350089485,1.20500876,1.537191664
1.350108495,1.205019761,1.537315494
1.350127505,1.205030762,1.537439324
1.350146515,1.205041763,1.537563154
1.350165525,1.205052764,1.537686984
1.350184535,1.205063765,1.537810814
1.350203545,1.205074766,1.537934644
1.350222555,1.205085767,1.538058474
1.350241565,1.205096768,1.538182304
1.350260575,1.205107769,1.538306134
1.350279585,1.20511877,1.538429964
1.350298594,1.205129771,1.538553794
1.350317604,1.205140771,1.538677624
1.350336614,1.205151772,1.538801454
1.350355624,1.205162773,1.538925284
1.350374634,1.205173774,1.539049114
1.350393644,1.205184775,1.539172944
1.350412654,1.205195776,1.539296774
1.350431664,1.205206777,1.539420604
1.350450674,1.205217778,1.539544433
1.350469684,1.205228779,1.539668263
1.350488694,1.205228772,1.539761336
1.350507703,1.205228766,1.539854409
1.350526713,1.205228759,1.539947481
1.350545723,1.205228752,1.540040554
1.350564733,1.205228746,1.540133626
1.350583743,1.205228739,1.540226699
1.350602753,1.205228733,1.540319771
1.350621763,1.205228726,1.540412844
1.350640773,1.205228719,1.540505916
1.350659783,1.205228713,1.540598989
1.350678793,1.205228706,1.540692061
1.350697803,1.205228699,1.540785134
1.350716812,1.205228693,1.540878207
1.350735822,1.205228686,1.540971279
1.350754832,1.205228679,1.541064352
1.350773842,1.205228673,1.541157424
1.350792852,1.205228666,1.541250497
1.350811862,1.205228659,1.541343569
1.350830872,1.205228653,1.541436642
1.350849882,1.205228646,1.541529714
1.350868892,1.20522864,1.541622787
1.350887902,1.205228633,1.541715859
1.350906912,1.205228626,1.541808932
1.350925921,1.20522862,1.541902004
1.350944931,1.205228613,1.541995077
1.350963941,1.205228606,1.54208815
1.350982951,1.2052286,1.542181222
1.351001961,1.205228593,1.542274295
1.351020971,1.205228586,1.542367367
1.351039981,1.20522858,1.54246044
1.351058991,1.205228573,1.542553512
1.351078001,1.205228566,1.542646585
1.351097011,1.20522856,1.542739657
1.351116021,1.205228553,1.54283273
1.35113503,1.205228547,1.542925802
1.35115404,1.20522854,1.543018875
1.35117305,1.205228533,1.543111947
1.35119206,1.205228527,1.54320502
1.35121107,1.20522852,1.543298092
1.35123008,1.205228513,1.543391165
1.35124909,1.205228507,1.543484238
1.3512681,1.2052285,1.54357731
1.35128711,1.205228493,1.543670383
1.35130612,1.205228487,1.543763455
1.35132513,1.20522848,1.543856528
1.351344139,1.205228474,1.5439496
1.351363149,1.205228467,1.544042673
1.351382159,1.20522846,1.544135745
1.351401169,1.205228454,1.544228818
1.351420179,1.205228447,1.54432189
1.351439189,1.20522844,1.544414963
1.351458199,1.205228434,1.544508035
1.351477209,1.205228427,1.544601108
1.351496219,1.20522842,1.54469418
1.351515229,1.205228414,1.544787253
1.351534239,1.205228407,1.544880325
1.351553248,1.205228401,1.544973398
1.351572258,1.205228394,1.54506647
1.351591268,1.205228387,1.545159543
1.351610278,1.205228381,1.545252615
1.351629288,1.205228374,1.545345688
1.351648298,1.205228367,1.54543876
1.351667308,1.205228361,1.545531833
1.351686318,1.205228354,1.545624905
1.351705328,1.205228347,1.545717978
1.351724338,1.205228341,1.54581105
1.351743348,1.205228334,1.545904123
1.351762357,1.205228328,1.545997195
1.351781367,1.205228321,1.546090268
1.351800377,1.205228314,1.54618334
1.351819387,1.205228308,1.546276413
1.351838397,1.205228301,1.546369485
1.351857407,1.205228294,1.546462558
1.351876417,1.205228288,1.54655563
1.351895427,1.205228281,1.546648703
1.351914437,1.205228274,1.546741775
1.351933447,1.205228268,1.546834848
1.351952457,1.205228261,1.54692792
1.351971466,1.205228255,1.547020993
1.351990476,1.205228248,1.547114065
1.352009486,1.205228241,1.547207138
1.352028496,1.205228235,1.54730021
1.352047506,1.205228228,1.547393283
1.352066516,1.205228221,1.547486355
1.352085526,1.205228215,1.547579428
1.352104536,1.205228208,1.5476725
1.352123546,1.205228201,1.547765573
1.352142556,1.205228195,1.547858645
1.352161566,1.205228188,1.547951718
1.352180575,1.205228182,1.54804479
1.352199585,1.205228175,1.548137863
1.352218595,1.205228168,1.548230935
1.352237605,1.205228162,1.548324008
1.352256615,1.205228155,1.54841708
1.352275625,1.205228148,1.548510153
1.352294635,1.205228142,1.548603225
1.352313645,1.205228135,1.548696298
1.352332655,1.205228129,1.54878937
1.352351665,1.205228122,1.548882443
1.352370675,1.205228115,1.548975515
1.352389684,1.205228109,1.54906888
1.352408694,1.205228102,1.549162245
1.352427704,1.205228095,1.549255609
1.352446714,1.205228089,1.549348974
1.352465724,1.205228082,1.549442338
1.352484734,1.205228075,1.549535703
1.352503744,1.205228069,1.549629068
1.352522754,1.205228062,1.549722432
1.352541764,1.205228056,1.549815797
1.352560774,1.205228049,1.549909162
1.352579784,1.205228042,1.550002526
1.352598793,1.205228036,1.550095891
1.352617803,1.205228029,1.550189256
1.352636813,1.205228022,1.55028262
1.352655823,1.205228016,1.550375985
1.352674833,1.205228009,1.550469349
1.352693843,1.205228003,1.550562714
1.352712853,1.205227996,1.550656079
1.352731863,1.205227989,1.550749443
1.352750873,1.205227983,1.550842808
1.352769883,1.205227976,1.550936173
1.352788893,1.205227969,1.551029537
1.352807902,1.205227963,1.551122902
1.352826912,1.205227956,1.551216266
1.352845922,1.20522795,1.551309631
1.352864932,1.205227943,1.551402996
1.352883942,1.205227936,1.55149636
1.352902952,1.20522793,1.551589725
1.352921962,1.205227923,1.55168309
1.352940972,1.205227916,1.551776454
1.352959982,1.20522791,1.551869819
1.352978992,1.205227903,1.551963183
1.352998002,1.205227897,1.552056548
1.353017011,1.20522789,1.552149913
1.353036021,1.205227883,1.552243277
1.353055031,1.205227877,1.552336642
1.353074041,1.20522787,1.552430006
1.353093051,1.205227863,1.552523371
1.353112061,1.205227857,1.552616736
1.353131071,1.20522785,1.5527101
1.353150081,1.205227844,1.552803465
1.353169091,1.205227837,1.55289683
1.353188101,1.20522783,1.552990194
1.353207111,1.205227824,1.553083559
1.35322612,1.205227817,1.553176923
1.35324513,1.20522781,1.553270288
1.35326414,1.205227804,1.553363653
1.35328315,1.205227797,1.553457017
1.35330216,1.205227791,1.553550382
1.35332117,1.205227784,1.553643746
1.35334018,1.205227777,1.553737111
1.35335919,1.205227771,1.553830476
1.3533782,1.205227764,1.55392384
1.35339721,1.205227757,1.554017205
1.35341622,1.205227751,1.554110569
1.353435229,1.205227744,1.554203934
1.353454239,1.205227738,1.554297299
1.353473249,1.205227731,1.554390663
1.353492259,1.205227724,1.554484028
1.353511269,1.205227718,1.554577392
1.353530279,1.205227711,1.554670757
1.353549289,1.205227705,1.554764122
1.353568299,1.205227698,1.554857486
1.353587309,1.205227691,1.554950851
1.353606319,1.205227685,1.555044215
1.353625329,1.205227678,1.55513758
1.353644338,1.205227671,1.555230945
1.353663348,1.205227665,1.555324309
1.353682358,1.205227658,1.555417674
1.353701368,1.205227652,1.555511038
1.353720378,1.205227645,1.555604403
1.353739388,1.205227638,1.555697768
1.353758398,1.205227632,1.555791132
1.353777408,1.205227625,1.555884497
1.353796418,1.205227618,1.555977861
1.353815428,1.205227612,1.556071226
1.353834438,1.205227605,1.55616459
1.353853447,1.205227599,1.556257955
1.353872457,1.205227592,1.55635132
1.353891467,1.205227585,1.556444684
1.353910477,1.205227579,1.556538049
1.353929487,1.205227572,1.556631413
1.353948497,1.205227566,1.556724778
1.353967507,1.205227559,1.556818143
1.353986517,1.205227552,1.556911507
1.354005527,1.205227546,1.557004872
1.354024537,1.205227539,1.557098236
1.354043547,1.205227532,1.557191601
1.354062556,1.205227526,1.557284965
1.354081566,1.205227519,1.55737833
1.354100576,1.205227513,1.557471695
1.354119586,1.205227506,1.557565059
1.354138596,1.205227499,1.557658424
1.354157606,1.205227493,1.557751788
1.354176616,1.205227486,1.557845153
1.354195626,1.20522748,1.557938517
1.354214636,1.205227473,1.558031882
1.354233646,1.205227466,1.558125247
1.354252656,1.20522746,1.558218611
1.354271665,1.205227453,1.558311976
1.354290675,1.205227446,1.558388964
1.354309685,1.20522744,1.558465953
1.354328695,1.205227433,1.558542941
1.354347705,1.205227427,1.55861993
1.354366715,1.20522742,1.558696918
1.354385725,1.205227413,1.558773906
1.354404735,1.205227407,1.558850895
1.354423745,1.2052274,1.558927883
1.354442755,1.205227394,1.559004872
1.354461765,1.205227387,1.55908186
1.354480774,1.20522738,1.559158849
1.354499784,1.205227374,1.559235837
1.354518794,1.205227367,1.559312825
1.354537804,1.205227361,1.559389814
1.354556814,1.205227354,1.559466802
1.354575824,1.205227347,1.559543791
1.354594834,1.205227341,1.559620779
1.354613844,1.205227334,1.559697768
1.354632854,1.205227327,1.559774756
1.354651864,1.205227321,1.559851745
1.354670874,1.205227314,1.559928733
1.354689883,1.205227308,1.560005721
1.354708893,1.205227301,1.56008271
1.354727903,1.205227294,1.560159698
1.354746913,1.205227288,1.560236687
1.354765923,1.205227281,1.560313675
1.354784933,1.205227275,1.560390664
1.354803943,1.205227268,1.560467652
1.354822953,1.205227261,1.56054464
1.354841963,1.205227255,1.560621629
1.354860973,1.205227248,1.560698617
1.354879983,1.205227242,1.560775606
1.354898992,1.205227235,1.560852594
1.354918002,1.205227228,1.560929583
1.354937012,1.205227222,1.561006571
1.354956022,1.205227215,1.561083559
1.354975032,1.205227208,1.561160548
1.354994042,1.205227202,1.561237536
1.355013052,1.205227195,1.561314525
1.355032062,1.205227189,1.561391513
1.355051072,1.205227182,1.561468502
1.355070082,1.205227175,1.56154549
1.355089092,1.205227169,1.561622478
1.355108101,1.205227162,1.561699467
1.355127111,1.205227156,1.561776455
1.355146121,1.205227149,1.561853444
1.355165131,1.205227142,1.561930432
1.355184141,1.205227136,1.562007421
1.355203151,1.205227129,1.562084409
1.355222161,1.205227123,1.562161397
1.355241171,1.205227116,1.562238386
1.355260181,1.205227109,1.562315374
1.355279191,1.205227103,1.562392363
1.3552982,1.205227096,1.562469351
1.35531721,1.20522709,1.562546339
1.35533622,1.205227083,1.562623328
1.35535523,1.205227076,1.562700316
1.35537424,1.20522707,1.562777305
1.35539325,1.205227063,1.562854293
1.35541226,1.205227057,1.562931282
1.35543127,1.20522705,1.56300827
1.35545028,1.205227043,1.563085258
1.35546929,1.205227037,1.563162247
1.3554883,1.20522703,1.563239235
1.355507309,1.205227024,1.563316224
1.355526319,1.205227017,1.563393212
1.355545329,1.20522701,1.5634702
1.355564339,1.205227004,1.563547189
1.355583349,1.205226997,1.563624177
1.355602359,1.205226991,1.563701166
1.355621369,1.205226984,1.563778154
1.355640379,1.205226977,1.563855142
1.355659389,1.205226971,1.563932131
1.355678399,1.205226964,1.564009119
1.355697409,1.205226958,1.564086108
1.355716418,1.205226951,1.564163096
1.355735428,1.205226944,1.564240085
1.355754438,1.205226938,1.564317073
1.355773448,1.205226931,1.564394061
1.355792458,1.205226925,1.56447105
1.355811468,1.205226918,1.564548038
1.355830478,1.205226911,1.564625027
1.355849488,1.205226905,1.564702015
1.355868498,1.205226898,1.564779003
1.355887508,1.205226891,1.564855992
1.355906518,1.205226885,1.56493298
1.355925527,1.205226878,1.565009969
1.355944537,1.205226872,1.565086957
1.355963547,1.205226865,1.565163945
1.355982557,1.205226859,1.565240934
1.356001567,1.205226852,1.565317922
1.356020577,1.205226845,1.565394911
1.356039587,1.205226839,1.565471899
1.356058597,1.205226832,1.565548887
1.356077607,1.205226826,1.565625876
1.356096617,1.205226819,1.565702864
1.356115627,1.205226812,1.565779853
1.356134636,1.205226806,1.565856841
1.356153646,1.205226799,1.565933829
1.356172656,1.205226793,1.566010818
1.356191666,1.205226919,1.56607364
1.356210676,1.205227046,1.566136463
1.356229686,1.205227173,1.566199285
1.356248696,1.2052273,1.566262107
1.356267706,1.205227427,1.56632493
1.356286716,1.205227554,1.566387752
1.356305726,1.205227681,1.566450575
1.356324736,1.205227807,1.566513397
1.356343745,1.205227934,1.566576219
1.356362755,1.205228061,1.566639042
1.356381765,1.205228188,1.566701864
1.356400775,1.205228315,1.566764687
1.356419785,1.205228442,1.566827509
1.356438795,1.205228569,1.566890331
1.356457805,1.205228695,1.566953154
1.356476815,1.205228822,1.567015976
1.356495825,1.205228949,1.567078799
1.356514835,1.205229076,1.567141621
1.356533845,1.205229203,1.567204443
1.356552854,1.20522933,1.567267266
1.356571864,1.205229457,1.567330088
1.356590874,1.205229583,1.567392911
1.356609884,1.20522971,1.567455733
1.356628894,1.205229837,1.567518555
1.356647904,1.205229964,1.567581378
1.356666914,1.205230091,1.5676442
1.356685924,1.205230218,1.567707023
1.356704934,1.205230345,1.567769845
1.356723944,1.205230471,1.567832667
