DM,95% UI,
3.33780655,1.74611945,6.06363643
3.339295956,1.746322586,6.06900668
3.340785137,1.746487498,6.074379143
3.342274093,1.746652321,6.079753817
3.343762825,1.746817057,6.085130701
3.345251332,1.746981704,6.090509791
3.346739614,1.747146264,6.095891086
3.34822767,1.747310736,6.100429946
3.349715501,1.74747512,6.104841619
3.351203105,1.747639416,6.109253917
3.352690484,1.747803625,6.113666835
3.354177635,1.747967747,6.118080374
3.35566456,1.748131781,6.12249453
3.357151258,1.748295728,6.126909302
3.358637728,1.748459588,6.131324686
3.360123971,1.748623361,6.135740682
3.361609986,1.748787048,6.140157287
3.363095773,1.748950647,6.144574499
3.364581331,1.74911416,6.148992315
3.36606666,1.749277586,6.153410735
3.367551761,1.749440926,6.157799218
3.369036632,1.749604179,6.162179566
3.370521274,1.749767347,6.166560437
3.372005686,1.749930428,6.170941828
3.373489868,1.750093423,6.175323737
3.374973819,1.750256332,6.179706163
3.376457541,1.750419155,6.184089103
3.377941031,1.750581892,6.188472554
3.37942429,1.750744544,6.192856516
3.380907318,1.75090711,6.197240985
3.382390114,1.75106959,6.201625961
3.383872679,1.751231986,6.206011439
3.385355011,1.751394296,6.21039742
3.386837111,1.751556521,6.2147839
3.388318978,1.75171866,6.219170877
3.389800613,1.751880715,6.22355835
3.391282014,1.752042685,6.227946316
3.392763182,1.75220457,6.232334773
3.394244116,1.752366371,6.23672372
3.395724816,1.752528087,6.241113153
3.397205283,1.752689718,6.245503072
3.398685514,1.752851265,6.249893473
3.400165511,1.753012728,6.254284356
3.401645274,1.753174106,6.258675717
3.403124801,1.753335401,6.263067555
3.404604092,1.753496611,6.267116374
3.406083148,1.753657738,6.270980752
3.407561968,1.75381878,6.274844384
3.409040552,1.753979739,6.27870727
3.4105189,1.754140615,6.282569407
3.411997011,1.754301407,6.286430795
3.413474885,1.754462115,6.290291433
3.414952521,1.75462274,6.294151318
3.416429921,1.754783282,6.29801045
3.417907083,1.754943741,6.301868828
3.419384007,1.755104117,6.30572645
3.420860692,1.755264409,6.309583315
3.42233714,1.755424619,6.313439421
3.423813349,1.755584746,6.317294769
3.425289319,1.755744791,6.321149355
3.426765049,1.755904753,6.325003179
3.428240541,1.756064632,6.328856241
3.429715793,1.756224429,6.332708537
3.431190805,1.756384144,6.336560069
3.432665577,1.756543776,6.340410833
3.434140109,1.756703326,6.344260829
3.4356144,1.756862795,6.348110056
3.437088451,1.757022181,6.351958513
3.438562261,1.757181486,6.355806197
3.440035829,1.757340709,6.359653109
3.441509156,1.75749985,6.363499247
3.442982241,1.75765891,6.36734461
3.444455084,1.757817888,6.371189196
3.445927685,1.757976785,6.375033005
3.447400044,1.7581356,6.378876035
3.44887216,1.758294335,6.382718285
3.450344033,1.758452988,6.386559754
3.451815663,1.75861156,6.390957468
3.45328705,1.758770052,6.395637769
3.454758193,1.758928462,6.400318417
3.456229092,1.759086792,6.404999411
3.457699748,1.759245041,6.409680749
3.459170159,1.75940321,6.414362429
3.460640326,1.759561298,6.419044451
3.462110248,1.759719306,6.423726811
3.463579925,1.759877233,6.428409508
3.465049357,1.760035081,6.433092541
3.466518543,1.760192848,6.437775908
3.467987484,1.760350535,6.442459607
3.46945618,1.760508142,6.447143636
3.470924629,1.76066567,6.451827994
3.472392832,1.760823118,6.45651268
3.473860788,1.760980486,6.461197691
3.475328498,1.761137774,6.465883025
3.47679596,1.761294983,6.470568682
3.478263176,1.761452113,6.47525466
3.479730144,1.761609163,6.479940956
3.481196865,1.761766134,6.484627569
3.482663338,1.761923026,6.489314498
3.484129563,1.762079839,6.494001741
3.485595539,1.762236573,6.498689296
3.487061267,1.762393228,6.503377162
3.488526747,1.762549805,6.508065337
3.489991978,1.762706302,6.512753819
3.491456959,1.762862721,6.517442607
3.492921691,1.763019062,6.522131699
3.494386174,1.763175324,6.526821093
3.495850407,1.763331508,6.531510789
3.49731439,1.763487613,6.536200783
3.498778123,1.763643641,6.540891076
3.500241605,1.76379959,6.545581664
3.501704837,1.763955461,6.550272547
3.503167818,1.764111255,6.554963723
3.504630548,1.76426697,6.55965519
3.506093027,1.764422608,6.564346947
3.507555255,1.764578168,6.569038992
3.509017231,1.764733651,6.573731323
3.510478954,1.764889056,6.57842394
3.511940426,1.765044384,6.58311684
3.513401646,1.765199634,6.587810022
3.514862613,1.765354807,6.592503484
3.516323328,1.765509903,6.597197225
3.51778379,1.765664922,6.601891243
3.519243998,1.765819864,6.606585537
3.520703954,1.76597473,6.611280104
3.522163656,1.766129518,6.615974945
3.523623104,1.766284229,6.620670056
3.525082298,1.766438864,6.625365437
3.526541239,1.766593423,6.630061086
3.527999925,1.766747905,6.634757001
3.529458356,1.76690231,6.639453181
3.530916533,1.76705664,6.644149625
3.532374455,1.767210893,6.64884633
3.533832122,1.767365069,6.653543296
3.535289534,1.76751917,6.65824052
3.53674669,1.767673195,6.662938002
3.538203591,1.767827144,6.66763574
3.539660236,1.767981017,6.672333732
3.541116624,1.768134815,6.677031977
3.542572757,1.768288536,6.681730473
3.544028633,1.768442183,6.686429219
3.545484252,1.768595753,6.691128214
3.546939615,1.768749249,6.695827455
3.548394721,1.768902669,6.700526942
3.549849569,1.769056013,6.705226673
3.55130416,1.769209283,6.709926647
3.552758493,1.769362478,6.714626861
3.554212569,1.769515597,6.719194831
3.555666387,1.769668642,6.723648885
3.557119946,1.769821612,6.728103237
3.558573247,1.769974507,6.732557886
3.56002629,1.770127327,6.737012829
3.561479074,1.770280073,6.741468065
3.562931599,1.770432744,6.745923591
3.564383865,1.770585341,6.750379406
3.565835872,1.770737863,6.754835509
3.567287619,1.770890312,6.759291896
3.568739107,1.771042686,6.763748567
3.570190334,1.771194986,6.768205519
3.571641302,1.771347212,6.77266275
3.57309201,1.771499363,6.777120259
3.574542457,1.771651442,6.781578044
3.575992644,1.771803446,6.786036103
3.57744257,1.771955376,6.790494434
3.578892235,1.772107233,6.794953035
3.580341639,1.772259017,6.799411904
3.581790782,1.772410727,6.80387104
3.583239663,1.772562363,6.808330441
3.584688283,1.772713926,6.812790104
3.58613664,1.772865416,6.817250028
3.587584736,1.773016833,6.821710212
3.58903257,1.773168176,6.826170652
3.590480142,1.773319447,6.830631349
3.59192745,1.773470645,6.835092298
3.593374497,1.77362177,6.8395535
3.59482128,1.773787125,6.844014951
3.596267801,1.773958848,6.848476651
3.597714058,1.774130462,6.852938597
3.599160052,1.774301968,6.857400787
3.600605782,1.774473366,6.86186322
3.602051249,1.774644655,6.866325893
3.603496451,1.774815836,6.870788806
3.60494139,1.77498691,6.875251956
3.606386064,1.775157875,6.879715341
3.607830475,1.775328734,6.88417896
3.60927462,1.775499484,6.88864281
3.610718501,1.775670128,6.89310689
3.612162117,1.775840665,6.897571199
3.613605468,1.776011095,6.902035733
3.615048553,1.776181418,6.906500493
3.616491374,1.776351635,6.910965474
3.617933928,1.776521745,6.915430677
3.619376217,1.77669175,6.919896099
3.620818241,1.776861648,6.924361738
3.622259998,1.777031441,6.928827593
3.623701489,1.777201128,6.933293661
3.625142713,1.777370709,6.937759941
3.626583671,1.777540185,6.942226431
3.628024363,1.777709556,6.94669313
3.629464787,1.777878822,6.951160035
3.630904945,1.778047984,6.955627145
3.632344835,1.77821704,6.960094458
3.633784458,1.778385993,6.964561973
3.635223814,1.778554841,6.969029686
3.636662902,1.778723584,6.973497598
3.638101722,1.778892224,6.977965705
3.639540274,1.77906076,6.982434006
3.640978558,1.779229193,6.9869025
3.642416574,1.779397522,6.991371184
3.643854321,1.779565747,6.995840057
3.6452918,1.77973387,7.000309118
3.64672901,1.779901889,7.004778363
3.648165951,1.780069806,7.009247792
3.649602624,1.78023762,7.013717403
3.651039027,1.780405332,7.018187194
3.65247516,1.780572941,7.022657164
3.653911025,1.780740448,7.02712731
3.655346619,1.780907853,7.03159763
3.656781944,1.781075156,7.036068124
3.658216999,1.781242358,7.040538789
3.659651784,1.781409458,7.045009624
3.661086298,1.781576457,7.049480626
3.662520543,1.781743354,7.053951795
3.663954516,1.78191015,7.058423128
3.665388219,1.782076846,7.062894624
3.666821652,1.78224344,7.067366281
3.668254813,1.782409935,7.071838096
3.669687703,1.782576328,7.07631007
3.671120322,1.782742622,7.080782199
3.67255267,1.782908815,7.085254482
3.673984746,1.783074908,7.089726917
3.67541655,1.783240902,7.094199503
3.676848082,1.783406796,7.098672238
3.678279343,1.78357259,7.103145121
3.679710331,1.783738286,7.107618148
3.681141048,1.783903882,7.11209132
3.682571491,1.784069379,7.116564633
3.684001663,1.784234777,7.121038087
3.685431561,1.784400076,7.125511679
3.686861187,1.784568551,7.129985409
3.68829054,1.784738909,7.134459273
3.68971962,1.784909168,7.138933271
3.691148427,1.785079326,7.143407402
3.69257696,1.785249385,7.147881662
3.69400522,1.785419344,7.152356051
3.695433206,1.785589203,7.156830566
3.696860918,1.785877265,7.161305207
3.698288357,1.786227756,7.165908292
3.699715521,1.786578106,7.170900178
3.701142412,1.786928316,7.175892743
3.702569028,1.787278386,7.180885987
3.703995369,1.787628315,7.185879906
3.705421437,1.787978104,7.1908745
3.706847229,1.788327752,7.195869765
3.708272747,1.78867726,7.2008657
3.709697989,1.789026627,7.205862302
3.711122957,1.789375854,7.210859571
3.712547649,1.78972494,7.215857503
3.713972067,1.790073886,7.220856096
3.715396208,1.790422691,7.22585535
3.716820074,1.790771356,7.23085526
3.718243665,1.79111988,7.235855827
3.719666979,1.791468264,7.240857047
3.721090018,1.791816507,7.245858918
3.72251278,1.792164609,7.250861439
3.723935267,1.792512571,7.255864607
3.725357476,1.792860393,7.260868421
3.72677941,1.793208073,7.265872878
3.728201067,1.793555614,7.270877976
3.729622447,1.793903013,7.275883714
3.73104355,1.794250273,7.280890089
3.732464377,1.794597391,7.285897099
3.733884926,1.794944369,7.290904743
3.735305198,1.795291206,7.295913018
3.736725193,1.795637903,7.300921922
3.738144911,1.795984459,7.305931454
3.739564351,1.796330875,7.310941611
3.740983513,1.79667715,7.315952391
3.742402397,1.797023284,7.320963793
3.743821004,1.797369278,7.325975813
3.745239333,1.797715131,7.330988452
3.746657383,1.798060844,7.336001705
3.748075155,1.798406416,7.341015572
3.749492649,1.798751847,7.34603005
3.750909864,1.799097137,7.351045137
3.752326801,1.799442287,7.356060832
3.753743459,1.799787297,7.361077132
3.755159838,1.800132166,7.366094036
3.756575939,1.800476894,7.371111541
3.75799176,1.800821481,7.376129645
3.759407302,1.801165928,7.381148347
3.760822565,1.801510234,7.386167644
3.762237548,1.8018544,7.391187535
3.763652252,1.802198425,7.396208017
3.765066676,1.802542439,7.401229089
3.766480821,1.802886922,7.406250748
3.767894686,1.803231265,7.411272993
3.769308271,1.803575467,7.416295822
3.770721576,1.803919529,7.421319232
3.7721346,1.804263451,7.426343223
3.773547345,1.804607233,7.43136779
3.774959809,1.804950874,7.436392934
3.776371993,1.805294375,7.441418652
3.777783896,1.805637736,7.446444941
3.779195518,1.805980957,7.451471801
3.78060686,1.806324037,7.456499228
3.782017921,1.806666977,7.461527222
3.7834287,1.807009777,7.466555779
3.784839199,1.807352436,7.471584899
3.786249417,1.807694956,7.476614579
3.787659353,1.808037335,7.481644817
3.789069008,1.808379574,7.486675612
3.790478381,1.808680907,7.491706961
3.791887473,1.808869138,7.496738863
3.793296283,1.809057293,7.501771315
3.794704811,1.809245375,7.506804315
3.796113058,1.809433382,7.511837863
3.797521022,1.809621314,7.516871955
3.798928705,1.809809172,7.52190659
3.800336105,1.809996956,7.526941766
3.801743223,1.810184666,7.531977481
3.803150058,1.810372302,7.537013733
3.804556611,1.810559864,7.54205052
3.805962882,1.810747351,7.54708784
3.80736887,1.810934765,7.552125692
3.808774575,1.811122105,7.557164073
3.810179997,1.811309371,7.562202982
3.811585136,1.811496564,7.567242416
3.812989992,1.811683683,7.572282374
3.814394566,1.811870728,7.577322854
3.815798855,1.8120577,7.582363854
3.817202862,1.812244598,7.58739039
3.818606585,1.812431423,7.590435786
3.820010025,1.812618175,7.593361097
3.821413181,1.812804853,7.596279931
3.822816054,1.812991459,7.599196084
3.824218642,1.813177991,7.602111666
3.825620947,1.81336445,7.605026678
3.827022968,1.813550836,7.607941121
3.828424705,1.813737149,7.610854996
3.829826158,1.813923389,7.613768303
3.831227326,1.814109557,7.616681044
3.832628211,1.814295652,7.619593218
3.834028811,1.814481674,7.622504827
3.835429126,1.814667623,7.625415871
3.836829157,1.8148535,7.630362818
3.838228903,1.815039305,7.635696305
3.839628365,1.815225037,7.641030419
3.841027542,1.815410697,7.646365157
3.842426434,1.815596284,7.651700517
3.843825041,1.8157818,7.657036495
3.845223363,1.815967243,7.66237309
3.8466214,1.816152614,7.667710298
3.848019151,1.816337913,7.673048117
3.849416618,1.81652314,7.678386545
3.850813799,1.816708295,7.683725578
3.852210694,1.816893378,7.689065214
3.853607304,1.81707839,7.69440545
3.855003629,1.817263329,7.699746284
3.856399668,1.817448198,7.705087713
3.857795421,1.817632994,7.710429735
3.859190888,1.817817719,7.715772347
3.860586069,1.818002373,7.721115546
3.861980964,1.818186955,7.72645933
3.863375574,1.818371466,7.731803695
3.864769897,1.818555905,7.737148641
3.866163934,1.818740274,7.742494163
3.867557684,1.818924571,7.747840259
3.868951149,1.819108797,7.753186927
3.870344326,1.819292952,7.758534164
3.871737218,1.819477036,7.763881968
3.873129822,1.81966105,7.769230335
3.87452214,1.819844992,7.774579264
3.875914172,1.820028864,7.779928751
3.877305916,1.820212665,7.785278794
3.878697374,1.820396395,7.790629391
3.880088545,1.820580055,7.795980539
3.881479429,1.820763644,7.801332235
3.882870025,1.820947162,7.806684477
3.884260335,1.821130611,7.812037262
3.885650357,1.821313989,7.817390588
3.887040092,1.821497296,7.822744452
3.88842954,1.821680534,7.828098851
3.889818701,1.821863701,7.833453783
3.891207573,1.822046798,7.838809246
3.892596159,1.822229825,7.843569191
3.893984456,1.822412782,7.848315731
3.895372466,1.822595669,7.853062276
3.896760189,1.822778487,7.857808824
3.898147623,1.822961234,7.862555375
3.89953477,1.823143912,7.867301928
3.900921628,1.82332652,7.872048481
3.902308199,1.823509058,7.876795036
3.903694482,1.823691527,7.88154159
3.905080476,1.823873927,7.886288143
3.906466183,1.824056257,7.891034695
3.907851601,1.824238517,7.895781244
3.90923673,1.824420709,7.90052779
3.910621572,1.824602831,7.905274333
3.912006125,1.824784883,7.910020871
3.913390389,1.824966867,7.914767405
3.914774365,1.825148782,7.919513932
3.916158053,1.825330627,7.924260453
3.917541451,1.825512404,7.929006968
3.918924561,1.825694111,7.933753474
3.920307382,1.82587575,7.938499972
3.921689915,1.82605732,7.94320159
3.923072158,1.826238821,7.947895368
3.924454113,1.826420254,7.952589089
3.925835778,1.826601618,7.957282754
3.927217155,1.826782914,7.961976361
3.928598242,1.826964141,7.96666991
3.92997904,1.827145299,7.9713634
3.931359549,1.827326389,7.976056831
3.932739769,1.827507411,7.980750202
3.934119699,1.827688365,7.984765289
3.93549934,1.82786925,7.989947702
3.936878692,1.828050067,7.994937267
3.938257754,1.828230816,7.999689497
3.939636527,1.828411497,8.004441726
3.94101501,1.828592111,8.009193952
3.942393203,1.828772656,8.013946177
3.943771107,1.828953133,8.018698398
3.945148721,1.829133543,8.023450616
3.946526045,1.829313885,8.028202829
3.947903079,1.829494159,8.032955038
3.949279824,1.829674365,8.037707241
3.950656278,1.829854504,8.042459438
3.952032443,1.830034576,8.047211628
3.953408317,1.83021458,8.051963811
3.954783902,1.830394516,8.056715987
3.956159196,1.830574386,8.061468154
3.9575342,1.830754188,8.066220312
3.958908914,1.830933922,8.07097246
3.960283338,1.83111359,8.075724599
3.961657472,1.83129319,8.080476726
3.963031315,1.831472724,8.085228842
3.964404868,1.83165219,8.089975183
3.96577813,1.83183159,8.094695787
3.967151102,1.832010922,8.099416327
3.968523783,1.832190188,8.1041368
3.969896174,1.832369387,8.108857207
3.971268274,1.83254852,8.113577548
3.972640084,1.832727585,8.118297821
3.974011603,1.832906584,8.123018027
3.975382831,1.833085517,8.127738164
3.976753768,1.833264383,8.132458233
3.978124415,1.833443182,8.137178232
3.979494771,1.833621915,8.141898161
3.980864836,1.833800582,8.14661802
3.98223461,1.833979183,8.151337808
3.983604093,1.834157717,8.156057525
3.984973285,1.834336185,8.16077717
3.986342186,1.834514587,8.165496743
3.987710796,1.834692923,8.170216242
3.989079115,1.834871194,8.174935669
3.990447143,1.835049398,8.179655021
3.99181488,1.835227536,8.184374299
3.993182325,1.835405608,8.189093503
3.994549479,1.835583615,8.193812631
3.995916342,1.835761556,8.198531683
3.997282914,1.835939431,8.203250658
3.998649194,1.836117241,8.207969557
4.000015183,1.836294985,8.212688379
4.001380881,1.836472664,8.217407123
4.002746287,1.836650277,8.222125789
4.004111402,1.836827825,8.226844376
4.005476225,1.837005307,8.231562883
4.006840757,1.837182724,8.236281312
4.008204997,1.837360076,8.24099966
4.009568945,1.837537363,8.245717927
4.010932602,1.837714585,8.250436113
4.012295967,1.837891741,8.255154218
4.013659041,1.838068833,8.259872241
4.015021823,1.838245859,8.264590182
4.016384313,1.838422821,8.26930804
4.017746512,1.838599718,8.274025814
4.019108418,1.83877655,8.278743504
4.020470033,1.838953318,8.283461111
4.021831356,1.83913002,8.288178632
4.023192387,1.839306658,8.292896069
4.024553126,1.839483232,8.29761342
4.025913574,1.839659741,8.302330685
4.027273729,1.839836185,8.307047864
4.028633592,1.840012565,8.311764956
4.029993164,1.840188881,8.31648196
4.031352443,1.840365132,8.321198877
4.032711431,1.840541319,8.325915706
4.034070126,1.840717442,8.330459467
4.035428529,1.840893501,8.334803773
4.03678664,1.841069496,8.339147068
4.038144459,1.841245426,8.343489352
4.039501986,1.841421293,8.347830625
4.040859221,1.841597096,8.352170888
4.042216163,1.841772834,8.356510138
4.043572814,1.841948509,8.360848377
4.044929172,1.842124121,8.365185604
4.046285238,1.842299668,8.369521818
4.047641011,1.842475152,8.37385702
4.048996493,1.842650572,8.378191208
4.050351682,1.842825928,8.382524383
4.051706578,1.843001221,8.386856545
4.053061183,1.843176451,8.391187693
4.054415494,1.843351617,8.395517827
4.055769514,1.84352672,8.399846946
4.057123241,1.843701759,8.404175051
4.058476676,1.843876735,8.40850214
4.059829818,1.844051648,8.412828215
4.061182668,1.844226498,8.417153274
4.062535226,1.844401285,8.421477318
4.063887491,1.844576009,8.425800345
4.065239464,1.844750669,8.430122356
4.066591144,1.844925267,8.434443351
4.067942531,1.845099802,8.43876333
4.069293626,1.845274274,8.443082291
4.070644429,1.845448683,8.447400235
4.071994939,1.845623029,8.451717162
4.073345156,1.845797313,8.456033072
4.074695081,1.845971534,8.460347964
4.076044713,1.846145692,8.464661837
4.077394053,1.846319788,8.468974693
4.0787431,1.846493821,8.47328653
4.080091854,1.846667792,8.477597349
4.081440316,1.846841701,8.481907148
4.082788485,1.847015547,8.486215929
4.084136362,1.847189331,8.490523691
4.085483946,1.847363053,8.494830433
4.086831237,1.847536712,8.499136156
4.088178236,1.84771031,8.503440859
4.089524941,1.847883845,8.507744542
4.090871355,1.848057318,8.512047204
4.092217475,1.848230729,8.516348847
4.093563303,1.848404078,8.520649469
4.094908838,1.848577366,8.524949071
4.096254081,1.848750591,8.529247652
4.097599031,1.848923755,8.533545212
4.098943688,1.849096857,8.537841751
4.100288052,1.849269897,8.542137269
4.101632123,1.849442876,8.546431765
4.102975902,1.849615793,8.55072524
4.104319388,1.849788649,8.555017693
4.105662582,1.849961443,8.559309125
4.107005482,1.850134175,8.563599534
4.10834809,1.850306847,8.567888922
4.109690406,1.850479457,8.572177287
4.111032428,1.850652005,8.57646463
4.112374158,1.850824492,8.580750951
4.113715595,1.850996919,8.585036249
4.115056739,1.851169284,8.589320524
4.11639759,1.851341587,8.593603777
4.117738149,1.85151383,8.597886007
4.119078415,1.851686012,8.602167214
4.120418388,1.851858133,8.606447398
4.121758069,1.852030193,8.610726559
4.123097456,1.852202192,8.615004696
4.124436551,1.85237413,8.619281811
4.125775354,1.852546008,8.623557901
4.127113863,1.852717825,8.627832969
4.12845208,1.852889581,8.632107012
4.129790004,1.853061277,8.636380032
4.131127635,1.853232912,8.640652029
4.132464974,1.853404486,8.644923001
4.133802019,1.853576,8.64919295
4.135138773,1.853747454,8.653461875
4.136475233,1.853918847,8.657729776
4.137811401,1.85409018,8.661996652
4.139147276,1.854261453,8.666262505
4.140482858,1.854432665,8.670527333
4.141818148,1.854603817,8.674791138
4.143153145,1.85477491,8.679053918
4.144487849,1.854945942,8.683315673
4.14582226,1.855116914,8.687576405
4.147156379,1.855287826,8.691836112
4.148490206,1.855458678,8.696094794
4.149823739,1.85562947,8.700352452
4.15115698,1.855800202,8.704609086
4.152489928,1.855970875,8.708864696
4.153822584,1.856141488,8.71311928
4.155154947,1.856312041,8.717372841
4.156487018,1.856482534,8.721625376
4.157818796,1.856652968,8.725876888
4.159150281,1.856823342,8.730127374
4.160481474,1.856993657,8.734376836
4.161812374,1.857163912,8.738625274
4.163142982,1.857334108,8.742872687
4.164473297,1.857504245,8.747119075
4.165803319,1.857674322,8.751364439
4.16713305,1.85784434,8.755608779
4.168462487,1.858014298,8.759852094
4.169791632,1.858184198,8.764094384
4.171120485,1.858354038,8.76833565
4.172449045,1.858523819,8.772575892
4.173777313,1.858693542,8.776815109
4.175105288,1.858863205,8.781053301
4.176432971,1.859032809,8.785290469
4.177760361,1.859202354,8.789526613
4.17908746,1.859371841,8.793761733
4.180414265,1.859541268,8.797995828
4.181740779,1.859710637,8.802228899
4.183067,1.859879947,8.806460946
4.184392928,1.860049199,8.810691969
4.185718565,1.860218392,8.814921968
4.187043909,1.860387526,8.819150943
4.188368961,1.860556602,8.823378893
4.18969372,1.860725619,8.82760582
4.191018188,1.860894578,8.831831723
4.192342363,1.861063478,8.836056602
4.193666246,1.86123232,8.840280458
4.194989837,1.861401104,8.844503289
4.196313135,1.86156983,8.848725098
4.197636142,1.861738497,8.852944815
4.198958856,1.861907106,8.857141372
4.200281278,1.862075657,8.861336887
4.201603409,1.86224415,8.86553136
4.202925247,1.862412584,8.869724791
4.204246793,1.862580961,8.87391718
4.205568047,1.86274928,8.878108528
4.206889009,1.862917541,8.882298834
4.208209679,1.863085744,8.886488099
4.209530057,1.86325389,8.890676323
4.210850144,1.863421977,8.894863505
4.212169938,1.863590007,8.899049647
4.213489441,1.863757979,8.903234747
4.214808651,1.863925894,8.907418807
4.21612757,1.864093751,8.911601826
4.217446197,1.86426155,8.915783804
4.218764532,1.864429292,8.919964742
4.220082576,1.864596976,8.924144639
4.221400328,1.864764603,8.928323497
4.222717788,1.864932173,8.932501314
4.224034956,1.865099685,8.936678092
4.225351833,1.86526714,8.94085383
4.226668418,1.865434538,8.945028528
4.227984711,1.865601879,8.949202187
4.229300713,1.865769162,8.953374806
4.230616424,1.865936389,8.957546387
4.231931843,1.866103558,8.961716928
4.23324697,1.86627067,8.965886431
4.234561806,1.866437726,8.970054895
4.23587635,1.866604724,8.97422232
4.237190603,1.866771666,8.978388707
4.238504565,1.86693855,8.982554056
4.239818235,1.867105378,8.986718367
4.241131615,1.867272149,8.990881641
4.242444702,1.867438864,8.995043876
4.243757499,1.867605522,8.999205075
4.245070004,1.867772123,9.003365236
4.246382218,1.867938668,9.00752436
4.247694141,1.868105156,9.011682447
4.249005773,1.868271587,9.015839497
4.250317114,1.868437962,9.019995511
4.251628163,1.868604281,9.024150489
4.252938922,1.868770544,9.02830443
4.25424939,1.86893675,9.032457336
4.255559566,1.8691029,9.036609205
4.256869452,1.869268993,9.04076004
4.258179047,1.869435031,9.044909839
4.259488351,1.869601012,9.049058603
4.260797364,1.869766937,9.053206332
4.262106086,1.869932806,9.057353026
4.263414518,1.870098619,9.061498686
4.264722659,1.870264376,9.065643312
4.266030509,1.870430077,9.069786904
4.267338068,1.870595723,9.073929462
4.268645337,1.870761312,9.078070986
4.269952315,1.870926846,9.082211478
4.271259003,1.871092324,9.086350936
4.2725654,1.871257746,9.090489361
4.273871507,1.871423113,9.094626753
4.275177323,1.871588423,9.098763113
4.276482849,1.871753679,9.102898441
4.277788085,1.871918879,9.107032737
4.27909303,1.872084023,9.111166002
4.280397685,1.872249112,9.115298235
4.281702049,1.872414145,9.119429436
4.283006124,1.872579123,9.123559607
4.284309908,1.872744046,9.127688747
4.285613402,1.872908913,9.131816857
4.286916606,1.873073725,9.135943937
4.28821952,1.873238482,9.140069986
4.289522144,1.873403184,9.144195006
4.290824478,1.87356783,9.148318997
4.292126522,1.873732422,9.152441959
4.293428277,1.873896958,9.156563891
4.294729741,1.87406144,9.160684795
4.296030916,1.874225866,9.164804671
4.2973318,1.874390238,9.168923519
4.298632395,1.874554555,9.173041339
4.299932701,1.874718817,9.177158131
4.301232716,1.874883024,9.181273897
4.302532443,1.875047176,9.185388635
4.303831879,1.875211274,9.189502347
4.305131026,1.875375317,9.193615032
4.306429884,1.875539305,9.197726691
4.307728452,1.875703239,9.201837325
4.309026731,1.875867118,9.205946933
4.31032472,1.876030943,9.210055516
4.31162242,1.876194713,9.214163074
4.312919831,1.876358429,9.218269607
4.314216953,1.87652209,9.222375116
4.315513786,1.876685698,9.226479601
4.316810329,1.87684925,9.230583063
4.318106584,1.877012749,9.234685501
4.319402549,1.877176193,9.238786915
4.320698226,1.877339583,9.242887308
4.321993613,1.877502919,9.246986677
4.323288712,1.877666201,9.251085025
4.324583522,1.877829429,9.255182351
4.325878043,1.877992603,9.259278655
4.327172275,1.878155723,9.263373938
4.328466219,1.878318789,9.2674682
4.329759874,1.878481801,9.271561442
4.33105324,1.878644759,9.275653664
4.332346318,1.878807663,9.279744865
4.333639107,1.878970514,9.283835047
4.334931608,1.879133311,9.28792421
4.336223821,1.879296054,9.292012354
4.337515745,1.879458744,9.29609948
4.338807381,1.879621379,9.300185587
4.340098729,1.879783962,9.304270676
4.341389788,1.879946491,9.308354748
4.342680559,1.880108966,9.312437803
4.343971043,1.880271388,9.31651984
4.345261238,1.880433756,9.321285283
4.346551145,1.880596071,9.326841352
4.347840765,1.880758333,9.332397939
4.349130096,1.880920541,9.337955043
4.35041914,1.881082697,9.343512662
4.351707895,1.881244799,9.34785624
4.352996364,1.881406847,9.351594272
4.354284544,1.881568843,9.355331535
4.355572437,1.881730786,9.35906803
4.356860042,1.881892675,9.362803756
4.35814736,1.882054511,9.366538715
4.35943439,1.882216295,9.370975423
4.360721133,1.882378025,9.375833795
4.362007589,1.882539703,9.380691925
4.363293757,1.882701328,9.385549813
4.364579638,1.8828629,9.390407457
4.365865232,1.883024419,9.395264857
4.367150539,1.883185885,9.400122011
4.368435558,1.883347299,9.404978918
4.369720291,1.88350866,9.409835577
4.371004737,1.883669969,9.414691987
4.372288895,1.883831225,9.419548147
4.373572767,1.883992428,9.424404055
4.374856352,1.884153579,9.429259712
4.376139651,1.884314677,9.434115115
4.377422663,1.884475723,9.438970264
4.378705388,1.884636716,9.443825158
4.379987826,1.884797657,9.448679795
4.381269978,1.884958546,9.453534175
4.382551844,1.885119383,9.458388296
4.383833423,1.885280167,9.463242158
4.385114716,1.885440899,9.468095759
4.386395723,1.885601579,9.472949098
4.387676443,1.885762207,9.477802175
4.388956878,1.885922782,9.482654988
4.390237026,1.886083306,9.487507536
4.391516888,1.886243778,9.492359818
4.392796464,1.886404197,9.497211834
4.394075755,1.886564565,9.502063581
4.395354759,1.886724881,9.50691506
4.396633478,1.886885145,9.511766269
4.397911911,1.887045357,9.516617207
4.399190058,1.887205517,9.521467873
4.40046792,1.887365626,9.526318266
4.401745496,1.887525683,9.531168384
4.403022786,1.887685688,9.536018228
4.404299792,1.887845642,9.540867796
4.405576512,1.888005544,9.545717087
4.406852946,1.888165394,9.5505661
4.408129096,1.888325193,9.555414834
4.40940496,1.88848494,9.560220799
4.410680539,1.888644636,9.565012067
4.411955833,1.888804281,9.569803017
4.413230842,1.888963874,9.574593648
