25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
9.323896126,4.420913405,19.44470822,8.25193603,4.086183116,16.74483096,7.262744173,3.763531885,14.66533496,6.350229534,3.370739534,11.83702845,5.524523735,3.160551795,9.967049784,4.762066515,2.875028444,8.236156385,4.229704931,2.626312339,6.948661751,3.643043711,2.342098289,5.950587509,3.183925787,2.206598477,4.705130893,2.836686504,2.024206462,4.130489262,2.468790773,1.836309179,3.398576013,2.168711381,1.693082742,2.840958013,1.906479792,1.560824228,2.421067306,1.667741253,1.419060576,1.999666371,1.470781216,1.296551106,1.683296766
9.329218106,4.421770641,19.46123473,8.256345894,4.086961857,16.75504667,7.26642224,3.764282301,14.67735906,6.353184696,3.371269129,11.84549009,5.526887992,3.161047868,9.974266347,4.763907027,2.875423163,8.241388178,4.231207713,2.626868818,6.952645992,3.644195566,2.342406346,5.953604696,3.184816967,2.206827932,4.707193229,2.837402163,2.024432824,4.132374572,2.469326761,1.836457514,3.399776107,2.169110124,1.693258201,2.841534388,1.906770001,1.560932412,2.42177693,1.66794121,1.419150364,2.000071156,1.470913267,1.296594446,1.683618379
9.334540814,4.422627633,19.47776586,8.26075616,4.087740371,16.77042917,7.270100556,3.765032511,14.6885467,6.356139898,3.371798552,11.85395232,5.52925219,3.16154378,9.981484959,4.765747406,2.875817746,8.246620237,4.232710324,2.62742518,6.956630627,3.64534724,2.342714297,5.956621569,3.185707966,2.207057301,4.709255197,2.838117655,2.024659046,4.134259901,2.469862602,1.836605791,3.400975925,2.169508741,1.693433601,2.842110516,1.907060108,1.561040552,2.42248646,1.668141089,1.419240117,2.000475832,1.471045261,1.296637766,1.683939931
9.339864249,4.42348438,19.4943016,8.265166828,4.088518661,16.78581929,7.27377912,3.765782516,14.69973602,6.359095138,3.372327803,11.86241515,5.531616329,3.162039531,9.988705617,4.767587653,2.876212193,8.251852558,4.234212764,2.627981426,6.960615655,3.646498734,2.343022143,5.95963813,3.186598782,2.207286583,4.711316796,2.838832982,2.024885127,4.136145249,2.470398296,1.836754008,3.402175465,2.169907233,1.693608942,2.8426864,1.907350114,1.56114865,2.423195898,1.668340891,1.419329835,2.000880401,1.471177199,1.296681067,1.684261421
9.345188409,4.424340883,19.51084195,8.269577896,4.089296725,16.80121703,7.277457932,3.766532316,14.71092701,6.362050417,3.372856884,11.87087857,5.53398041,3.162535122,9.99592832,4.769427767,2.876606505,8.257085142,4.235715034,2.628537555,6.964601074,3.647650047,2.343329883,5.962654377,3.187489417,2.207515779,4.713378025,2.839548143,2.025111067,4.138030616,2.470933842,1.836902166,3.403374728,2.1703056,1.693784224,2.843262038,1.907640017,1.561256704,2.423905244,1.668540615,1.419419518,2.001284862,1.471309081,1.296724349,1.684582851
9.350513296,4.425197142,19.52738691,8.273989365,4.090074564,16.81662238,7.281136992,3.767281911,14.72211967,6.365005733,3.373385794,11.87934259,5.536344432,3.163030553,10.00315307,4.771267749,2.877000682,8.262317985,4.237217134,2.629093568,6.968586884,3.64880118,2.343637519,5.96567031,3.188379869,2.207744889,4.715438884,2.840263138,2.025336868,4.139916001,2.471469241,1.837050265,3.404573712,2.170703841,1.693959446,2.843837432,1.907929819,1.561364716,2.424614496,1.668740261,1.419509166,2.001689214,1.471440907,1.296767611,1.684904219
9.355838907,4.426053157,19.54393646,8.278401233,4.090852178,16.83203535,7.2848163,3.768031301,14.73331399,6.367961088,3.373914533,11.88780718,5.538708394,3.163525824,10.01037985,4.773107597,2.877394724,8.267551086,4.238719063,2.629649465,6.972573082,3.649952132,2.34394505,5.968685927,3.18927014,2.207973913,4.717499373,2.840977967,2.025562529,4.141801404,2.472004493,1.837198304,3.40577242,2.171101957,1.694134609,2.844412581,1.908219519,1.561472684,2.425323656,1.66893983,1.419598853,2.002093459,1.471572677,1.296810854,1.685225526
9.361165242,4.426908928,19.5604906,8.2828135,4.091629568,16.84745592,7.288495854,3.768780487,14.74450997,6.370916479,3.374443101,11.89627236,5.541072298,3.164020935,10.01760867,4.774947313,2.87778863,8.272784444,4.240220822,2.630205245,6.976559667,3.651102904,2.344252476,5.971701228,3.190160229,2.208202851,4.719559491,2.841692631,2.02578805,4.143686823,2.472539597,1.837346285,3.406970849,2.171499948,1.694309714,2.844987486,1.908509117,1.561580609,2.426032722,1.669139322,1.419690631,2.002497596,1.471704391,1.296854078,1.685546771
9.366492301,4.427764456,19.57704932,8.287226166,4.092406733,16.86288409,7.292175655,3.769529468,14.7557076,6.373871908,3.374971499,11.90473811,5.543436142,3.164515886,10.02483953,4.776786896,2.878182402,8.278018056,4.241722409,2.63076091,6.980546639,3.652253495,2.344559798,5.974716212,3.191050136,2.208431703,4.721619238,2.842407129,2.026013432,4.145572259,2.473074555,1.837494207,3.408169,2.171897813,1.694484759,2.845562148,1.908798613,1.561688491,2.426741696,1.669338736,1.419782373,2.002901624,1.471836049,1.296897282,1.685867956
9.371820083,4.42861974,19.59361263,8.29163923,4.093183674,16.87831986,7.295855702,3.770278245,14.76690689,6.376827373,3.375499727,11.91320444,5.545799926,3.165010677,10.03207242,4.778626346,2.878576038,8.283251921,4.243223827,2.631316458,6.984533995,3.653403905,2.344867015,5.977730879,3.191939861,2.208660469,4.723678613,2.843121462,2.026238675,4.14745771,2.473609366,1.83764207,3.409366873,2.172295554,1.694659746,2.846136565,1.909088008,1.561796331,2.427450575,1.669538072,1.419874079,2.003305544,1.471967651,1.296940467,1.686189078
9.377148587,4.429474781,19.61018052,8.296052692,4.09396039,16.89376323,7.299535994,3.771026817,14.77810782,6.379782875,3.376027784,11.92335614,5.54816365,3.165505309,10.03930735,4.780465662,2.87896954,8.288486037,4.244725073,2.63187189,6.988521735,3.654554136,2.345174127,5.980745228,3.192829404,2.208889149,4.725737617,2.843835629,2.026463779,4.149343176,2.47414403,1.837789874,3.410564469,2.172693169,1.694834674,2.84671074,1.909377302,1.561904127,2.428159362,1.669737332,1.41996575,2.003709357,1.472099196,1.296983633,1.686510139
9.382477812,4.43032958,19.62675297,8.300466551,4.094736883,16.90921419,7.303216532,3.771775185,14.78931039,6.382738413,3.376555671,11.93411205,5.550527314,3.165999781,10.0465443,4.782304846,2.879362907,8.29370848,4.246226149,2.632427207,6.992509856,3.655704185,2.345481134,5.983759259,3.193718766,2.209117744,4.727796248,2.84454963,2.026688744,4.151228656,2.474678547,1.837937619,3.411761785,2.17309066,1.695009543,2.847284672,1.909666494,1.562011881,2.428868055,1.669936514,1.420057386,2.004154146,1.472230686,1.29702678,1.686831139
9.387807759,4.431184135,19.64332999,8.304880806,4.095513152,16.92467275,7.306897314,3.77252335,14.8005146,6.385693987,3.377083389,11.94487355,5.552890918,3.166494094,10.05378328,4.784143896,2.87975614,8.298923535,4.247727054,2.632982407,6.996498358,3.656854055,2.345788038,5.986772969,3.194607945,2.209346253,4.729854506,2.845263466,2.026913571,4.153114151,2.475212917,1.838085306,3.412958824,2.173488025,1.695184353,2.847856415,1.909955585,1.562119592,2.429576654,1.670135619,1.420148986,2.004603339,1.47236212,1.297069908,1.687152077
9.393138426,4.432038448,19.65991157,8.309295457,4.096289197,16.94013889,7.310578341,3.773271311,14.81172045,6.388649596,3.377610936,11.95564063,5.555254462,3.166988247,10.06102428,4.785982812,2.880149238,8.304138796,4.249227788,2.6335036,7.000487239,3.658003744,2.346094837,5.98978636,3.195496943,2.209574677,4.731912392,2.845977136,2.027138259,4.154999658,2.47574714,1.838232934,3.414155584,2.173885266,1.695359105,2.848427787,1.910244574,1.56222726,2.430285159,1.670334646,1.420240551,2.005052431,1.472493499,1.297113016,1.687472953
9.398469812,4.432892518,19.67649771,8.313710504,4.097065019,16.95561262,7.314259612,3.774019068,14.82292792,6.391605241,3.378138314,11.96641328,5.557617945,3.167482242,10.06826731,4.787821596,2.880542202,8.309354263,4.250728351,2.633837259,7.004476498,3.659153252,2.346401532,5.992799429,3.19638576,2.209803015,4.733969903,2.846690642,2.027362808,4.156885178,2.476281217,1.838380503,3.415352065,2.174282382,1.695533797,2.848998916,1.910533462,1.562334885,2.43099357,1.670533597,1.420332081,2.005501423,1.472624821,1.297156105,1.687793768
9.403801918,4.433746346,19.6930884,8.318125946,4.097840617,16.97109392,7.317941127,3.774766622,14.83413701,6.394560921,3.378665522,11.97719152,5.559981368,3.167976078,10.07551235,4.789660245,2.880935032,8.314569933,4.252228744,2.634170802,7.008466134,3.66030258,2.346708122,5.995812177,3.197274395,2.210031267,4.736027041,2.847403981,2.02758722,4.15877071,2.476815147,1.838528014,3.416548268,2.174679373,1.695708432,2.849569801,1.910822248,1.562442467,2.431701887,1.67073247,1.420423575,2.005950315,1.472756088,1.297199175,1.688114521
9.409134742,4.434599933,19.70968363,8.322541783,4.098615992,16.98658281,7.321622885,3.775513973,14.84534772,6.397516636,3.379192561,11.98797533,5.562344729,3.168469755,10.08275941,4.791498761,2.881327728,8.319785804,4.253728965,2.634504227,7.012456144,3.661451727,2.347014609,5.99882133,3.198162848,2.210259434,4.738083805,2.848117156,2.027811494,4.160656253,2.477348931,1.838675466,3.417744192,2.175076239,1.695883007,2.850140443,1.911110934,1.562550007,2.43241011,1.670931266,1.420515035,2.006399106,1.472887299,1.297242226,1.688435212
9.414468284,4.435453277,19.7262834,8.326958013,4.099391145,17.00207927,7.325304886,3.77626112,14.85656005,6.400472384,3.37971943,11.99876472,5.564708029,3.168963273,10.09000849,4.793337143,2.88172029,8.325001876,4.255229015,2.634837535,7.016446528,3.662600694,2.347320991,6.001825317,3.19905112,2.210487516,4.740140194,2.848830165,2.028035631,4.162470583,2.477882568,1.83882286,3.418939838,2.175472981,1.696057524,2.850710843,1.911399518,1.562657505,2.433118238,1.671129986,1.420606459,2.006847797,1.473018454,1.297285257,1.688755841
9.419802543,4.43630638,19.7428877,8.331374637,4.100166074,17.0175833,7.328987129,3.777008064,14.86777398,6.403428168,3.380246131,12.00955967,5.567071268,3.169456633,10.09725958,4.795175391,2.882112717,8.330218146,4.256728894,2.635170727,7.020437285,3.663749481,2.34762727,6.004828959,3.19993921,2.210715513,4.742196208,2.849543009,2.02825963,4.164233647,2.478416058,1.838970195,3.420135204,2.175869598,1.696231983,2.851281,1.911688001,1.562764959,2.433826272,1.671328628,1.420697847,2.007296387,1.473149553,1.29732827,1.689076409
9.425137518,4.437159241,19.75949654,8.335791654,4.100940781,17.0330949,7.332669614,3.777754806,14.87898952,6.406383985,3.380772662,12.0203602,5.569434446,3.169949834,10.10451268,4.797013505,2.882505012,8.335434612,4.258228602,2.635503801,7.024428413,3.664898087,2.347933445,6.007832256,3.200827118,2.210943425,4.744251846,2.850255688,2.028483492,4.165996425,2.478949403,1.839117472,3.421330291,2.176266091,1.696406383,2.851850916,1.911976384,1.562872371,2.434534212,1.671527193,1.420789201,2.007744876,1.473280597,1.297371263,1.689385402
9.430473209,4.43801186,19.77610989,8.340209063,4.101715266,17.04861406,7.336352341,3.778501345,14.89020667,6.409339835,3.381299025,12.03116629,5.571797562,3.170442877,10.1117678,4.798851485,2.882897172,8.340651274,4.259728139,2.635836759,7.02841991,3.666046513,2.348239516,6.010835207,3.201714845,2.211171251,4.746307108,2.850968202,2.028707216,4.167758917,2.4794826,1.839264691,3.422525099,2.176662459,1.696580725,2.852420589,1.912264665,1.562979741,2.435242057,1.671725682,1.42088052,2.008193265,1.473411586,1.297414238,1.689683069
9.435809615,4.438864239,19.79272777,8.344626864,4.102489528,17.06414079,7.340035309,3.779247681,14.9014254,6.412295719,3.381825219,12.04197795,5.574160616,3.170935762,10.11902491,4.800689331,2.883289199,8.345868128,4.261227505,2.636169601,7.032411776,3.667194758,2.348545484,6.013837812,3.202602391,2.211398993,4.748361995,2.851680551,2.028930804,4.169521121,2.480015652,1.839411851,3.423719628,2.177058703,1.696755008,2.852990021,1.912552845,1.563087068,2.435949807,1.671924094,1.420971803,2.008641553,1.473542519,1.297457193,1.689980664
9.441146736,4.439716377,19.80935016,8.349045056,4.103263568,17.07967507,7.343718517,3.779993815,14.91264573,6.415251635,3.382351244,12.05279518,5.576523608,3.171428489,10.12628403,4.802527043,2.883681092,8.351085174,4.262726699,2.636502326,7.036404009,3.668342823,2.348851348,6.016840069,3.203489755,2.211626649,4.750416504,2.852392735,2.029154256,4.171283038,2.480548557,1.839558953,3.424913878,2.177454823,1.696929233,2.853559212,1.912840925,1.563194353,2.436657462,1.672122429,1.421063051,2.009089741,1.473673396,1.297500129,1.690278189
9.446484571,4.440568274,19.82597706,8.353463639,4.104037386,17.09521691,7.347401967,3.780739747,14.92386765,6.418207585,3.3828771,12.06361797,5.578886538,3.171921057,10.13354516,4.80436462,2.884072852,8.356302409,4.264225722,2.636834935,7.040396607,3.669490708,2.349157108,6.019841978,3.204376938,2.211854221,4.752470637,2.853104753,2.02937757,4.173044668,2.481081316,1.839705997,3.426107848,2.177850818,1.6971034,2.854128162,1.913128903,1.563301595,2.437365022,1.672320687,1.421154265,2.009537827,1.473804218,1.297543047,1.690575641
9.451823119,4.44141993,19.84259872,8.357882612,4.104810982,17.1107663,7.351085656,3.781485477,14.93509115,6.421163566,3.383402789,12.07444631,5.581249405,3.172413468,10.14080828,4.806202063,2.884464479,8.361519833,4.265724574,2.637167427,7.04438957,3.670638412,2.349462765,6.022843539,3.20526394,2.212081708,4.754524392,2.853816607,2.029600749,4.174806009,2.481613929,1.839852983,3.427301539,2.178246689,1.697277508,2.854696871,1.913416781,1.563408795,2.438072486,1.672518868,1.421245443,2.009985812,1.473934984,1.297585945,1.690871059
9.457162379,4.442271346,19.85915976,8.362301976,4.105584357,17.12632324,7.354769584,3.782231005,14.94631623,6.42411958,3.383928309,12.08528022,5.58361221,3.172905722,10.1480734,4.808039372,2.884855973,8.366737443,4.267223254,2.637499804,7.048363873,3.671785935,2.349768319,6.02584475,3.20615076,2.212309111,4.75657777,2.854528296,2.029823792,4.176567063,2.482146395,1.839999911,3.42849495,2.178642436,1.697451559,2.85526534,1.913704558,1.563515952,2.438779856,1.672716973,1.421336587,2.010433697,1.474065695,1.297628824,1.691136306
9.462502351,4.443122522,19.87572508,8.366721728,4.106357511,17.14188772,7.358453752,3.782976331,14.95754289,6.427075626,3.384453661,12.09611968,5.585974952,3.173397818,10.15534052,4.809876546,2.885247334,8.371955237,4.268721763,2.637832064,7.052331278,3.672933279,2.35007377,6.028845611,3.207037399,2.212536428,4.758630769,2.85523982,2.030046698,4.178327827,2.482678716,1.84014678,3.429688082,2.179038059,1.697625551,2.855833569,1.913992235,1.563623067,2.43948713,1.672915002,1.421427695,2.01088148,1.474196351,1.297671685,1.691350587
9.467843035,4.443973458,19.89229467,8.371141869,4.107130443,17.15745975,7.362138159,3.783721455,14.96877111,6.430031703,3.384978845,12.10696469,5.588337631,3.173889756,10.16260962,4.811713585,2.885638562,8.377284373,4.2702201,2.638164209,7.056299016,3.674080442,2.350379117,6.031846122,3.207923857,2.212763661,4.76068339,2.855951179,2.03026947,4.180088303,2.48321089,1.840293592,3.430880934,2.179433557,1.697799485,2.856401558,1.914279811,1.56373014,2.440194308,1.673112953,1.421518768,2.011329162,1.474326952,1.297714526,1.691564779
9.473184429,4.444824154,19.90886853,8.375562399,4.107903154,17.17303932,7.365822804,3.784466378,14.9800009,6.432987811,3.385503862,12.11781526,5.590700247,3.174381537,10.16988072,4.81355049,2.886044938,8.383999532,4.271718266,2.638496237,7.060267088,3.675227424,2.350684361,6.034846281,3.208810134,2.21299081,4.762735632,2.856662374,2.030492105,4.181848489,2.483742919,1.840440346,3.432073505,2.179828932,1.697973361,2.856969308,1.914567286,1.563837171,2.440901391,1.673310829,1.421609807,2.011776743,1.474457497,1.297757348,1.691778883
9.478526534,4.44567461,19.92544664,8.379983316,4.108675644,17.18862642,7.369507687,3.785211099,14.99123226,6.43594395,3.38602871,12.12867138,5.5930628,3.174873161,10.17715381,4.81538726,2.886461352,8.39071757,4.27321626,2.63882815,7.064235492,3.676374226,2.350989503,6.037846088,3.209696229,2.213217874,4.764787494,2.857373404,2.030714605,4.183608386,2.484274802,1.840587042,3.433265797,2.180224183,1.69814718,2.857536818,1.914854661,1.563944159,2.441608378,1.673508627,1.421700811,2.012224223,1.474587987,1.297800152,1.691992898
9.483869347,4.446524827,19.94202901,8.38440462,4.109447913,17.20422105,7.373192807,3.78595562,15.00246516,6.43890012,3.386553392,12.13953305,5.595425289,3.175364628,10.18442889,4.817223894,2.886877628,8.397438483,4.274714082,2.639159947,7.068204225,3.677520848,2.351294541,6.040845542,3.210582144,2.213444854,4.766838977,2.858084269,2.030936971,4.185367992,2.484806539,1.84073368,3.434457809,2.18061931,1.69832094,2.85810409,1.915141936,1.564051106,2.442315269,1.67370635,1.42179178,2.012671601,1.474718421,1.297842937,1.692206825
9.48921287,4.447374804,19.95861563,8.388826311,4.110219962,17.21982321,7.376878165,3.786699939,15.01369962,6.44185632,3.387077905,12.15040026,5.597787715,3.175855938,10.19170594,4.819060394,2.887293767,8.404162272,4.276211733,2.639491629,7.072173288,3.67866729,2.351599477,6.043844643,3.211467877,2.21367175,4.76889008,2.858794969,2.031159201,4.187127309,2.48533813,1.84088026,3.435649541,2.181014313,1.698494642,2.858671123,1.91542911,1.56415801,2.443022064,1.673903996,1.421882714,2.013118878,1.474848801,1.297885702,1.692420663
9.4945571,4.448224542,19.97520649,8.393248388,4.11099179,17.2354329,7.380563759,3.787444058,15.02493563,6.444812551,3.387602252,12.16127302,5.600150077,3.176347091,10.19898498,4.820896759,2.887709769,8.410888933,4.277709212,2.639823195,7.076142679,3.679813551,2.35190431,6.04684339,3.212353429,2.213898562,4.770940803,2.859505505,2.031381297,4.188886335,2.485869576,1.841026783,3.436840993,2.181409192,1.698668286,2.859237917,1.915716183,1.564264872,2.443728762,1.674101565,1.421973613,2.013566053,1.474979125,1.297928449,1.692634413
9.499902038,4.449074042,19.99180159,8.397670851,4.111763399,17.25105011,7.38424959,3.788187975,15.03617318,6.447768811,3.388126431,12.17215132,5.602512375,3.176838087,10.206266,4.822732989,2.888125633,8.417618467,4.279206519,2.640154645,7.080112396,3.680959632,2.35220904,6.049841782,3.2132388,2.214125289,4.772991144,2.860215876,2.031603258,4.19064507,2.486400876,1.841173248,3.438032164,2.181803948,1.698841873,2.859804474,1.916003157,1.564371692,2.444435365,1.674299059,1.422064477,2.014013126,1.475109394,1.297971177,1.692848075
9.505247682,4.449923302,20.00840092,8.402093698,4.112534787,17.26667483,7.387935656,3.788931692,15.04741227,6.4507251,3.388650444,12.18303516,5.604874609,3.177328927,10.213549,4.824569083,2.88854136,8.42435087,4.280703655,2.640485981,7.084082438,3.682105532,2.352513668,6.052839819,3.214123991,2.214351932,4.775041105,2.860926083,2.031825085,4.192395063,2.48693203,1.841319655,3.439223055,2.18219858,1.699015402,2.860370792,1.91629003,1.56447847,2.445141871,1.674496476,1.422194618,2.014460098,1.475239608,1.298013887,1.693061649
9.510594033,4.450772324,20.02500448,8.406516931,4.113305955,17.28230708,7.391621958,3.789675209,15.0586529,6.453681419,3.389174289,12.19392454,5.607236778,3.177819611,10.22083397,4.826405042,2.888956951,8.431086141,4.282200618,2.640817201,7.088052803,3.683251252,2.352818194,6.0558375,3.215009,2.214578492,4.777090684,2.861636126,2.032046777,4.194142884,2.487463038,1.841466005,3.440413666,2.182593089,1.699188873,2.860936873,1.916576803,1.564585206,2.445848281,1.674693817,1.422345086,2.014906969,1.475369768,1.298056577,1.693275134
9.515941089,4.451621108,20.04181949,8.410940547,4.114076903,17.29794683,7.395308496,3.790418525,15.06989506,6.456637766,3.389697968,12.20481945,5.609598883,3.178310138,10.22812091,4.828240865,2.889372404,8.43782428,4.28369741,2.641148306,7.092023492,3.684396792,2.353122616,6.058834824,3.215893828,2.214804967,4.779139881,2.862346004,2.032268336,4.195890403,2.487993902,1.841612297,3.441603996,2.182987473,1.699362286,2.861502717,1.916863476,1.5646919,2.446554594,1.674891082,1.422495503,2.015353737,1.475499872,1.298099249,1.693488532
9.52128885,4.452469654,20.06058165,8.415364547,4.114847632,17.3135941,7.398995268,3.791161642,15.08113874,6.459594142,3.39022148,12.2157199,5.611960923,3.178800509,10.23540983,4.830076553,2.889787721,8.444565283,4.285194029,2.641479296,7.095994501,3.685542152,2.353426937,6.06183179,3.216778476,2.215031359,4.781188696,2.863055717,2.032489761,4.19763762,2.488524619,1.841758532,3.442794045,2.183381735,1.699535642,2.862068324,1.917150049,1.564798553,2.44726081,1.675088271,1.422645868,2.015800403,1.475629921,1.298142017,1.693701842
9.526637316,4.453317961,20.07935321,8.41978893,4.115618141,17.32924887,7.402682274,3.791904558,15.09238394,6.462550546,3.390744826,12.22662588,5.614322898,3.179290724,10.24270071,4.831912106,2.890202901,8.451309151,4.286690477,2.641810171,7.099965831,3.686687331,2.353731155,6.064828399,3.217662942,2.215257667,4.783237129,2.863765267,2.032711053,4.199384535,2.489055192,1.84190471,3.443983814,2.183775873,1.69970894,2.862633695,1.917436522,1.564905163,2.447966929,1.675285384,1.422796181,2.016246968,1.475759915,1.298185415,1.693915064
9.531986484,4.45416603,20.09813419,8.424213696,4.116388431,17.34491114,7.406369514,3.792647274,15.10363066,6.465506979,3.391268005,12.23753739,5.616684808,3.179780783,10.24999356,4.833747522,2.890617944,8.45805588,4.288186752,2.642140932,7.103937479,3.68783233,2.354035272,6.067824649,3.218547228,2.215483891,4.785285178,2.864474652,2.032932211,4.201131147,2.489585618,1.84205083,3.445173301,2.184169888,1.699882181,2.863198829,1.917722895,1.565011731,2.448672952,1.675482421,1.422946443,2.016693431,1.475889855,1.298228795,1.694128199
9.537336356,4.455013862,20.11692458,8.428638843,4.117158502,17.36058091,7.410056988,3.793389791,15.1148789,6.468463439,3.391791018,12.24845443,5.619046653,3.180270686,10.25728837,4.835582803,2.891032851,8.46480547,4.289682856,2.642471577,7.107909444,3.688977148,2.354339286,6.070820539,3.219431333,2.215710031,4.787332844,2.865183872,2.033153236,4.202877456,2.4901159,1.842196892,3.446362508,2.184563779,1.700055364,2.863763727,1.918009168,1.565118258,2.449378877,1.675679381,1.423096653,2.017139791,1.476019739,1.298272156,1.694341245
9.54268693,4.455861456,20.13572436,8.433064372,4.117928354,17.37625818,7.413744695,3.794132108,15.12612864,6.471419927,3.392313865,12.259377,5.621408433,3.180760434,10.26458514,4.837417948,2.891447622,8.471557918,4.291178787,2.642802108,7.111881725,3.690121786,2.354643198,6.07381607,3.220315257,2.215936088,4.789380127,2.865892929,2.033374128,4.204623461,2.490646037,1.842342898,3.447551434,2.184957547,1.70022849,2.864328389,1.918295341,1.565224743,2.450084705,1.675876266,1.423246812,2.01758605,1.476149569,1.298315498,1.694554205
9.548038206,4.456708813,20.15453355,8.437490282,4.118697987,17.39194294,7.417432635,3.794874225,15.13737989,6.474376441,3.392836547,12.27030509,5.623770147,3.181250026,10.27188388,4.839252957,2.891862257,8.478313224,4.292674546,2.643132525,7.115854321,3.691266244,2.354947008,6.07681124,3.221199,2.216162062,4.791427025,2.866601821,2.033594887,4.206118506,2.491176028,1.842488846,3.448740079,2.185351192,1.700401558,2.864892815,1.918581414,1.565331186,2.450790436,1.676073075,1.423396918,2.018032206,1.476279344,1.298358822,1.694767077
9.553390183,4.457555933,20.17335213,8.441916573,4.119467402,17.40763519,7.421120807,3.795616144,15.14863264,6.477332983,3.393359062,12.28123871,5.626131795,3.181739462,10.27918457,4.84108783,2.892276755,8.485071386,4.294170133,2.643462827,7.119827231,3.692410522,2.355250717,6.079806048,3.222082563,2.216387952,4.793473539,2.86731055,2.033815513,4.207598085,2.491705874,1.842634737,3.449928443,2.185744714,1.700574569,2.865457007,1.918867388,1.565437588,2.451496069,1.676269809,1.423546974,2.01847826,1.476409065,1.298402126,1.694979862
9.55874286,4.458402816,20.1921801,8.446343243,4.120236598,17.42333493,7.424809211,3.796357863,15.15988688,6.480289551,3.393881412,12.29217784,5.628493377,3.182228743,10.28648721,4.842922567,2.892691118,8.491832402,4.295665548,2.643793015,7.123800452,3.69355462,2.355554323,6.082800495,3.222965945,2.216613758,4.795519669,2.868019114,2.034036007,4.20907727,2.492235575,1.842780571,3.451116526,2.186138113,1.700747522,2.866020963,1.919153262,1.565543947,2.452201605,1.676466466,1.423696977,2.018924211,1.47653873,1.298445411,1.69519256
9.564096236,4.459249462,20.21101746,8.450770293,4.121005577,17.43904214,7.428497846,3.797099383,15.17114261,6.483246145,3.394403596,12.30312249,5.630854893,3.182717869,10.29379181,4.844757168,2.893105344,8.498463401,4.29716079,2.644123088,7.127773984,3.694698537,2.355857828,6.085794579,3.223849147,2.216839482,4.797565413,2.868727514,2.034256369,4.210556064,2.492765131,1.842926348,3.452304327,2.186531389,1.700920419,2.866584685,1.919439036,1.565650266,2.452907043,1.676663048,1.42384693,2.01937006,1.476668341,1.298488678,1.69540517
9.569450312,4.460095872,20.2298642,8.455197721,4.121774336,17.45475684,7.432186713,3.797840705,15.18239984,6.486202766,3.394925614,12.31407266,5.633216343,3.18320684,10.30109836,4.846591632,2.893519435,8.503893498,4.29865586,2.644453047,7.131747826,3.695842274,2.356161232,6.0887883,3.224732168,2.217065122,4.799610772,2.86943575,2.034476599,4.212034466,2.493294542,1.843072068,3.453491847,2.186924542,1.701093258,2.867148172,1.919724711,1.565756542,2.453612383,1.676859554,1.42399683,2.019815807,1.476797897,1.298531926,1.695617694
9.574805086,4.460942045,20.24872032,8.459625528,4.122542878,17.47047901,7.43587581,3.798581827,15.19365854,6.489159412,3.395447468,12.32502834,5.635577726,3.183695656,10.30840685,4.84842596,2.89393339,8.509324157,4.300150758,2.644782893,7.135721976,3.69698583,2.356464534,6.091781657,3.225615008,2.217290679,4.801655745,2.870143823,2.034696697,4.213512477,2.493823808,1.84321773,3.454679086,2.187317572,1.701266039,2.867711425,1.920010286,1.565862777,2.454317625,1.677055985,1.424146679,2.020261451,1.476927399,1.298575155,1.695830131
9.580160558,4.461787981,20.26758582,8.464053713,4.123311203,17.48620865,7.439565137,3.799322752,15.20491872,6.492116084,3.395969156,12.33598953,5.637939043,3.184184317,10.31571729,4.850260152,2.89434721,8.514755374,4.301645483,2.645112624,7.139696433,3.698129207,2.356767734,6.094774649,3.226497668,2.217516153,4.803700331,2.870851731,2.034916663,4.214990097,2.49435293,1.843363336,3.455866043,2.187710479,1.701438764,2.868274444,1.920295762,1.565968971,2.455022769,1.67725234,1.424296476,2.020706993,1.477056846,1.298618365,1.696042481
9.585516728,4.462633682,20.28646069,8.468482276,4.124079309,17.50194577,7.443254695,3.800063477,15.21618038,6.49507278,3.396490679,12.34695624,5.640300292,3.184672824,10.32302968,4.852094207,2.894760894,8.52018715,4.303140036,2.645442241,7.143671196,3.699272403,2.357070834,6.097767276,3.227380147,2.217741544,4.805744532,2.871559476,2.035136498,4.216467326,2.494881906,1.843508885,3.457052719,2.188103264,1.701611432,2.86883723,1.920581139,1.566075123,2.455727815,1.677448619,1.424446222,2.021152431,1.477186239,1.298661557,1.696254744
9.590873593,4.463479147,20.30534493,8.472911215,4.124847199,17.51769034,7.446944482,3.800804005,15.22744351,6.498029502,3.397012037,12.35792845,5.642661475,3.185161176,10.330344,4.853928125,2.895174443,8.525619482,4.304634416,2.645771745,7.147646263,3.700415419,2.357373831,6.100759538,3.228262446,2.217966852,4.807788345,2.872267057,2.035356201,4.217944166,2.495410738,1.843654378,3.458239113,2.188495925,1.701784042,2.869399782,1.920866416,1.566181234,2.456432763,1.677644823,1.424595916,2.021597768,1.477315577,1.29870473,1.696466921
