Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Cote d'Ivoire,0,0,1.430379875,1.588874172,2.936896975,6.406222295,19.53472942,25.49243291,36.17069455,65.03284921,123.5670578,142.3191611,194.02167,216.7038324,198.7137708,150.7451781,82.09183964,34.26760077,9.086509476,1.770912644,,1305.924461,1311.880612
Croatia,0,0,0.036208024,0.121471117,0.467955239,0.84041309,2.392626022,7.638150805,19.40264036,56.86871218,149.3920731,289.1155877,475.1955094,530.7106829,441.954336,406.8807845,308.1818041,139.3937071,40.38662475,6.192071378,,2874.545723,2875.171358
Cuba,0,0,0.153190628,0.92826795,1.265885316,2.463135357,7.292753516,16.93390375,44.40044919,142.3552533,383.0534191,689.4053345,825.0898568,1017.348407,1048.746239,954.6125869,666.3405594,444.8382518,214.9546401,99.35326914,,6557.188059,6559.535403
Cyprus,0,0,0.013022426,0.032029115,0.056357291,0.264949648,0.79084398,1.510101803,3.787354291,7.686286617,16.57906569,30.54155785,56.01066305,81.79220205,84.51172001,79.68319182,63.62982093,28.64536615,5.789195036,0.65019871,,461.8725176,461.9739265
Czechia,0,0,0.081449991,0.278357756,0.617764914,1.693789164,4.720599058,13.13125953,39.26813273,102.3383778,194.0991941,410.8852739,818.3351309,1291.891696,1387.329536,973.1719923,555.719817,309.7976964,105.5847889,29.25903173,,6237.226316,6238.203888
Democratic Republic of the Congo,0,0,2.022695313,6.032561094,8.885474735,14.62317761,34.11974872,66.19488094,133.9334309,278.8972305,493.6896795,677.7565361,755.7610042,681.1738284,518.1902603,336.0324097,193.4805223,84.78533243,23.60470649,5.136365986,,4297.379114,4314.319845
Denmark,0,0,0.058274866,0.173367463,0.576013953,1.054347653,2.974426457,6.960483169,19.27460241,54.38724652,138.5502317,259.7340911,424.8132906,623.6174323,937.9499709,797.3676835,614.5581729,309.1748862,124.3101429,43.4390293,,4358.166038,4358.973694
Djibouti,0,0,0.041278713,0.033525828,0.075119328,0.154219153,0.447558071,1.029436566,2.291189719,4.108095271,5.941908425,8.257145875,10.03703778,10.49616737,9.97128165,6.466131599,2.812124705,0.980573315,0.237200969,0.041291429,,63.27136189,63.42128576
Dominica,0,0,0.002203252,0.01255297,0.013805025,0.021060936,0.05479451,0.112457553,0.208463512,0.478280838,1.027383259,1.57986698,2.036874274,2.23625344,2.263376677,2.224480186,1.968299188,1.118869328,0.427817481,0.107889101,,15.86616726,15.89472851
Dominican Republic,0,0,0.514164705,2.717838281,4.066042861,4.954568833,11.72654696,19.46199848,36.52029579,63.39166937,110.3836273,141.1541804,196.5132693,195.8111003,210.3899003,159.4028192,134.4941193,98.99855961,35.32092687,10.70922363,,1429.232806,1436.530852
