Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 5,under 25,over 25,Total
Mauritius,1.486958053,1.649123834,3.075461116,3.937823599,4.54473152,6.286356401,7.78355696,11.94981024,15.98928174,18.93370815,24.40933665,28.59104342,32.79646834,24.07753578,14.85316926,,5.825490821,8.469177775,200.3643651,208.8335429
Mexico,268.492438,322.5947632,406.3086132,528.5863006,606.3973678,734.9757508,886.7236737,1040.695025,1174.112043,1434.012343,1834.557985,2094.407469,2232.375666,1601.8846,870.1922119,,1972.44262,2465.90042,16036.31625,18502.21667
Micronesia (Federated States of),0.93262882,0.667361133,0.17882054,0.147568199,0.678165258,1.62211365,2.222668389,2.475867558,1.746956426,1.680494996,1.641155585,1.987585122,1.503233755,0.748768032,0.129662,,2.393579127,3.971320107,18.36304946,22.33436957
Monaco,0.011750029,0.015787551,0.021813331,0.03407545,0.054049787,0.09454894,0.140658126,0.229491133,0.362455249,0.897658848,1.569234171,2.786818329,4.082636956,4.033015435,2.907546403,,0.017817203,0.037755783,17.24153974,17.27929552
Mongolia,7.483622353,9.035481992,9.808028094,12.12049833,14.22397127,15.2251253,13.19863711,13.05317997,10.86711002,9.552047204,9.327484035,9.568447069,9.226905472,2.44965315,0.214748109,,205.6290213,224.8407059,145.3549395,370.1956454
Montenegro,0.290880431,0.336735406,0.518522962,0.61624044,0.82418476,1.34919241,2.05384146,3.002101221,4.199906265,4.544958568,6.647942646,9.43511802,7.801536794,3.935764446,1.246142504,,0.87208904,1.537599387,46.80306833,48.34066772
Morocco,33.19321415,40.04436788,50.15906099,68.71660615,89.57489206,120.3332571,183.4425251,293.7109886,327.4051426,392.4488527,465.3200245,518.9147313,436.4907894,252.0808481,83.91673812,,478.3976142,605.0869033,3355.752039,3960.838942
Mozambique,128.5494811,116.8352014,121.5529701,170.7730619,225.9853985,277.9147166,382.9219078,542.4130043,551.8552359,682.2318233,606.1482402,564.0551686,362.2847242,170.7380882,69.63490622,,4891.745637,5438.388087,4973.893929,10412.28202
Myanmar,121.7213345,159.9895328,196.5815176,232.5970284,296.1289069,449.2743807,609.5450147,907.4229405,1108.810834,1323.766034,1498.915484,1517.675648,1258.431602,690.3777455,222.9065706,,4407.100578,4715.439761,10594.14457,15309.58433
Namibia,11.47105497,14.47478069,19.6249621,27.31734797,36.98800812,43.52985492,47.66506299,70.29606801,72.03339068,80.71668981,94.45268373,101.8325718,70.19051405,32.66984368,12.74645573,,165.5029401,203.5984086,736.0092893,939.6076979
Nauru,0.112301371,0.122419067,0.135022007,0.111081016,0.109803641,0.123768149,0.137657752,0.138495392,0.083981968,0.065018665,0.062703736,0.052995967,0.033283188,0.021146462,0.004083609,,0.997855451,1.263350563,1.313761989,2.577112552
Nepal,24.64174972,22.0179071,32.53332048,42.80327194,59.16186601,89.1432425,130.3190601,239.1114481,373.6328143,500.3295137,540.9319025,525.8275802,330.8444138,151.7322595,52.98505448,,2411.428212,2556.785921,3116.015404,5672.801325
Netherlands,2.255817599,3.352598136,4.534097982,7.054606724,13.72666618,25.54337048,45.78544578,75.99298453,124.0949958,257.7337981,463.7502839,812.3613762,1227.35864,1090.606471,673.7021045,,6.302964548,11.83718639,4827.853257,4839.690443
New Zealand,0.469172226,0.606297868,0.734127933,1.1577226,2.024296971,3.769467338,6.464549687,9.73522641,15.28335155,25.36048123,42.44974038,77.90494684,137.3736475,173.9748603,152.8890701,,5.743564457,6.844683242,650.196959,657.0416422
Nicaragua,5.812347649,5.30253836,7.254988686,9.336261932,13.26824383,17.21023421,22.66387855,29.14680091,41.42876164,59.42408072,71.03845308,78.93759063,67.12761195,32.69237688,14.09578956,,248.7248338,278.6262685,474.7399586,753.3662271
Niger,86.49856538,80.2772719,91.6087606,104.564427,128.6681926,206.2328871,287.5588172,386.5776458,439.6173533,556.292131,596.3937236,429.0796922,215.5873664,110.3658569,36.81279169,,12265.59019,12754.74802,3756.135483,16510.8835
Nigeria,606.1978668,613.3262158,724.029461,867.5954033,1145.168228,1577.307443,1910.786554,2355.327786,2846.176626,3323.617998,4787.040798,4416.111197,2981.888077,1605.580869,754.3784693,,97788.86908,100530.1406,30514.53299,131044.6736
Niue,0.004277346,0.003104587,0.004763654,0.005717147,0.009433729,0.017631055,0.028513926,0.038170872,0.038337184,0.045681195,0.068409868,0.091424556,0.081373256,0.05662261,0.013465355,,0.051426943,0.068462965,0.506926339,0.575389304
North Macedonia,0.983865944,0.980937668,1.486435775,1.561734543,2.123704367,2.837995694,4.650984229,6.810834252,9.797764083,12.89074719,20.05836862,22.15529166,19.71413209,6.80885417,0.709933707,,7.612498264,10.17410116,113.571584,123.7456852
Northern Mariana Islands,0.09443107,0.067117998,0.091142381,0.161778856,0.302399265,0.56165634,0.836732906,0.889204004,0.930496891,0.508091394,0.775209191,0.650483763,0.599465503,0.341920683,0.104771997,,0.348532726,0.577476453,6.914902242,7.492378695
Norway,0.707669624,0.796882982,1.058286478,1.838052332,3.202883325,5.024164335,8.065566394,17.70618948,30.32668858,83.29594519,129.9637519,258.3493211,383.3190142,429.2507046,312.9711414,,1.184056149,2.459504921,1665.876262,1668.335767
Oman,6.185342002,8.388257263,6.856587536,5.409647155,5.305434915,5.680314437,11.01183155,17.58138122,24.80505306,38.286123,40.61878139,38.34080984,18.07486294,13.05826134,2.123711683,,26.19854624,40.70142434,241.7263993,282.4278236
Pakistan,290.8610329,292.529816,362.6773543,343.8175901,382.299003,501.807203,644.0558453,1023.764857,1234.932968,1600.374953,1616.353453,1485.485808,867.4453351,421.7350918,145.9972456,,34297.23726,36911.77389,11214.13756,48125.91145
Palau,0.211003321,0.284155065,0.39156665,0.477342942,0.604994733,0.8571711,1.126597642,1.269256175,1.121900344,1.109972423,1.088707726,1.155357357,1.044702577,0.556378346,0.10729591,,0.624173653,1.002653278,11.40640231,12.40905559
Palestine,8.146555772,5.410912154,6.141700537,6.600547845,7.575720826,10.96308316,16.7267681,21.3018581,24.80639905,35.96298678,42.4017708,46.05609778,42.81983712,20.21958952,6.561364566,,33.45913515,65.18867353,301.6951921,366.8838656
Panama,4.194895699,4.558388906,5.853597593,6.619866929,9.192643321,12.64842976,15.9049441,19.36492117,27.13006404,36.14916946,54.59616982,63.33336936,72.24026089,58.93031629,54.50452144,,99.13729094,113.9594784,445.2215588,559.1810372
Papua New Guinea,29.99052366,32.50444388,40.03769828,37.67631468,41.31710616,55.05235456,64.85712589,84.66035897,85.77757718,96.66328323,87.13006545,82.31876078,52.01539576,35.02998339,9.35460574,,3448.391669,3562.516159,834.3855976,4396.901757
Paraguay,10.80098832,11.86500334,15.35137125,15.70122705,18.97018001,26.66486364,34.96741937,50.14506119,59.28921051,77.85507699,104.1539134,139.2605435,129.6811081,100.6594968,98.85086051,,90.62925357,122.4831254,894.216324,1016.699449
Peru,96.53790848,98.06951693,118.7826673,151.0406442,191.1002979,245.8577704,326.0923444,471.9559112,638.6055262,931.5396557,1414.822294,1783.120493,2260.146388,1601.624289,1122.401749,,666.398407,958.2214608,11451.69746,12409.91892
Philippines,541.5515533,592.0131685,671.5102462,725.9709912,938.768997,1243.475713,1659.557126,2528.091581,3282.659658,4089.022431,4505.229153,5226.741858,4023.663463,2504.951529,887.7815584,,7649.733485,9616.525038,33420.98903,43037.51407
Poland,33.82963398,55.00252869,95.03742243,128.5753302,160.2395624,217.4388778,361.0990276,586.9899718,797.1666026,949.0121136,1060.183366,1624.147719,1864.724436,1164.735389,451.9112116,,45.26525167,100.2104223,9550.093194,9650.303616
Portugal,4.566733511,5.786916351,11.87491505,21.55214715,30.51863358,43.33139347,64.33986966,104.010699,158.4220829,307.2926515,654.6518401,1265.061439,1807.67765,1305.31369,617.6704818,,6.511690013,15.27198858,6402.071143,6417.343132
Puerto Rico,2.823851332,4.1367841,5.513411471,6.744805876,9.359929117,15.19852572,23.0055699,35.53312664,52.16156995,78.29735893,106.4760517,146.8231909,160.1908907,120.6880523,109.2365968,,6.092747077,9.38284832,876.1897154,885.5725637
Qatar,2.437123155,2.305337505,2.788032991,1.865800933,2.241711699,1.433601378,2.537241084,3.446851554,3.809084061,5.83010859,4.733619219,4.443111384,2.017242231,0.456355574,0.058851509,,3.2515983,6.581590483,40.40407287,46.98566335
Republic of Korea,9.196566617,12.29373655,20.66096362,31.0434162,60.44658985,91.21580925,152.2923786,242.8555174,325.3045025,671.5115448,1233.222124,1881.979162,2096.766956,1391.385045,674.43826,,19.38866822,37.00868841,8894.612572,8931.62126
Republic of Moldova,7.135096334,15.1972314,29.37861538,40.54566364,50.36450395,57.61552331,87.03234754,82.74177603,64.4446781,25.53001752,29.37207325,31.80390555,32.7986144,35.03765853,15.03720225,,48.58957062,58.04599481,604.0349072,662.080902
Romania,30.8719655,43.34384503,65.39162918,115.1676785,172.0561368,227.2065161,248.1169568,386.0498882,490.2106846,494.9430131,590.574658,683.2855102,523.4138604,227.3178092,68.01791019,,289.0510628,373.8830063,4365.968062,4739.851068
Russian Federation,446.4431001,1155.032824,1623.20185,1772.993257,1898.013325,1973.58047,2702.050291,3047.244035,2581.926565,1902.507562,1642.69315,2287.607782,1595.47939,1455.104059,427.0991034,,837.4861013,1204.341065,26510.97676,27715.31783
Rwanda,44.73105242,53.26047695,59.83907282,66.4813491,76.10976486,104.7956844,151.9588982,214.2633566,256.6527267,254.3175755,289.5510856,287.2956906,188.4835493,83.3434987,25.80330022,,1341.511075,1540.613679,2156.887082,3697.500761
Saint Kitts and Nevis,0.015327107,0.01555794,0.020615959,0.04042473,0.176663707,0.490746662,0.774440799,1.254912383,1.452994385,1.483752851,1.892615524,2.004912469,1.727514297,1.133384375,0.58220167,,0.475030914,0.647341466,13.06606486,13.71340633
Saint Lucia,0.246417383,0.325909478,0.408553725,0.558666111,0.785881856,0.998794113,1.217641725,1.691881922,1.879767175,3.233844097,4.300206017,5.785844476,7.665397356,5.922398874,2.519345151,,0.995711978,1.432084546,37.54054946,38.97263401
Saint Vincent and the Grenadines,0.16519516,0.214287552,0.288698007,0.381575186,0.594204878,0.840199845,0.970811782,1.30901119,1.7534306,2.428632103,3.898743622,5.306993288,5.595815359,2.908450849,0.921964978,,1.059761047,1.425300002,27.5780144,29.0033144
Samoa,0.687525204,0.718125254,0.879670105,0.873820144,1.252196822,1.830331973,2.437399101,2.95517618,2.902731716,2.95385582,4.241272752,5.890150925,4.784888058,3.437612518,0.769659969,,3.166177766,5.601236798,36.61441654,42.21565334
San Marino,0.005384946,0.006698675,0.008298439,0.011649824,0.018151458,0.02811678,0.041142174,0.061079026,0.096880746,0.203308203,0.410462068,0.803274766,1.233683592,1.146548793,0.814811167,,0.011706819,0.021334272,4.889490656,4.910824928
Sao Tome and Principe,1.159092263,1.260281592,1.593827205,1.911683092,2.674060522,3.279351796,4.206710948,5.007377358,6.146665094,7.161368443,8.290727669,9.61208356,6.543221287,3.225733813,1.046472334,,8.638878381,12.46441059,63.11865698,75.58306757
Saudi Arabia,87.59225298,138.1729016,192.3606982,243.6006569,264.8245167,256.7835627,281.0930302,307.2492232,295.4308462,263.9297533,207.5971091,186.0945641,160.6598853,116.1232913,39.32756247,,22.36668418,126.0188159,3040.839854,3166.85867
Senegal,56.91631373,53.71630986,57.02083317,70.85443461,89.53548473,122.1148274,163.7463021,218.0143328,281.4214004,365.7738211,420.3548028,436.021486,264.6369282,123.7254346,47.49905891,,1508.667784,1725.850734,2771.351771,4497.202505
Serbia,3.16033134,5.267369179,6.973198295,10.60760068,15.2787207,23.31322622,34.54419855,60.45812664,105.8064886,109.8472053,171.8342293,300.2517993,197.398585,63.65816777,12.06348189,,8.712943138,15.12138809,1120.462729,1135.584117
Seychelles,0.465941467,0.69323819,0.888896654,1.327098245,1.74684635,2.221266306,2.98647441,4.324626161,4.45638783,5.202846663,8.208751994,8.668361564,7.554904306,4.491629981,1.761638557,,1.407476129,2.135793528,54.99890868,57.13470221
Sierra Leone,53.1674859,49.30583261,51.64061232,58.95592418,72.25296915,103.0103597,120.4836251,157.4862764,196.9204569,264.3736402,315.0145585,303.3965123,158.9071994,75.2008202,27.50176016,,2743.48371,2955.798286,2007.618033,4963.416319
Singapore,4.090972872,4.986134135,8.833261088,10.57927323,18.7179799,36.28912494,60.00521919,106.0158413,172.0216811,264.0910186,386.444241,466.1486687,514.312506,401.5284221,252.0905455,,6.960541528,14.03777413,2706.15489,2720.192664
Slovakia,4.072716438,5.960056608,9.346276564,15.22489095,21.21303735,26.63746342,43.70582446,72.75208201,102.6984822,130.8402262,181.1663743,230.8649666,246.1955902,136.9411324,53.77823067,,17.35221176,26.02563417,1281.39735,1307.422984
Slovenia,0.289279196,0.489251162,0.757627842,1.170990105,1.679613456,2.88077188,3.992633066,6.79641133,13.08682521,23.66153082,53.62605417,98.08841964,132.5352709,99.00282474,51.34763439,,0.554611716,1.052539396,489.4051379,490.4576773
Solomon Islands,12.19494524,13.88302846,18.20513969,18.0960801,18.4099754,20.03822176,21.90962596,25.02569508,23.93536434,22.89353163,21.41076118,17.92015364,8.096025616,2.654649214,0.406834637,,64.49936267,87.07206476,245.0800319,332.1520967
Somalia,132.5981607,111.9368082,152.9863311,241.0065944,244.7459223,215.4238591,282.3778973,445.2691277,508.0753712,473.4582833,406.3039531,279.0252971,139.9954535,49.52927297,12.67105922,,9311.627312,10060.46588,3695.403391,13755.86927
South Africa,528.5012566,847.9168194,834.1076911,853.1004904,783.4565857,942.3813577,1257.474043,2048.446888,1992.114588,1765.505252,1840.353792,2452.225127,2179.179564,1186.766437,399.5043858,,2979.052521,3609.891951,19911.03428,23520.92623
South Sudan,20.92438412,24.65933896,32.08305582,42.64155058,57.12847704,75.1959526,91.17571716,122.3688737,134.6387934,181.0899698,214.0154532,192.5990127,121.3534019,71.10561729,33.50996303,,3679.968101,3843.685265,1414.489561,5258.174826
Spain,7.99701556,12.60313508,22.48686505,42.83695864,64.13305781,95.531462,140.3619055,171.7156621,241.4794989,436.7295266,786.6481909,1728.897657,2838.95793,2621.996388,1457.94882,,16.22256433,30.09013064,10670.32407,10700.4142
Sri Lanka,27.86441661,33.88621921,49.57857998,59.70234038,79.59046058,112.929549,143.92364,211.592078,299.6359135,400.2615446,389.2551194,423.4385265,419.9672799,228.2061147,87.36134034,,74.43293766,148.566954,2967.193123,3115.760077
Sudan,58.40932134,58.51648141,63.26849269,69.2783599,78.68304935,90.64340451,107.0999112,151.5351719,176.2201651,249.4955113,294.5858607,326.1373018,255.0349137,134.2314262,66.9121539,,1631.745963,1953.070391,2180.051525,4133.121916
Suriname,0.96660619,1.259322737,1.696881003,1.811589069,2.535475268,3.686293136,5.193331229,6.1424928,7.842904329,10.96946674,15.30366474,16.93662959,15.26328931,8.7116314,5.627799734,,9.843269061,12.0671467,103.9473773,116.014524
Sweden,1.698603517,2.161585173,2.530950363,3.949923085,6.951166586,12.3117049,17.51397576,27.95738886,50.20746492,103.3111063,218.5599651,375.6679793,515.7662445,491.5560551,365.8130525,,3.808707597,6.028721706,2195.957166,2201.985888
Switzerland,0.781749255,1.206180531,1.850835299,2.478352934,3.919180296,7.27547574,14.11098737,19.65023749,30.59386794,61.402131,118.6260534,226.3857464,349.3922904,339.6585894,274.557475,,3.392662821,4.857734767,1451.889152,1456.746887
Syrian Arab Republic,9.621332076,11.02708284,18.85353262,22.80907492,35.16000861,52.09971928,74.97501227,112.6379182,132.487352,142.3107383,169.500462,186.762066,171.5915039,36.55372593,6.783562981,,177.1011065,295.7250414,1183.173092,1478.898133
Taiwan (Province of China),10.1005194,17.57724774,39.80428559,56.54873226,80.42302442,125.4351844,208.0106353,327.8431593,478.9592216,620.9104981,1101.139403,1609.79441,2059.153819,1625.913098,1132.622338,,28.37368157,47.93251372,9494.235577,9542.168091
Tajikistan,44.70687098,47.72455035,43.57910931,43.03273497,39.54825822,41.49367451,66.70356051,72.89139201,83.05765729,66.09252133,75.54452275,71.06418378,33.65807597,16.35954808,4.651636783,,1372.912667,1557.156466,750.1082968,2307.264763
Thailand,138.5830048,195.6705336,243.8651121,297.3961,390.6409337,555.8635375,698.9109692,1035.82132,1277.681753,1827.003267,2286.70728,3043.20081,2593.87348,1850.868612,1157.575415,,244.6005746,485.9054175,17593.66213,18079.56755
Timor-Leste,0.498823089,0.467349628,0.49223913,0.926042841,3.012297783,5.952359585,8.014985269,16.8531084,27.13628345,36.80865218,39.42219915,39.15909235,33.4795577,12.44503808,3.707055376,,136.6708715,148.4340793,228.375084,376.8091633
Togo,40.83941417,44.39264614,52.66326969,67.99279639,93.33699028,126.9686411,150.61566,177.5531273,229.7273142,252.5112982,264.1700821,222.4856099,112.9584574,46.91700535,17.85087542,,917.7730674,1054.990067,1900.983188,2955.973255
Tokelau,0.00418863,0.004707527,0.004636692,0.005635263,0.007218122,0.010889235,0.017130181,0.016025726,0.034040886,0.02137272,0.03055423,0.053741509,0.027184578,0.041088853,0.011796497,,0.023660177,0.03445506,0.290210647,0.324665707
Tonga,0.254098819,0.292142458,0.35664113,0.372638438,0.489694403,0.712964136,0.910831243,1.168428176,1.514316536,1.882841994,2.778472411,3.73861668,3.199700168,2.288135155,0.685991877,,2.182722362,3.074364691,20.64551362,23.71987831
Trinidad and Tobago,1.775031633,2.937748103,3.433156433,3.942292295,4.080764466,5.472980229,6.657285541,8.354664421,11.18038516,15.47732729,19.30559591,22.85621684,26.72540154,20.17411933,18.08953901,,8.071143251,11.32069577,170.4625082,181.783204
Tunisia,8.532228294,11.97563379,14.90808625,16.97378351,18.37853877,24.36010782,40.04674712,65.4552419,81.59487473,116.6708563,146.0081079,217.708392,201.195837,105.1572148,42.67510783,,61.436452,85.63101649,1111.640758,1197.271774
Turkey,55.66373946,62.73534507,86.42129674,124.6905437,149.0221893,201.8979529,326.6039465,510.6774479,696.6715652,1205.243634,1322.780022,1782.471193,1862.085782,1035.19139,437.9520711,,431.062063,611.3979146,9860.108119,10471.50603
Turkmenistan,16.64838949,15.90551637,16.37634337,13.72948793,14.71432798,15.67471816,18.30462421,18.50559493,14.12573034,10.80735577,13.47306756,15.34528423,12.95267763,11.01503537,5.057287459,,650.1461542,719.9158228,212.6354408,932.5512636
Tuvalu,0.082957642,0.08706829,0.091341835,0.083603544,0.097012998,0.137813386,0.180434934,0.240857525,0.257531485,0.282713771,0.331729087,0.356238269,0.258368135,0.179251944,0.034213415,,0.267782382,0.437889433,2.701136258,3.139025691
Uganda,157.874481,145.9001467,150.8050573,190.2536313,224.6583297,292.3102921,374.8121583,482.4593971,577.6574936,748.7961275,888.0018103,842.6138287,482.18699,230.7306289,95.69990915,,4479.151738,5257.715862,5884.760282,11142.47614
Ukraine,159.6491459,383.0533873,542.5443924,579.8363782,558.8822628,543.6120447,557.8373563,438.9057826,302.385908,200.6990787,281.0899986,535.9633486,450.7893299,412.0532818,121.6014919,,133.9816865,246.1867857,6068.903188,6315.089974
United Arab Emirates,4.147545547,15.63573997,21.04194656,25.52679502,25.42097039,25.00865951,29.73201605,49.94734078,45.70636569,26.16960846,20.20068532,17.82982282,11.65389177,4.232653332,0.764249117,,2.956680041,11.19253305,323.0182903,334.2108234
United Kingdom,37.99532111,59.57429328,87.11047916,123.806367,197.9261264,311.6051195,459.5298081,660.2733166,1013.41989,2046.530791,3270.509744,5846.949786,8648.777395,8692.803178,4476.52406,,79.30322277,133.0942045,35933.33568,36066.42988
United Republic of Tanzania,203.9708356,198.9265015,235.3890749,286.6620916,372.220269,490.8725335,619.3968613,814.5907702,1005.013452,1265.604862,1532.860352,1562.146478,1025.752451,457.7915767,197.0384826,,11687.67165,12742.28204,10268.23659,23010.51863
United States of America,185.4335928,264.9847324,373.8700159,550.0779366,850.3131753,1434.455477,2358.225697,3472.461036,4526.036641,6345.62408,8351.601812,10280.93571,11662.72876,10860.26233,8264.988397,,483.9045279,779.8506225,69781.99939,70561.85001
United States Virgin Islands,0.026847867,0.041941678,0.078471424,0.1296272,0.244418751,0.40093151,0.625648733,0.986606659,1.530989874,2.799407239,3.304009399,3.213386544,2.50577248,1.540746326,0.762281398,,0.149862714,0.218885581,18.19108708,18.40997266
Uruguay,2.7574218,3.494233084,5.143470551,6.715162524,8.87573778,15.30169967,21.22716508,37.47920736,49.76417757,74.07546971,128.0598521,201.7948376,280.6832006,224.1017759,143.3093048,,16.56785707,21.88825381,1202.782716,1224.67097
Uzbekistan,151.4036315,164.9108917,159.5209839,164.7133069,158.4284384,201.7346887,239.5552749,291.5792473,245.3443627,184.7637452,217.7571187,120.7567181,36.56733663,9.600397947,0.815435493,,5176.75799,5997.728404,2347.451578,8345.179982
Vanuatu,2.045883692,2.010521853,2.405569322,2.168388334,2.323052349,2.914548647,3.476715394,4.577956427,4.640708887,5.017206941,6.199536116,5.709836848,3.138797377,1.222408237,0.182149623,,20.61464314,26.57054367,48.03328005,74.60382372
Venezuela (Bolivarian Republic of),42.92701382,45.2633494,61.58794317,77.2899073,90.45574319,122.4249504,139.7369676,183.1481749,234.0735791,290.764612,382.9909675,438.8985899,389.3452982,351.4881039,305.2340173,,457.1088322,569.4633063,3155.629218,3725.092524
Viet Nam,98.71201115,132.1219118,167.8577324,178.9531492,259.7477264,381.4020952,570.5226229,925.4523803,1108.711602,1227.209777,1639.339811,2283.252593,2269.383124,1127.085184,445.359481,,1716.865246,1927.133585,12815.1112,14742.24479
Yemen,44.65983824,54.81740326,70.15893602,81.18789384,76.50202202,79.45730837,99.2398367,149.3322086,167.9182104,211.5405378,228.7544722,199.1299397,153.2191779,69.59260926,23.00342428,,1721.502022,1937.671118,1708.513819,3646.184937
Zambia,94.80731628,90.85761479,103.7395173,129.125773,147.7871218,172.5899777,195.4723591,242.8845754,267.9172461,347.8409528,369.2313732,349.2227876,221.1373183,90.84464971,30.24394451,,2499.82935,2853.036248,2853.702528,5706.738776
Zimbabwe,121.1286198,138.8246439,198.2890528,259.0539513,325.3410025,408.1774568,441.6987271,601.20522,622.2876529,567.4326021,499.2350091,458.5132223,276.8120437,133.374043,41.78990902,,3217.059451,3581.996077,5093.163156,8675.159233
