GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
48291,4.888009382782996,5.1016516210107055,7.152528758475867,138.35421116023585,1.9309282242631336,16.171687046898445
48293,3.2328325663961164,2.0576993710961764,5.897544586883752,84.44440069137362,0.7444696971922976,7.452098240081754
48295,2.064642788408032,1.0733704536143096,3.6550834223996387,38.03844442216807,0.421506589869405,3.7690362859994093
48297,2.2512390895390735,1.2722863741142325,2.3806582878062894,50.18869591201525,0.44735774373878656,4.167819303083137
48299,2.4161945492716366,1.1877868758206973,2.9165104502528707,54.624791840725294,0.5708967386133176,5.18135688565364
48301,1.2844029836290873,0.43596321756389544,0.7922030205047905,37.88503822073511,0.18713962212038854,2.0278752959267665
48303,1.6687243118642994,0.8026179947771374,4.685287466257195,44.77694171490889,0.42798453130036007,5.871640796346295
48305,1.6544156453194674,0.7342956445024327,3.042202024019877,39.44975020204116,0.3080651681384606,4.063917662729191
48307,2.076765091547234,0.8248910398054407,2.3825742785398742,46.696954315676216,0.38979276266960156,3.613250437049296
48309,2.935631917160624,1.8403541770590746,6.821275487061865,69.40973014018896,0.7015649689136336,7.66015649147199
48311,2.1060524599535535,1.1755440823638468,2.25126147809729,54.66745007755832,0.40483985289203056,3.8131655564733147
48313,3.7708949222509993,2.3440763883334808,8.064245718072955,127.04939062075496,0.9841361003031724,8.99050393643073
48315,4.19192662894646,2.8496769958605572,6.458805558696938,155.35559926180582,1.9085554830116327,13.564839703082008
48317,1.5625158399077606,0.713527618964806,1.7028864605483294,41.60210141284194,0.2557492224438968,2.9718129349897597
48319,2.1150766191913646,0.8730120969419094,2.5655173666264197,46.73149366522575,0.4266275600863234,3.7188047607689807
48321,3.5719178654643464,3.483806073553857,7.928105952020978,79.63617743765218,1.2849069282993535,9.775588519519237
48323,1.5531622891296066,0.5420744949425329,1.122483983323204,51.77609405358867,0.24789843829816188,2.5428985561417017
48325,2.1446384709762656,1.274763966109444,3.1629760426621023,59.57964888440949,0.5525349984307889,5.6491274651971555
48327,1.9410742041085782,0.7966011469353034,1.8773820088295712,43.20490324152378,0.3327288321100008,3.055868711695119
48329,1.5425612581807193,0.7822291239452976,1.5422189203017447,50.22703133964451,0.2983039145808912,3.555274076779888
